Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Docent,https://www.crunchbase.com/organization/docent-1279,Active,,"Apps, Digital Media","London, England, United Kingdom",Docent is the first AI-powered smartphone app that provides a completely tailored experience for discovering and collecting modern art.,"36,002","Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://docent-art.com,,,https://www.linkedin.com/company/docent-art,Docent is the first AI-powered smartphone app that provides a completely tailored experience for discovering and collecting modern art.,"Apps, Media and Entertainment, Software",1,11-50,Hélène Nguyen-Ban,1,Seed,2024-03-13,5000000,EUR,5476433,Seed,5000000,EUR,5476433,Seed,5000000,EUR,5476433,5000000,EUR,5476433,"Bpifrance, Point72 Ventures, Polytechnique Ventures, Raphaël Varane",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bactobio,https://www.crunchbase.com/organization/bactobio,Active,,Biotechnology,"London, England, United Kingdom",Bactobio is a biotechnology company unlocking biodiversity for a greener and safer world.,"36,140","Europe, Middle East, and Africa (EMEA)",SE11 5JH,$1M to $10M,2020-05-20,day,,,,,For Profit,https://www.bacto.bio,https://twitter.com/bactobio,,https://www.linkedin.com/company/bactobio,"Bactobio uses breakthrough technologies in synthetic biology, next-generation sequencing and machine learning to harvest novel microbes and screen them for medical and industrial applications. It aims to help solve the antibiotic resistance crisis by discovering novel antibiotic classes targeting some of the most urgent bacterial pathogens - before moving on to broader applications.","Biotechnology, Science and Engineering",1,51-100,Daniel Blicher Holst Hansen,3,Seed,2022-12-01,6000000,GBP,7355131,Convertible Note,2800000,GBP,3805480,Seed,3900000,GBP,5260077,9900000,GBP,12615208,"Pioneer Fund, Jonathan Milner, Bridford Group, Hugh Grant, Claudio Costamagna",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Semeris,https://www.crunchbase.com/organization/semeris,Active,,"Legal Tech, Natural Language Processing","London, England, United Kingdom",Semeris is a language processing software development company that offers to review legal docs for finance.,"37,001","Europe, Middle East, and Africa (EMEA)",WC1H 9BB,Less than $1M,2020-03-01,month,,,,,For Profit,https://semeris.com/,https://twitter.com/semerisdt,https://www.facebook.com/SemerisDocs,https://www.linkedin.com/company/semeris/,"Semeris is a developer of legal document management software to help financial services companies review, analyze and summarise legal documentation. Their software offers market coverage, curated summaries, immersive context, and relevant comparisons, enabling financial services companies to discover transaction documents.","Artificial Intelligence (AI), Data and Analytics, Professional Services, Software",2,11-50,"Peter Jasko, Sam Daroczy",3,Early Stage Venture,2025-01-30,3500000,GBP,4358313,Series A,3500000,GBP,4358313,Series A,3500000,GBP,4358313,3500000,GBP,4358313,"Puma Private Equity, QVentures, Sam Daroczy",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Mana,https://www.crunchbase.com/organization/mana-9097,Active,,"Apps, Artificial Intelligence (AI), Content Creators, Content Discovery, Education, Marketing Automation, Mobile Apps, SaaS, Sales Automation, Sharing Economy","London, England, United Kingdom","Mana builds conversational AI products that improve how we work, learn and live.","37,240","Europe, Middle East, and Africa (EMEA)",,,2020-11-01,month,,,,,For Profit,https://withmana.com,https://twitter.com/learnwithmana,https://www.facebook.com/learnwithmana/,https://www.linkedin.com/company/learnwithmana/,"Mana builds conversational AI products that improve how we work, learn and live.  #1 on Product Hunt and shortlisted for Product of the Year 2022. Built with love by co-founders who have scaled products across Apple, Amazon, McKinsey and SoftBank.","Apps, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Education, Information Technology, Media and Entertainment, Mobile, Other, Sales and Marketing, Science and Engineering, Software",2,1-10,"Bobby Tang, James Lo",2,Seed,2022-07-08,,,,Seed,,,,Seed,1500000,GBP,2050595,1500000,GBP,2050595,"Goodwater Capital, Global Founders Capital, Flash Ventures",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Omeda Studios,https://www.crunchbase.com/organization/omeda-studios,Active,,"Computer, Gaming, PC Games","London, England, United Kingdom",Omeda Studios is a game developer of cross-platform third-person multiplayer online battle arena games.,"37,594","Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2020-01-01,year,,,,,For Profit,https://www.omedastudios.com/,https://twitter.com/PredecessorGame,https://www.facebook.com/PredecessorGame,https://www.linkedin.com/company/omeda-studios/about/,"Omeda Studios is a game developer of cross-platform third-person multiplayer online battle arena games. Predecessor, a third-person action shooter MOBA currently in development for PC and console, is the company's first release. As a studio that prioritizes community, Predecessor has already amassed an engaged audience of over 35,000 Discord fans and well over 100,000 signups prior to its release.  Omeda Studios was founded in 2020 and is headquartered in London.","Consumer Electronics, Gaming, Hardware",3,51-100,"Andrea Garella, Robbie Singh, Steven Meilleur",3,Early Stage Venture,2022-06-30,20000000,USD,20000000,Series A,20000000,USD,20000000,Series A,22200000,USD,22200000,22200000,USD,22200000,"Epic Games, Progression, Haveli Investments, GFR Fund, Inventure",2,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Oxalis games,https://www.crunchbase.com/organization/oxalis-games,Active,,"Gaming, Online Games, Video Games","London, England, United Kingdom",Oxalis Games develops games and is now creating the next generation of crypto games.,"37,675","Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://www.oxalis.games/,https://twitter.com/OxalisGames,https://www.facebook.com/oxalisgames,https://www.linkedin.com/company/oxalis-games/,,Gaming,,11-50,,2,,2024-10-15,2000000,USD,2000000,Venture - Series Unknown,2000000,USD,2000000,Venture - Series Unknown,6500000,USD,6500000,6500000,USD,6500000,"Griffin Gaming Partners, Pantera Capital, Animoca Brands, L1D, Selini Capital",3,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Captur,https://www.crunchbase.com/organization/captur,Active,,"Artificial Intelligence (AI), Computer, Information Technology, Software","London, England, United Kingdom",Captur makes it easier to scale operations by automating frontline decision making with visual AI,"37,753","Europe, Middle East, and Africa (EMEA)",SW3 4TG,,2020-01-01,year,,,,,For Profit,https://www.captur.ai,https://twitter.com/capturphotos,,https://www.linkedin.com/company/captur-ai/,"Captur is an AI image data platform. The company provides image quality detection, instant decisions, no manual intervention, template workflows, and asset and workflow specific detection solutions.","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",,11-50,,3,Seed,2023-10-18,2200000,GBP,2670801,Seed,2200000,GBP,2670801,Seed,3540000,GBP,4431209,3540000,GBP,4431209,"Ascension, Google for Startups, Concept Ventures, Sure Valley Ventures, MMC Ventures",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cauldron,https://www.crunchbase.com/organization/cauldron,Active,,"Gaming, Graphic Design, Web3","London, England, United Kingdom",Cauldron is building a new worlds that reimagine fictional experiences.,"37,873","Europe, Middle East, and Africa (EMEA)",WC1N 1EX,,2020-01-01,year,,,,,For Profit,https://www.cauldron.co,,,https://www.linkedin.com/company/cauldron-studios/about,"Cauldron aim is to create a Worldbuilding is the art form that is foundational to everything at Cauldron. We want people to truly feel they can not only escape into our worlds, but through the advances of Web3, be a part of them.","Blockchain and Cryptocurrency, Design, Gaming, Internet Services",1,51-100,Mark Warrick,2,Seed,2022-07-06,6600000,USD,6600000,Seed,6600000,USD,6600000,Seed,8000000,USD,8000000,8000000,USD,8000000,"Cherry Ventures, IQ Capital, Seedcamp, Playfair Capital, CASSIUS",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
JULIENNE BRUNO,https://www.crunchbase.com/organization/julienne-bruno,Active,,"Food and Beverage, Food Delivery","London, England, United Kingdom",Julienne Bruno made with naturally plant-based ingredients like fermented legumes & slow roasted vegetables.,"38,332","Europe, Middle East, and Africa (EMEA)",N1 7GU,,2020-01-01,year,,,,,For Profit,http://www.juliennebruno.com,,,https://www.linkedin.com/company/juliennebruno,Julienne Bruno made with naturally plant-based ingredients like fermented legumes & slow roasted vegetables.,"Food and Beverage, Transportation",1,1-10,Axel Katalan,2,Seed,2022-11-04,5000000,GBP,5685695,Seed,5000000,GBP,5685695,Seed,6000000,GBP,7053282,6000000,GBP,7053282,"Cherry Ventures, Seedcamp, Outsized Ventures, Serge Chiaramonte, Nicoya",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
BX,https://www.crunchbase.com/organization/bx-technologies,Active,,"Agriculture, AgTech, Blockchain, Environmental Engineering, Farming, Information Technology, Software","London, England, United Kingdom",BX is a AI-powered environmental farm management software.,"38,856","Europe, Middle East, and Africa (EMEA)",SE1 9RS,,2020-04-01,day,,,,,For Profit,https://www.bx.tech,,https://www.facebook.com/bx.tech.ltd,https://www.linkedin.com/company/bxtech,"BX is an AI-powered environmental farm management software empowering farmers to increase revenues by investing in soil health and shifting toward regenerative agriculture. BX provides real-time data, predictive analytics, and verified supply chain reporting. This drives optimised crop performance, sustainability, and transparency, helping address the global climate and nutritional crises.","Agriculture and Farming, Blockchain and Cryptocurrency, Information Technology, Other, Science and Engineering, Software, Sustainability",2,11-50,"Antony Yousefian, Ben Bardsley",3,Seed,2022-08-01,1594000,GBP,1953752,Seed,1594000,GBP,1953752,Seed,3994000,GBP,5118137,3994000,GBP,5118137,Counteract,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Shackle,https://www.crunchbase.com/organization/shackle,Active,,"Apps, Hospitality, Information Services, Information Technology","London, England, United Kingdom",Shackle is an app uses by hotels to provides and maintain hassel free hospitality services in a digital way to guests and travelers.,"38,895","Europe, Middle East, and Africa (EMEA)",SE1 7TY,$1M to $10M,2020-01-01,year,,,,,For Profit,https://exploreshackle.com/,,https://www.facebook.com/ExploreShackle/,https://www.linkedin.com/company/shackle/,"Shackle is a hotel app that digitizes the entire guest experience for hotels. Shackle begins with pre-arrival check-in, which reduces the physical check-in process to a few clicks of the screen. After opening the room door and ordering room service, guests can use Shackle from their own phone to operate their stay their way. Shackle automates administrative tasks and brings all systems together in a user-friendly app.","Apps, Information Technology, Software, Travel and Tourism",,11-50,,4,Early Stage Venture,2023-09-22,12000000,GBP,14689195,Series A,12000000,GBP,14689195,Series A,23039195,USD,23039195,23039195,USD,23039195,"Frontline Ventures, Audeo Ventures, Brad Bao, IAG Silverstripe, Guillaume Pousaz",2,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Focaldata,https://www.crunchbase.com/organization/focaldata,Active,,"Analytics, Consumer, Consumer Research, Market Research, Predictive Analytics","London, England, United Kingdom",Focaldata is a consumer analytics and public opinion polling startup.,"39,307","Europe, Middle East, and Africa (EMEA)",N1 7SG,$1M to $10M,2020-11-03,day,,,,,For Profit,https://www.focaldata.com/,https://twitter.com/FocalDataHQ,,https://www.linkedin.com/company/focaldata/,"Focaldata is a consumer analytics and public opinion polling startup. The startup's mission is to drive more human-centric decisions by companies, governments, and institutions by depicting consumer actions and thoughts as richly as they deserve. Focaldata was established in 2019 and is based in London, England.","Artificial Intelligence (AI), Data and Analytics, Design, Other, Software",3,51-100,"Aidan Russell, Calvin Dudek, Justin Ibbett",3,Seed,2023-01-01,,,,Seed,,,,Seed,,,,1340000,GBP,1804359,"Portfolio Ventures, Redbus Ventures, Momentum London",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Neurovirt,https://www.crunchbase.com/organization/neurovirt-limited,Active,,"Home Health Care, Medical Device, Software, Therapeutics, Virtual Reality","London, England, United Kingdom","VR software, Web Application","39,334","Europe, Middle East, and Africa (EMEA)",WC2H 9JQ,,2020-03-20,day,,,,,For Profit,http://www.neurovirt.io,,,https://www.linkedin.com/company/neurovirt-limited/,Immersive Virtual Reality for gamification and quantification of movement rehabilitation,"Hardware, Health Care, Software",1,1-10,Evridiki Gregoriou,10,Seed,2025-03-01,1500000,GBP,1885950,Seed,1500000,GBP,1885950,Seed,1500000,GBP,1885950,3695184,GBP,4741851,"Innovate UK, Genesis Ventures, SBRI Healthcare, L-Stone Capital, KQ Labs",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Agricarbon,https://www.crunchbase.com/organization/agricarbon-c429,Active,,"Agriculture, Carbon Capture, Environmental Consulting","Dundee, Dundee City, United Kingdom",Soil carbon quantification,"39,339","Europe, Middle East, and Africa (EMEA)",DD2 5NQ,,2020-01-01,year,,,,,For Profit,https://agricarbon.co.uk,,,https://www.linkedin.com/company/agricarbon-uk,Validation of soil carbon capture and storage for farms & carbon markets,"Agriculture and Farming, Professional Services, Sustainability",2,11-50,"Annie Leeson, Stewart Arbuckle",3,Early Stage Venture,2025-03-04,50000,USD,50000,Grant,9000000,GBP,11334984,Series A,10500000,GBP,13419383,13469383,USD,13469383,"Counteract, South Carolina Research Authority, Shell Ventures, The Nest Family Office, Adelpha",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Role Mapper Technologies,https://www.crunchbase.com/organization/role-mapper-technologies,Active,,Software,"Exeter, Devon, United Kingdom",Role Mapper Technologies provides a talent management platform that design and create great job descriptions to increase hiring diversity.,"39,342","Europe, Middle East, and Africa (EMEA)",EX5 2FN,,2020-01-01,year,,,,,For Profit,https://www.rolemapper.tech,https://twitter.com/rolemapper,,https://www.linkedin.com/company/rolemappertech/,"Role Mapper Technologies is an HR Technology company that assists businesses in designing and structuring jobs to improve diversity and skills-based hiring. The platform assists HR leaders in redesigning and simplifying organizational job structures in order to prepare for new and future modes of operation. This includes hiring based on skills, as well as hybrid and flexible working arrangements.",Software,,11-50,,4,Seed,2025-03-25,600000,GBP,776689,Seed,600000,GBP,776689,Seed,5400000,GBP,6778315,5400000,GBP,6778315,"The FSE Group, Mercia Fund Managers, QantX",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Apian,https://www.crunchbase.com/organization/apian,Active,,"Application Performance Management, Drone Management, Health Care, Hospital","London, England, United Kingdom",Apian is a provider of an API intended to integrate drones into the healthcare ecosystem.,"39,587","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2020-01-01,year,,,,,For Profit,https://www.apian.aero/index.html#,https://twitter.com/apianaero,,https://www.linkedin.com/company/apian/,"Apian provides an API for integrating drones into the healthcare environment. They build products and platforms that connect the healthcare industry with the drone industry, helping clients improve patients' health outcomes.","Data and Analytics, Hardware, Health Care, Software",1,11-50,Alexander Trewby,3,Seed,2023-05-18,,,,Seed,,,,Seed,5000000,GBP,5575000,5883079,GBP,6790032,"Plug and Play, LocalGlobe, Creator Fund, Blue Wire Capital, KHP Ventures",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bitfount,https://www.crunchbase.com/organization/bitfount,Active,,"Analytics, Artificial Intelligence (AI), Big Data, Collaboration, Information Services, Information Technology, Machine Learning, Software","London, England, United Kingdom",Federated data science and AI platform for privacy-preserving analytics & AI/ML,"39,598","Europe, Middle East, and Africa (EMEA)",EC1V 2NX,,2020-01-01,year,,,,,For Profit,https://www.bitfount.com,https://twitter.com/bitfount,,https://www.linkedin.com/company/bitfount,"Bitfount is an all-in-one platform for federated data science and AI, enabling powerful data collaborations between organisations without any data sharing, and including a range of built-in privacy-enhancing technologies (PETs).","Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering, Software",2,11-50,"Blaise Thomson, Naaman Tammuz",1,Seed,2022-05-07,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"Speedinvest, Ahren Innovation Capital",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Dishpatch,https://www.crunchbase.com/organization/dishpatch,Active,,Food and Beverage,"London, England, United Kingdom","Bringing the UK's best restaurants home. Exclusive menus, delivered across the country.","39,824","Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,2024-06-07,day,,,For Profit,https://www.dishpatch.co.uk,https://twitter.com/thedishpatch,https://www.facebook.com/thedishpatch/,https://www.linkedin.com/company/dishpatch/,Dispatch is a finish-at-home meal kit platform that claims to bring the best of London’s ‘world-beating’ food scene to homes across the UK,Food and Beverage,2,11-50,"James Terry, Peter Butler",3,M&A,2023-10-13,1576346,GBP,1911320,Equity Crowdfunding,1576346,GBP,1911320,Equity Crowdfunding,11576346,GBP,15992118,11576346,GBP,15992118,"Andreessen Horowitz, LocalGlobe, Entrée Capital, Stride.VC, Crowdcube",3,14,,Was Acquired,Dishpatch acquired by Waitrose,https://www.crunchbase.com/acquisition/waitrose-acquires-dishpatch--0731181b,Waitrose,https://www.crunchbase.com/organization/waitrose,2024-06-07,day,,,,Acquisition,,Private,,,,,,,,,,,
Belong,https://www.crunchbase.com/organization/belong-0a47,Active,,Wealth Management,"Canterbury, Kent, United Kingdom","Belong, a revolutionary wealth-building platform.","39,968","Europe, Middle East, and Africa (EMEA)",CT1 3DN,,2020-01-01,year,,,,,For Profit,https://www.be-long.co/,,,https://www.linkedin.com/company/be-long/ ,"Belong, a revolutionary wealth-building platform. Belong strives to make wealth-building opportunities available to a broader market, with a concentration on professionally employed millennials.",Financial Services,,1-10,,2,,2025-02-10,489720,GBP,605284,Equity Crowdfunding,489720,GBP,605284,Equity Crowdfunding,3439720,GBP,4333011,3439720,GBP,4333011,"Octopus Ventures, Portage Ventures, Viola FinTech, January Ventures, Connect Ventures",,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Senisca,https://www.crunchbase.com/organization/senisca,Active,,"Biotechnology, Health Care","Exeter, Devon, United Kingdom",Senisca is a biotech spinout company that creates a new generation of oligonucleotide-based interventions.,"40,274","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.senisca.com,,,https://www.linkedin.com/company/senisca,Senisca is a biotech start-up. They propose to create a new generation of oligonucleotide-based interventions to rewind the clock in old cells and target diseases and cosmetic signs of aging. They provide molecular and cellular biology and have patent-protected an innovation for the reversal of cellular senescence.,"Biotechnology, Health Care, Science and Engineering",,11-50,,6,Seed,2024-03-18,3700000,GBP,4708943,Seed,3700000,GBP,4708943,Seed,7000000,GBP,9006079,7991962,GBP,10276685,"Innovate UK, Longevitytech.fund, R42 Group, APEX Ventures, Lifespan Vision Ventures",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Global Futures and Options,https://www.crunchbase.com/organization/global-futures-and-options,Active,,Financial Services,"London, England, United Kingdom",GFO-X provides a regulated cash-settled digital asset derivatives trading platform.,"40,377","Europe, Middle East, and Africa (EMEA)",EC3R 8DE,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.gfo-x.com,,,https://www.linkedin.com/company/gfo-x/,Bringing traditional institutional market infrastructure to new markets.,Financial Services,2,51-100,"Arnab Sen, Sadiq Melwani",3,Early Stage Venture,2023-12-10,24000000,GBP,30129822,Series B,24000000,GBP,30129822,Series B,24000000,GBP,30129822,24000000,GBP,30129822,"M&G Investments, Holon Global Investments, byWiT, Mount Parker Ventures",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
MindLabs,https://www.crunchbase.com/organization/mindlabs,Active,,"Fitness, Health Care, Mental Health, Wellness","London, England, United Kingdom",MindLabs is the world's first live mental health platform.,"40,507","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-05-01,month,,,,,For Profit,https://wearemindlabs.com/,https://twitter.com/wearemindlabs,http://facebook.com/wearemindlabs,https://www.linkedin.com/company/wearemindlabs/,MindLabs is the world's first live mental health platform.,"Health Care, Sports",2,1-10,"Adnan Ebrahim, Gabor Szedlak",2,Seed,2021-10-07,2500000,GBP,3405002,Seed,2500000,GBP,3405002,Seed,3900000,GBP,5243100,3900000,GBP,5243100,"Passion Capital, Ascension, Seedcamp, PROfounders Capital, Slack Fund",2,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Primary Portal,https://www.crunchbase.com/organization/primary-portal,Active,,"Finance, Financial Services, FinTech, IT Infrastructure","London, England, United Kingdom",Primary Portal is a FinTech company providing digitized solutions connecting banks and institutional investors for capital markets.,"40,514","Europe, Middle East, and Africa (EMEA)",NW1 6LG,$1M to $10M,2020-01-01,year,,,,,For Profit,https://primary-portal.com/,,,https://www.linkedin.com/company/primary-portal/,Primary Portal is a FinTech company providing digitized solutions connecting banks and institutional investors for capital markets.,"Financial Services, Information Technology",2,11-50,"Ilan Leshem, John Bentinck",2,Early Stage Venture,2024-07-25,7500000,GBP,9641615,Series A,7500000,GBP,9641615,Series A,12800000,GBP,16189869,12800000,GBP,16189869,"DFF Ventures, Deutsche Borse, Flow Traders, DB1 Ventures",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Albotherm,https://www.crunchbase.com/organization/albotherm,Active,,"Agriculture, AgTech, Chemical","Bristol, Bristol, City of, United Kingdom",Albotherm offers a smart transitioning coating technology.,"40,520","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.albotherm.com/,https://twitter.com/albotherm,,https://www.linkedin.com/company/albotherm/,"Albotherm offers a smart transitioning coating technology that regulates the temperature of surfaces and structures without the need for energy input. When temperatures rise above a determined trigger temperature, our technology reversibly transitions from clear to white, reflecting away unwanted light to prevent overheating.","Agriculture and Farming, Science and Engineering",2,1-10,"Molly Allington, Sian Fussell",4,Seed,2023-06-07,1600000,GBP,1991177,Seed,1600000,GBP,1991177,Seed,1600000,GBP,1991177,2823420,USD,2823420,"Innovate UK, Empirical Ventures, Sustainable Ventures, Green Angel Ventures, Oxford Innovation",2,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Intelligent AI,https://www.crunchbase.com/organization/intelligent-ai,Active,,"Artificial Intelligence (AI), Information Technology, Insurance, InsurTech, Machine Learning, Real Estate","Exeter, Devon, United Kingdom",Intelligent AI accelerates customer engagement with AI solutions for insurance and local government.,"40,752","Europe, Middle East, and Africa (EMEA)",EX2 8GW,,2020-04-24,day,,,,,For Profit,https://intelligentai.co.uk/,https://twitter.com/intelligentaiuk,,https://www.linkedin.com/company/intelligent-ai/,"Intelligent AI is a developer of a platform for risk underwriting management that promises to lower claims for business interruption and global business risk. The company's platform provides global location intelligence that combines artificial intelligence (AI), data science, satellite image analysis, and risk data sets to deliver a 360-degree view of risk across insurers' or corporations' commercial property portfolios. This enables insurers and businesses to measure, predict, and mitigate commercial property risks in real-time and get insights to safeguard their businesses. Intelligent AI was established on April 24, 2022 by Anthony Peake in Exeter, Devon.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Real Estate, Science and Engineering, Software",1,1-10,Anthony Peake,4,,2024-05-30,800000,GBP,1018304,Venture - Series Unknown,800000,GBP,1018304,Venture - Series Unknown,3500000,GBP,4278631,3500000,GBP,4278631,"Concept Ventures, Innovate UK, The FSE Group, Cornwall & Isles of Scilly Investment Fund, Force Over Mass Capital",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Coopah Running,https://www.crunchbase.com/organization/coopah-running,Active,,"Fitness, Health Care, Software","London, England, United Kingdom",Coopah Running is an application that tracks our fitness activities and provides fitness training.,"40,854","Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://coopah.com/,,https://www.facebook.com/coopahrunning,https://www.linkedin.com/company/coopah,,"Health Care, Software, Sports",2,11-50,"Dan Strang, Pete Cooper",1,Seed,2024-11-13,1500000,GBP,1906091,Seed,1500000,GBP,1906091,Seed,1500000,GBP,1906091,1500000,GBP,1906091,"Active Partners, Redrice Ventures, Amrock Ventures, London Marathon Charitable Trust, Tom Singh",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Intellia,https://www.crunchbase.com/organization/intellia,Active,,"Artificial Intelligence (AI), Business Intelligence, Financial Services, Management Consulting","London, England, United Kingdom","The strategy and financial analyst cloud unlocking emerging market talent through AI-powered vetting, delivery and quality control","41,760","Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://www.intellia.io/,https://twitter.com/IntelliaIO,,https://www.linkedin.com/company/intelliahub/,"Intellia engages talent from emerging markets to offer on-demand, remote analysts that can be deployed within 24 hours for 80% less cost through its proprietary AI-driven analyst vetting, training and quality control platform. Customers can hire remote analysts, teams or engage in high-quality consulting services.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software",1,51-100,Saad Raja,1,Seed,2020-11-26,1500000,USD,1500000,Pre-Seed,1500000,USD,1500000,Pre-Seed,1500000,USD,1500000,1500000,USD,1500000,"Gokul Rajaram, Fatima Gobi Ventures, Mudassir Sheikha",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Reevoy,https://www.crunchbase.com/organization/reevoy,Active,,"Fashion, Home Decor","Bristol, Bristol, City of, United Kingdom","Reevoy is on a mission to create tech-powered, quality-guaranteed supply chains for Fashion and Home-Décor between South Asia and the world.","42,192","Europe, Middle East, and Africa (EMEA)",BS2 0ZX,$1M to $10M,2020-10-13,day,,,,,For Profit,https://www.reevoy.com/,https://twitter.com/reevoy_official,,https://www.linkedin.com/company/reevoy/about/,"Reevoy is enabling big global brands in Fashion and Home Décor to buy from South-East Asia at the click of a button! Reevoy's platform is a one-stop destination for importers to find the perfect South-East Asian Exporters. Reevoy offers an End-to-End Tech Platform, which allows the importers to maintain constant visibility on the entire production process- from design to final quality checks. Importers can track order-progress, retrieve order-related documents in one cohesive system. Real-time production Dashboard provides complete transparency on live status of your order. Reevoy connects small and mid-sized South-East Asian factories to its cloud, with its web-based production management and visibility features. Reevoy has built a strong on-ground team of quality experts, which performs regular quality inspections. Reevoy's Team ensures that anything leaving Reevoy's warehouses meets the quality expectations of global importers. Reevoy maintains the industry benchmark of AQL standards of 1.5 to 2.5. Reevoy also eases the working capital woes of South-East Asian exporters by offering invoice factoring solutions. Reevoy's platform helps South-East Asian Exporters become globally competitive. With the help of swift automation, Reevoy enables granular decision-making and minimizes the risk involved, while also maintaining high standards of customer service.","Clothing and Apparel, Design, Real Estate",2,51-100,"Ankur Khetan, Ishan Dadhich",4,Seed,2022-10-18,480000000,INR,5833267,Debt Financing,4000000,USD,4000000,Seed,5000000,USD,5000000,10833267,USD,10833267,"Venture Catalysts, 100Unicorns, Stellaris Venture Partners, Better Capital, Kilde",6,25,,,,,,,,,,,,,,Private,,,,,,,,,,,
Wondering,https://www.crunchbase.com/organization/ribbon-cfe4,Active,,"Product Management, Product Research, Software","London, England, United Kingdom",Unlock continuous user insights at scale with AI-powered user research.,"42,553","Europe, Middle East, and Africa (EMEA)",,,2020-09-01,month,,,,,For Profit,https://www.wondering.com/,https://twitter.com/wonderinghq,,https://www.linkedin.com/company/wonderingcom,"Optimize user journeys, validate and test your designs, and continuously gather insights about your product and messaging with AI-powered user research and analysis.","Data and Analytics, Design, Other, Software",1,11-50,Axel Thomson,2,Seed,2022-07-18,2630000,GBP,3142663,Seed,2630000,GBP,3142663,Seed,2830000,GBP,3418334,2830000,GBP,3418334,"Octopus Ventures, Concept Ventures, MMC Ventures, Matt Robinson, Keith Grose",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
