Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Run An Empire,https://www.crunchbase.com/organization/run-an-empire,Active,,"Fitness, Health Care, Mobile","London, England, United Kingdom",A real world strategy running game,"168,310","Europe, Middle East, and Africa (EMEA)",E2 8HD,Less than $1M,2014-04-20,day,,,,,For Profit,http://runanempire.com,http://twitter.com/RunAnEmpire,http://www.facebook.com/RunAnEmpire,https://www.linkedin.com/company/run-an-empire,"Run an Empire is a real world territory control strategy game, where you compete against others to capture the space around you. All you have to do to capture territory is run around it. To play, you just turn on the app and start moving, there are no fiddly controls. A smart phone application to run on iOS and Android, Run An Empire is a strategy game that has health and fitness benefits. The game uses your phone’s GPS to record the path you take. You can walk, jog or run to play, but you’ll have to decide whether to reach out and expand your empire or defend what you already have.","Health Care, Mobile, Sports",2,1-10,"Ben Barker, Sam Hill",5,Seed,2019-03-01,,,,Seed,,,,Seed,309367,USD,309367,309367,USD,309367,Bethnal Green Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Braci,https://www.crunchbase.com/organization/braci,Active,,"Digital Media, Mobile","Birmingham, Birmingham, United Kingdom",Braci is a sound recognition application that analyzes unusual sound from the environment and alerts its users.,"169,155","Europe, Middle East, and Africa (EMEA)",B7 4BB,Less than $1M,2013-01-01,year,,,,,For Profit,http://braci.co/,http://twitter.com/BraciInc,https://www.facebook.com/BraciInc,http://www.linkedin.com/company/braci-inc-,"Braci— An award winning wireless solution for detecting a broad range of sounds.  With the aid of a unique app, the smart bracelet is able to alert through vibration and flashing lights. It also shows the current event on the smartphone  screen. To alert you of important sounds such as the fire alarm, doorbell, mobile notifications, baby crying, and many more!","Media and Entertainment, Mobile",2,1-10,"Amr Wanley, Anwar Almojarkesh",3,Seed,2016-05-25,490000,GBP,720286,Seed,490000,GBP,720286,Seed,490000,GBP,720286,490000,GBP,720286,"Seed Capital, Pitch@Palace, Oxygen Accelerator, Welfare Tech invests",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,1
SpecifiedBy,https://www.crunchbase.com/organization/specifiedby,Active,,"Architecture, B2B, Construction, Lead Generation","Edinburgh, Edinburgh, City of, United Kingdom","SpecifiedBy helps architects, designers and specifiers to make informed decisions about building products","170,070","Europe, Middle East, and Africa (EMEA)",EH3 9DR,$1M to $10M,2013-03-01,day,2021-10-15,day,,,For Profit,http://specifiedby.com,http://twitter.com/SpecifiedBy,http://www.facebook.com/SpecifiedBy,http://www.linkedin.com/company/thecadcube,"SpecifiedBy started out as a 'CAD library' trying connect architects, designers and other specifiers with building product manufacturers using CAD models and has naturally developed into a 'Specification Library', with all the relevant data required to make a decision about a building product. They also aim to make marketing building products much easier for companies who are not particularly web-orientated, but who realise that the modern specifier is now doing their research online. The long-term goal is to make finding the best building product for a particular project, regardless of brand or reputation, as simple and quick a process as possible. To do this, they are creating online tools to connect building product manufacturers with specifiers and specifiers with other specifiers. They believe that through innovation and embracing modern technologies the construction industry can become a more open and collaborative place, to the benefit of everyone.","Other, Real Estate, Sales and Marketing",2,11-50,"Darren Lester, Joan Figuerola Hurtado",4,M&A,2015-10-20,347897,GBP,537368,Seed,347897,GBP,537368,Seed,585397,GBP,930137,585397,GBP,930137,"Northstar Ventures, IP Group, CodeBase, Hotspur Capital",1,4,,Was Acquired,SpecifiedBy acquired by Causeway Technologies,https://www.crunchbase.com/acquisition/causeway-technologies-acquires-specifiedby--eb2157d0,Causeway Technologies,https://www.crunchbase.com/organization/causeway-technologies,2021-10-15,day,,,,Acquisition,,Private,,,,,,,,,,,
WeTrack,https://www.crunchbase.com/organization/wetrack,Active,,"Event Management, Events, Leisure, Project Management, Risk Management, Software","London, England, United Kingdom","WeTrack provides event delivery software for major events, federations, venues, and governing bodies.","170,683","Europe, Middle East, and Africa (EMEA)",WC1x OAE,Less than $1M,2013-01-01,year,2023-04-26,day,,,For Profit,http://www.wetrack.com/,https://twitter.com/@wetracksoftware,https://www.facebook.com/wetracksoftware,https://www.linkedin.com/company/wetrack,"WeTrack is a developer of a cloud-based project management software designed to offer tools for managing large events and other complex projects. They provide software that combines objective and tasking systems with a risk and issue register that can be used anytime, anywhere, and on any device, enabling clients to increase operational efficiency with the use of digital products.","Administrative Services, Community and Lifestyle, Events, Media and Entertainment, Other, Professional Services, Software",2,11-50,"Clive Stephens, Peter Ward",4,M&A,2017-11-16,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,20000,USD,20000,"MassChallenge, Downing Ventures",1,2,,Was Acquired,WeTrack acquired by Momentus Technologies,https://www.crunchbase.com/acquisition/momentus-technologies-acquires-wetrack--a562b364,Momentus Technologies,https://www.crunchbase.com/organization/momentus-technologies,2023-04-26,day,,,,Acquisition,,Private,,,,,,,,,,,
TrackActive,https://www.crunchbase.com/organization/active-health-tech,Active,,"Health Care, Medical, Rehabilitation","London, England, United Kingdom","TrackActive provides insurers, their health providers and customers, a health platform to optimize rehabilitation from injury.","170,715","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2013-01-01,year,,,,,For Profit,http://www.trackactive.co/,https://www.twitter.com/track_active,https://www.facebook.com/1478327685734932,https://www.linkedin.com/company/3267671?trk=tyah&trkInfo=tarId%3A1396181335978%2Ctas%3Aactive%20health%20tec%2Cidx%3A1-1-1,"We provide insurers, their health providers and customers a health platform to optimise rehabilitation from injury, assist in the prevention of injury and chronic disease comorbidities such as arthritis, diabetes, heart disease and mental health disorders, and facilitate the ongoing self management of health. Problem: Delayed intervention, suboptimal healthcare, lack of trusted information, and adverse lifestyle factors are key reasons why patients have ongoing musculoskeletal conditions (e.g. neck and low back pain) and develop chronic diseases. 83% of health insurer outgoings are spent on claims, making them reliant on customers achieving timely recovery from ill health and maintenance of good health in order to remain financially viable. The insurer currently has limited ability to influence this as they are disconnected from their customers. Solution: TrackActive will provide an exercise rehabilitation, early intervention, and prevention application, incorporating wearable technology and behavioural science, to address the needs of customers with, or at risk of, musculoskeletal conditions and chronic diseases. This will decrease reliance on health providers and reduce claims costs. It will compliment the existing TrackActive rehabilitation platform to be a complete self management solution for the customer. TrackActive may also improve satisfaction and retention of customers with their insurer. Traction: The TrackActive rehabilitation platform was developed and launched in March 2015. An Australian Government grant, 26 000 patients across 11 countries, 70 data parameters, a content licencing partnership with Johnson & Johnson, and early relationships with insurers highlights the ability of TrackActive to deliver effective digital healthcare solutions. Competitive Advantage: TrackActive has acquired unique knowledge through extensive exercise research reviews and intelligence from two years of data collection to expand its offering to ‘self service’ early intervention and prevention solutions for insurance customers. Additionally, as rehabilitation can act as a trigger to lifestyle change and ongoing wellness in patients, TrackActive is well positioned to own this customer experience due to the traction achieved with its existing rehabilitation platform. Revenue Model: TrackActive will charge a fee to insurers based on the number of active customers using the application and access levels to data insights. TrackActive also currently receives subscription revenue from health clinics using the rehabilitation platform, as well as content licencing fees with third party, non-competing organisations.",Health Care,2,1-10,"Ian Prangley, Michael Levens",4,Seed,2019-02-14,300000,GBP,383939,Seed,300000,GBP,383939,Seed,400302,USD,400302,400302,USD,400302,"Startupbootcamp, DigitalHealth.London Accelerator, Reece Chowdhry, Startupbootcamp InsurTech London, HR TECH Partnership",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,3
Vinaya,https://www.crunchbase.com/organization/vinaya,Closed,,"E-Commerce, Electronics, Fashion, Hardware, Internet of Things, Jewelry, Lifestyle, Software, Wearables","London, England, United Kingdom",Vinaya provides lifestyle-enhancing technology products.,"171,057","Europe, Middle East, and Africa (EMEA)",EC2A 3AY,$1M to $10M,2013-11-10,day,,,2019-03-14,day,For Profit,http://www.vinaya.com/,https://www.twitter.com/vinayahouse,https://www.facebook.com/vinayahouse,https://www.linkedin.com/company/10271683,VINAYA’s mission is to combine human science with technological innovation to create both hardware and software products that improve wellbeing in the digital age. We believe in a future where technology enables you to feel better and be more human. Our first product ALTRUIS is a collection of designer wearable technology tackling stress and hyper-connectivity by filtering your smartphone notifications.,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Consumer Electronics, Consumer Goods, Design, Hardware, Internet Services, Software",3,11-50,"Dan Möller, Fabio Pania, Kate Unsworth",2,,2016-06-02,107735,USD,107735,Equity Crowdfunding,107735,USD,107735,Equity Crowdfunding,3107735,USD,3107735,3107735,USD,3107735,"LocalGlobe, Passion Capital, Playfair Capital, Robin Klein, Eileen Burbidge",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Stylect,https://www.crunchbase.com/organization/stylect,Closed,,"E-Commerce, Fashion, Shoes","London, England, United Kingdom",Stylect is a mobile app to to help women discover their perfect shoe.,"171,632","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2013-10-01,day,,,2019-10-08,day,For Profit,http://www.stylect.com,http://twitter.com/stylectapp,http://www.facebook.com/stylectapp,http://www.linkedin.com/company/stylect,"Stylect is a mobile app to to help women discover their perfect shoe. They aggregate products from multiple websites and based on users' preferences (that they gather through a hot-or-not interface), they recommend better products. Their users are able to keep track of and buy the products they like and receive notifications whenever a product they love goes on sale. Finally, They use geolocation to let their users know when a shoe is selling in a store nearby.","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",3,11-50,"Darius Jankauskas, Giacomo Summa, Hadi Laasi",7,Seed,2016-05-16,125000,USD,125000,Seed,125000,USD,125000,Seed,1839334,USD,1839334,1839334,USD,1839334,"500 Global, Forward Partners, GoBeyond, Angels Den, Craigie Capital",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Tungl,https://www.crunchbase.com/organization/technically-compatible,Closed,,"Human Resources, Information Technology, Recruiting, SaaS, Skill Assessment, Software","Sunderland, Sunderland, United Kingdom",Tungl is a tech assessment platform designed to streamline tech recruitment and enable data driven hiring decisions.,"171,643","Europe, Middle East, and Africa (EMEA)",SR1 1PB,Less than $1M,2014-07-24,day,2020-02-25,day,,none,For Profit,https://tungl.io/,https://twitter.com/TeamTungl,,https://www.linkedin.com/company/tungl/,"Tungl is on a mission to revolutionise how businesses assess, select, and ultimately hire tech talent. Our tech recruitment platform provides online assessments and is used by those hiring tech talent worldwide to validate a  candidate's practical skills and knowledge. We empower recruitment teams to shortlist candidates with confidence and enable hiring managers to have insightful interviews. This means businesses can make quicker and data-driven hiring decisions. We have a range of ready-made assessments in all major technologies, and you can use your own questions to make bespoke assessments, shaped around your job spec. We're easy to use and saves your business time - streamlining your tech recruitment.","Administrative Services, Education, Information Technology, Professional Services, Software",1,11-50,James World,5,M&A,2018-11-21,500000,GBP,638784,Seed,500000,GBP,638784,Seed,1287627,GBP,1816494,1287627,GBP,1816494,"Northstar Ventures, Mercia Fund Managers, Northern Stars, Kevin Beales",,4,,Was Acquired,Tungl acquired by ShowX,https://www.crunchbase.com/acquisition/showx-acquires-technically-compatible--37aa9b50,ShowX,https://www.crunchbase.com/organization/showx,2020-02-25,day,,,,Acquisition,Cash,Private,,,,,,,,,,,3
Cyberlytic,https://www.crunchbase.com/organization/cyberlytic,Closed,,"Artificial Intelligence (AI), Cyber Security, Machine Learning, Security, Software","London, England, United Kingdom",Cyberlytic’s web application security software uses AI to deliver advanced threat detection and prioritisation of web-injection attacks.,"172,183","Europe, Middle East, and Africa (EMEA)",EC2A 2BB,Less than $1M,2013-09-19,day,,,2019-04-16,day,For Profit,http://www.cyberlytic.com/,https://twitter.com/CyberlyticUK,,https://www.linkedin.com/company/cyberlyticuk,"The Profiler uses AI to detect and prevent web attacks, such as SQL injection (SQLia) and cross-site scripting (XSS). It uses machine learning to detect anomalies and classify attack data. By analysing web server traffic in real-time, the software detects and immediately determines the sophistication, capability and effectiveness of each attack. This information is translated into a risk score to prioritise incident response. Cyberlytic’s patented classification approach is far more effective at assessing attacks than traditional signature-based security solutions and adapts to new or evolving threats without requiring manual intervention. •	Advanced threat detection: Unsupervised machine learning detects anomalies in web traffic, whilst supervised machine learning classifies attacks based on threat characteristics. •	Threat analysis, visibility and prioritisation: The Profiler only alerts when a pre-defined risk threshold is exceeded and provides details of malicious web activity. •	Simple deployment and zero maintenance: No rules or signatures means no additional demand on analysts to detect even the most sophisticated attacks. The Profiler is easily deployed by installing a web server agent or by connecting to mirrored network traffic.  Data is sent to the Profiler, which is hosted in Cyberlytic’s secure cloud.  Accessed via an intuitive web portal or integrated with any Security Information and Event Management (SIEM) system, the Profiler works autonomously, requiring no human intervention.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",2,11-50,"St. John Harold, Stuart Laidlaw",4,Seed,2017-01-15,300000,GBP,361140,Angel,300000,GBP,361140,Angel,935000,GBP,1226260,935000,GBP,1226260,CyLon Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Andiamo,https://www.crunchbase.com/organization/andiamo-inc,Closed,,"Communities, Health Care, Medical","London, England, United Kingdom",Custom medical wearables platform,"172,332","Europe, Middle East, and Africa (EMEA)",N1 6NT,$1M to $10M,2013-12-13,day,,,2020-12-18,day,For Profit,,,,,,"Community and Lifestyle, Health Care",4,11-50,"Hugh Sheridan, Naveed Parvez, Naveed Parvez, Samiya Parvez",6,Seed,2018-03-01,,,,Seed,,,,Seed,15000,GBP,24624,1726703,USD,1726703,"Bethnal Green Ventures, Innovate UK, DigitalHealth.London Accelerator, Alfabeat, NCL Technology Ventures",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lasula,https://www.crunchbase.com/organization/lasula,Active,,Fashion,"Manchester, Manchester, United Kingdom",Lasula is a privately held company and is a home to the latest fashion flashes from across the globe.,"172,526","Europe, Middle East, and Africa (EMEA)",M50 1BX,$1M to $10M,2013-01-01,year,,,,,For Profit,https://www.lasula.co.uk/,https://twitter.com/lasulaboutique,,https://www.linkedin.com/company/lasula,Lasula is a privately held company and is a home to the latest fashion flashes from across the globe.,"Clothing and Apparel, Design",1,1-10,Lata Talwar,2,,2018-07-01,803561,GBP,1061426,Venture - Series Unknown,803561,GBP,1061426,Venture - Series Unknown,803561,GBP,1061426,803561,GBP,1061426,"24 Haymarket, QVentures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Madbarz,https://www.crunchbase.com/organization/madbarz,Active,,"Fitness, Mobile Apps, Personal Health, Wellness","London, England, United Kingdom",Modern way to transform your body using effective and personalized workouts.,"172,835","Europe, Middle East, and Africa (EMEA)",W1G 9DQ,$1M to $10M,2014-01-01,year,,,,,For Profit,http://madbarz.com,https://twitter.com/madbarz1,https://www.facebook.com/Madbarz.1/,https://www.linkedin.com/company/madbarz,"Madbarz aims to be the number 1 solution for your body transformation by providing you with daily workouts, nutrition recipes, and motivation from the in-app community.","Apps, Health Care, Mobile, Software, Sports",2,11-50,"Luka Macner, Nikola Mratinic",2,Seed,2016-06-20,120000,USD,120000,Seed,120000,USD,120000,Seed,235000,USD,235000,235000,USD,235000,"Techstars, Traction Tribe",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Investoo.com,https://www.crunchbase.com/organization/investoo-com,Active,,"EdTech, Education, Foreign Exchange Trading, Online Portals","London, England, United Kingdom",Investoo.com is an online education platform.,"174,054","Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2013-01-01,year,,,,,For Profit,http://www.investoo.com,https://twitter.com/investoo_com,https://www.facebook.com/Investoo,,"Investoo.com is the world’s biggest online trading school with 350+ video lessons and 20,000+ active members. Our free trading courses teach a range of subjects including forex trading, binary options, technical analysis, price action trading and elliot wave theory. Investoo offers popular platform tutorials and strategies of Ninja Trader, CTrader and Think or Swim.","Education, Financial Services, Internet Services, Software",,51-100,,1,Seed,2016-12-12,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,"Optimizer Invest, Kinetic, Sam Miranda",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Natural Nutrients,https://www.crunchbase.com/organization/natural-nutrients,Active,,"Fitness, Food and Beverage, Health Care, Wellness","Sacriston, Durham, United Kingdom","Natural Nutrients is an all-natural sports nutrition, health food and supplement company in the UK. ","174,647","Europe, Middle East, and Africa (EMEA)",DH2 1SS,Less than $1M,2013-02-12,day,,,,,For Profit,https://naturalnutrients.co.uk,https://twitter.com/nnutrients,https://www.facebook.com/pg/NaturalNutrients,https://www.linkedin.com/company/natural-nutrients-uk-limited/,"Natural Nutrients, based on the Drum Industrial Estate in Durham, has developed a range of completely natural nutritional supplements to support customers’ healthy lifestyles. The company was established in 2013 when Personal Trainer and Nutritionist Liam Sherriff became frustrated with the lack of natural supplements available to his clients.","Food and Beverage, Health Care, Sports",2,1-10,"Craig Newbigin, Liam Sherriff",2,,2018-04-06,115710,GBP,163002,Equity Crowdfunding,115710,GBP,163002,Equity Crowdfunding,240710,GBP,324893,240710,GBP,324893,"Northstar Ventures, Crowdcube",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
UNMADE,https://www.crunchbase.com/organization/knyttan,Active,,"3D Printing, Apparel, Fashion, Personalization, Software","London, England, United Kingdom",Unmade provides customizable design through industrial manufacturing.,"174,791","Europe, Middle East, and Africa (EMEA)",WC2R1LA,$1M to $10M,2013-04-22,day,2024-07-09,day,,,For Profit,http://www.unmade.com,http://twitter.com/unmadestudio,https://www.facebook.com/UMdStudioLondon/,https://www.linkedin.com/company/unmade-ltd/,"Unmade are changing fashion design and manufacture. By controlling industrial knitting machines in a new way, the startup can make a different garment every time turning these machines into 3D printers for clothes, but using high quality, natural fibres instead. Launching this winter in Somerset House, Unmade gives customers the chance to remix the work of prominent artists and designers to create their dream jumper that is then made in front of them. Customers can also see their designs on models before sending to knit with Unmade’s unique preview technology. No-one else has been able to offer custom production in knitwear due to the high programming cost. Unmade’s patent-pending technologies remove this cost and makes one-off production possible at a similar cost to local mass production.   Through Unmade, brands can then offer bespoke, customised or limited edition knitwear to their customers. Using the same machines as major brands such as Burberry or Benetton, Unmade is running factory trials early next year to prove their technologies at an industrial scale.   Unmade’s long-term aim is to create a platform and marketplace through which brands and small designers can offer custom clothing to their customers and taking the mass custom production of knitwear to an industrial level.","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing, Software",3,11-50,"Ben Alun-Jones, Hal Watts, Kirsty Emery",5,M&A,2020-02-24,,,,Venture - Series Unknown,,,,Venture - Series Unknown,13093467,USD,13093467,13211467,USD,13211467,"Octopus Ventures, LocalGlobe, Techstars, Kindred Capital, BACKED VC",3,15,,Was Acquired,UNMADE acquired by Hi-Tech Apparel,https://www.crunchbase.com/acquisition/hi-tech-apparel-acquires-knyttan--d9c7bb86,Hi-Tech Apparel,https://www.crunchbase.com/organization/hi-tech-apparel,2024-07-09,day,,,,Acquisition,,Private,,,,,,,,,,,2
Vizibl,https://www.crunchbase.com/organization/Vizibl,Active,,"Collaboration, Innovation Management, Predictive Analytics, Procurement, SaaS, Software, Supply Chain Management, Sustainability","London, England, United Kingdom","Vizibl enables enterprises collaboration, innovation and sustainability at the heart of supplier relationships.","175,297","Europe, Middle East, and Africa (EMEA)",SE1 4PG,$1M to $10M,2013-11-30,day,,,,,For Profit,http://vizibl.co,https://twitter.com/Viziblapp,https://www.facebook.com/oldstlabs,https://www.linkedin.com/company/vizibl,"At Vizibl, we put collaboration, innovation and sustainability at the heart of supplier relationships. Our best-in-class digital platform enables enterprise organisations, and their suppliers, to manage every aspect of their relationship more effectively. Whether it’s taking joint action towards ambitious sustainability targets, discovering new revenue streams, or developing innovative products and solutions, Vizibl aligns suppliers & partners around key business goals to deliver mutual value. Recognised by the world’s leading analysts and trusted by giants in pharmaceuticals, oil & gas, FMCG, and communications, the Vizibl platform connects buyers and businesses with their suppliers, on every continent, across the world. Connect your extended ecosystem today; all on one platform, all Vizibl.","Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Software, Sustainability, Transportation",2,11-50,"Alex Short, Mark Perera",3,Early Stage Venture,2019-04-18,4000000,USD,4000000,Series A,4000000,USD,4000000,Series A,4000000,USD,4000000,4000000,USD,4000000,"LocalGlobe, Force Over Mass Capital, Seneca Partners, Theo Osborne, Caspian Capital",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
BidToTrip,https://www.crunchbase.com/organization/bidtotrip,Active,,"Auctions, E-Commerce, Hotel, Travel","London, England, United Kingdom",BidToTrip is an auction site for luxury hotels and other travel items.,"175,429","Europe, Middle East, and Africa (EMEA)",EC4N 1TX,Less than $1M,2014-01-01,year,,,,,For Profit,http://www.bidtotrip.com/,https://twitter.com/bidtotrip,https://www.facebook.com/bid2trip,https://www.linkedin.com/company/bidtotrip-ltd/,"BidToTrip is an auction site for luxury hotels and other travel items. Bidtotrip is the first auction site that allows you to enjoy luxury travels around the world for the price you decide it worths. On Bidtotrip you will find only the best luxury hotels in Italy and Europe, carefully selected by their team. They will not immediately reveal the name of your hotel, but you will avoid wasting time choosing from numerous facilities. They work only with the best 4 or 5-star facilities and they are committed to ensuring an impeccable stay. You can buy in "" auction"" mode , or in "" buy now "" if you want to be sure to win your stay. They work tirelessly to offer you the best luxury hotels at the lowest price on the web.","Commerce and Shopping, Travel and Tourism",3,11-50,"Augusto Grandi, Chiara Fusaroli, Sara Brunelli",3,Seed,2016-05-19,177131,GBP,257627,Pre-Seed,177131,GBP,257627,Pre-Seed,691141,USD,691141,691141,USD,691141,"Seedrs, iStarter",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
GoKart,https://www.crunchbase.com/organization/gokart-b045,Active,,"E-Commerce, Food and Beverage","London, England, United Kingdom",GoKart is a technology platform that specialises in linking wholesale food suppliers with restaurants.,"175,762","Europe, Middle East, and Africa (EMEA)",EC1V 1JX,Less than $1M,2014-01-01,year,,,,,For Profit,https://www.getgokart.com/gokart/,,,https://www.linkedin.com/company/gokart/,"GoKart based in Reading, Berkshire, have developed an app that allows restaurants to order high quality ingredients from vetted suppliers in a quick and easy way. The company offers restaurants a saving of up to 20% on their ingredients by combining their buying power within the app. This gives independent restaurants and small and medium sized chains the same prices and discounts that are offered to larger chains.","Commerce and Shopping, Food and Beverage",1,11-50,Anx Patel,1,Seed,2019-03-01,150000,GBP,198165,Seed,150000,GBP,198165,Seed,150000,GBP,198165,150000,GBP,198165,The FSE Group,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Showroom,https://www.crunchbase.com/organization/showroom-2,Active,,"Advertising, E-Commerce, E-Commerce Platforms, Internet, Marketplace","London, England, United Kingdom","Showroom is a distributed marketplace, allowing products to be sold wherever there is a relevant audience for them.","175,845","Europe, Middle East, and Africa (EMEA)",EC2A 4BX,$1M to $10M,2014-06-01,day,,,,,For Profit,http://www.thisisshowroom.com,https://twitter.com/thisisshowroom,,https://www.linkedin.com/company/this-is-showroom/,"Showroom develops technology solutions that enable retailers to promote their products by connecting with shopping editors and influencers. It enables them to create mini-storefronts on the publishers’ content. Consumers are able to find information and buy products through the recommendations of publishers and without leaving the page. Showroom offers tools that enable retailers to update information about stock levels, prices, and shipping in real time. Showroom is a London-based company that was founded by Chloe Ross and Michelle Kingsley in June 2014.","Advertising, Commerce and Shopping, Internet Services, Sales and Marketing",2,1-10,"Chloe Ross, Michelle Kingsley",2,Seed,2016-10-24,549916,GBP,672010,Seed,549916,GBP,672010,Seed,549916,GBP,672010,549916,GBP,672010,"SyndicateRoom, 7percent Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Zyncd,https://www.crunchbase.com/organization/zyncd,Active,,"Crowdsourcing, Customer Service, Freelance, Knowledge Management, Skill Assessment","London, England, United Kingdom",Zyncd is the smart CV for the gig economy. Helping freelancers and professionals to show better their skills online.,"177,773","Europe, Middle East, and Africa (EMEA)",,,2014-01-01,year,2017-09-27,day,,,For Profit,http://www.zyncd.com,http://twitter.com/getzyncd,http://www.facebook.com/zyncd,http://www.linkedin.com/company/zyncd,Zyncd is the smart CV for the gig economy. Helping freelancers and professionals to show better their skills online.,"Administrative Services, Education, Other, Professional Services",2,11-50,"Roy Kama, Simon Schneider",4,M&A,2016-04-16,600000,USD,600000,Venture - Series Unknown,600000,USD,600000,Venture - Series Unknown,946714,USD,946714,946714,USD,946714,"Wayra, J&T Ventures, TA Capital",2,3,,Was Acquired,Zyncd acquired by Capacity,https://www.crunchbase.com/acquisition/capacity-98a5-acquires-zyncd--e9667c66,Capacity,https://www.crunchbase.com/organization/capacity-98a5,2017-09-27,day,,,,Acquisition,,Private,,,,,,,,,,,
Klarismo,https://www.crunchbase.com/organization/klarismo,Closed,,"Analytics, Fitness, Health Care, Personal Health, Software, Wellness","London, England, United Kingdom",Klarismo uses MRI technology to give you a new way to explore your physiology and understand your body composition in unprecedented detail.,"178,454","Europe, Middle East, and Africa (EMEA)",EC2A 4HF,$1M to $10M,2014-12-10,day,,,2019-02-05,day,For Profit,http://www.klarismo.com/,https://twitter.com/klarismo,https://www.facebook.com/klarismo,https://www.linkedin.com/company/klarismo,"Klarismo offers health conscious consumers and amateur athletes a new way to explore their physiology and understand their body composition in unprecedented detail. Their software converts a user’s full body magnetic resonance scan (MRI) into a 3D virtual model of their body in the cloud. The model is annotated with explanatory information so they can easily explore and learn about different parts of their body. They provide users with a detailed analysis of their body composition, including accurate volumetric measurements of muscle and fat tissues. These show how well different muscle groups are developed and the distribution of subcutaneous and visceral fat deposits. MRI is a safe technology, and with regular scanning Klarismo updates a user’s 3D body model to highlight exactly where and how much muscle or fat has been gained or lost. This can be used to monitor the effectiveness of their training or diet programme and help them focus their efforts accordingly.","Data and Analytics, Health Care, Software, Sports",2,1-10,"Jack Kreindler, Marcus Foster",3,Seed,2015-09-05,245000,USD,245000,Seed,245000,USD,245000,Seed,2487831,USD,2487831,2487831,USD,2487831,"Y Combinator, Khosla Ventures, UpHonest Capital, Wei Guo, David Lee",,8,,,,,,,,,,,,,,Private,,,,,,,,,,,2
