Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Snap,https://www.crunchbase.com/organization/sn-ap,Active,,"Leisure, Marketplace, Tourism, Travel","Walthamstow, Waltham Forest, United Kingdom",Snap is a technology marketplace that aggregates and fulfils travel demand,"15,492","Europe, Middle East, and Africa (EMEA)",E17 4QP,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.getasnap.com/,https://twitter.com/SnapTravelTech,https://www.facebook.com/SnapTravelTech/,https://www.linkedin.com/company/snap-travel-technology/,"Snap is a new “on-demand” coach service. Just tell us where you want to go from, and go to, and when. they match you up with others, in your area, who want to make a similar trip and as soon as there's enough demand, match you with a local, top quality coach operator- Snap!","Commerce and Shopping, Community and Lifestyle, Travel and Tourism",4,11-50,"Christy Stewart-Smith, Rob Brighouse, Thomas Ableman, Tom Moreton",2,,2018-05-03,3400000,GBP,4614506,Venture - Series Unknown,3400000,GBP,4614506,Venture - Series Unknown,5400000,GBP,7248334,5400000,GBP,7248334,"Kindred Capital, Oxford Capital, ADV",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
MiAlgae,https://www.crunchbase.com/organization/mialgae,Active,,"Agriculture, Biotechnology, Enterprise, Manufacturing, Prediction Markets, Product Research","Edinburgh, Edinburgh, City of, United Kingdom",MiAlgae is a new-age microalgal production company  .,"16,225","Europe, Middle East, and Africa (EMEA)",EH1 1LZ,$1M to $10M,2016-01-01,year,,,,,For Profit,http://www.mialgae.com/,https://twitter.com/mialgae?,https://www.facebook.com/mialgae/,https://www.linkedin.com/company/mialgae/,"MiAlgae is a new-age microalgal production company that aims to revolutionize the £340 billion global livestock feed industry by producing microalgal products – through the remediation of wastewater – as nutrient supplements for fishmeal in livestock feeds. Their microalgal products are high in omegas and proteins, both of which are required for the production of many livestock feeds, especially in the aquaculture sector.Their production methodology uses circular economy to reduce the operating costs involved in the production of microalgae and as such allows them to compete with other supplements currently on the market. ","Agriculture and Farming, Biotechnology, Data and Analytics, Design, Financial Services, Manufacturing, Other, Science and Engineering",1,11-50,Douglas Martin,5,Early Stage Venture,2024-09-18,14000000,GBP,18484264,Series A,14000000,GBP,18484264,Series A,17800000,GBP,23228142,17870000,GBP,23326723,"Ascension, Hillhouse Investment, Scottish Enterprise, Clay Capital, Old College Capital",2,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Achilles Therapeutics,https://www.crunchbase.com/organization/achilles-therapeutics,Active,,"Biotechnology, Health Care, Therapeutics, Wellness","London, England, United Kingdom","Achilles Therapeutics is a developer of immunotherapies intended to offer next-generation, patient-specific therapies to treat cancer.","17,025","Europe, Middle East, and Africa (EMEA)",W6 8PW,$10M to $50M,2016-05-01,month,2021-03-30,day,,,For Profit,http://achillestx.com/,https://twitter.com/achillestx,,https://www.linkedin.com/company/achillestx.com/,"Achilles Therapeutics is a developer of immunotherapies intended to offer next-generation, patient-specific therapies to treat cancer. The company's immunotherapies harness the immune system to destroy cancer cells that target truncal tumor neo-antigens and flags to the immune system present on the surface of every cancer cell, enabling scientists to target and destroy tumors without harming healthy tissues.","Biotechnology, Health Care, Science and Engineering",4,101-250,"Charles Swanton, Karl Peggs, Mark Lowdell, Sergio Quezada",5,IPO,2022-07-21,4000000,EUR,4088182,Grant,52700000,GBP,69813623,Series C,165900000,GBP,207938298,212991704,USD,212991704,"RA Capital Management, OrbiMed, Perceptive Advisors, Redmile Group, Forbion Capital Partners",3,14,,,,,,,,,,,,,,Delisted,2021-03-30,175500000,USD,175500000,731196000,USD,731196000,ACHL,https://www.crunchbase.com/ipo/achilles-therapeutics-ipo--72bab4c7,NASDAQ,
Lenses.io,https://www.crunchbase.com/organization/landoop,Active,,"Big Data, Cloud Infrastructure, Data Integration, Enterprise Software, Open Source, Software","London, England, United Kingdom","The Developer Experience tooling for enterprises to work with every Apache Kafka, in one place.","17,645","Europe, Middle East, and Africa (EMEA)",EC1Y 1AA,$1M to $10M,2016-01-01,year,2021-10-04,day,,,For Profit,https://lenses.io,https://twitter.com/lensesio,https://www.facebook.com/lensesio/,https://www.linkedin.com/company/lensesio/,"Since 2016, Lenses.io has helped +40,000 developers to power the world’s largest companies with real-time data, by making data streams easier for engineers to work with. Lenses Developer Experience tooling gives engineers the autonomy to modernize their applications with data streaming. All while meeting the highest governance standards. For the first time, engineers can govern, find, explore, process & integrate real-time data into their modern applications and AI from all streaming technologies including Confluent, Azure Event Hubs, Redpanda and AWS MSK.","Data and Analytics, Hardware, Information Technology, Internet Services, Software",2,51-100,"Antonios Chalkiopoulos, Christina Daskalaki",2,M&A,2019-09-16,7500000,USD,7500000,Series A,7500000,USD,7500000,Series A,8500000,USD,8500000,8500000,USD,8500000,"83North, Marathon Venture Capital",2,2,,Was Acquired,Lenses.io acquired by Celonis,https://www.crunchbase.com/acquisition/celonis-acquires-landoop--9ebd3401,Celonis,https://www.crunchbase.com/organization/celonis,2021-10-04,day,,,,Acquisition,,Private,,,,,,,,,,,3
Slamcore,https://www.crunchbase.com/organization/slamcore,Active,,"Artificial Intelligence (AI), Computer Vision, Consumer Electronics, Industrial Automation, Robotics","London, England, United Kingdom",Slamcore creates embedded software that uses vision to help products intelligently understand and navigate the worlds around them.,"18,540","Europe, Middle East, and Africa (EMEA)",SE1 1JA,$1M to $10M,2016-02-11,day,,,,,For Profit,https://www.slamcore.com,https://twitter.com/slamcoreltd,https://www.facebook.com/SLAMcoreLimited/,https://www.linkedin.com/company/slamcore-limited/,"Slamcore’s mission is to make commercial-grade spatial intelligence accessible to all The team of world-leading spatial intelligence experts have developed advanced SLAM (simultaneous localization and mapping) software that allows robots and machines to truly understand the space around them. Spun out from Imperial College London, Slamcore has created real-time, commercial grade, location, mapping and perception (SLAM) software for use in industrial robots, autonomous robots, and consumer products. The Slamcore SDK enables fast prototyping and development of commercial products using visual SLAM software for autonomous location, mapping and perception. The software runs in real-time on standard compute/sensors and can be customized for commercial products using cost-effective custom compute/sensors.  Through partnership with OEMs, Slamcore provides the core technology that allows robots to become a meaningful part of everyday life.","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software",5,11-50,"Andrew Davison, Hanme Kim (left), Jacek Zienkiewicz, Owen Nicholson, Stefan Leutenegger",4,Early Stage Venture,2022-05-03,16000000,USD,16000000,Series A,16000000,USD,16000000,Series A,27400000,USD,27400000,27400000,USD,27400000,"Octopus Ventures, Global Brain Corporation, Amadeus Capital Partners, Toyota Ventures, IP Group",5,12,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Patchwork,https://www.crunchbase.com/organization/patchwork-f7a5,Active,,"Health Care, Hospital, Human Resources","London, England, United Kingdom",Patchwork is a healthtech start-up on a mission to unleash the power of flexible working to solve the global healthcare workforce crisis.,"18,837","Europe, Middle East, and Africa (EMEA)",EC2A 4LH,$10M to $50M,2016-01-01,year,,,,,For Profit,https://patchwork.health/,https://twitter.com/heypatchwork,https://www.facebook.com/heypatchwork,https://www.linkedin.com/company/heypatchwork,"Patchwork was founded in 2016 by ​Anas Nader and Jing Ouyang, two NHS doctors with a passion for technology and innovation. Patchwork transforms temporary staffing by connecting vacant shifts with a growing marketplace of healthcare workers.This saves the NHS millions while improving the experience for their workers, and ultimately, their patients—making sure a doctor is there when you need one most.","Administrative Services, Health Care",2,101-250,"Anas Nader, Jing Ouyang",5,Early Stage Venture,2022-08-10,20000000,GBP,24421992,Series B,20000000,GBP,24421992,Series B,27700000,GBP,34816668,27700000,GBP,34816668,"Praetura Ventures, Tom Blomfield, Public, BMJ Group, Perwyn",4,9,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Popsa,https://www.crunchbase.com/organization/popsa,Active,,"Artificial Intelligence (AI), Computer Vision, E-Commerce, Generative AI, Machine Learning, Printing","London, England, United Kingdom","Popsa is a generative AI startup that automatically designs, makes, and delivers personalized physical products.","19,071","Europe, Middle East, and Africa (EMEA)",W1B 5PH,$1M to $10M,2016-03-06,day,,,,,For Profit,https://popsa.com,https://www.twitter.com/popsa,https://www.facebook.com/popsaco,https://www.linkedin.com/company/popsa/,"Popsa sits at the intersection of AI, photos and B2C. According to Deloitte, it is one of the UK’s fastest-growing tech startups, and in both 2022 and 2023 the Financial Times ranked Popsa in the Top 20 fastest-growing software companies in the whole of Europe.  Popsa is developing generative AI technology and AI agents that generate personalised products for consumers based on the data contained in their own photos, therefore removing countless anxieties and manual tasks usually associated with personalisation, and empowering everyday people with professional storytelling techniques for the first time. Its award-winning app has made printing memories so easy and accessible that anyone can do it. As a result, the company receives 18,000 orders every week, increasing to 80,000 during Q4. Popsa's native iOS and Android apps are available in 12 languages – attracting more than 8 million users to date – and they ship to 50 countries around the world. Only 15% of Popsa’s revenue comes from the UK (France is their top market whilst the US is the fastest growing). People come to Popsa to create photobooks and other products, but what Popsa really does is help them process their lives and relationships through reflection on their photos.  The company's longer term ambition is to become a global destination; a space to explore all of life’s moments and the emotions that come with them – not just the highlights. So holidays, but also lazy days and sad days too. Popsa believes the more you reflect, the better you understand yourself and your connections with others.","Artificial Intelligence (AI), Commerce and Shopping, Content and Publishing, Data and Analytics, Hardware, Media and Entertainment, Science and Engineering, Software",2,51-100,"Liam Houghton, Tom Cohen",4,Early Stage Venture,2021-11-25,9000000,GBP,11981118,Series A,9000000,GBP,11981118,Series A,19040000,GBP,25296829,19040000,GBP,25296829,"500 Global, octopus investments, Gresham House Ventures, Pembroke VCT, Guinness Ventures",3,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Flow Engineering,https://www.crunchbase.com/organization/the-engineering-company,Active,,"Aerospace, Collaboration, Enterprise Software, Mechanical Engineering, Product Design, SaaS, Software","London, England, United Kingdom",Flow is GitHub for hardware. Our mission is to trigger the next industrial revolution by rapidly accelerating engineering iteration.,"19,391","Europe, Middle East, and Africa (EMEA)",NW1 5PU,$10M to $50M,2016-01-01,year,,,,,For Profit,http://flowengineering.com,https://twitter.com/Flow_Engineer,,https://www.linkedin.com/company/flowengineer,"Flow is the first engineering data platform built for agile engineering teams. Flow helps teams stay integrated with the correct data, regardless of which tool they are working in.","Design, Other, Science and Engineering, Software",1,11-50,Parikshat Singh,5,Seed,2022-12-06,8500000,USD,8500000,Seed,8500000,USD,8500000,Seed,8500000,USD,8500000,8500000,USD,8500000,"EQT Ventures, BACKED VC, Kima Ventures, Seedcamp, Acequia Capital (AceCap)",4,27,,,,,,,,,,,,,,Private,,,,,,,,,,,
Railsr,https://www.crunchbase.com/organization/railsbank,Active,,"Banking, Credit Cards, Financial Services, FinTech, InsurTech","London, England, United Kingdom",Railsr is a fintech company that offers banking and wallet components.,"19,672","Europe, Middle East, and Africa (EMEA)",EC2A 2DQ,$10M to $50M,2016-01-01,year,2023-03-09,day,,,For Profit,https://www.railsr.com,https://twitter.com/railsr_,https://www.facebook.com/RailsrGlobal/,https://www.linkedin.com/company/railsrglobal,"Railsr is a financial services company. They provide the creation of digital ledgers, connecting digital ledgers to bank accounts, receiving money, sending money, converting money, issuing cards, and managing credit through the API that enables banks and corporate customers to transact digitally.","Financial Services, Lending and Investments, Payments",2,101-250,"Clive Mitchell, Nigel Verdon",14,M&A,2023-10-27,20000000,GBP,24256008,Venture - Series Unknown,20000000,GBP,24256008,Venture - Series Unknown,171678182,USD,171678182,211794942,USD,211794942,"Aerion Partners, Global Brain Corporation, LIQUiDITY Group, Singlife, Salica",8,31,2,"Made Acquisitions, Was Acquired",Railsr acquired by D Squared Capital,https://www.crunchbase.com/acquisition/d-squared-capital-9b78-acquires-railsbank--e3f0011a,D Squared Capital,https://www.crunchbase.com/organization/d-squared-capital-9b78,2023-03-09,day,,,,Acquisition,,Private,,,,,,,,,,,4
Solivus,https://www.crunchbase.com/organization/solivus,Active,,"Energy, Renewable Energy, Solar","London, England, United Kingdom",Solivus are on a mission to decarbonise the built environment with lightweight solar.,"20,028","Europe, Middle East, and Africa (EMEA)",SE1 7PB,$1M to $10M,2016-03-22,day,,,,,For Profit,https://www.solivus.com/,https://twitter.com/solivus,https://www.facebook.com/Solivus/,https://www.linkedin.com/company/solivusltd/,"Solivus are on a mission to simplify the decarbonisation of the built environment with lightweight solar so more businesses and homeowners reduce their climate impact, have more energy security and reduce energy bills.","Energy, Natural Resources, Sustainability",1,11-50,Joanna Parker Swift,5,,2023-05-10,146858,GBP,185429,Equity Crowdfunding,146858,GBP,185429,Equity Crowdfunding,8625182,GBP,11129319,8625182,GBP,11129319,"Seedrs, Founders Factory, Crowdcube, G-Force",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tenzo,https://www.crunchbase.com/organization/tenzo,Active,,"Developer APIs, Mobile Apps, Restaurants, Software","London, England, United Kingdom","Bring your entire tech stack together in one place, get meaningful recommendations on how to hit your targets.","20,077","Europe, Middle East, and Africa (EMEA)",W12 0BZ,Less than $1M,2016-05-01,day,,,,,For Profit,https://www.gotenzo.com/,https://twitter.com/tenzoinc,https://www.facebook.com/tenzoinc,https://www.linkedin.com/company/tenzo-inc.,"Tenzo was created through the combination of data-science, software and deep restaurant operating experience. Tenzo was designed to reduce a reliance on gut: they can put data behind questions like how much food to order in, what member of staff to schedule at what time and whether to rerun a promotion. They bring deep expertise and a world class management team - their co-founders have built successful multi-million pound businesses, and bring the best of data-science and technology from Cambridge, Harvard and McKinsey.","Apps, Food and Beverage, Mobile, Software",2,1-10,"Adam Taylor, Christian Mouysset",7,Early Stage Venture,2023-05-16,4000000,GBP,4993845,Series A,4000000,GBP,4993845,Series A,7659258,USD,7659258,7659258,USD,7659258,"Techstars, Acequia Capital (AceCap), Amadeus Capital Partners, Force Over Mass Capital, Charlie Songhurst",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Coinfirm,https://www.crunchbase.com/organization/coinfirm,Active,,"Bitcoin, Blockchain, Compliance, Financial Services, FinTech","London, England, United Kingdom",Coinfirm is a blockchain analytics and investigations solutions.,"20,987","Europe, Middle East, and Africa (EMEA)",W1J 6ER,$10M to $50M,2016-01-01,year,2024-05-21,day,,,For Profit,http://www.coinfirm.com,https://twitter.com/coinfirm_io,https://www.facebook.com/Coinfirm.io,https://www.linkedin.com/company/coinfirm,"Coinfirm is a provider of blockchain analytics and crypto forensic investigations, creating a safer blockchain economy – protecting customers from doing business with counterparties involved in illicit activities like money laundering, ransomware hacks, human trafficking and terrorist financing. Coinfirm Offers the industry’s largest blockchain coverage - over 1M cryptocurrencies and protocols supported on 66 blockchains. Coinfirm’s solutions are used by market leaders, ranging from VASPs  such as Gate.io, and protocols like WAVES, to major financial institutions and governments.","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Professional Services, Software",5,51-100,"Grant Blaisdell, Jakub Fijolek, Maciej Ziolkowski, Pawel Aleksander, Pawel Kuskowski",7,M&A,2021-09-16,8000000,USD,8000000,Series A,8000000,USD,8000000,Series A,12500000,USD,12500000,12500000,USD,12500000,"Middlegame Ventures, SIX FinTech Ventures, Mission Gate, G1 Ventures, Alfabeat",4,12,,Was Acquired,Coinfirm acquired by Lukka,https://www.crunchbase.com/acquisition/libra-acquires-coinfirm--0a7aaca6,Lukka,https://www.crunchbase.com/organization/libra,2024-05-21,day,,,,Acquisition,,Private,,,,,,,,,,,1
Giraffe360,https://www.crunchbase.com/organization/giraffe360,Active,,"3D Technology, Commercial Real Estate, Information Technology, Photography, Real Estate","London, England, United Kingdom",Giraffe360 is a robotic technology company that offers 360° photography and virtual tour camera for real estate agents.,"21,056","Europe, Middle East, and Africa (EMEA)",N1 7GU,$50M to $100M,2016-09-19,day,,,,,For Profit,http://giraffe360.com291,https://twitter.com/giraffe360,https://www.facebook.com/THISISGIRAFFE360,https://www.linkedin.com/company/giraffe360,"Giraffe360 is a robotic technology company that offers 360° photography and virtual tour camera for real estate agents. The company creates a product that would enable seamless property scans and elevate property purchases through a true-to-life online experience.  Giraffe360 was founded in 2016 and is headquartered in London, England.","Content and Publishing, Hardware, Information Technology, Media and Entertainment, Real Estate, Software",1,101-250,Mikus Opelts,6,Early Stage Venture,2023-10-26,,,,Series A,,,,Series A,22281013,USD,22281013,28258631,USD,28258631,"Founders Fund, HCVC, LAUNCHub Ventures, Change Ventures, Hoxton Ventures",6,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Mind Foundry,https://www.crunchbase.com/organization/mind-foundry,Active,,"Artificial Intelligence (AI), Big Data, Data Integration, Enterprise Software, Finance, Infrastructure, Insurance, Machine Learning, National Security","Summertown, Oxfordshire, United Kingdom",Mind Foundry is an Oxford University company that has developed an AI platform to solve the world's most important problems.,"21,246","Europe, Middle East, and Africa (EMEA)",OX2 7DD,$10M to $50M,2016-02-01,month,,,,,For Profit,http://mindfoundry.ai/,,,https://www.linkedin.com/company/mind-foundry/,"Mind Foundry is an Oxford University Company. Operating at the intersection of innovation and usability, Mind Foundry empowers organisations through the use of Responsible AI built to tackle high-stakes, real-world problems at both individual and population scale. Mind Foundry’s AI Platform and technologies have been used to solve some of the most challenging applications of Machine Learning, from insurance fraud detection to complex signal processing, helping customers in insurance, infrastructure, and defence and security tackle the issues that matter most to them whilst promoting the responsible and transparent usage of AI. Founded by pioneers in the field of AI and Machine Learning, Oxford Professors Stephen Roberts and Michael Osborne, the mission of Mind Foundry is to create a future where humans and AI work together to solve the world’s most important problems.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Government and Military, Information Technology, Other, Science and Engineering, Software",2,51-100,"Michael Osborne, Stephen Roberts",6,Early Stage Venture,2023-02-21,17900000,GBP,21675294,Series B,17900000,GBP,21675294,Series B,52518735,USD,52518735,52518735,USD,52518735,"Parkwalk Advisors, Oxford Science Enterprises, Oxford Innovation, Aioi Nissay Dowa Insurance",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Proportunity,https://www.crunchbase.com/organization/proportunity,Active,,"Artificial Intelligence (AI), Consumer Lending, Financial Services, FinTech, Lending, Machine Learning, Real Estate, Software","London, England, United Kingdom",Proportunity is a financial services organisation made possible by technology.,"21,523","Europe, Middle East, and Africa (EMEA)",SE1 0HS,$1M to $10M,2016-11-09,day,,,,,For Profit,https://www.proportunity.co,http://twitter.com/proportunity_uk,https://www.facebook.com/proportunity.co/,https://www.linkedin.com/company/proportunity/,"Proportunity is a technology-driven mortgage lender. The company pushes the edge on real estate data-driven investment insights. It uses machine learning to accurately forecast house prices and up-and-coming areas, providing loans to buyers looking to purchase homes in forecasted high-growing areas. Vadim Toader and Stefan Boronea started Proportunity in 2016, which is headquartered in London, England.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Real Estate, Science and Engineering, Software",2,11-50,"Stefan Boronea, Vadim Toader",7,Early Stage Venture,2022-05-14,2509000,EUR,2612344,Series A,2509000,EUR,2612344,Series A,15313847,USD,15313847,168291099,USD,168291099,"VentureFriends, Anthemis, Starwood Capital Group, Entrepreneurs First, Global Founders Capital",7,18,,,,,,,,,,,,,,Private,,,,,,,,,,,
eduMe,https://www.crunchbase.com/organization/edume,Active,,"Enterprise Software, SaaS","London, England, United Kingdom",eduMe is the training platform of choice for the frontline.,"22,876","Europe, Middle East, and Africa (EMEA)",SE1 0BX,$1M to $10M,2016-07-08,day,,,,,For Profit,http://www.edume.com,https://www.twitter.com/edumesocial,,https://www.linkedin.com/company/edume,"eduMe is the training platform of choice for the frontline. We partner with global companies like Uber, Marriott and The Home Depot to deliver seamless access to social media-style training within the flow of work. eduMe integrates into the tools your frontline already uses day-to-day - including Workday, Microsoft Teams, Beekeeper and more - increasing engagement and maximising the impact of your training investment. Recognized as Flexa’s Top 100 Most Flexible Companies to Work For and one of the UK’s Best Workplaces for Women, we’ve built an innovative, enjoyable and respectful culture that we’re extremely proud of. We are HQ’d in London, UK, with offices in Santa Monica, USA.",Software,1,11-50,Jacob Waern,3,Early Stage Venture,2022-01-11,15000000,GBP,20449507,Series B,15000000,GBP,20449507,Series B,27249507,USD,27249507,27249507,USD,27249507,"Workday Ventures, Connect Ventures, Valo Ventures, Prosus & Naspers",4,4,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,3
Forecast,https://www.crunchbase.com/organization/forecasthq,Active,,"Artificial Intelligence (AI), Finance, Human Resources, Machine Learning, Project Management, Scheduling, Software","London, England, United Kingdom","Forecast is an AI-Native Platform for Financial, Resource & Project Management","23,191","Europe, Middle East, and Africa (EMEA)",EC1N 8EB,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.forecast.app,https://twitter.com/ForecastHQ,https://www.facebook.com/ForecastHQ,https://www.linkedin.com/company/forecasthq,"The Forecast AI-native platform represents the most advanced technology ever applied to managing projects, resources and finances. Our platform automates busywork, surfaces best practices, predicts outcomes, guides projects to success, and most importantly empowers every team member to do their best work. Forecast is the ultimate upgrade for project teams and professional services organizations. Technology doing what it does best, so humans can do what they do best.","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Other, Science and Engineering, Software",4,51-100,"Danny Larsen, Dennis Kayser, Jens Duelund Højstrup Pallesen, Niels Frederiksen",6,Early Stage Venture,2021-05-19,19000000,USD,19000000,Series A,19000000,USD,19000000,Series A,28700000,USD,28700000,29050000,USD,29050000,"Crane Venture Partners, Heartcore Capital, Balderton Capital, PSV, Seed Capital",5,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Vinterior,https://www.crunchbase.com/organization/vinterior,Active,,"E-Commerce, Furniture, Internet, Marketplace, Retail","London, England, United Kingdom","Vinterior is the online marketplace to discover, buy and source vintage & antique furniture","23,389","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.vinterior.co/,https://twitter.com/vinterioruk,https://m.facebook.com/vinterioruk/,https://www.linkedin.com/company/vinterior,"Vinterior is the online marketplace to discover, buy and source vintage & antique furniture.","Commerce and Shopping, Consumer Goods, Internet Services",2,11-50,"Leslie Fournier, Sandrine Zhang Ferron",8,,2024-07-22,954229,GBP,1233981,Equity Crowdfunding,954229,GBP,1233981,Equity Crowdfunding,11954229,GBP,16049644,11954229,GBP,16049644,"Google for Startups, Active Partners, Venrex, Channel 4 Ventures",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
FitXR,https://www.crunchbase.com/organization/fitar,Active,,"Fitness, Gaming, Health Care, Virtual Reality","London, England, United Kingdom",FitXR is an immersive AR & VR fitness platform on a mission to create a movement for movement.,"23,532","Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2016-10-08,day,,,,,For Profit,http://www.fitxr.com,https://www.twitter.com/weareFitXR,https://www.facebook.com/WeAreFitXR/,https://www.linkedin.com/company/fitar/?originalSubdomain=in,,"Gaming, Hardware, Health Care, Software, Sports",2,51-100,"Sam Cole, Sameer Baroova",6,Early Stage Venture,2022-04-01,5000000,USD,5000000,Debt Financing,14055000,USD,14055000,Series A,21605000,USD,21605000,27805000,USD,27805000,"Hiro Capital, Boost VC, Innovate UK, Maveron, TenOneTen Ventures",4,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bramble Energy,https://www.crunchbase.com/organization/bramble-energy,Active,,"Clean Energy, CleanTech, Consumer Electronics, Energy, Fuel Cell, Manufacturing, Renewable Energy","London, England, United Kingdom","Bramble Energy is an innovator energy technology company that designs and manufactures high-performance, low-cost, and fuel cell stack","24,194","Europe, Middle East, and Africa (EMEA)",SW7 2PG,$10M to $50M,2016-01-01,year,,,,,For Profit,https://www.brambleenergy.com/,https://twitter.com/brambleenergy,,https://www.linkedin.com/company/brambleenergyltd/,"Bramble Energy is an innovator energy technology company that designs and manufactures high-performance, low-cost, and fuel cell stack. The company ability to leverage the global high-volume PCB industry means that they are the first fuel cell company with the manufacturing capacity to supply gigawatts of fuel cell hardware, something the battery industry has spent many years and £B’s to achieve. Bramble Energy specifically uses a printed circuit board (PCB) technology to form the structural parts of the fuel cell. It also provides products including modular PCBFC stacks, H20:20W PCBFC system, custom design PCBFC, and 500W PCBFC stack. Bramble Energy was founded in 2016 and is based in London, England, United Kingdom.","Consumer Electronics, Energy, Hardware, Manufacturing, Sustainability",1,51-100,Tom Mason,6,Early Stage Venture,2023-05-09,12700000,GBP,16032600,Grant,35000000,GBP,47358479,Series B,43000000,GBP,57774733,55700000,GBP,73807333,"Parkwalk Advisors, IP Group, UCL Technology Fund, Kiko Ventures, BGF Ventures",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Quorum Cyber,https://www.crunchbase.com/organization/quorum-cyber,Active,,"Cyber Security, Information Technology","Edinburgh, Edinburgh, City of, United Kingdom",Quorum Cyber is a new breed of cyber services and data intelligence.,"24,232","Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2016-01-01,year,2022-01-05,day,,,For Profit,http://www.quorumcyber.com/,https://www.twitter.com/quorumcyber,,https://www.linkedin.com/company/quorum-cyber,Quorum Cyber offers cybersecurity consulting and managed services. It combines the power of cutting-edge technology.,"Information Technology, Privacy and Security",1,251-500,Federico Charosky,2,M&A,2024-06-05,,,,Private Equity,,,,Private Equity,2700000,GBP,3437371,2700000,GBP,3437371,"Maven Capital Partners, Charlesbank Capital Partners, Scottish Investment Bank",2,3,2,"Made Acquisitions, Was Acquired",Quorum Cyber acquired by Livingbridge,https://www.crunchbase.com/acquisition/isis-equity-partners-acquires-quorum-cyber--cf8d93e0,Livingbridge,https://www.crunchbase.com/organization/isis-equity-partners,2022-01-05,day,,,,Acquisition,,Private,,,,,,,,,,,
Mize,https://www.crunchbase.com/organization/hotelmize,Active,,"Analytics, Artificial Intelligence (AI), Machine Learning, Software, Tourism, Travel","London, England, United Kingdom",Mize is the leading AI-driven optimization platform for all travel intermediaries.,"24,266","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,https://mize.tech,,,https://www.linkedin.com/company/mizetech,Mize is a hotel booking optimization solution. Mize provides along the hotel booking industry using its fully automated proprietary technology.,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Travel and Tourism",3,51-100,"Dor Krubiner, Guy Levitan, Omry Litvak",4,Early Stage Venture,2023-01-10,12000000,USD,12000000,Series B,12000000,USD,12000000,Series B,16100000,USD,16100000,16100000,USD,16100000,"Flashpoint, Investible, Alibaba Entrepreneurs Fund, RTL Group Investments, Brilliance Ventures",4,5,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
