Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Grant - Miraex,https://www.crunchbase.com/funding_round/miraex-grant--87c803ba,Miraex,https://www.crunchbase.com/organization/miraex,Grant,2022-03-29,2700000,CHF,2899457,,European Innovation Council,European Innovation Council,"369,795",,,,,"Miraex develops photonic and quantum solutions for next-gen sensing, networking, and computing.","Aerospace, AgTech, Industrial Automation, Information Technology, Nuclear, Railroad, Sensor, Software, Wind Energy","Ecublens, Vaud, Switzerland, Europe",https://miraex.com/,$1M to $10M,6942086,USD,6942086,Seed,3,1,,No,
Grant - TissueLabs,https://www.crunchbase.com/funding_round/tissuelabs-grant--9cb38cdc,TissueLabs,https://www.crunchbase.com/organization/tissuelabs,Grant,2021-09-12,15000,CHF,16337,,Innosuisse,Innosuisse,"369,811",,,,,TissueLabs is a biotechnology research company that operates a platform for creating organs and tissues in the lab.,"3D Printing, Biotechnology, Life Science, Medical, Therapeutics","Bellinzona, Ticino, Switzerland, Europe",http://www.tissuelabs.com,$1M to $10M,1895506,USD,1895506,Seed,12,1,,No,
Grant - Fibersail,https://www.crunchbase.com/funding_round/fibersail-grant--2a64f6b8,Fibersail,https://www.crunchbase.com/organization/fibersail,Grant,2020-10-01,170500,EUR,200236,,Eurostars,Eurostars,"371,953",,,,,Fibersail is a Portuguese/Dutch startup that will make critical structures on wind turbines smarter and safer.,"Information Technology, Renewable Energy, Sensor, Software, Wind Energy","Oporto, Porto, Portugal, Europe",https://www.fibersail.com/,$1M to $10M,5815500,EUR,6370612,,6,1,,No,
Grant - GIGGED LTD,https://www.crunchbase.com/funding_round/gigged-ltd-grant--665423c4,GIGGED LTD,https://www.crunchbase.com/organization/gigged-ltd,Grant,2021-04-01,95000,GBP,131424,,The Sustainable Innovation Fund,The Sustainable Innovation Fund,"430,647",,,,,Gigged AI is an artificial intelligence-powered platform designed for swiftly sourcing tech talent.,"Artificial Intelligence (AI), Computer, SaaS, Software","Glasgow, Glasgow City, United Kingdom, Europe",https://giggedai.uk,,2395000,GBP,3011753,Seed,4,1,,No,
Grant - Planted Foods,https://www.crunchbase.com/funding_round/planted-foods-grant--d8e947fd,Planted Foods,https://www.crunchbase.com/organization/planted-foods,Grant,2021-06-10,,,,,Swiss Economic Award,Swiss Economic Award,"430,771",,,,,Planted Foods is a food processing company that specializes in plant-based meals.,"Alternative Protein, Food and Beverage, Food Processing, Organic Food, Personal Health","Kemptthal, Zurich, Switzerland, Europe",https://ch.eatplanted.com,$1B to $10B,141907431,USD,141907431,,13,1,,No,
Grant - docStribute,https://www.crunchbase.com/funding_round/alt-ave-grant--633e2242,docStribute,https://www.crunchbase.com/organization/alt-ave,Grant,2021-04-27,148000,GBP,205765,,Innovate UK,Innovate UK,"431,140",,,,,Improve customer communication engagement with docStribute®,"Financial Services, FinTech, Software","London, England, United Kingdom, Europe",https://www.docstribute.com/,,1935000,GBP,2506345,Seed,5,1,,No,
Grant - SPARTHA Medical,https://www.crunchbase.com/funding_round/spartha-medical-grant--3c481655,SPARTHA Medical,https://www.crunchbase.com/organization/spartha-medical,Grant,2021-10-06,2389625,EUR,2760976,,European Innovation Council,European Innovation Council,"391,580",,,,,SPARTHA Medical develops personalised multifunctional coatings with antimicrobial and anti-inflammatory properties.,"Consulting, Medical","Strasbourg, Alsace, France, Europe",https://sparthamedical.eu,,6189625,EUR,7061930,Seed,3,1,,No,
Grant - Araris Biotech,https://www.crunchbase.com/funding_round/araris-biotech-grant--477fe08b,Araris Biotech,https://www.crunchbase.com/organization/araris-biotech,Grant,2018-07-10,10000,CHF,10074,,Venture Kick,Venture Kick,"373,553",,,,,Araris Biotech is a biotechnology company that develops antibody-drug conjugates for efficient payload attachment.,"Biotechnology, Health Care, Medical, Oncology","Zürich, Zurich, Switzerland, Europe",https://www.ararisbiotech.com,$1M to $10M,43432939,USD,43432939,M&A,8,1,,No,
Grant - Workist,https://www.crunchbase.com/funding_round/workist-grant--c788695f,Workist,https://www.crunchbase.com/organization/workist,Grant,2019-09-04,100000,USD,100000,,European Data Incubator,European Data Incubator,"431,752",,,,,Workist is a business process automation based on RPA robots called AI Workers that learn through human-AI teamwork.,"Artificial Intelligence (AI), Business Process Automation (BPA)","Berlin, Berlin, Germany, Europe",https://workist.com,$10M to $50M,11704128,USD,11704128,Early Stage Venture,5,1,,No,
Grant - Proteus,https://www.crunchbase.com/funding_round/proteus-e96d-grant--f98e34e6,Proteus,https://www.crunchbase.com/organization/proteus-e96d,Grant,2021-01-20,425000,GBP,580824,,Scottish Enterprise,Scottish Enterprise,"432,073",,,,,"Proteus is an end-to-end project management software for teams working in energy, infrastructure & engineering sectors.","Civil Engineering, Consulting, Energy, Information Technology, Infrastructure, Oil and Gas, Project Management","Aberdeen, Aberdeen City, United Kingdom, Europe",https://xergy.com,$1M to $10M,9575000,GBP,12630615,Early Stage Venture,5,1,1,No,
Grant - TextureJet,https://www.crunchbase.com/funding_round/texturejet-grant--07c75d4f,TextureJet,https://www.crunchbase.com/organization/texturejet,Grant,2020-11-18,50000,GBP,66257,,Innovate UK,Innovate UK,"385,133",,,,,"TextureJet designs, develops, and deploys machine tools and technologies for surface processing in high value manufacturing.","Industrial Engineering, Machinery Manufacturing","Nottingham, Nottingham, United Kingdom, Europe",https://www.texturejet.com/,,1320000,GBP,1742161,Seed,5,1,,No,
Grant - iLoF,https://www.crunchbase.com/funding_round/ilof-intelligent-lab-on-fiber-grant--0171155a,iLoF,https://www.crunchbase.com/organization/ilof-intelligent-lab-on-fiber,Grant,2023-01-01,2500000,EUR,2676384,,European Innovation Council,European Innovation Council,"396,983",,,,,iLoF is a digital health company pioneering a breakthrough AI-platform to accelerate the future of personalized medicine.,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Machine Learning, Medical Device, Precision Medicine","London, England, United Kingdom, Europe",https://ilof.tech/,$1M to $10M,11480063,USD,11480063,,9,1,,No,
Grant - Planted Foods,https://www.crunchbase.com/funding_round/planted-foods-grant--a1393542,Planted Foods,https://www.crunchbase.com/organization/planted-foods,Grant,2019-05-21,10000,CHF,9891,,Venture Kick,Venture Kick,"433,006",,,,,Planted Foods is a food processing company that specializes in plant-based meals.,"Alternative Protein, Food and Beverage, Food Processing, Organic Food, Personal Health","Kemptthal, Zurich, Switzerland, Europe",https://ch.eatplanted.com,$1B to $10B,141907431,USD,141907431,,13,1,,No,
Grant - Synthara,https://www.crunchbase.com/funding_round/synthara-grant--796b2017,Synthara,https://www.crunchbase.com/organization/synthara,Grant,2018-10-31,20000,CHF,19839,,Venture Kick,Venture Kick,"433,226",,,,,"Synthara is an IT consulting firm that offers algorithms, semiconductors, machine learning, IoT, and artificial intelligence services.","Artificial Intelligence (AI), Internet of Things, Semiconductor","Zürich, Zurich, Switzerland, Europe",https://www.synthara.ai,$1M to $10M,14904932,USD,14904932,Seed,9,1,,No,
Grant - Enerdrape,https://www.crunchbase.com/funding_round/enerdrape-grant--b2bff7ff,Enerdrape,https://www.crunchbase.com/organization/enerdrape,Grant,2022-01-04,17000,CHF,18553,,Innosuisse,Innosuisse,"390,214",,,,,Enerdrape is a geothermal technology firm that turns underground spaces into sources of energy for heating and cooling needs of buildings.,"Clean Energy, CleanTech, Energy, Renewable Energy","Renens, Vaud, Switzerland, Europe",https://enerdrape.com,$1M to $10M,2287012,CHF,2591005,Seed,14,1,,No,
Grant - Neurosoft Bioelectronics,https://www.crunchbase.com/funding_round/neurosoft-bioelectronics-grant--76c87d59,Neurosoft Bioelectronics,https://www.crunchbase.com/organization/neurosoft-bioelectronics,Grant,2020-06-02,150000,CHF,155969,,Venture,Venture,"377,459",,,,,Neurosoft Bioelectronics is developing next-generation soft implantable electrodes to interface with the nervous system.,"Health Care, Medical, Medical Device, Neuroscience","Geneva, Geneve, Switzerland, Europe",https://www.neurosoft-bio.com,$1M to $10M,2960000,CHF,3181630,Seed,8,1,,No,
Grant - Acorai,https://www.crunchbase.com/funding_round/acorai-grant--24735c04,Acorai,https://www.crunchbase.com/organization/acorai,Grant,2023-11-08,2300000,EUR,2463611,,European Innovation Council,European Innovation Council,"397,768",,,,,Acorai is a medical device manufacturer of non-invasive intracardiac pressure monitoring to improve heart failure management.,"Health Care, Manufacturing, Medical Device","Helsingborg, Skane Lan, Sweden, Europe",http://acorai.com,$1M to $10M,15838291,USD,15838291,,9,1,,No,
Grant - HeroSupport,https://www.crunchbase.com/funding_round/herosupport-grant--9da5ded6,HeroSupport,https://www.crunchbase.com/organization/herosupport,Grant,2023-10-02,150000,CHF,163399,,Venture Kick,Venture Kick,"397,902",,,,,HeroSupport transforms imaging and/or treatment tables into personalized solutions.,"Health Care, Medical, Medical Device","Veyrier, Geneve, Switzerland, Europe",https://www.herosupport.care/,Less than $1M,350000,CHF,386126,Seed,6,1,,No,
Grant - Greenjets,https://www.crunchbase.com/funding_round/greenjets-grant--e6d4051b,Greenjets,https://www.crunchbase.com/organization/greenjets,Grant,2022-03-01,82566,GBP,110101,,Innovate UK,Innovate UK,"433,866",,,,,"Electric jet engines for drones, air taxis and regional aircraft",Aerospace,"London, England, United Kingdom, Europe",https://greenjets.webflow.io/,,11512499,USD,11512499,Seed,6,1,,No,
Grant - Vok Bikes,https://www.crunchbase.com/funding_round/vok-bikes-grant--b91bfe68,Vok Bikes,https://www.crunchbase.com/organization/vok-bikes,Grant,2023-06-29,300000,EUR,326034,,Enterprise Estonia,Enterprise Estonia,"434,075",,,,,Heavy duty cargo bikes provides on demand delivery companies.,"Last Mile Transportation, Rental","Tallinn, Harjumaa, Estonia, Europe",http://vokbikes.com,$1M to $10M,11400000,EUR,13009412,Early Stage Venture,7,1,,No,
Grant - Mogrify,https://www.crunchbase.com/funding_round/mogrify-grant--751c4389,Mogrify,https://www.crunchbase.com/organization/mogrify,Grant,2019-05-01,812831,GBP,1061007,,SBRI Healthcare,SBRI Healthcare,"398,142",,,,,Mogrify® will transform the lives of patients with degenerative diseases through a novel class of in vivo reprogramming therapies.,"Big Data, Bioinformatics, Biotechnology, Health Care, Life Science, Therapeutics","Cambridge, Cambridgeshire, United Kingdom, Europe",https://mogrify.co.uk/,$10M to $50M,48861007,USD,48861007,Early Stage Venture,7,1,,No,
Grant - UP Catalyst,https://www.crunchbase.com/funding_round/up-catalyst-grant--9d60c4c8,UP Catalyst,https://www.crunchbase.com/organization/up-catalyst,Grant,2022-03-11,1590000,EUR,1735327,,EIT RawMaterials,EIT RawMaterials,"398,176",,,,,UP Catalyst produces sustainable carbon nanomaterials and graphite for the green energy storage industry.,"Industrial Engineering, Manufacturing, Nanotechnology","Tallinn, Harjumaa, Estonia, Europe",https://upcatalyst.com/,$1M to $10M,26465000,EUR,28994488,Seed,7,1,1,No,
Grant - Dimpora,https://www.crunchbase.com/funding_round/dimpora-grant--59c51d07,Dimpora,https://www.crunchbase.com/organization/dimpora,Grant,2018-04-17,10000,CHF,10343,,Venture Kick,Venture Kick,"390,623",,,,,Dimpora produces eco-friendly functional membranes for the outdoor textile industry.,Textiles,"Zürich, Zurich, Switzerland, Europe",https://dimpora.com/,$1M to $10M,4696356,USD,4696356,Seed,10,1,,No,
Grant - Logic Flow,https://www.crunchbase.com/funding_round/logic-flow-grant--fc0adc3f,Logic Flow,https://www.crunchbase.com/organization/logic-flow,Grant,2019-08-06,10000,CHF,10248,,Venture Kick,Venture Kick,"393,067",,,,,Logic Flow is an automated code translation company that takes care of repetitive technical tasks.,"Artificial Intelligence (AI), Information Technology, Logistics, Machine Learning, Productivity Tools, Software","Zürich, Zurich, Switzerland, Europe",https://www.logicflow.ai,$1M to $10M,700000,CHF,774209,Seed,4,1,,No,
Grant - Multiverse Computing,https://www.crunchbase.com/funding_round/multiverse-computing-grant--32a46b47,Multiverse Computing,https://www.crunchbase.com/organization/multiverse-computing,Grant,2021-12-20,2500000,EUR,2819297,,European Innovation Council,European Innovation Council,"434,688",,,,,Multiverse Computing is a quantum software company that applies advanced solutions to solve complex challenges.,"Artificial Intelligence (AI), Machine Learning, Quantum Computing, Software","Donostia-san Sebastián, Pais Vasco, Spain, Europe",http://multiversecomputing.com,,344335043,USD,344335043,Early Stage Venture,10,1,,No,
Grant - OutThink,https://www.crunchbase.com/funding_round/outthink-grant--625cf188,OutThink,https://www.crunchbase.com/organization/outthink,Grant,2021-12-19,2000000,EUR,2248591,,European Innovation Council,European Innovation Council,"434,724",,,,,Cybersecurity human risk management platform (SaaS),"Cyber Security, Education, Enterprise Software, Information Technology, Privacy, SaaS","London, England, United Kingdom, Europe",https://www.outthink.io,Less than $1M,13803545,USD,13803545,Seed,3,1,,No,
Grant - Ryft,https://www.crunchbase.com/funding_round/butlr-1ec8-grant--0338379a,Ryft,https://www.crunchbase.com/organization/butlr-1ec8,Grant,2024-01-09,,,,,Innovate UK,Innovate UK,"393,312",,,,,Ryft is a payment platform that allows marketplaces and digital platforms.,"E-Commerce, Mobile Payments, Payments","London, England, United Kingdom, Europe",https://www.ryftpay.com,,9376010,USD,9376010,Early Stage Venture,6,1,,No,
Grant - Voliro,https://www.crunchbase.com/funding_round/voliro-airborne-robotics-grant--9d105d92,Voliro,https://www.crunchbase.com/organization/voliro-airborne-robotics,Grant,2018-06-12,10000,CHF,10133,,Venture Kick,Venture Kick,"393,460",,,,,Voliro leads in aerial mobile robotics with cutting-edge technology designed for precision work at heights.,"Aerospace, Drones, Robotics, Software","Zürich, Zurich, Switzerland, Europe",https://www.voliro.com,$1M to $10M,25030000,CHF,29847938,Early Stage Venture,6,1,,No,
Grant - Neboda,https://www.crunchbase.com/funding_round/neboda-grant--ccc17608,Neboda,https://www.crunchbase.com/organization/neboda,Grant,2023-06-08,,,,,MAPA,MAPA,"393,512",,,,,"Neboda is a science and technology that aims to transform agriculture into a more sustainable, competitive, and appealing business","Agriculture, Farming, Robotics, Sustainability","Vigo, Galicia, Spain, Europe",https://www.nebodafarms.com,,1840000,EUR,2139786,Seed,4,1,,No,
Grant - BelleVie,https://www.crunchbase.com/funding_round/bellevie-grant--9f29c94f,BelleVie,https://www.crunchbase.com/organization/bellevie,Grant,2022-12-09,500000,GBP,613237,,Innovate UK,Innovate UK,"380,798",,,,,BelleVie's vision is to build a society where everyone is valued and supported.,"Elder Care, Family, Health Care","Abingdon, Oxfordshire, United Kingdom, Europe",https://www.belleviecare.co.uk/,$1M to $10M,5600000,GBP,7138437,Seed,7,1,2,No,
Grant - Enerdrape,https://www.crunchbase.com/funding_round/enerdrape-grant--d51999bc,Enerdrape,https://www.crunchbase.com/organization/enerdrape,Grant,2021-08-06,30000,CHF,32789,,Enable by Design,Enable by Design,"380,850",,,,,Enerdrape is a geothermal technology firm that turns underground spaces into sources of energy for heating and cooling needs of buildings.,"Clean Energy, CleanTech, Energy, Renewable Energy","Renens, Vaud, Switzerland, Europe",https://enerdrape.com,$1M to $10M,2287012,CHF,2591005,Seed,14,1,,No,
Grant - vencortex®,https://www.crunchbase.com/funding_round/vencortex-grant--8e5a0e89,vencortex®,https://www.crunchbase.com/organization/vencortex,Grant,2019-10-01,330000,EUR,360871,,Hessenagentur,Hessenagentur,"382,356",7000000,EUR,7654849,,The world´s first software to optimize the entire decision-making process from data to actions by combining human intuition and AI.,"Artificial Intelligence (AI), B2B, Business Intelligence, Enterprise Software, Machine Learning, Predictive Analytics, Software","Nuremberg, Bayern, Germany, Europe",https://www.vencortex.io,$1M to $10M,1825484,USD,1825484,Seed,6,1,,No,
Grant - Planted Foods,https://www.crunchbase.com/funding_round/planted-foods-grant--8eb06d1d,Planted Foods,https://www.crunchbase.com/organization/planted-foods,Grant,2023-04-28,,,,,Innosuisse,Innosuisse,"382,602",,,,,Planted Foods is a food processing company that specializes in plant-based meals.,"Alternative Protein, Food and Beverage, Food Processing, Organic Food, Personal Health","Kemptthal, Zurich, Switzerland, Europe",https://ch.eatplanted.com,$1B to $10B,141907431,USD,141907431,,13,1,,No,
Grant - Greenjets,https://www.crunchbase.com/funding_round/greenjets-grant--6bde5e28,Greenjets,https://www.crunchbase.com/organization/greenjets,Grant,2022-12-12,165000,GBP,202445,,Innovate UK,Innovate UK,"382,853",,,,,"Electric jet engines for drones, air taxis and regional aircraft",Aerospace,"London, England, United Kingdom, Europe",https://greenjets.webflow.io/,,11512499,USD,11512499,Seed,6,1,,No,
Grant - CAPSLOCK,https://www.crunchbase.com/funding_round/capslock-c60b-grant--cba28f2c,CAPSLOCK,https://www.crunchbase.com/organization/capslock-c60b,Grant,2020-11-08,137000,GBP,180561,,Innovate UK,Innovate UK,"386,108",,,,,CAPSLOCK is an award-winning online cyber security education provider.,"Cloud Security, Continuing Education, Cyber Security, EdTech, Education, Higher Education, Information Technology, Network Security, Training, Vocational Education","Manchester, Manchester, United Kingdom, Europe",https://capslock.ac,$1M to $10M,1011000,GBP,1364907,Seed,4,1,,No,
Grant - Swiss Airtainer,https://www.crunchbase.com/funding_round/swiss-airtainer-grant--67bc15bd,Swiss Airtainer,https://www.crunchbase.com/organization/swiss-airtainer,Grant,2022-03-29,2700000,CHF,2899457,,European Innovation Council,European Innovation Council,"386,274",,,,,Swiss Airtainer has developed a temperature-controlled container for the transport of pharmaceutical products by air.,"Air Transportation, Logistics, Pharmaceutical, Transportation","Yverdon-les-bains, Vaud, Switzerland, Europe",https://www.swissairtainer.com/,$1M to $10M,2914457,USD,2914457,Seed,3,1,,No,
Grant - Multus,https://www.crunchbase.com/funding_round/multus-media-grant--11055942,Multus,https://www.crunchbase.com/organization/multus-media,Grant,2021-01-01,106000,GBP,144937,,UK Research and Innovation,UK Research and Innovation,"394,648",,,,,Multus is an animal free cell production company.,"Agriculture, AgTech, Alternative Protein, Biotechnology, Food and Beverage, Livestock","London, England, United Kingdom, Europe",http://www.multus.bio,$1M to $10M,14569914,USD,14569914,Early Stage Venture,7,1,,No,
Grant - Atinary,https://www.crunchbase.com/funding_round/atinary-grant--aba91e6b,Atinary,https://www.crunchbase.com/organization/atinary,Grant,2023-04-28,,,,,Innosuisse,Innosuisse,"395,074",,,,,"Atinary is an end-to-end AI, machine learning, robotics, and cloud computing technology platform for digitizing R&D operations.","Artificial Intelligence (AI), Machine Learning, Software","Lausanne, Vaud, Switzerland, Europe",https://atinary.com,$1M to $10M,5000000,USD,5000000,Seed,2,1,,No,
Grant - Synthara,https://www.crunchbase.com/funding_round/synthara-grant--b1863d07,Synthara,https://www.crunchbase.com/organization/synthara,Grant,2018-06-26,10000,CHF,10093,,Venture Kick,Venture Kick,"395,078",,,,,"Synthara is an IT consulting firm that offers algorithms, semiconductors, machine learning, IoT, and artificial intelligence services.","Artificial Intelligence (AI), Internet of Things, Semiconductor","Zürich, Zurich, Switzerland, Europe",https://www.synthara.ai,$1M to $10M,14904932,USD,14904932,Seed,9,1,,No,
Grant - Synendos Therapeutics,https://www.crunchbase.com/funding_round/synendos-therapeutics-grant--5b9ac9af,Synendos Therapeutics,https://www.crunchbase.com/organization/synendos-therapeutics,Grant,2018-12-11,10000,CHF,10068,,Venture Kick,Venture Kick,"435,780",,,,,Synendos Therapeutics develops a class of small molecules for the treatment of anxiety and stress-related disorders.,"Health Care, Medical, Therapeutics","Allschwil, Basel-Landschaft, Switzerland, Europe",http://www.synendos.com,$1M to $10M,44150000,CHF,48216396,Early Stage Venture,5,1,,No,
Grant - Glimpse Protocol,https://www.crunchbase.com/funding_round/glimpse-protocol-grant--914c1c6f,Glimpse Protocol,https://www.crunchbase.com/organization/glimpse-protocol,Grant,2020-11-01,,,,,Innovate UK,Innovate UK,"435,838",,,,,Glimpse Protocol delivers accurate digital ads with zero data disclosed.,"Advertising, Information Technology","London, England, United Kingdom, Europe",https://www.glimpseprotocol.io/,$100M to $500M,1400000,EUR,1699997,Seed,2,1,,No,
Grant - ALA Diagnostics,https://www.crunchbase.com/funding_round/ala-diagnostics-grant--6bafa159,ALA Diagnostics,https://www.crunchbase.com/organization/ala-diagnostics,Grant,2022-10-05,1407525,EUR,1395120,,European Innovation Council,European Innovation Council,"406,028",,,,,ALA Diagnostics develops a kit to diagnose Multiple Sclerosis.,Health Care,"Madrid, Madrid, Spain, Europe",https://aladiagnostics.com,$1M to $10M,2507525,EUR,2600227,Seed,2,1,,No,
Grant - TextureJet,https://www.crunchbase.com/funding_round/texturejet-grant--587458ed,TextureJet,https://www.crunchbase.com/organization/texturejet,Grant,2021-03-18,150000,GBP,208848,,National Aerospace Technology Exploitation Programme,National Aerospace Technology Exploitation Programme,"436,331",,,,,"TextureJet designs, develops, and deploys machine tools and technologies for surface processing in high value manufacturing.","Industrial Engineering, Machinery Manufacturing","Nottingham, Nottingham, United Kingdom, Europe",https://www.texturejet.com/,,1320000,GBP,1742161,Seed,5,1,,No,
Grant - Orbisk,https://www.crunchbase.com/funding_round/orbisk-grant--8de8a04c,Orbisk,https://www.crunchbase.com/organization/orbisk,Grant,2020-09-01,450000,EUR,536520,,Eureka Network,Eureka Network,"406,313",,,,,Orbisk delivers innovative solutions for the world food system to reduce food waste.,"Artificial Intelligence (AI), Consulting, Food Processing, Machine Learning, Waste Management","Utrecht, Utrecht, The Netherlands, Europe",https://orbisk.com/en/,$1M to $10M,13435000,EUR,14646799,Early Stage Venture,8,1,,No,
Grant - MultiplAI Health,https://www.crunchbase.com/funding_round/multiplai-health-grant--20653f4c,MultiplAI Health,https://www.crunchbase.com/organization/multiplai-health,Grant,2022-03-30,,,,,Greater London Authority,Greater London Authority,"386,441",,,,,MultiplAI Health is a leveraging advances in genomics and artificial intelligence to develop universal remote screening.,"Artificial Intelligence (AI), Bioinformatics, Biopharma, Biotechnology, Health Care","London, England, United Kingdom, Europe",https://multiplaihealth.com/,$1M to $10M,2478610,GBP,2983258,,5,1,1,No,
Grant - Woola,https://www.crunchbase.com/funding_round/woola-cd5b-grant--df0e07cb,Woola,https://www.crunchbase.com/organization/woola-cd5b,Grant,2023-05-18,,,,,LVMH,LVMH,"386,637",,,,,Woola uses leftover sheep wool to replace bubble wrap.,"Packaging Services, Waste Management","Tallinn, Harjumaa, Estonia, Europe",https://www.woola.io/,$1M to $10M,5450000,EUR,6091209,Seed,4,1,,No,
Grant - ELDICO Scientific,https://www.crunchbase.com/funding_round/eldico-scientific-grant--b910d634,ELDICO Scientific,https://www.crunchbase.com/organization/eldico-scientific,Grant,2016-03-01,10000,CHF,10021,,Venture Kick,Venture Kick,"395,564",,,,,"ELDICO develops, produces, and sells electron diffractometers for the analysis of solid chemical compounds.","Biopharma, Life Science, Nanotechnology","Villigen, Aargau, Switzerland, Europe",https://www.eldico-scientific.com/,$1M to $10M,4020000,CHF,4321824,,5,1,,No,
Grant - Planted Foods,https://www.crunchbase.com/funding_round/planted-foods-grant--3172881f,Planted Foods,https://www.crunchbase.com/organization/planted-foods,Grant,2019-11-01,30000,CHF,30406,,MassChallenge Switzerland,MassChallenge Switzerland,"395,699",,,,,Planted Foods is a food processing company that specializes in plant-based meals.,"Alternative Protein, Food and Beverage, Food Processing, Organic Food, Personal Health","Kemptthal, Zurich, Switzerland, Europe",https://ch.eatplanted.com,$1B to $10B,141907431,USD,141907431,,13,1,1,No,
Grant - Swisspod,https://www.crunchbase.com/funding_round/swisspod-technologies-grant--2d92a39a,Swisspod,https://www.crunchbase.com/organization/swisspod-technologies,Grant,2021-03-01,,,,,Innosuisse,Innosuisse,"387,020",,,,,Swisspod is a technology company that develops energy-efficient hyperloop systems that specializes in high speed transportation solutions.,"Energy, Manufacturing, Transportation","Monthey, Valais, Switzerland, Europe",https://www.swisspod.com,Less than $1M,12456250,USD,12456250,Seed,14,1,,No,
Grant - Pallon (fka Hades),https://www.crunchbase.com/funding_round/hades-grant--5ca086c3,Pallon (fka Hades),https://www.crunchbase.com/organization/hades,Grant,2019-02-05,10000,CHF,10002,,Venture Kick,Venture Kick,"389,360",,,,,Pallon uses AI to automatically detects defects in sewer inspection videos and tells engineers when and how to repair them.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Zürich, Zurich, Switzerland, Europe",https://www.pallon.com/,$1M to $10M,2060002,USD,2060002,Seed,4,1,,No,
Grant - Enerdrape,https://www.crunchbase.com/funding_round/enerdrape-grant--9bc2ece9,Enerdrape,https://www.crunchbase.com/organization/enerdrape,Grant,2023-08-30,,,,,Solar Impulse Foundation,Solar Impulse Foundation,"389,678",,,,,Enerdrape is a geothermal technology firm that turns underground spaces into sources of energy for heating and cooling needs of buildings.,"Clean Energy, CleanTech, Energy, Renewable Energy","Renens, Vaud, Switzerland, Europe",https://enerdrape.com,$1M to $10M,2287012,CHF,2591005,Seed,14,1,,No,
Grant - deepCDR Biologics,https://www.crunchbase.com/funding_round/deepcdr-biologics-grant--c9a77a67,deepCDR Biologics,https://www.crunchbase.com/organization/deepcdr-biologics,Grant,2020-01-08,40000,CHF,41096,,Venture Kick,Venture Kick,"389,724",,,,,"DeepCDR Biologics is a biotechnology company that provides cutting-edge technologies and services, offering scalable solutions.","Biotechnology, Therapeutics","Basel, Basel-Stadt, Switzerland, Europe",https://www.deepcdr.com/,$1M to $10M,80000,CHF,82382,M&A,2,1,,No,
Grant - Multiverse Computing,https://www.crunchbase.com/funding_round/multiverse-computing-grant--ceb26981,Multiverse Computing,https://www.crunchbase.com/organization/multiverse-computing,Grant,2022-11-15,,,,,EIT Digital,EIT Digital,"389,730",,,,,Multiverse Computing is a quantum software company that applies advanced solutions to solve complex challenges.,"Artificial Intelligence (AI), Machine Learning, Quantum Computing, Software","Donostia-san Sebastián, Pais Vasco, Spain, Europe",http://multiversecomputing.com,,344335043,USD,344335043,Early Stage Venture,10,1,1,No,
Grant - Enerdrape,https://www.crunchbase.com/funding_round/enerdrape-grant--8516989b,Enerdrape,https://www.crunchbase.com/organization/enerdrape,Grant,2021-07-07,12,CHF,13,,Climate-KIC,Climate-KIC,"396,304",,,,,Enerdrape is a geothermal technology firm that turns underground spaces into sources of energy for heating and cooling needs of buildings.,"Clean Energy, CleanTech, Energy, Renewable Energy","Renens, Vaud, Switzerland, Europe",https://enerdrape.com,$1M to $10M,2287012,CHF,2591005,Seed,14,1,,No,
Grant - PASQAL,https://www.crunchbase.com/funding_round/pasqal-grant--25524b59,PASQAL,https://www.crunchbase.com/organization/pasqal,Grant,2022-03-23,2496599,EUR,2747846,,European Innovation Council,European Innovation Council,"406,994",,,,,"Pasqal develops neutral atom-based quantum processors, simulators, and computers.","Computer, Information Technology, Quantum Computing","Massy, Ile-de-France, France, Europe",https://www.pasqal.com,$10M to $50M,127496599,EUR,141894385,Early Stage Venture,7,1,,No,
Grant - C12 Quantum Electronics,https://www.crunchbase.com/funding_round/c12-quantum-electronics-grant--53ed4e14,C12 Quantum Electronics,https://www.crunchbase.com/organization/c12-quantum-electronics,Grant,2022-06-15,2499000,EUR,2613377,,European Innovation Council,European Innovation Council,"399,454",,,,,C12 Quantum Electronics develop reliable quantum processors with carbon nanotubes.,Quantum Computing,"Paris, Ile-de-France, France, Europe",https://www.c12qe.com/,$1M to $10M,31884748,USD,31884748,,5,1,,No,
