Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Grant - THELKIN,https://www.crunchbase.com/funding_round/thelkin-grant--bff549ba,THELKIN,https://www.crunchbase.com/organization/thelkin,Grant,2010-05-26,20000,USD,20000,,Venture Kick,Venture Kick,"362,892",,,,,"THELKIN develops a new generation of test systems for the mechanical characterization of products, components, and materials.","Industrial Engineering, Manufacturing, Mechanical Engineering","Winterthur, Zurich, Switzerland, Europe",http://www.thelkin.com,Less than $1M,135241,USD,135241,Seed,3,1,,No,
Grant - BioVersys,https://www.crunchbase.com/funding_round/bioversys-ag-grant--48c6d530,BioVersys,https://www.crunchbase.com/organization/bioversys-ag,Grant,2008-09-25,20000,CHF,18393,,Venture Kick,Venture Kick,"364,360",,,,,BioVersys develops novel antibacterial products to combat serious life-threatening infections caused by MDR bacteria.,"Biopharma, Biotechnology, Medical, Pharmaceutical, Therapeutics","Basel, Basel-Stadt, Switzerland, Europe",http://www.bioversys.com,$1M to $10M,121435122,USD,121435122,IPO,16,1,,No,
Grant - Handle My Health,https://www.crunchbase.com/funding_round/handle-my-health-grant--6610aca0,Handle My Health,https://www.crunchbase.com/organization/handle-my-health,Grant,2013-09-01,99900,GBP,154936,,SBRI Healthcare,SBRI Healthcare,"364,389",,,,,"Handle My Health are the creators of MIAMI, the web and smartphone based patient intelligence platform.","Health Care, Machine Learning, mHealth, Software","Cambridge, Cambridgeshire, United Kingdom, Europe",http://www.handlemyhealth.co.uk,,718218,USD,718218,Seed,4,1,,No,
Grant - Kerecis,https://www.crunchbase.com/funding_round/kerecis-grant--32a8c6d0,Kerecis,https://www.crunchbase.com/organization/kerecis,Grant,2013-03-01,12500000,ISK,100287,,Technology Development Fund,Technology Development Fund,"371,232",,,,,Kerecis is a commercial stage company pioneering the use of fish skin and fatty acids in cellular-therapy and regenerative-medicine,"Health Care, Manufacturing, Medical, Medical Device","Ísafjörður, Vestur-Isafjardarsysla, Iceland, Europe",http://www.kerecis.com,$1M to $10M,123611641,USD,123611641,M&A,21,1,,No,
Grant - Thor Medical,https://www.crunchbase.com/funding_round/nordic-nanovector-grant--f064607e,Thor Medical,https://www.crunchbase.com/organization/nordic-nanovector,Grant,2019-12-18,12000000,NOK,1331804,,Norwegian Research Council,Norwegian Research Council,"371,422",,,,,Thor Medical is a biopharmaceutical company dedicated to extending and improving the lives of patients with haematological cancers.,"Biotechnology, Life Science, Medical","Oslo, Oslo, Norway, Europe",https://www.thormedical.com,Less than $1M,349199400,NOK,38593118,IPO,5,1,,No,
Grant - SCARLETRED,https://www.crunchbase.com/funding_round/scarletred-holding-gmbh-grant--2bcac0b3,SCARLETRED,https://www.crunchbase.com/organization/scarletred-holding-gmbh,Grant,2020-04-15,1050000,EUR,1144906,,The Austrian Research Promotion Agency (FFG),The Austrian Research Promotion Agency (FFG),"371,691",,,,,"SCARLETRED is a leading health AI company providing objective skin imaging and analysis SaaS for biopharma, dermatologists and patients","Artificial Intelligence (AI), Biopharma, Clinical Trials, Computer Vision, Cosmetics, Health Care, Information Technology, Machine Learning, Medical Device, Software","Vienna, Wien, Austria, Europe",http://www.scarletred.com,$1M to $10M,4550000,EUR,5222848,,14,1,,No,
Grant - Relish Brothers,https://www.crunchbase.com/funding_round/relish-brothers-grant--d4b5fbde,Relish Brothers,https://www.crunchbase.com/organization/relish-brothers,Grant,2013-10-22,10000,CHF,11141,,Venture Kick,Venture Kick,"366,558",,,,,Relish Brothers provides premium Electric Guitar.,Consumer Goods,"Neuenkirch, Luzern, Switzerland, Europe",https://relish.swiss/,,3139568,USD,3139568,,4,1,,No,
Grant - Bionema,https://www.crunchbase.com/funding_round/bionema-grant--7f3a6e3e,Bionema,https://www.crunchbase.com/organization/bionema,Grant,2018-12-20,765000,GBP,969175,,Innovate UK,Innovate UK,"366,740",,,,,"Bionema creates chemical-free pest management solutions for horticulture, turf & landscape, & forestry sectors.","Agriculture, Biotechnology, CRM, Cyber Security, Farming, Information Technology","Swansea, Swansea, United Kingdom, Europe",https://bionema.com/,$1M to $10M,1545000,GBP,1988849,Seed,6,1,,No,
Grant - Kinestica,https://www.crunchbase.com/funding_round/kinestica-grant--f8193c0b,Kinestica,https://www.crunchbase.com/organization/kinestica,Grant,2012-09-19,10000,EUR,13055,,Slovene Enterprise Fund,Slovene Enterprise Fund,"366,846",,,,,"Kinestica designs, creates, and globally distributes innovative medical devices.","Health Care, Manufacturing, Medical Device, Robotics","Ljubljana, Ljubljana Urban Commune, Slovenia, Europe",http://kinestica.com/,$1M to $10M,582000,EUR,681251,Seed,4,1,,No,
Grant - C-Capture,https://www.crunchbase.com/funding_round/c-capture-limited-grant--1f747783,C-Capture,https://www.crunchbase.com/organization/c-capture-limited,Grant,2022-05-01,,,,,Net Zero Innovation Portfolio,Net Zero Innovation Portfolio,"373,990",,,,,"C-Capture develops a solvent-based technology that offers a safe, low-cost way to remove carbon dioxide from emissions.","Chemical, Industrial, Oil and Gas","Leeds, Leeds, United Kingdom, Europe",http://www.c-capture.co.uk,$1M to $10M,26660500,GBP,34848727,,6,1,,No,
Grant - Worldcoo,https://www.crunchbase.com/funding_round/worldcoo-grant--0170bccd,Worldcoo,https://www.crunchbase.com/organization/worldcoo,Grant,2016-02-01,899504,EUR,979595,,EASME,EASME,"426,972",,,,,Worldcoo is a social company aimed at funding NGO projects through omnichannel committed companies and their users.,"Crowdfunding, E-Commerce, FinTech, Funding Platform, Project Management, Social Impact","Barcelona, Catalonia, Spain, Europe",http://www.worldcoo.com,Less than $1M,2819504,EUR,3160619,M&A,8,1,,No,
Grant - THELKIN,https://www.crunchbase.com/funding_round/thelkin-grant--7fa80659,THELKIN,https://www.crunchbase.com/organization/thelkin,Grant,2010-03-09,10000,CHF,9287,,Venture Kick,Venture Kick,"427,107",,,,,"THELKIN develops a new generation of test systems for the mechanical characterization of products, components, and materials.","Industrial Engineering, Manufacturing, Mechanical Engineering","Winterthur, Zurich, Switzerland, Europe",http://www.thelkin.com,Less than $1M,135241,USD,135241,Seed,3,1,,No,
Grant - Kandou Bus,https://www.crunchbase.com/funding_round/kandou-bus-grant--fc5c6ae6,Kandou Bus,https://www.crunchbase.com/organization/kandou-bus,Grant,2010-10-19,10000,CHF,10318,,Venture Kick,Venture Kick,"427,239",,,,,"KANDOU specializes in the design of high-speed, and pin- and energy-efficient chip-to-chip links, SerDes, and associated technologies.","Electronics, Energy, Information Technology, Manufacturing","Lausanne, Vaud, Switzerland, Europe",https://www.kandou.com/,$1M to $10M,279851181,USD,279851181,Private Equity,12,1,,No,
Grant - Bicycle Therapeutics,https://www.crunchbase.com/funding_round/bicycle-therapeutics-grant--9a0ac83e,Bicycle Therapeutics,https://www.crunchbase.com/organization/bicycle-therapeutics,Grant,2008-03-11,10000,CHF,9710,,Venture Kick,Venture Kick,"368,282",,,,,Bicycle Therapeutics is developing a technology for the creation of new generation biotherapeutics.,"Biotechnology, Medical Device, Therapeutics","Cambridge, Cambridgeshire, United Kingdom, Europe",http://www.bicycletherapeutics.com,$10M to $50M,1097936711,USD,1097936711,IPO,14,1,,No,
Grant - 3Z Pharmaceuticals,https://www.crunchbase.com/funding_round/3z-pharmaceuticals-grant--839cacd9,3Z Pharmaceuticals,https://www.crunchbase.com/organization/3z-pharmaceuticals,Grant,2015-03-01,10000000,ISK,75054,,Technology Development Fund,Technology Development Fund,"368,497",,,,,3Z Pharmaceuticals focuses on developing drugs that would improve the central nervous system.,"Consulting, Health Care, Medical, Pharmaceutical, Product Research","Reykjavík, Gullbringusysla, Iceland, Europe",http://3z.is,$1M to $10M,3707384,USD,3707384,Seed,10,1,,No,
Grant - labseed,https://www.crunchbase.com/funding_round/labseed-grant--a669f475,labseed,https://www.crunchbase.com/organization/labseed,Grant,2008-09-24,10000,CHF,9193,,Venture Kick,Venture Kick,"368,797",,,,,labseed is an advanced medical engineering company.,Medical,"Lausanne, Vaud, Switzerland, Europe",http://www.labseed.com,,130000,CHF,120772,Seed,3,1,,No,
Grant - Stablepharma Ltd,https://www.crunchbase.com/funding_round/stablepharma-grant--4780e648,Stablepharma Ltd,https://www.crunchbase.com/organization/stablepharma,Grant,2023-09-06,,,,,Innovate UK,Innovate UK,"357,050",,,,,"Stablepharma’s technology platform, StablevaX™ converts existing approved vaccines and therapeutics into fridge free thermostable products.","Biotechnology, Commercial, Health Care, Impact Investing, Medical Device, Pharmaceutical, Product Research, Wellness","Bath, Bath and North East Somerset, United Kingdom, Europe",http://stablepharma.com/,$1M to $10M,20117012,USD,20117012,,12,1,,No,
Grant - QualySense,https://www.crunchbase.com/funding_round/qualysense-grant--7eb547e6,QualySense,https://www.crunchbase.com/organization/qualysense,Grant,2009-12-08,10000,CHF,9767,,Venture Kick,Venture Kick,"427,384",,,,,"QualySense is a Swiss company focusing on innovative high-throughput grain, beans, and seeds sorting technology.","Agriculture, Food and Beverage, Food Processing","Glattbrugg, Zurich, Switzerland, Europe",http://www.qualysense.com,$1M to $10M,24550458,USD,24550458,M&A,11,1,,No,
Grant - Corwave,https://www.crunchbase.com/funding_round/corwave-grant--85929cd3,Corwave,https://www.crunchbase.com/organization/corwave,Grant,2020-01-08,2495675,EUR,2773456,,European Innovation Council,European Innovation Council,"357,620",,,,,CorWave is a medical device company developing innovative heart pumps.,"Health Care, Manufacturing, Medical Device","Paris, Ile-de-France, France, Europe",https://www.corwave.com/,$10M to $50M,112237812,USD,112237812,Late Stage Venture,9,1,,No,
Grant - Manus Neurodynamica,https://www.crunchbase.com/funding_round/manus-neurodynamica-grant--5ad35af7,Manus Neurodynamica,https://www.crunchbase.com/organization/manus-neurodynamica,Grant,2016-09-01,170218,GBP,225935,,SBRI Healthcare,SBRI Healthcare,"374,537",,,,,Manus Neurodynamica is a triage device to support early diagnostics in Parkinson's disease.,"Biotechnology, Health Care","Edinburgh, Edinburgh, City of, United Kingdom, Europe",https://www.manusneuro.com/,$1M to $10M,5953782,GBP,7521008,Early Stage Venture,9,1,,No,
Grant - Uepaa®,https://www.crunchbase.com/funding_round/uepaa-grant--e9cbafc1,Uepaa®,https://www.crunchbase.com/organization/uepaa,Grant,2011-07-06,20000,CHF,23794,,Venture Kick,Venture Kick,"374,695",,,,,"SaaS, Mobile App, Safety Service, Field Force Safety, Man-Down","Android, First Aid, iOS, Mobile, SaaS, Software","Zürich, Zurich, Switzerland, Europe",http://www.uepaa.ch,$1M to $10M,7430000,CHF,7951317,Seed,8,1,,No,
Grant - faceshift,https://www.crunchbase.com/funding_round/faceshift-grant--554f8a38,faceshift,https://www.crunchbase.com/organization/faceshift,Grant,2012-02-07,10000,CHF,10918,,Venture Kick,Venture Kick,"378,209",,,,,Faceshift is a motion capture platform that enables its users to design virtual avatars.,"Artificial Intelligence (AI), Broadcasting, Computer Vision, Content Creators, Digital Media, Facial Recognition, Information Technology, Machine Learning","Zürich, Zurich, Switzerland, Europe",http://www.faceshift.com,$1M to $10M,130000,CHF,135724,M&A,4,1,,No,
Grant - Antabio,https://www.crunchbase.com/funding_round/antabio-grant--1571c478,Antabio,https://www.crunchbase.com/organization/antabio,Grant,2015-05-12,4000000,EUR,4486448,,Wellcome Trust,Wellcome Trust,"378,637",,,,,Antabio is a private biopharmaceutical company developing antibacterial resistance-breakers in areas of highest medical need.,"Biotechnology, Life Science, Medical Device","Labège, Midi-Pyrenees, France, Europe",https://antabio.com,Less than $1M,73086852,USD,73086852,Early Stage Venture,17,1,,No,
Grant - Aeon Scientific,https://www.crunchbase.com/funding_round/aeon-scientific-grant--6e7261cc,Aeon Scientific,https://www.crunchbase.com/organization/aeon-scientific,Grant,2010-09-07,10000,CHF,9887,,Venture Kick,Venture Kick,"368,996",,,,,Aeon Scientific is a medical device company founded in 2010.,"Health Care, Medical Device, Robotics","Zürich, Zurich, Switzerland, Europe",http://www.aeon-scientific.com/,$1M to $10M,4430000,CHF,4781890,Early Stage Venture,5,1,,No,
Grant - Lightpoint Medical,https://www.crunchbase.com/funding_round/lightpoint-medical-grant--80ae6e27,Lightpoint Medical,https://www.crunchbase.com/organization/lightpoint-medical,Grant,2019-05-01,83299,GBP,108732,,SBRI Healthcare,SBRI Healthcare,"369,021",,,,,"Lightpoint Medical, a medical device company, develops intra-operative imaging technology that can detect cancer during surgery.","Biotechnology, Medical, Medical Device","Chesham, Buckinghamshire, United Kingdom, Europe",http://www.lightpointmedical.com,Less than $1M,33469490,USD,33469490,Late Stage Venture,12,1,,No,
Grant - FullCircl,https://www.crunchbase.com/funding_round/duedil-grant--7ab03c16,FullCircl,https://www.crunchbase.com/organization/duedil,Grant,2016-08-01,2500000,EUR,2791581,,EASME,EASME,"427,651",,,,,FullCircl is a Customer Lifecycle Intelligence (CLI) platform for businesses in financially regulated industries.,"B2B, Data Integration, Financial Services, FinTech, Gaming, Information Services, InsurTech, Risk Management, Software","London, England, United Kingdom, Europe",https://www.fullcircl.com,,53381935,USD,53381935,M&A,12,1,,No,
Grant - WriteReader,https://www.crunchbase.com/funding_round/writereader-grant--5404452a,WriteReader,https://www.crunchbase.com/organization/writereader,Grant,2017-11-23,,,,,NewSchools Venture Fund,NewSchools Venture Fund,"379,721",,,,,WriteReader is a scientifically-based learning platform that teaches children to read by writing their own digital books.,"Apps, Education, iOS","Copenhagen, Hovedstaden, Denmark, Europe",https://www.writereader.com/en/,$1M to $10M,2547249,USD,2547249,,5,1,,No,
Grant - Quibim,https://www.crunchbase.com/funding_round/quibim-grant--4c4a9ede,Quibim,https://www.crunchbase.com/organization/quibim,Grant,2016-08-01,50000,EUR,55832,,EASME,EASME,"369,996",,,,,Quibim is a radiomics company specializing in quantitative imaging of biomarkers and medical applications in precision medicine.,"Artificial Intelligence (AI), Biotechnology, Clinical Trials, Health Care, Health Diagnostics","Valencia, Comunidad Valenciana, Spain, Europe",https://www.quibim.com,$10M to $50M,69586338,USD,69586338,Early Stage Venture,12,1,,No,
Grant - CarThera,https://www.crunchbase.com/funding_round/carthera-grant--4d7a82e1,CarThera,https://www.crunchbase.com/organization/carthera,Grant,2020-09-14,2000000,EUR,2373698,,European Innovation Council,European Innovation Council,"369,997",,,,,CarThera designs and develops innovative therapeutic ultrasound-based medical devices for treating brain disorders.,"Biotechnology, Health Care, Medical Device, Therapeutics","Paris, Ile-de-France, France, Europe",http://carthera.eu/,Less than $1M,71300000,EUR,79503082,Early Stage Venture,8,1,,No,
Grant - Nemo Healthcare,https://www.crunchbase.com/funding_round/nemo-healthcare-grant--ed01435e,Nemo Healthcare,https://www.crunchbase.com/organization/nemo-healthcare,Grant,2016-07-01,4054000,EUR,4515482,,EASME,EASME,"370,387",,,,,Nemo Healthcare is a high-tech startup company that focuses on the development of innovative technology for pregnancy monitoring.,"Health Care, Medical, Medical Device","Veldhoven, Noord-Brabant, The Netherlands, Europe",http://www.nemohealthcare.com,Less than $1M,4104000,EUR,4575712,Seed,3,1,,No,
Grant - Flatev,https://www.crunchbase.com/funding_round/flatev-grant--94df0d51,Flatev,https://www.crunchbase.com/organization/flatev,Grant,2011-10-11,10000,CHF,11015,,Venture Kick,Venture Kick,"370,527",,,,,Flatev has invented a machine that can prepare tortillas and other flatbreads at the touch of a button in less than a minute.,"Hardware, Software","Zürich, Zurich, Switzerland, Europe",http://www.flatev.com,$1M to $10M,5573041,USD,5573041,Seed,7,1,,No,
Grant - Qualityfry,https://www.crunchbase.com/funding_round/qualityfry-grant--d14a3151,Qualityfry,https://www.crunchbase.com/organization/qualityfry,Grant,2016-03-01,50000,EUR,54327,,EASME,EASME,"370,598",,,,,QUALITYFRY develops frying technology without smoke and without odors.,"Cooking, Food and Beverage, Food Processing, Hospitality, Restaurants","Madrid, Madrid, Spain, Europe",https://www.qualityfry.com/en/,$1M to $10M,2985753,USD,2985753,Seed,3,1,,No,
Grant - Designergy,https://www.crunchbase.com/funding_round/designergy-grant--73ae42a0,Designergy,https://www.crunchbase.com/organization/designergy,Grant,2011-07-05,10000,CHF,11858,,Venture Kick,Venture Kick,"357,885",,,,,Designergy SA is headquartered in Switzerland and operates in the construction industry since 2011.,"Construction, Renewable Energy","San Vittore, Ticino, Switzerland, Europe",http://www.designergy.ch/,,130000,CHF,138603,,4,1,,No,
Grant - Demand Logic,https://www.crunchbase.com/funding_round/demand-logic-grant--7cb5c8c0,Demand Logic,https://www.crunchbase.com/organization/demand-logic,Grant,2015-05-15,77200,USD,77200,,Open Data Institute,Open Data Institute,"380,015",,,,,Demand Logic is an online energy efficiency system that analyzes data from building management systems.,"Clean Energy, Energy Efficiency, Energy Management, Real Estate, Software","London, England, United Kingdom, Europe",http://www.DemandLogic.co.uk,$1M to $10M,1954005,USD,1954005,Seed,5,1,,No,
Grant - Thirdpresence,https://www.crunchbase.com/funding_round/thirdpresence-grant--a869d379,Thirdpresence,https://www.crunchbase.com/organization/thirdpresence,Grant,2010-12-01,738000,USD,738000,,Business Finland,Business Finland,"380,068",,,,,AI-powered programmatic video advertising with industry-leading MOAT viewability rates in brand advertising,"Ad Exchange, Ad Network, Advertising, Software","Helsinki, Southern Finland, Finland, Europe",https://www.thirdpresence.com/,$1M to $10M,6298000,USD,6298000,Seed,7,1,,No,
Grant - Renephra,https://www.crunchbase.com/funding_round/renephra-grant--d92597f5,Renephra,https://www.crunchbase.com/organization/renephra,Grant,2017-12-01,,,,,Innovate UK,Innovate UK,"380,113",,,,,"Developing novel technology for treatment of fluid overload and chronic oedema, grounded in world-class research and clinical excellence.","Health Care, Health Diagnostics, Life Science, Medical, Medical Device","Manchester, Manchester, United Kingdom, Europe",http://renephra.com/,Less than $1M,412645,GBP,596286,,6,1,,No,
Grant - Xesol Innovation,https://www.crunchbase.com/funding_round/xesolinnovation-grant--11e8218b,Xesol Innovation,https://www.crunchbase.com/organization/xesolinnovation,Grant,2016-07-01,50000,EUR,55692,,EASME,EASME,"427,788",,,,,Xesol Innovation delivers solutions for autonomous vehicles.,"Artificial Intelligence (AI), Autonomous Vehicles, Computer Vision, Image Recognition, Internet of Things, Machine Learning, Software","Vigo, Galicia, Spain, Europe",http://www.xesolinnovation.com,Less than $1M,2258500,EUR,2638466,Seed,4,1,,No,
Grant - Antabio,https://www.crunchbase.com/funding_round/antabio-grant--8821cbca,Antabio,https://www.crunchbase.com/organization/antabio,Grant,2015-04-09,1000000,EUR,1066405,,Bpifrance,Bpifrance,"370,803",,,,,Antabio is a private biopharmaceutical company developing antibacterial resistance-breakers in areas of highest medical need.,"Biotechnology, Life Science, Medical Device","Labège, Midi-Pyrenees, France, Europe",https://antabio.com,Less than $1M,73086852,USD,73086852,Early Stage Venture,17,1,,No,
Grant - Scandit,https://www.crunchbase.com/funding_round/scandit-grant--dc8a991f,Scandit,https://www.crunchbase.com/organization/scandit,Grant,2009-09-30,20000,CHF,19341,,Venture Kick,Venture Kick,"375,229",,,,,Scandit is a technology platform that offers smart data capture and barcode scanning software solutions for its users.,"Augmented Reality, Image Recognition, Machine Learning, Mobile Apps, Software","Zürich, Zurich, Switzerland, Europe",http://www.scandit.com,$100M to $500M,273122247,USD,273122247,Late Stage Venture,8,1,,No,
Grant - Bookbridge foundation,https://www.crunchbase.com/funding_round/bookbridge-foundation-grant--c03a7449,Bookbridge foundation,https://www.crunchbase.com/organization/bookbridge-foundation,Grant,2010-06-22,10000,CHF,9025,,Venture Kick,Venture Kick,"383,456",,,,,Bookbridge foundation is developed into an impactful and purpose-driven social enterprise.,Non Profit,"Basel, Basel-Stadt, Switzerland, Europe",http://bookbridge.org,,130000,CHF,138444,Seed,3,1,,No,
Grant - 3Z Pharmaceuticals,https://www.crunchbase.com/funding_round/3z-pharmaceuticals-grant--68b2d0c9,3Z Pharmaceuticals,https://www.crunchbase.com/organization/3z-pharmaceuticals,Grant,2016-03-01,10000000,ISK,77090,,Technology Development Fund,Technology Development Fund,"361,043",,,,,3Z Pharmaceuticals focuses on developing drugs that would improve the central nervous system.,"Consulting, Health Care, Medical, Pharmaceutical, Product Research","Reykjavík, Gullbringusysla, Iceland, Europe",http://3z.is,$1M to $10M,3707384,USD,3707384,Seed,10,1,,No,
Grant - RegenHU,https://www.crunchbase.com/funding_round/regenhu-grant--bc8ff6b7,RegenHU,https://www.crunchbase.com/organization/regenhu,Grant,2007-09-26,10000,CHF,8546,,Venture Kick,Venture Kick,"375,457",,,,,regenHU provides cutting-edge bioprinting solutions to enable your scientific & clinical ambitions,"3D Printing, Biotechnology, Robotics","Villaz-saint-pierre, Fribourg, Switzerland, Europe",http://regenhu.com,Less than $1M,658000,CHF,700989,Seed,8,1,,No,
Grant - Huma,https://www.crunchbase.com/funding_round/medopad-grant--0505e83e,Huma,https://www.crunchbase.com/organization/medopad,Grant,2023-01-17,493877,GBP,606664,,SBRI Healthcare,SBRI Healthcare,"361,926",,,,,Huma offers a health platform used for remote patient monitoring and biological data gathering for preventative healthcare.,"Artificial Intelligence (AI), Health Care, mHealth, SaaS","London, England, United Kingdom, Europe",https://huma.com,$10M to $50M,322619465,USD,322619465,Late Stage Venture,11,1,,No,
Grant - Kerecis,https://www.crunchbase.com/funding_round/kerecis-grant--2083878e,Kerecis,https://www.crunchbase.com/organization/kerecis,Grant,2015-12-15,370000,USD,370000,,Technology Development Fund,Technology Development Fund,"428,794",45000000,ISK,348416,,Kerecis is a commercial stage company pioneering the use of fish skin and fatty acids in cellular-therapy and regenerative-medicine,"Health Care, Manufacturing, Medical, Medical Device","Ísafjörður, Vestur-Isafjardarsysla, Iceland, Europe",http://www.kerecis.com,$1M to $10M,123611641,USD,123611641,M&A,21,1,,No,
Grant - Bicycle Therapeutics,https://www.crunchbase.com/funding_round/bicycle-therapeutics-grant--8021ebfb,Bicycle Therapeutics,https://www.crunchbase.com/organization/bicycle-therapeutics,Grant,2018-01-04,,,,,Innovate UK,Innovate UK,"428,891",,,,,Bicycle Therapeutics is developing a technology for the creation of new generation biotherapeutics.,"Biotechnology, Medical Device, Therapeutics","Cambridge, Cambridgeshire, United Kingdom, Europe",http://www.bicycletherapeutics.com,$10M to $50M,1097936711,USD,1097936711,IPO,14,1,,No,
Grant - Kerecis,https://www.crunchbase.com/funding_round/kerecis-grant--ff98bb9d,Kerecis,https://www.crunchbase.com/organization/kerecis,Grant,2009-03-01,8900000,ISK,77645,,Technology Development Fund,Technology Development Fund,"383,768",,,,,Kerecis is a commercial stage company pioneering the use of fish skin and fatty acids in cellular-therapy and regenerative-medicine,"Health Care, Manufacturing, Medical, Medical Device","Ísafjörður, Vestur-Isafjardarsysla, Iceland, Europe",http://www.kerecis.com,$1M to $10M,123611641,USD,123611641,M&A,21,1,,No,
Grant - Lightpoint Medical,https://www.crunchbase.com/funding_round/lightpoint-medical-grant--d2ed29f8,Lightpoint Medical,https://www.crunchbase.com/organization/lightpoint-medical,Grant,2018-07-18,,,,,Innovate UK,"Innovate UK, SBRI Healthcare","383,975",,,,,"Lightpoint Medical, a medical device company, develops intra-operative imaging technology that can detect cancer during surgery.","Biotechnology, Medical, Medical Device","Chesham, Buckinghamshire, United Kingdom, Europe",http://www.lightpointmedical.com,Less than $1M,33469490,USD,33469490,Late Stage Venture,12,2,,No,
Grant - CorTec,https://www.crunchbase.com/funding_round/cortec-grant--ea4d1b54,CorTec,https://www.crunchbase.com/organization/cortec,Grant,2022-10-05,2500000,EUR,2477966,,European Innovation Council,European Innovation Council,"384,004",,,,,CorTec develops and manufactures active implant systems and components for the communication with the brain.,"Health Care, Medical, Medical Device, Neuroscience, Software","Freiburg, Baden-Wurttemberg, Germany, Europe",https://cortec-neuro.com,$50M to $100M,25700000,EUR,29411700,Late Stage Venture,6,1,,No,
Grant - COPRIX media BG,https://www.crunchbase.com/funding_round/coprix-media-bg-grant--5ce0b1fd,COPRIX media BG,https://www.crunchbase.com/organization/coprix-media-bg,Grant,2012-08-01,79035,EUR,96906,,Innovation Fund Serbia,Innovation Fund Serbia,"376,429",100000,USD,100000,,Coprix Media develops learning apps that opens up opportunities for kids to really engage in education,"E-Learning, EdTech, Education, Gamification, Information and Communications Technology (ICT), Language Learning, Mobile, Publishing, Skill Assessment, Software","Sofia, Grad Sofiya, Bulgaria, Europe",http://www.coprix.net,Less than $1M,459035,EUR,561822,Seed,6,1,,No,
Grant - Uepaa®,https://www.crunchbase.com/funding_round/uepaa-grant--11d9a969,Uepaa®,https://www.crunchbase.com/organization/uepaa,Grant,2012-01-25,100000,CHF,107739,,Venture Kick,Venture Kick,"429,280",,,,,"SaaS, Mobile App, Safety Service, Field Force Safety, Man-Down","Android, First Aid, iOS, Mobile, SaaS, Software","Zürich, Zurich, Switzerland, Europe",http://www.uepaa.ch,$1M to $10M,7430000,CHF,7951317,Seed,8,1,,No,
Grant - Comodule,https://www.crunchbase.com/funding_round/comodule-grant--25030bf9,Comodule,https://www.crunchbase.com/organization/comodule,Grant,2012-08-14,10534,EUR,12987,,Prototron,Prototron,"376,861",,,,,Comodule is a universal data monitoring and visualisation platform for light electric vehicles.,"Analytics, Automotive, Electric Vehicle, Predictive Analytics","Berlin, Berlin, Germany, Europe",http://comodule.com/,$10M to $50M,623059,EUR,699641,Seed,6,1,,No,
Grant - Rubedo Sistemos,https://www.crunchbase.com/funding_round/rubedo-sistemos-grant--8f8b03f5,Rubedo Sistemos,https://www.crunchbase.com/organization/rubedo-sistemos,Grant,2017-12-01,50000,EUR,59465,,EASME,"EASME, European Innovation Council","376,959",,,,,Rubedo Sistemos develops 3D visual perception and navigation technology for free ranging vision guided robotics applications.,"Computer, Enterprise Software, Robotics","Kaunas, Kauno Apskritis, Lithuania, Europe",http://www.rubedos.com,$1M to $10M,950000,EUR,1063582,Seed,3,2,,No,
Grant - Urban Farmers,https://www.crunchbase.com/funding_round/urbanfarmers-grant--9afb371f,Urban Farmers,https://www.crunchbase.com/organization/urbanfarmers,Grant,2011-03-01,10000,CHF,10764,,Venture Kick,Venture Kick,"384,446",,,,,Urban Farmers offers urban agriculture systems with fish and plants for commercial growers and food retailers.,"Agriculture, Farming, Information Technology, Retail","Zürich, Zurich, Switzerland, Europe",http://www.urbanfarmers.com,Less than $1M,6176707,USD,6176707,,7,1,,No,
Grant - Agroknow,https://www.crunchbase.com/funding_round/agroknow-grant--d207b25e,Agroknow,https://www.crunchbase.com/organization/agroknow,Grant,2015-11-01,50000,EUR,55104,,EASME,EASME,"384,500",,,,,Agroknow is an IT company that develops cloud-based and AI-related tools for the food safety and agriculture industries.,"Agriculture, Farming, Food and Beverage, Predictive Analytics","Amaroúsion, Attiki, Greece, Europe",https://agroknow.com/,$1M to $10M,150000,EUR,167138,Seed,2,1,,No,
Grant - Palisis,https://www.crunchbase.com/funding_round/palisis-grant--7cc1b47b,Palisis,https://www.crunchbase.com/organization/palisis,Grant,2010-10-19,10000,CHF,10318,,Venture Kick,Venture Kick,"364,153",,,,,Palisis is a technology pacemaker in the tours and activities sector. ,"Information Technology, Sales, Tourism","Zollikon, Zurich, Switzerland, Europe",http://www.palisis.com,Less than $1M,140000,CHF,151367,Seed,4,1,,No,
