Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Grant - Enerpoly,https://www.crunchbase.com/funding_round/enerpoly-grant--e77e2a6f,Enerpoly,https://www.crunchbase.com/organization/enerpoly,Grant,2018-01-11,250000,SEK,30766,,Vinnova,Vinnova,"434,125",,,,,Enerpoly is a next-generation energy storage technology company pioneering the zinc-ion battery chemistry.,"Energy, Energy Efficiency, Energy Storage, Renewable Energy","Stockholm, Stockholms Lan, Sweden, Europe",https://enerpoly.com/,,13879536,USD,13879536,Seed,9,1,,No,
Grant - Lumi Space,https://www.crunchbase.com/funding_round/lumi-space-grant--160b4ac5,Lumi Space,https://www.crunchbase.com/organization/lumi-space,Grant,2021-12-03,,,,,UK Space Agency,UK Space Agency,"434,439",,,,,"Lumi provide precise positioning for satellites and space debris, using laser ranging.","Aerospace, Laser, Satellite Communication, Space Travel, Sustainability","London, England, United Kingdom, Europe",https://lumi.space,$1M to $10M,,,,Seed,7,1,,No,
Grant - Rivelin Robotics,https://www.crunchbase.com/funding_round/rivelin-robotics-grant--c5ebfada,Rivelin Robotics,https://www.crunchbase.com/organization/rivelin-robotics,Grant,2021-04-01,250000,GBP,345853,,Innovate UK,Innovate UK,"393,253",,,,,"Rivelin's AI, NetShape®, teaches robots to autonomously cut, grind & polish metal.","3D Printing, Artificial Intelligence (AI), Computer Vision, Industrial Automation, Industrial Manufacturing, Machine Learning, Robotics","Sheffield, Sheffield, United Kingdom, Europe",https://www.rivelinrobotics.com,,3222360,GBP,4130992,Seed,7,1,,No,
Grant - Sensity,https://www.crunchbase.com/funding_round/deeptrace-grant--e617013a,Sensity,https://www.crunchbase.com/organization/deeptrace,Grant,2020-08-01,20000,EUR,23558,,Netherlands Enterprise Agency,Netherlands Enterprise Agency,"393,293",,,,,KYC and Fraudulent Documents Detection. Monitoring and detecting deepfakes.,"Biometrics, Computer Vision, Cyber Security","Amsterdam, Noord-Holland, The Netherlands, Europe",https://www.sensity.ai,,1292000,EUR,1470987,Seed,6,1,,No,
Grant - RosieReality,https://www.crunchbase.com/funding_round/rosiereality-grant--82262f53,RosieReality,https://www.crunchbase.com/organization/rosiereality,Grant,2016-11-22,10000,CHF,9894,,Venture Kick,Venture Kick,"402,677",,,,,Rosie introduces your child to robotics and programming through adventurous puzzles and active play,"Family, Film, Gaming, Video Streaming","Zürich, Zurich, Switzerland, Europe",https://www.rosiereality.ch,$1M to $10M,2909894,USD,2909894,Seed,4,1,,No,
Grant - GScan,https://www.crunchbase.com/funding_round/gscan-grant--90216c43,GScan,https://www.crunchbase.com/organization/gscan,Grant,2022-01-10,1500000,EUR,1699545,,Enterprise Estonia,Enterprise Estonia,"402,695",,,,,Transforming how the built world is managed with muon tomography and AI technology,"Civil Engineering, Construction, Hardware, Homeland Security, Industrial Engineering, Physical Security, Quality Assurance","Tallinn, Harjumaa, Estonia, Europe",https://gscan.eu/,,16769875,EUR,18521995,Seed,10,1,,No,
Grant - Tinamu,https://www.crunchbase.com/funding_round/tinamu-labs-grant--a904a8da,Tinamu,https://www.crunchbase.com/organization/tinamu-labs,Grant,2018-08-08,20000,CHF,20135,,Venture Kick,Venture Kick,"402,716",,,,,Tinamu is offering a solution for automated stockpile volume monitoring in warehouses.,"Biomass Energy, Construction, Drones, Industrial Automation, Mining Technology, Robotics, Software","Zürich, Zurich, Switzerland, Europe",http://tinamu-labs.com/,$1M to $10M,3630000,CHF,3973905,Seed,5,1,,No,
Grant - Anaphite,https://www.crunchbase.com/funding_round/anaphite-grant--3007b52a,Anaphite,https://www.crunchbase.com/organization/anaphite,Grant,2024-03-13,685000,GBP,876882,,UK Research and Innovation,UK Research and Innovation,"393,350",,,,,Advanced materials development and manufacture for Li-ion Battery electrodes,"Advanced Materials, Battery, Chemical, Manufacturing, Nanotechnology","Bristol, Bristol, City of, United Kingdom, Europe",https://www.anaphite.com,$10M to $50M,19340000,GBP,25132727,Early Stage Venture,11,1,,No,
Grant - Actuation Lab,https://www.crunchbase.com/funding_round/actuation-lab-grant--635653ab,Actuation Lab,https://www.crunchbase.com/organization/actuation-lab,Grant,2020-01-16,300000,GBP,392321,,Innovate UK,Innovate UK,"394,462",,,,,Vision: Increasing the sustainability of every mechanised industry. Step #1: Supply valves that do not leak gas to atmosphere,Industrial,"Bristol, Bristol, City of, United Kingdom, Europe",https://actuationlab.com/,Less than $1M,300000,GBP,392321,Seed,2,1,,No,
Grant - Maze Theory,https://www.crunchbase.com/funding_round/maze-theory-grant--ba710735,Maze Theory,https://www.crunchbase.com/organization/maze-theory,Grant,2020-05-13,300000,GBP,367139,,UK Research and Innovation,UK Research and Innovation,"382,403",,,,,Maze Theory is a virtual reality developer.,"Gaming, Virtual Reality","London, England, United Kingdom, Europe",https://www.maze-theory.com/,$1M to $10M,1400000,GBP,1713314,Seed,2,1,,No,
Grant - Rivelin Robotics,https://www.crunchbase.com/funding_round/rivelin-robotics-grant--b6082ea6,Rivelin Robotics,https://www.crunchbase.com/organization/rivelin-robotics,Grant,2023-05-05,1400000,GBP,1769460,,Innovate UK,Innovate UK,"382,648",,,,,"Rivelin's AI, NetShape®, teaches robots to autonomously cut, grind & polish metal.","3D Printing, Artificial Intelligence (AI), Computer Vision, Industrial Automation, Industrial Manufacturing, Machine Learning, Robotics","Sheffield, Sheffield, United Kingdom, Europe",https://www.rivelinrobotics.com,,3222360,GBP,4130992,Seed,7,1,,No,
Grant - NRG Therapeutics,https://www.crunchbase.com/funding_round/nrg-therapeutics-grant--a09c4330,NRG Therapeutics,https://www.crunchbase.com/organization/nrg-therapeutics,Grant,2022-05-30,2680000,GBP,3389076,,Innovate UK,Innovate UK,"435,310",,,,,NRG Therapeutics is a drug discovery company focussed on therapeutic approaches that will restore mitochondrial function.,"Biopharma, Biotechnology, Health Care, Neuroscience, Pharmaceutical","Cambridge, Cambridgeshire, United Kingdom, Europe",http://www.nrgtherapeutics.com/,,29501325,USD,29501325,Early Stage Venture,8,1,,No,
Grant - Niftyz,https://www.crunchbase.com/funding_round/digital-oracles-grant--2c4a0c97,Niftyz,https://www.crunchbase.com/organization/digital-oracles,Grant,2021-01-02,,,,,Animoca Brands,"Animoca Brands, Block.one, Greater Manchester AI Foundry, Greater Manchester Cyber Foundry","385,950",,,,,The first no-code minting platform for the early stage business ecosystem! Monetise growth and achievements by turning them into NFTs!,"Blockchain, Consulting, Marketing, Software","Manchester, Manchester, United Kingdom, Europe",https://www.niftyz.io,,650000,USD,650000,Seed,3,4,,No,
Grant - Odne,https://www.crunchbase.com/funding_round/lumendo-grant--0d439d4f,Odne,https://www.crunchbase.com/organization/lumendo,Grant,2016-11-01,10000,CHF,10227,,Venture Kick,Venture Kick,"394,645",,,,,Odne is a technology platform that provides medtech startup transforming endodontic treatments.,"Dental, Health Care, Medical Device, Productivity Tools, Wellness","Dübendorf, Zurich, Switzerland, Europe",http://www.odne.co,$1M to $10M,12610000,CHF,14554976,Early Stage Venture,10,1,,No,
Grant - OroraTech,https://www.crunchbase.com/funding_round/ororatech-grant--7934c6e9,OroraTech,https://www.crunchbase.com/organization/ororatech,Grant,2019-05-01,50000,EUR,56012,,EASME,EASME,"403,151",,,,,OroraTech is an intelligence-as-a-service company that uses thermal data to provide wildfire detection and monitoring solutions.,"Business Intelligence, Environmental Engineering, Forestry, Geospatial, GreenTech, Information Services, Predictive Analytics, Sustainability","Munich, Bayern, Germany, Europe",https://ororatech.com,$10M to $50M,60415000,EUR,66928741,Early Stage Venture,10,1,,No,
Grant - Rivelin Robotics,https://www.crunchbase.com/funding_round/rivelin-robotics-grant--d4504ead,Rivelin Robotics,https://www.crunchbase.com/organization/rivelin-robotics,Grant,2020-06-01,110000,GBP,137351,,Horizon 2020,Horizon 2020,"403,249",,,,,"Rivelin's AI, NetShape®, teaches robots to autonomously cut, grind & polish metal.","3D Printing, Artificial Intelligence (AI), Computer Vision, Industrial Automation, Industrial Manufacturing, Machine Learning, Robotics","Sheffield, Sheffield, United Kingdom, Europe",https://www.rivelinrobotics.com,,3222360,GBP,4130992,Seed,7,1,,No,
Grant - Zembo,https://www.crunchbase.com/funding_round/zembo-grant--79a94603,Zembo,https://www.crunchbase.com/organization/zembo,Grant,2022-02-01,790028,USD,790028,,United States Agency for International Development,United States Agency for International Development,"395,019",,,,,Zembo provides affordable electric motorcycles for motorcycle taxi drivers in Africa.,Electric Vehicle,"Paris, Ile-de-France, France, Europe",https://www.zem.bo/,$1M to $10M,5723182,USD,5723182,Seed,4,1,,No,
Grant - TeiaCare,https://www.crunchbase.com/funding_round/teiacare-grant--bd6dcf61,TeiaCare,https://www.crunchbase.com/organization/teiacare,Grant,2018-09-01,50000,EUR,58059,,Horizon 2020,Horizon 2020,"395,086",,,,,TeiaCare provides digital health solutions for elderly care management.,"Artificial Intelligence (AI), Health Care, InsurTech, Machine Learning","Milano, Lombardia, Italy, Europe",http://teiacare.com,Less than $1M,3902000,EUR,4182067,Seed,7,1,,No,
Grant - QV Bioelectronics,https://www.crunchbase.com/funding_round/qv-bioelectronics-grant--5677b4b1,QV Bioelectronics,https://www.crunchbase.com/organization/qv-bioelectronics,Grant,2020-06-24,115000,GBP,142742,,Innovate UK,Innovate UK,"435,772",,,,,"Longer, Better Quality Lives for Brain Tumour Patients","Advanced Materials, Biotechnology, Electronics, Health Care, Life Science, Medical, Medical Device, Nanotechnology, Neuroscience","Manchester, Manchester, United Kingdom, Europe",https://www.qvbio.co.uk,$1M to $10M,6819287,USD,6819287,Seed,11,1,,No,
Grant - Surrogate.tv,https://www.crunchbase.com/funding_round/surrogate-grant--75b7299f,Surrogate.tv,https://www.crunchbase.com/organization/surrogate,Grant,2019-07-14,715000,USD,715000,,Business Finland,Business Finland,"436,086",,,,,The remote control robotics and gaming platform.,"Consumer Electronics, Robotics","Espoo, Southern Finland, Finland, Europe",https://www.surro.gt,$1M to $10M,4509000,USD,4509000,Seed,4,1,,No,
Grant - Spectroplast,https://www.crunchbase.com/funding_round/spectroplast-grant--f716b1b3,Spectroplast,https://www.crunchbase.com/organization/spectroplast,Grant,2014-10-28,10000,CHF,10553,,Venture Kick,Venture Kick,"406,425",,,,,Spectroplast is a digital company that specializes in providing silicone 3D printing solutions.,"3D Printing, Digital Signage, Printing","Schlieren, Zurich, Switzerland, Europe",https://spectroplast.com/,$1M to $10M,1659147,USD,1659147,Early Stage Venture,5,1,,No,
Grant - Wordproof,https://www.crunchbase.com/funding_round/wordproof-grant--a39db433,Wordproof,https://www.crunchbase.com/organization/wordproof,Grant,2019-12-01,50000,USD,50000,,Block.one,"Block.one, EOS VC Fund","386,859",,,,,"WordProof is a documentation firm that offers services for content creation, publishing, content structuring, and copyright protection.","Content Creators, Publishing","Amsterdam, Noord-Holland, The Netherlands, Europe",https://wordproof.com,$1M to $10M,1481043,USD,1481043,Seed,4,2,1,No,
Grant - Invizius,https://www.crunchbase.com/funding_round/invizius-grant--32b8b7c5,Invizius,https://www.crunchbase.com/organization/invizius,Grant,2018-01-01,600000,GBP,810605,,Scottish Enterprise,Scottish Enterprise,"406,480",,,,,Invizius provides dialysis treatments and other extra-corporeal treatments for patients.,"Biotechnology, Health Care, Medical","Edinburgh, Edinburgh, City of, United Kingdom, Europe",https://www.invizius.com/,$1M to $10M,11100000,GBP,14827840,,6,1,,No,
Grant - UniSieve,https://www.crunchbase.com/funding_round/unisieve-grant--95fddace,UniSieve,https://www.crunchbase.com/organization/unisieve,Grant,2018-04-18,20000,CHF,20649,,Venture Kick,Venture Kick,"395,807",,,,,UniSieve is a cleantech company that provides molecular separation membrane solutions for a wide range of applications.,"Chemical, CleanTech, Oil and Gas, Renewable Energy","Zürich, Zurich, Switzerland, Europe",https://www.unisieve.com/,$1M to $10M,10699262,USD,10699262,Seed,12,1,,No,
Grant - NRG Therapeutics,https://www.crunchbase.com/funding_round/nrg-therapeutics-grant--1f104bcd,NRG Therapeutics,https://www.crunchbase.com/organization/nrg-therapeutics,Grant,2023-02-22,500000,USD,500000,,Michael J. Fox Foundation,Michael J. Fox Foundation,"389,306",,,,,NRG Therapeutics is a drug discovery company focussed on therapeutic approaches that will restore mitochondrial function.,"Biopharma, Biotechnology, Health Care, Neuroscience, Pharmaceutical","Cambridge, Cambridgeshire, United Kingdom, Europe",http://www.nrgtherapeutics.com/,,29501325,USD,29501325,Early Stage Venture,8,1,1,No,
Grant - Spectyou,https://www.crunchbase.com/funding_round/spectyou-grant--b02ba7ea,Spectyou,https://www.crunchbase.com/organization/spectyou,Grant,2019-04-30,10000,CHF,9813,,Venture Kick,Venture Kick,"389,443",,,,,Spectyou revolutionizes the business for theatre professionals through a unique digital platform,"Advertising, Digital Media","Berne, Bern, Switzerland, Europe",https://www.spectyou.com/,Less than $1M,20000,CHF,19706,Seed,2,1,,No,
Grant - Circada,https://www.crunchbase.com/funding_round/circada-grant--fd8b1cb7,Circada,https://www.crunchbase.com/organization/circada,Grant,2020-01-01,190000,GBP,251788,,Innovate UK,Innovate UK,"389,526",,,,,"Circada is intended for use in commercial, healthcare, hospitality, and residential developments.","Lighting, Product Design","Liverpool, Liverpool, United Kingdom, Europe",https://circada.life,,680000,GBP,866531,Seed,4,1,,No,
Grant - Neuronostics,https://www.crunchbase.com/funding_round/neuronostics-grant--17d8699b,Neuronostics,https://www.crunchbase.com/organization/neuronostics,Grant,2018-09-01,503848,GBP,653038,,Innovate UK,Innovate UK,"389,560",,,,,Neuronostics develop clinical decision support systems and at-home monitoring tools for neurological conditions,"Medical, Medical Device","Bristol, Bristol, City of, United Kingdom, Europe",https://www.neuronostics.com/,$1M to $10M,4505402,GBP,5743497,Seed,7,1,,No,
Grant - Hokodo,https://www.crunchbase.com/funding_round/hokodo-grant--1b79f595,Hokodo,https://www.crunchbase.com/organization/hokodo,Grant,2019-07-25,2000000,EUR,2228974,,Horizon 2020,"EASME, Horizon 2020","389,566",,,,,"Hokodo is a provider of buy now, pay later solutions for e-commerce and B2B merchants.","B2B, E-Commerce, Financial Services, FinTech, Payments","London, England, United Kingdom, Europe",https://www.hokodo.co,$1M to $10M,177698132,USD,177698132,,7,2,,No,
Grant - Annaida Technologies,https://www.crunchbase.com/funding_round/annaida-technologies-grant--530a28e4,Annaida Technologies,https://www.crunchbase.com/organization/annaida-technologies,Grant,2017-11-14,100000,CHF,101035,,Foundation for Innovation and Technology (FIT),Foundation for Innovation and Technology (FIT),"389,613",,,,,"Annaida Technologies has developed a groundbreaking device, EmbryoSpin, that performs microscopic Nuclear Magnetic Resonance.","Hardware, Health Care, Information Technology, Life Science","Lausanne, Vaud, Switzerland, Europe",http://www.annaida.ch,,1345183,USD,1345183,Seed,7,1,,No,
Grant - Largo.ai,https://www.crunchbase.com/funding_round/largo-grant--0b97729a,Largo.ai,https://www.crunchbase.com/organization/largo,Grant,2020-02-24,150000,CHF,153074,,Gebert Rüf Stiftung,Gebert Rüf Stiftung,"406,967",,,,,Largo.ai provides data-driven intelligence to the movie and advertisement industries with the proprietary technologies.,"Analytics, Artificial Intelligence (AI), Big Data, Information Technology, Media and Entertainment","Lausanne, Vaud, Switzerland, Europe",https://largo.ai/,$1M to $10M,11191191,USD,11191191,Early Stage Venture,9,1,,No,
Grant - Enerpoly,https://www.crunchbase.com/funding_round/enerpoly-grant--2b019452,Enerpoly,https://www.crunchbase.com/organization/enerpoly,Grant,2020-09-26,1635000,EUR,1901751,,European Innovation Council,European Innovation Council,"399,411",,,,,Enerpoly is a next-generation energy storage technology company pioneering the zinc-ion battery chemistry.,"Energy, Energy Efficiency, Energy Storage, Renewable Energy","Stockholm, Stockholms Lan, Sweden, Europe",https://enerpoly.com/,,13879536,USD,13879536,Seed,9,1,,No,
Grant - volvero,https://www.crunchbase.com/funding_round/volvero-grant--d631910d,volvero,https://www.crunchbase.com/organization/volvero,Grant,2020-02-02,150000,EUR,166337,"Black Founded, Black Led, East Asian Led, Women Led",BlockIS,"Blockchers, BlockIS, Climate-KIC Acceleration Programme, Start-Up Chile","399,867",,,,,Volvero is a vehicle sharing app which connect owners with drivers relying on the most innovative technologies,"Apps, Blockchain, Mobile Apps, Sharing Economy, Smart Cities, Sustainability, Tourism, Transportation, Travel","Milan, Lombardia, Italy, Europe",http://www.volvero.com,$1M to $10M,1000000,EUR,1086132,Seed,6,4,,No,
Grant - Vinehealth,https://www.crunchbase.com/funding_round/vine-health-digital-grant--e6bf9a1c,Vinehealth,https://www.crunchbase.com/organization/vine-health-digital,Grant,2021-02-18,1000000,GBP,1396701,,Biomedical Catalyst Fund,Biomedical Catalyst Fund,"399,881",,,,,Vinehealth is a AI-driven platform providing support to improve the quality of life and survival of cancer patients.,"Artificial Intelligence (AI), Health Care, Internet, Machine Learning","Burton Upon Trent, Derbyshire, United Kingdom, Europe",http://www.vinehealth.ai,$1M to $10M,8452387,USD,8452387,M&A,5,1,,No,
Grant - Microcaps,https://www.crunchbase.com/funding_round/microcaps-grant--b3e4bd46,Microcaps,https://www.crunchbase.com/organization/microcaps,Grant,2018-11-21,20000,CHF,20112,,Venture Kick,Venture Kick,"437,461",,,,,Microcaps develops a novel technology that enables the scalable production of precise microcapsules and microparticles.,"Biotechnology, Computer, Information Technology, Medical","Zürich, Zurich, Switzerland, Europe",https://www.microcaps.ch/,$1M to $10M,14430000,CHF,16187162,Early Stage Venture,6,1,,No,
Grant - Smart4Diagnostics,https://www.crunchbase.com/funding_round/smart4diagnostics-grant--165288fa,Smart4Diagnostics,https://www.crunchbase.com/organization/smart4diagnostics,Grant,2019-10-09,1034075,EUR,1135868,,European Innovation Council,European Innovation Council,"410,539",,,,,Smart4Diagnostics is a manufacturer of a device for blood sample measurement.,"Health Diagnostics, Manufacturing, Medical Device","München, Bayern, Germany, Europe",https://smart4diagnostics.com/,,11634075,EUR,13490763,Early Stage Venture,5,1,,No,
Grant - BoobyBiome,https://www.crunchbase.com/funding_round/boobybiome-grant--d6a9e2e0,BoobyBiome,https://www.crunchbase.com/organization/boobybiome,Grant,2022-10-01,50000,GBP,55750,,Innovate UK,Innovate UK,"410,747",,,,,BoobyBiome uses specialist expertise and research to develop a probiotic supplement for infants with compromised microbiomes.,"Biotechnology, Health Care, Life Science","London, England, United Kingdom, Europe",http://www.boobybiome.com,$1M to $10M,4087974,USD,4087974,Seed,5,1,,No,
Grant - InvestSuite,https://www.crunchbase.com/funding_round/investsuite-grant--59202517,InvestSuite,https://www.crunchbase.com/organization/investsuite,Grant,2019-06-01,800000,EUR,895476,,Agentschap Innoveren & Ondernemen,Agentschap Innoveren & Ondernemen,"411,142",,,,,InvestSuite is a global fintech providing automated investment solutions to financial institutions of all sizes.,"Asset Management, Financial Services, FinTech, Software, Trading Platform, Wealth Management","Louvain, Vlaams-Brabant, Belgium, Europe",https://www.investsuite.com,$1M to $10M,15566000,EUR,16976392,Early Stage Venture,8,1,,No,
Grant - Bold Health,https://www.crunchbase.com/funding_round/bold-health-grant--6afc262a,Bold Health,https://www.crunchbase.com/organization/bold-health,Grant,2021-11-18,34000,USD,34000,,gBETA Medtech,gBETA Medtech,"411,167",,,,,Bold Health is a specialty telemedicine company that offers multi-disciplinary care for Gastrointestinal (GI) conditions.,"Health Care, Medical, mHealth, Telehealth, Therapeutics, Wellness","London, England, United Kingdom, Europe",http://boldhealth.com,Less than $1M,1534000,USD,1534000,Seed,6,1,,No,
Grant - Mirrakoi SA,https://www.crunchbase.com/funding_round/mirrakoi-sa-grant--82d6f3cb,Mirrakoi SA,https://www.crunchbase.com/organization/mirrakoi-sa,Grant,2017-06-20,10000,CHF,10260,,Venture Kick,Venture Kick,"411,185",,,,,Mirrakoi specializes in software development for preoperative planning for orthopaedics and CMF surgery.,"B2B, CAD, Health Care, Software","Lausanne, Vaud, Switzerland, Europe",https://mirrakoi.com/,Less than $1M,317805,USD,317805,Seed,5,1,,No,
Grant - BoxUp,https://www.crunchbase.com/funding_round/boxup-grant--e7e9e83d,BoxUp,https://www.crunchbase.com/organization/boxup,Grant,2019-04-30,10000,CHF,9813,,Venture Kick,Venture Kick,"400,927",,,,,BoxUp is a smart locker for sports equipment.,"Electronics, Sports","Crissier, Vaud, Switzerland, Europe",https://box-up.ch/,,60000,CHF,60733,Seed,3,1,,No,
Grant - CanSense,https://www.crunchbase.com/funding_round/cansense-grant--5141db8d,CanSense,https://www.crunchbase.com/organization/cansense,Grant,2022-01-01,1200000,EUR,1364874,,National Institute for Health Research,National Institute for Health Research,"389,853",,,,,"CanSense is an accurate, rapid, non-invasive, blood diagnostic for the early detection of cancer.","Biotechnology, Health Care, Health Diagnostics","Swansea, Swansea, United Kingdom, Europe",https://cansenseltd.com/,$1M to $10M,3142306,USD,3142306,Seed,3,1,,No,
Grant - fulfin,https://www.crunchbase.com/funding_round/fulfin-grant--72c8d006,fulfin,https://www.crunchbase.com/organization/fulfin,Grant,2023-06-22,1100000,EUR,1205107,,German Federal Ministry of Education and Research,German Federal Ministry of Education and Research,"437,952",,,,,Short term lending for digital SMEs,"Finance, Financial Services, FinTech, Lending","Munich, Bayern, Germany, Europe",https://fulfin.com,$10M to $50M,22408000,EUR,24555235,,7,1,,No,
Grant - OKKO Health,https://www.crunchbase.com/funding_round/okko-health-grant--62792b1f,OKKO Health,https://www.crunchbase.com/organization/okko-health,Grant,2022-08-01,793450,GBP,972525,,Innovate UK,Innovate UK,"411,440",,,,,OKKO Health develops a SaaS platform for eye health monitoring.,"Health Care, SaaS, Software","Bristol, Bristol, City of, United Kingdom, Europe",https://okkohealth.com,$1M to $10M,4588219,GBP,5637493,Seed,11,1,,No,
Grant - 4D Biomaterials,https://www.crunchbase.com/funding_round/4d-biomaterials-grant--7ea8af5f,4D Biomaterials,https://www.crunchbase.com/organization/4d-biomaterials,Grant,2020-12-03,197000,GBP,264989,,Innovate UK,Innovate UK,"411,471",,,,,4D Biomaterials manufactures polymer resins for 3D-printing high resolution biodegradable medical devices.,"Biotechnology, Health Care, Manufacturing, Medical Device","Nottingham, Nottingham, United Kingdom, Europe",https://4dbiomaterials.co.uk/,,5678007,GBP,7491800,,6,1,,No,
Grant - Flox,https://www.crunchbase.com/funding_round/flox-grant--38a7e3dd,Flox,https://www.crunchbase.com/organization/flox,Grant,2021-10-01,500000,USD,500000,,43North,43North,"391,847",,,,,Flox uses Artificial Intelligence (AI) to improve bird welfare and flock performance.,"Artificial Intelligence (AI), Livestock, Machine Learning","London, England, United Kingdom, Europe",https://www.flox.ai/,$1M to $10M,3537800,USD,3537800,,6,1,,No,
Grant - Agrinium Technologies,https://www.crunchbase.com/funding_round/agrinium-technologies-grant--8b8b215a,Agrinium Technologies,https://www.crunchbase.com/organization/agrinium-technologies,Grant,2018-12-11,10000,CHF,10068,,Venture Kick,Venture Kick,"403,966",,,,,Agrinium Technologies is a robotic mushroom harvester company.,"Agriculture, Robotics","Saint-imier, Bern, Switzerland, Europe",http://agrinium.ch/,Less than $1M,50000,CHF,49384,Seed,2,1,,No,
Grant - novosound,https://www.crunchbase.com/funding_round/novosound-grant--97e1d4e2,novosound,https://www.crunchbase.com/organization/novosound,Grant,2019-07-01,1000000,GBP,1264454,,Scottish Enterprise,Scottish Enterprise,"404,505",,,,,Novosound design and end-to-end manufacturing capabilities enables the development of highly customizable and scalable ultrasound solutions,"Electrical Distribution, Electronics, Manufacturing","Newhouse, North Lanarkshire, United Kingdom, Europe",http://www.novosound.net/,$1M to $10M,14970935,USD,14970935,,6,1,,No,
Grant - YardLink,https://www.crunchbase.com/funding_round/yardlynk-grant--1c2b3e7e,YardLink,https://www.crunchbase.com/organization/yardlynk,Grant,2020-11-01,100000,GBP,129260,,Innovate UK,Innovate UK,"404,647",,,,,YardLink is a B2B procurement platform for the construction industry.,"Construction, Internet","London, England, United Kingdom, Europe",https://yardlink.com,$10M to $50M,19882859,USD,19882859,Early Stage Venture,5,1,1,No,
Grant - MeduSoil,https://www.crunchbase.com/funding_round/medusoil-grant--8f3d4598,MeduSoil,https://www.crunchbase.com/organization/medusoil,Grant,2018-05-09,20000,CHF,19888,,Venture Kick,Venture Kick,"438,764",,,,,MeduSoil produces and commercializes a soil stabilization agent that produces mineral calcite in the subsurface.,"Biotechnology, Civil Engineering, Mineral","Lausanne, Vaud, Switzerland, Europe",https://www.medusoil.com,$1M to $10M,5330000,CHF,6079250,Seed,5,1,,No,
Grant - Cowa Thermal Solutions,https://www.crunchbase.com/funding_round/cowa-thermal-solutions-grant--e3dbed54,Cowa Thermal Solutions,https://www.crunchbase.com/organization/cowa-thermal-solutions,Grant,2019-04-02,10000,CHF,10018,,Venture Kick,Venture Kick,"439,114",,,,,Cowa Thermal Solutions develops thermal energy storage technology based on phase-change materials.,"Energy, Manufacturing, Renewable Energy","Horw, Luzern, Switzerland, Europe",https://www.cowa-ts.com/,Less than $1M,3050000,CHF,3295676,,5,1,,No,
Grant - QV Bioelectronics,https://www.crunchbase.com/funding_round/qv-bioelectronics-grant--4029ebcc,QV Bioelectronics,https://www.crunchbase.com/organization/qv-bioelectronics,Grant,2020-04-20,150000,GBP,186637,,National Institute for Health Research,National Institute for Health Research,"398,356",,,,,"Longer, Better Quality Lives for Brain Tumour Patients","Advanced Materials, Biotechnology, Electronics, Health Care, Life Science, Medical, Medical Device, Nanotechnology, Neuroscience","Manchester, Manchester, United Kingdom, Europe",https://www.qvbio.co.uk,$1M to $10M,6819287,USD,6819287,Seed,11,1,,No,
Grant - Resistell AG,https://www.crunchbase.com/funding_round/resistell-grant--dd87673a,Resistell AG,https://www.crunchbase.com/organization/resistell,Grant,2020-07-03,2500000,EUR,2811832,,European Innovation Council,European Innovation Council,"398,520",,,,,Resistell is a antibiotic resistance test.,Medical Device,"Basel, Basel-Stadt, Switzerland, Europe",https://resistell.com,$1M to $10M,16496015,USD,16496015,Early Stage Venture,9,1,,No,
Grant - MyJobNow,https://www.crunchbase.com/funding_round/myjobnow-grant--43325412,MyJobNow,https://www.crunchbase.com/organization/myjobnow,Grant,2018-12-11,,,,,Envolve Entrepreneurship,Envolve Entrepreneurship,"439,457",,,,,MyJobNow is help you to find a job near you in 24 hours.,"Apps, Internet","Athens, Attiki, Greece, Europe",https://www.myjobnow.com,Less than $1M,530000,EUR,594925,M&A,2,1,,No,
Grant - BoobyBiome,https://www.crunchbase.com/funding_round/boobybiome-grant--9f065a53,BoobyBiome,https://www.crunchbase.com/organization/boobybiome,Grant,2023-04-01,184500,USD,184500,,Innovate UK,Innovate UK,"439,834",,,,,BoobyBiome uses specialist expertise and research to develop a probiotic supplement for infants with compromised microbiomes.,"Biotechnology, Health Care, Life Science","London, England, United Kingdom, Europe",http://www.boobybiome.com,$1M to $10M,4087974,USD,4087974,Seed,5,1,,No,
Grant - ABLE Human Motion,https://www.crunchbase.com/funding_round/able-human-motion-grant--39ae522d,ABLE Human Motion,https://www.crunchbase.com/organization/able-human-motion,Grant,2018-11-11,30000,EUR,33974,,EIT Health,EIT Health,"404,943",,,,,ABLE is a Barcelona based start-up developing lightweight and affordable robotic exoskeletons to empower every person in a wheelchair,"Health Care, Medical Device","Barcelona, Catalonia, Spain, Europe",https://www.ablehumanmotion.com,$1M to $10M,2015429,EUR,2278630,Seed,7,1,,No,
