company_id,organization_name,hq_country,latitude,longitude,founded_year,b2b,hub_binary,number_of_founders,female_founder,energy,information_technology,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,communication_services,utilities,real_estate,other,grant_before_seed,angel_round_binary,first_seed_round_year,number_seed_rounds,number_seed_investors,one_seed_investor_binary,pre_seed,follow_on_investor,low_seed_funding,high_seed_funding,duration_seed_stage,all_homecountry_investors_in_seed_binary,regional_seed_investor_binary,regional_seed_investor_institutional_binary,city_seed_investor_binary,lead_investor_in_seed,accelerator_seed_investor_binary,incubator_seed_investor_binary,micro_vc_seed_investor_binary,corporate_venture_capital_seed_investor_binary,angel_group_seed_investor_binary,angel_seed_investor_binary,university_program_seed_investor_binary,entrepreneurship_program_seed_investor_binary,family_investment_office_seed_investor_binary,us_investor_binary,gdp,top_university,exit_binary,post_seed_success,success
004051,Sportgenetika Kft,Hungary,47.4978789,19.0402383,2014,0,False,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2018.0,1,1,True,True,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,4.334353641,False,False,False,False
004052,IntelliWeights Kft,Hungary,47.4978789,19.0402383,2017,1,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017.0,3,1,True,True,True,True,False,13.2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,4.124183895,False,False,False,False
004053,ONEO System,Hungary,46.9122292,17.8917574,2018,1,False,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2018.0,2,1,True,True,True,True,False,4.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.606138138,False,False,False,False
004055,Flying Birds Entertainment Kft,Hungary,47.4978789,19.0402383,2016,0,False,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2018.0,1,1,True,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,2.438641413,False,False,False,False
004061,Darts Matek Kft,Hungary,47.1910169,18.410811,2015,0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2018.0,2,1,True,True,True,True,False,10.7,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3.659816154,False,False,False,False
004062,GreenAdvisor,Hungary,47.4978789,19.0402383,2016,0,False,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2016.0,2,2,False,False,False,True,False,5.1,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,2.438641413,False,False,False,False
004063,Liber8Tech Hungary Kft,Hungary,47.4978789,19.0402383,2014,1,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017.0,2,1,True,False,True,True,False,8.8,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,4.334353641,False,False,False,False
004064,VR-Reel Media Kft,Hungary,47.2028062,18.6261978,2016,1,False,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017.0,2,1,True,True,True,True,False,5.9,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2.438641413,False,False,False,False
004066,Torrent Detective,Hungary,47.4978789,19.0402383,2018,0,False,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2018.0,1,1,True,True,False,True,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,5.606138138,False,False,False,False
004068,Tenancy Hungary,Hungary,47.4600185,18.9541818,2017,1,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2018.0,2,1,True,True,True,True,False,9.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,4.124183895,False,False,False,False
004069,Pickies Kft,Hungary,47.1910169,18.410811,2017,1,False,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,2017.0,2,1,True,True,True,True,False,5.1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,4.124183895,False,False,False,False
004071,DIGI Health Kft,Hungary,48.0733941,20.7881125,2007,0,False,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2017.0,2,1,True,True,True,True,False,5.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.332354338,False,False,False,False
004076,Brickflow,Hungary,47.4978789,19.0402383,2012,0,False,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2013.0,2,2,False,False,False,False,False,11.9,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,-1.339484465,False,False,False,False
004079,MiniBrake,Hungary,47.1328461,17.7523356,2012,0,False,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013.0,1,1,True,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.339484465,False,False,False,False
004080,Genio Studio Ltd,Hungary,47.4978789,19.0402383,2010,0,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014.0,1,2,False,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1.067950682,False,False,False,False
004087,Webee,Hungary,47.4978789,19.0402383,2011,0,False,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2011.0,2,2,False,False,False,True,False,110.3,False,True,True,True,True,False,False,True,True,False,False,False,False,False,True,1.916709166,False,False,False,False
004090,SOPRESO,Hungary,47.4978789,19.0402383,2013,1,False,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2014.0,2,3,False,False,False,True,False,9.0,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,2.032169907,False,False,False,False
004091,FintechBlocks,Hungary,46.239954,20.1431222,2017,1,False,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2018.0,1,2,False,False,False,True,False,0.0,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,4.124183895,False,False,False,False
004092,Polarisol KFT.,Hungary,47.4978789,19.0402383,2014,1,False,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2015.0,1,1,True,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4.334353641,False,False,False,False
004093,Worldrat,Hungary,47.6123429,17.7979394,2012,0,False,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2012.0,1,1,True,False,False,True,False,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.339484465,False,False,False,False
004096,Transcarga.pe,Hungary,47.6123429,17.7979394,2013,1,False,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2013.0,1,1,True,False,False,True,False,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.032169907,False,False,False,False
004098,BeeRides,Hungary,47.4068966,19.2643066,2015,0,False,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2017.0,1,1,True,False,False,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.659816154,False,False,True,True
004099,Mitomarin,Hungary,47.4978789,19.0402383,2018,1,False,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,2018.0,3,1,True,True,True,True,False,20.1,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,5.606138138,False,False,False,False
004674,Feedzai,Portugal,40.2111931,-8.4294632,2009,1,False,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,2011.0,1,4,False,False,False,False,False,0.0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,-3.12207826,False,False,False,False
004675,OSCAR,Portugal,38.7077507,-9.1365919,2019,0,True,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2020.0,3,6,False,True,True,False,True,64.0,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,2.745684796,False,False,False,False
004676,GoParity,Portugal,38.7077507,-9.1365919,2017,1,True,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2019.0,3,3,False,True,True,False,False,48.4,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,3.314720564,False,False,False,False
004678,Jscrambler,Portugal,38.7917383,-9.1918696,2014,1,True,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013.0,2,2,False,False,True,False,False,50.9,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,0.741391417,False,False,False,False
004679,Sensei,Portugal,38.7077507,-9.1365919,2017,1,True,4,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2018.0,2,7,False,True,False,False,True,38.0,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,3.314720564,False,False,True,True
004680,Unbabel,Portugal,38.7077507,-9.1365919,2013,1,True,5,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,2014.0,4,23,False,False,True,False,False,13.2,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,-0.984106569,False,False,True,True
004682,Codacy,Portugal,38.7077507,-9.1365919,2012,1,True,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2013.0,2,6,False,False,True,False,False,22.8,False,True,True,True,True,True,False,True,False,False,True,False,False,False,True,-4.050902656,False,False,True,True
004683,Aptoide,Portugal,38.5707742,-7.9092808,2011,1,False,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2013.0,1,1,True,False,False,False,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.713527451,False,False,True,True
004684,UpHill,Portugal,38.7077507,-9.1365919,2015,1,True,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2019.0,2,4,False,False,True,False,True,30.5,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,1.589798029,False,False,True,True
004686,Bandora,Portugal,38.7917383,-9.1918696,2017,1,True,2,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,2019.0,4,1,True,True,False,False,False,55.2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,3.314720564,False,False,False,False
004687,Infraspeak,Portugal,41.1494512,-8.6107884,2015,1,False,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2016.0,2,5,False,True,True,False,False,26.4,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,1.589798029,False,False,True,True
004689,BIZAY,Portugal,39.0930856,-9.260741,2013,1,False,4,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,2015.0,1,1,True,False,False,False,False,0.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,-0.984106569,False,False,True,True
004691,Smartex.ai,Portugal,38.7917383,-9.1918696,2018,1,True,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2019.0,3,6,False,False,True,False,False,37.4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,2.94628244,False,False,True,True
004692,Automaise,Portugal,41.5510583,-8.4280045,2017,1,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2018.0,2,3,False,False,True,False,False,32.0,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,3.314720564,False,False,True,True
004696,HiJiffy,Portugal,38.7077507,-9.1365919,2015,1,True,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2018.0,2,4,False,True,False,False,False,28.4,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,1.589798029,False,False,False,False
004698,Indie Campers,Portugal,38.8620887,-9.0709905,2013,0,True,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2014.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.984106569,False,False,False,False
004699,Cargofive,Portugal,38.7077507,-9.1365919,2018,1,True,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2018.0,5,6,False,False,True,False,True,72.8,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,2.94628244,False,False,False,False
004703,Didimo,Portugal,41.1938981,-8.6977387,2016,1,False,1,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,2016.0,5,9,False,False,True,False,True,51.7,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,2.004141286,False,False,True,True
004705,Virtuleap,Portugal,38.7077507,-9.1365919,2018,1,True,4,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,2018.0,8,9,False,True,False,False,True,58.2,False,True,True,True,True,True,False,False,False,False,True,False,False,False,True,2.94628244,False,False,False,False
004707,Probely,Portugal,38.7077507,-9.1365919,2017,1,True,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017.0,2,8,False,True,True,False,False,16.9,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,3.314720564,False,True,True,True
004708,Stratio,Portugal,38.7077507,-9.1365919,2017,1,True,2,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2019.0,1,2,False,False,False,False,False,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,3.314720564,False,False,True,True
004710,Eneida,Portugal,40.2111931,-8.4294632,2012,1,False,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,2012.0,1,1,True,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-4.050902656,False,False,True,True
004711,Landing.jobs,Portugal,38.7077507,-9.1365919,2013,1,True,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,2015.0,2,3,False,False,True,False,False,59.4,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,-0.984106569,False,True,False,True
004713,Knokcare,Portugal,41.1806814,-8.6821998,2015,1,False,6,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,2020.0,1,3,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.589798029,False,False,True,True
004714,Nutrium,Portugal,41.5510583,-8.4280045,2015,1,False,5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,2015.0,3,5,False,True,True,False,True,60.8,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,1.589798029,False,False,False,False
004718,Barkyn,Portugal,38.7917383,-9.1918696,2017,0,True,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2017.0,3,5,False,True,True,False,False,30.3,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,3.314720564,False,False,True,True
004719,Attentive,Portugal,41.5510583,-8.4280045,2015,1,False,3,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,2016.0,4,4,False,False,True,False,False,35.8,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,1.589798029,False,False,False,False
004724,Visor.ai,Portugal,38.7077507,-9.1365919,2016,1,True,3,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,2016.0,4,5,False,True,False,False,False,52.0,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,2.004141286,False,False,False,False
004725,Musiversal,Portugal,38.7077507,-9.1365919,2018,0,True,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2019.0,4,5,False,True,True,False,False,47.7,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,2.94628244,False,False,False,False
004728,GRAPHENEST,Portugal,40.7341518,-8.3700099,2015,1,False,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,2014.0,5,4,False,True,True,False,False,113.4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1.589798029,False,False,False,False
004730,Hole19,Portugal,38.5707742,-7.9092808,2011,1,False,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2013.0,3,8,False,False,True,False,False,54.2,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,-1.713527451,False,False,False,False
004731,OurSupport,Portugal,38.6593167,-27.2195578,2019,0,False,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2019.0,2,1,True,True,False,False,False,48.7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.745684796,False,False,True,True
004732,Prodsmart,Portugal,38.7077507,-9.1365919,2012,1,True,3,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,2016.0,4,5,False,False,True,False,False,43.3,False,True,True,True,True,True,True,True,False,True,True,False,False,False,True,-4.050902656,False,True,False,True
004733,Kitch,Portugal,38.7077507,-9.1365919,2019,0,True,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2020.0,2,8,False,True,True,False,True,11.7,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,2.745684796,False,True,False,True
004737,Bairro Direct,Portugal,38.7077507,-9.1365919,2020,1,True,4,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,2020.0,4,10,False,True,True,False,True,23.5,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,-8.204632012,False,False,False,False
004743,Primetag,Portugal,40.640496,-8.6537841,2014,1,False,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,2017.0,1,2,False,False,False,False,False,0.0,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,0.741391417,False,False,False,False
004744,LUGGit,Portugal,40.6001108,-8.6666667,2019,1,False,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2019.0,2,3,False,True,True,False,False,47.3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2.745684796,False,False,False,False
004746,PeekMed,Portugal,41.5510583,-8.4280045,2015,1,False,3,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2015.0,1,1,True,False,False,True,False,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.589798029,False,False,True,True
004748,LOQR,Portugal,41.3648572,-8.1989013,2015,1,False,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,2015.0,2,6,False,True,True,False,False,29.4,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,1.589798029,False,False,True,True
004749,Criam,Portugal,41.5510583,-8.4280045,2016,1,False,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2016.0,4,7,False,False,True,False,False,63.0,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,2.004141286,False,False,False,False
004750,Omniflow,Portugal,38.7917383,-9.1918696,2012,1,True,1,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,2011.0,4,3,False,False,True,False,False,116.8,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,-4.050902656,False,False,False,False
004759,Fibersail,Portugal,41.1494512,-8.6107884,2019,1,False,3,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,2016.0,3,7,False,False,True,False,True,72.1,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,2.745684796,False,False,False,False
004761,Vawlt,Portugal,38.7077507,-9.1365919,2018,1,True,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2019.0,3,7,False,False,True,False,False,58.0,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,2.94628244,False,False,False,False
004762,Coverflex,Portugal,41.5510583,-8.4280045,2019,1,False,5,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,2019.0,2,6,False,True,False,False,True,17.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.745684796,False,False,True,True
004764,MindProber,Portugal,41.2373456,-8.6299982,2016,1,False,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,2017.0,2,4,False,False,False,False,False,36.2,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,2.004141286,False,False,True,True
004766,Lyzer,Portugal,39.0930856,-9.260741,2020,1,False,3,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,2020.0,3,3,False,True,True,False,False,15.3,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,-8.204632012,False,False,False,False
004768,HUUB,Portugal,41.2373456,-8.6299982,2015,1,False,4,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2016.0,3,2,False,True,False,False,True,35.8,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,1.589798029,False,True,False,True
004770,proGrow,Portugal,41.1806814,-8.6821998,2019,0,False,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2019.0,3,3,False,True,True,False,True,38.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.745684796,False,False,False,False
004771,DocDigitizer,Portugal,38.7077507,-9.1365919,2017,1,True,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,2018.0,3,2,False,True,True,False,False,43.9,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,3.314720564,False,False,False,False
004773,Glartek,Portugal,39.7437902,-8.8071119,2017,1,False,3,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,2017.0,2,4,False,False,False,False,False,21.1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,3.314720564,False,False,False,False
004778,Sound Particles,Portugal,39.7437902,-8.8071119,2016,1,False,1,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,2019.0,2,4,False,False,True,False,False,40.1,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,2.004141286,False,False,False,False
004779,Anybrain,Portugal,41.5510583,-8.4280045,2015,1,False,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2015.0,1,2,False,False,False,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.589798029,False,False,False,False
004781,Agri Marketplace,Portugal,38.5241783,-8.8932341,2016,1,False,4,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,2019.0,2,3,False,False,False,False,False,11.1,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,2.004141286,False,False,False,False
004784,AddVolt,Portugal,38.7917383,-9.1918696,2014,1,True,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2017.0,1,2,False,False,False,True,False,0.0,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.741391417,False,True,False,True
004789,Nuada,Portugal,41.1494512,-8.6107884,2014,1,False,1,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,2017.0,1,2,False,False,False,True,False,0.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0.741391417,False,False,False,False
004790,WEEZIE,Portugal,38.7917383,-9.1918696,2018,1,True,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2018.0,2,3,False,True,False,False,False,61.3,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,2.94628244,False,False,False,False
004793,Xhockware,Portugal,38.7917383,-9.1918696,2014,1,True,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2014.0,1,2,False,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,0.741391417,False,False,False,False
004794,Magikbee,Portugal,41.5510583,-8.4280045,2015,1,False,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2017.0,2,5,False,True,False,False,False,19.0,False,True,True,True,True,True,True,False,False,False,True,False,False,False,True,1.589798029,False,False,False,False
004796,Doinn,Portugal,38.7077507,-9.1365919,2015,1,True,2,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2016.0,2,2,False,True,False,False,False,46.3,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1.589798029,False,False,False,False
004798,EatTasty,Portugal,38.7077507,-9.1365919,2015,0,True,2,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,2018.0,3,7,False,True,True,False,False,20.9,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,1.589798029,False,False,False,False
004800,BladeInsight,Portugal,38.717239,-9.3020403,2015,1,True,1,False,True,True,True,True,True,False,False,True,False,True,False,True,False,False,2015.0,3,2,False,True,True,False,False,65.3,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1.589798029,False,False,False,False
004803,Tesselo,Portugal,38.7077507,-9.1365919,2017,1,True,4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,2020.0,2,3,False,True,False,False,False,14.1,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,3.314720564,False,False,False,False
004804,Codavel,Portugal,41.1494512,-8.6107884,2018,1,False,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2018.0,3,7,False,True,True,False,False,37.5,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,2.94628244,False,False,False,False
004805,Delox,Portugal,38.6968919,-9.4204495,2018,1,False,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2018.0,3,5,False,False,True,False,False,67.9,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,2.94628244,False,False,False,False
004807,ChemiTek,Portugal,41.5315251,-8.7792538,2018,1,False,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2019.0,2,5,False,True,True,False,False,28.5,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,2.94628244,False,False,False,False
004808,C2C NewCap,Portugal,38.7077507,-9.1365919,2014,1,True,3,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2016.0,1,2,False,True,False,True,False,0.0,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,0.741391417,False,False,False,False
004812,Movvo,Portugal,38.7917383,-9.1918696,2009,1,True,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,2012.0,1,2,False,False,False,False,False,0.0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,-3.12207826,False,False,True,True
004813,Enging,Portugal,41.1523807,-7.8022447,2012,1,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2019.0,1,3,False,False,False,False,False,0.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,-4.050902656,False,False,False,False
004814,advertio,Portugal,38.7077507,-9.1365919,2017,1,True,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2017.0,2,5,False,True,False,False,False,15.2,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,3.314720564,False,False,False,False
004815,EMOTAI,Portugal,38.7077507,-9.1365919,2018,1,True,1,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2018.0,2,2,False,True,False,True,False,21.7,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,2.94628244,False,False,False,False
004816,Digital Manager Guru,Portugal,39.2363637,-8.6867081,2017,1,False,2,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2019.0,1,1,True,False,False,False,False,0.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,3.314720564,False,False,False,False
004817,Exogenus Therapeutics,Portugal,40.3461879,-8.5940128,2015,1,False,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2015.0,1,2,False,False,False,False,False,0.0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.589798029,False,False,False,False
004818,Hunter,Portugal,39.056633,-9.0076057,2019,1,False,4,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2019.0,2,3,False,True,False,True,False,15.2,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,2.745684796,False,False,False,False
004821,CellmAbs,Portugal,38.7077507,-9.1365919,2019,1,True,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2019.0,2,2,False,False,True,False,False,4.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2.745684796,False,False,False,False
004822,IMMUNETHEP,Portugal,40.3461879,-8.5940128,2013,1,False,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2013.0,2,3,False,False,False,True,False,18.3,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,-0.984106569,False,False,False,False
004825,CASAFARI,Portugal,38.7077507,-9.1365919,2018,1,True,3,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,2019.0,1,14,False,False,False,False,True,0.0,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,2.94628244,False,False,True,True
004827,Gripwise Tech,Portugal,41.5510583,-8.4280045,2020,1,False,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2020.0,2,2,False,True,False,False,False,41.2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-8.204632012,False,False,False,False
004829,Mapidea,Portugal,38.7077507,-9.1365919,2014,1,True,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2015.0,3,2,False,True,True,False,False,40.0,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,0.741391417,False,False,False,False
