Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Pre Seed Round - AgiliCity,https://www.crunchbase.com/funding_round/agilicity-pre-seed--0c3777f2,AgiliCity,https://www.crunchbase.com/organization/agilicity,Pre-Seed,2020-03-02,120000,USD,120000,,Techstars,Techstars,"231,817",,,,Seed,"Empowering architects, designers and planners to create better cities of tomorrow.","Architecture, CAD, Property Development, Real Estate, Smart Cities, Software","Ljubljana, Ljubljana Urban Commune, Slovenia, Europe",https://agilicity.com,,120000,USD,120000,Seed,1,1,1,Yes,
Seed Round - Puurl,https://www.crunchbase.com/funding_round/puurl-seed--565f5eea,Puurl,https://www.crunchbase.com/organization/puurl,Seed,2016-05-12,1320000,USD,1320000,,"FasterCapital, Hesham Zreik","FasterCapital, Hesham Zreik","233,747",,,,Seed,"PUURL LETS PLAYERS BET-TO-WIN ANY PRODUCT AVAILABLE FOR SALE ON THE INTERNET, FROM ANY EXISTING ESTORE","Digital Media, E-Commerce, Gambling","Qormi, NA - Malta, Malta, Europe",http://www.puurl.com/winAnything/,$1M to $10M,1429086,USD,1429086,Seed,2,2,1,Yes,
Seed Round - Wishround,https://www.crunchbase.com/funding_round/wishround-seed--262e018a,Wishround,https://www.crunchbase.com/organization/wishround,Seed,2016-03-08,200000,USD,200000,,FasterCapital,"FasterCapital, Hesham Zreik","233,980",,,,Seed,Wishround is an online platform that provides a comprehensive suite of social gifting solutions for customers.,"E-Commerce, Gift, Online Portals","Kyiv, Kyyiv, Ukraine, Europe",http://www.wishround.com,$1M to $10M,400000,USD,400000,Seed,2,2,1,Yes,
Seed Round - 2Polyglot,https://www.crunchbase.com/funding_round/2polyglot-seed--23807e06,2Polyglot,https://www.crunchbase.com/organization/2polyglot,Seed,2016-03-18,94000,USD,94000,,FasterCapital,"FasterCapital, Hesham Zreik","234,182",,,,Seed,"2Polyglot is a freelance platform that offers translation, copywriting, tutoring marketplace, and affiliate program services.","Copywriting, Freelance, Translation Service, Tutoring","Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine, Europe",https://2polyglot.com,$1M to $10M,94000,USD,94000,Seed,1,2,1,Yes,
Pre Seed Round - GetReviewed,https://www.crunchbase.com/funding_round/getreviewed-pre-seed--3bf603a6,GetReviewed,https://www.crunchbase.com/organization/getreviewed,Pre-Seed,2016-03-21,30000,USD,30000,,FasterCapital,FasterCapital,"237,187",,,,Seed,GetReviewed is brand new blog advertising platform offering world of exposure for brands looking to connect with authority bloggers.,"Advertising, CRM, Social Media","Kyiv, Kyyiv, Ukraine, Europe",http://getreviewed.org,Less than $1M,30000,USD,30000,Seed,1,1,2,Yes,
Seed Round - Brain Foods,https://www.crunchbase.com/funding_round/brain-foods-seed--0c6c40ca,Brain Foods,https://www.crunchbase.com/organization/brain-foods,Seed,2023-02-27,250000,EUR,265238,,Vitosha Venture Partners,Vitosha Venture Partners,"238,538",,,,Seed,Brain Foods is a vegan brand that sells nutritious snacks and substitutes.,"Cooking, Food and Beverage, Restaurants","Sofia, Grad Sofiya, Bulgaria, Europe",https://www.brainfoods.bio,,500000,EUR,526264,Seed,3,1,,Yes,
Seed Round - Re:benefit,https://www.crunchbase.com/funding_round/re-benefit-seed--f334b567,Re:benefit,https://www.crunchbase.com/organization/re-benefit,Seed,2022-11-17,1200000,EUR,1243339,,Vitosha Venture Partners,"Impetus Capital, New Vision 3, Vitosha Venture Partners","239,729",,,,Seed,Re:Benefit pioneers in the market of benefits management platform.,"Consulting, Information Technology","Sofia, Grad Sofiya, Bulgaria, Europe",https://rebenefit.bg/,,1250000,EUR,1303967,Seed,2,3,1,Yes,
Pre Seed Round - NEURICO,https://www.crunchbase.com/funding_round/neurico-pre-seed--719db2f2,NEURICO,https://www.crunchbase.com/organization/neurico,Pre-Seed,2018-06-10,,,,,FasterCapital,"FasterCapital, Hesham Zreik","241,063",,,,Seed,Neurico provides the best car make and model recognition from images.,"Artificial Intelligence (AI), Big Data, Machine Learning","Sofia, Grad Sofiya, Bulgaria, Europe",,,,,,Seed,1,2,,Yes,
Seed Round - nexten.io,https://www.crunchbase.com/funding_round/nexten-io-seed--7846e8e0,nexten.io,https://www.crunchbase.com/organization/nexten-io,Seed,2020-01-01,600000,EUR,673138,,Expon Capital,Expon Capital,"241,677",2600000,EUR,2916930,Seed,The matchmaking platform for CTOs hiring developers and tech experts.,"Human Resources, Internet, Recruiting, Software","Strassen, Luxembourg, Luxembourg, Europe",https://nexten.io,$1M to $10M,1200000,EUR,1329328,M&A,2,1,1,Yes,
Seed Round - Skidka,https://www.crunchbase.com/funding_round/skidka-seed--20b5d735,Skidka,https://www.crunchbase.com/organization/skidka,Seed,2016-09-19,250000,USD,250000,,FasterCapital,"FasterCapital, Hesham Zreik","242,422",,,,Seed,Skidka is a large online shopping site with all household items.,"E-Commerce, Internet, Lifestyle, Online Portals, Shopping","Kyiv, Kyyiv, Ukraine, Europe",http://www.skidka.ua,,500000,USD,500000,Seed,2,2,2,Yes,
Seed Round - Loccie,https://www.crunchbase.com/funding_round/loccie-seed--066af2b2,Loccie,https://www.crunchbase.com/organization/loccie,Seed,2012-03-01,25000,USD,25000,,SOSV,"HAX, SOSV","243,995",,,,Seed,"Loccie is a smart online tool that helps people find, create, and experience new travel experiences.","Apps, Software, Tourism, Travel","Zagreb, Grad Zagreb, Croatia, Europe",http://www.loccie.com,Less than $1M,25000,USD,25000,Seed,1,2,1,Yes,
Seed Round - iService,https://www.crunchbase.com/funding_round/iservice-seed--c9326b98,iService,https://www.crunchbase.com/organization/iservice,Seed,2017-01-12,30000000,INR,440273,,Blume Ventures,"Ankur Singla, Aprameya Radhakrishna, Blume Ventures, Girish Mathrubootham, Mekin Maheshwari, Vijay Sharma","244,751",,,,Seed,iService is an electronic device repairing startup,"Electronics, Service Industry, Telecommunications","Zagreb, Grad Zagreb, Croatia, Europe",http://iservice.hr/,Less than $1M,30000000,INR,440273,Seed,1,6,,Yes,
Seed Round - Getpin,https://www.crunchbase.com/funding_round/getpin-seed--2bfc3f03,Getpin,https://www.crunchbase.com/organization/getpin,Seed,2023-11-27,365000,EUR,400043,,Presto Ventures,Presto Ventures,"245,710",,,,Seed,We help multi-location businesses to increase sales with all-in-one solution for customer experience automation,"Local Advertising, SaaS, SEO, Software","Kyiv, Kyyiv, Ukraine, Europe",https://www.getpin.com,Less than $1M,521521,USD,521521,Seed,5,1,1,Yes,
Seed Round - Crmtronic,https://www.crunchbase.com/funding_round/crmtronic-seed--b00f60f9,Crmtronic,https://www.crunchbase.com/organization/crmtronic,Seed,2016-05-18,512000,USD,512000,,FasterCapital,FasterCapital,"246,059",,,,Seed,"Crmtronic is a Smart cloud-based CRM-system, intended to control your sell pipeline 24/7 and give you a clue.",Information Technology,"Odessa, Odes'ka Oblast', Ukraine, Europe",http://www.crmtronic.com/,$1M to $10M,812000,USD,812000,Seed,2,1,1,Yes,
Pre Seed Round - Real Vote,https://www.crunchbase.com/funding_round/real-vote-pre-seed--1f41d92f,Real Vote,https://www.crunchbase.com/organization/real-vote,Pre-Seed,2020-10-02,100000,EUR,117171,,Innovation Capital,Innovation Capital,"246,825",,,,Seed,Voting platform for the needs of municipal councils,"Apps, Enterprise Software, GovTech, Software","Sofiya, Grad Sofiya, Bulgaria, Europe",,,100000,EUR,117171,Seed,1,1,,Yes,
Seed Round - Deus Robotics,https://www.crunchbase.com/funding_round/deus-robotics-seed--977688cc,Deus Robotics,https://www.crunchbase.com/organization/deus-robotics,Seed,2023-02-23,1500000,USD,1500000,,SMRK VC Fund,SMRK VC Fund,"247,599",13500000,USD,13500000,Seed,"We design, develop and produce robots for logistics.","Artificial Intelligence (AI), Industrial Automation, Logistics, Robotics, Warehousing","Kyiv, Kyyiv, Ukraine, Europe",https://deusrobotics.com,,4600000,USD,4600000,Seed,3,1,1,Yes,
Seed Round - LSIntranet,https://www.crunchbase.com/funding_round/lsintranet-seed--f3597982,LSIntranet,https://www.crunchbase.com/organization/lsintranet,Seed,2016-03-14,500000,USD,500000,,FasterCapital,"FasterCapital, Hesham Zreik","247,934",,,,Seed,LSIntranet is an technology company that provides solutions to help employees connect with their clients to enhance productivity.,"IT Infrastructure, IT Management, Web Apps","Kyiv, Kyyiv, Ukraine, Europe",https://ls-intranet.net/,,500000,USD,500000,Seed,1,2,1,Yes,
Seed Round - factory14,https://www.crunchbase.com/funding_round/factory14-seed--72e17e46,factory14,https://www.crunchbase.com/organization/factory14,Seed,2021-05-20,200000000,USD,200000000,,"dmg ventures, DN Capital","dmg ventures, DN Capital, VentureFriends","253,554",,,,Seed,"factory14 is a holding company that specializes in the financing, acquisition, and growth of digital brands.","Consumer, Digital Marketing, Finance, Financial Services","Luxembourg, Luxembourg, Luxembourg, Europe",https://factory14.com/,$10M to $50M,200000000,USD,200000000,M&A,2,3,,Yes,
Seed Round - MobiTile,https://www.crunchbase.com/funding_round/mobitile-seed--f42cf8a2,MobiTile,https://www.crunchbase.com/organization/mobitile,Seed,2016-04-29,550000,USD,550000,,FasterCapital,FasterCapital,"254,476",,,,Seed,MobiTile is a cloud platform that facilitates data processing and the interconnection of social networks in a single ecosystem.,"Apps, Cloud Computing, Information Technology, Mobile Devices, Software","Luxembourg, Luxembourg, Luxembourg, Europe",https://mobitile.com/,$1M to $10M,1050000,USD,1050000,Seed,2,1,,Yes,
Seed Round - OrganoTherapeutics,https://www.crunchbase.com/funding_round/organotherapeutics-seed--9be79a93,OrganoTherapeutics,https://www.crunchbase.com/organization/organotherapeutics,Seed,2023-07-26,,,,,KHAN Technology Transfer Fund,KHAN Technology Transfer Fund,"255,051",,,,Seed,OrganoTherapeutics use mini-brains for the discovery and development of effective drug candidates targeting Parkinson’s disease.,"Biopharma, Biotechnology, Life Science, Pharmaceutical","Esch-sur-alzette, Luxembourg, Luxembourg, Europe",http://organo-therapeutics.com/,Less than $1M,,,,Seed,2,1,,Yes,
Pre Seed Round - WHISP,https://www.crunchbase.com/funding_round/whisp-world-pre-seed--658bf260,WHISP,https://www.crunchbase.com/organization/whisp-world,Pre-Seed,2022-12-08,50000,EUR,52779,,Innovation Capital,"Innovation Capital, Sirma Venture Lab","255,492",,,,Seed,We solve global talent relocation,"Document Management, Employee Benefits, Guides, Human Resources, Legal Tech","Sofia, Grad Sofiya, Bulgaria, Europe",http://whisp.world,,75000,EUR,82949,Seed,2,2,1,Yes,
Seed Round - Tap4Parking,https://www.crunchbase.com/funding_round/tap4parking-seed--b1209d4e,Tap4Parking,https://www.crunchbase.com/organization/tap4parking,Seed,2016-03-21,110000,USD,110000,,FasterCapital,FasterCapital,"256,659",,,,Seed,"Find, book and pay for your parking in few clicks","Hardware, Mobile, Navigation, Parking, Payments, Software","Kyiv, Kyyiv, Ukraine, Europe",http://tap4parking.com,,110000,USD,110000,Seed,2,1,1,Yes,
Seed Round - emma,https://www.crunchbase.com/funding_round/emma-4a91-seed--90ac5c3e,emma,https://www.crunchbase.com/organization/emma-4a91,Seed,2023-03-21,6000000,USD,6000000,,RTP Global,"AltaIR Capital, CircleRock Capital, RTP Global","256,823",,,,Seed,Emma provides a cloud management platform to optimize and govern cloud environments.,"Cloud Computing, Cloud Data Services, Cloud Management, DevOps, PaaS","Luxembourg, Luxembourg, Luxembourg, Europe",https://emma.ms,$10M to $50M,23000000,USD,23000000,Early Stage Venture,3,3,2,Yes,
Pre Seed Round - CoinyPay,https://www.crunchbase.com/funding_round/coinypay-pre-seed--fc65573a,CoinyPay,https://www.crunchbase.com/organization/coinypay,Pre-Seed,2018-03-06,20000,EUR,24832,,Startup Wise Guys,Startup Wise Guys,"257,193",,,,Seed,CoinyPay is a technology company that offers chatbot solutions for banks and payment service providers to enable one-tap transactions.,"Chatbot, Financial Services, FinTech, Internet of Things, Software","Kyiv, Kyyiv, Ukraine, Europe",https://coinypay.com/,,20000,EUR,24832,Seed,1,1,,Yes,
Seed Round - Machinations,https://www.crunchbase.com/funding_round/machinations-seed--aff87cac,Machinations,https://www.crunchbase.com/organization/machinations,Seed,2020-06-01,1100000,EUR,1223800,,GapMinder VC,"Acequia Capital (AceCap), Charlie Songhurst, GapMinder VC, Jeroen Bertrams, Morgan Schwanke, Roca X, Seedcamp, TechAngels","262,068",,,,Seed,"Machinations is a browser-based platform to design, prototype and handoff game systems","Gaming, Software, Video Games","Luxembourg, Luxembourg, Luxembourg, Europe",https://machinations.io/,$1M to $10M,4836077,USD,4836077,Early Stage Venture,5,8,,Yes,
Seed Round - Gideon,https://www.crunchbase.com/funding_round/GideonRobotics-seed--95007f26,Gideon,https://www.crunchbase.com/organization/GideonRobotics,Seed,2018-07-23,2200000,EUR,2572603,,Taavet Hinrikus,"David Rowan, HCVC, LocalGlobe, Luca Ascani, Plug and Play, SparkLabs Global Ventures, Taavet Hinrikus","264,648",,,,Seed,Gideon Brothers solves industrial problems with autonomous mobile robots powered by AI & Visual Perception.,"Artificial Intelligence (AI), Autonomous Vehicles, Consumer Applications, Internet of Things, Machine Learning, Mobile Apps, Robotics, Smart Building, Smart Home, Software","Zagreb, Grad Zagreb, Croatia, Europe",http://www.gideon.ai,$1M to $10M,42311327,USD,42311327,,12,7,4,Yes,
Seed Round - Kool and Konscious,https://www.crunchbase.com/funding_round/kool-and-konscious-seed--56456482,Kool and Konscious,https://www.crunchbase.com/organization/kool-and-konscious,Seed,2019-11-18,200000,EUR,221470,,Eleven Ventures,Eleven Ventures,"271,670",,,,Seed,Kool and Konscious is a global marketplace for ethical fashion brands.,,"Sofia, Grad Sofiya, Bulgaria, Europe",http://koolandkonscious.com,,200000,EUR,221470,Seed,1,1,,Yes,
Seed Round - Datawiz.io,https://www.crunchbase.com/funding_round/datawiz-io-seed--039e6809,Datawiz.io,https://www.crunchbase.com/organization/datawiz-io,Seed,2014-01-01,100000,USD,100000,,,"AltaIR Capital, Happy Farm Business Accelerator","271,943",,,,Seed,Datawiz.io provides cloud-based business intelligent and data visualization software specialized in retail industry.,"Analytics, Artificial Intelligence (AI), Data Integration, Data Visualization, E-Commerce, Information Technology, Machine Learning, Natural Language Processing, SaaS, Software","Chernivtsi, Chernivets'ka Oblast', Ukraine, Europe",http://datawiz.io,Less than $1M,100000,USD,100000,Seed,1,2,1,Yes,
Pre Seed Round - Health In Box,https://www.crunchbase.com/funding_round/health-in-box-pre-seed--9742c1b0,Health In Box,https://www.crunchbase.com/organization/health-in-box,Pre-Seed,2022-02-14,25000,EUR,28265,,Innovation Capital,Innovation Capital,"272,066",,,,Seed,Self-service micro markets for corporate spaces.,"Food and Beverage, Retail, Snack Food","Sofia, Grad Sofiya, Bulgaria, Europe",,,100000,EUR,110138,Seed,2,1,,Yes,
Seed Round - nPloy,https://www.crunchbase.com/funding_round/nploy-seed--0a912e72,nPloy,https://www.crunchbase.com/organization/nploy,Seed,2022-08-18,2000000,EUR,2017828,,Morningside Hill Capital Management,Morningside Hill Capital Management,"272,144",,,,Seed,"nPloy is a mobile app that provides job seekers with job search and offers human resources, staffing & recruiting services to organizations.","Human Resources, Mobile Apps, Recruiting, Software, Staffing Agency","Sofia, Grad Sofiya, Bulgaria, Europe",https://nploy.net/,,4000000,EUR,4198734,Seed,2,1,1,Yes,
Seed Round - LookSize,https://www.crunchbase.com/funding_round/looksize-seed--4427a56c,LookSize,https://www.crunchbase.com/organization/looksize,Seed,2020-09-11,50000,USD,50000,,Ukrainian Startup Fund,"Startup Wise Guys, Ukrainian Startup Fund","272,110",,,,Seed,Fit and Sizing solution for online fashion retailers,"E-Commerce, Fashion","Lviv, L'vivs'ka Oblast', Ukraine, Europe",https://looksize.com,Less than $1M,100000,USD,100000,Seed,2,2,,Yes,
Seed Round - Doc.online,https://www.crunchbase.com/funding_round/doc-online-seed--17798741,Doc.online,https://www.crunchbase.com/organization/doc-online,Seed,2020-11-22,,,,,"Asters, Effective Investments","Asters, Effective Investments","273,755",,,,Seed,Doc.online is a digital healthcare company that provides information on medicine and doctors.,"Consulting, Health Care, Information Services, Online Portals","Kyiv, Kyyiv, Ukraine, Europe",https://doc.ua/,,,,,Seed,4,2,,Yes,
Pre Seed Round - Liki24,https://www.crunchbase.com/funding_round/liki24-pre-seed--c8661d72,Liki24,https://www.crunchbase.com/organization/liki24,Pre-Seed,2019-07-05,1000000,USD,1000000,,"Genesis Investments, TA Ventures","Genesis Investments, Michael Puzrakov, TA Ventures","274,740",,,,Seed,Liki24 is a health-tech firm that provides delivery services for health and beauty products to customers.,"Delivery Service, E-Commerce, E-Commerce Platforms, Medical, Pharmaceutical","Kyiv, Kyyiv, Ukraine, Europe",https://liki24.com/,$10M to $50M,19000000,USD,19000000,Early Stage Venture,5,3,,Yes,
Seed Round - StarTalers,https://www.crunchbase.com/funding_round/startalers-seed--ff1f0cdc,StarTalers,https://www.crunchbase.com/organization/startalers,Seed,2019-11-20,520000,EUR,576053,,"Luxembourg Stock Exchange, Seeder Fund","Luxembourg Stock Exchange, Seeder Fund","279,261",,,,Seed,StarTalers is an online financial coach and roboadvisor that supports women willing to invest sustainably.,"Big Data, Financial Services, Wealth Management","Luxembourg, Luxembourg, Luxembourg, Europe",http://startalers.com/,$1M to $10M,1340000,EUR,1554223,Seed,2,2,,Yes,
Seed Round - Goopi,https://www.crunchbase.com/funding_round/goopi-seed--f3eaa0d3,Goopi,https://www.crunchbase.com/organization/goopi,Seed,2015-10-02,1000000,GBP,1517953,,"Collider, Seedrs","Collider, Seedrs","280,135",1050352,GBP,1594385,Seed,"Goopi is a cloud based portal allowing to create and customize professional video ads, in less than 10 min for a fraction of the price.","Advertising, Digital Media, Marketing","Foetz, Luxembourg, Luxembourg, Europe",http://goopi.tv/,$1M to $10M,1550000,GBP,2350477,Seed,3,2,,Yes,
Seed Round - Nasekomo,https://www.crunchbase.com/funding_round/nasekomo-seed--db651969,Nasekomo,https://www.crunchbase.com/organization/nasekomo,Seed,2020-07-02,4000000,EUR,4495013,,"Morningside Hill Capital Management, New Vision 3","Morningside Hill Capital Management, New Vision 3","280,244",,,,Seed,Nasekomo is revolutionizing the human food chain by producing animal feeds from organic waste using bioconverting insects.,"Agriculture, Alternative Protein, Animal Feed, Farming","Sofia, Grad Sofiya, Bulgaria, Europe",http://www.nasekomo.life,$1M to $10M,22500000,EUR,24675641,Early Stage Venture,5,2,,Yes,
Pre Seed Round - FCB.ai,https://www.crunchbase.com/funding_round/finchatbot-pre-seed--7e5786c1,FCB.ai,https://www.crunchbase.com/organization/finchatbot,Pre-Seed,2018-11-16,563000,USD,563000,,"Compass Venture Capital, Kalon Venture Partners","Compass Venture Capital, Kalon Venture Partners","279,403",,,,Seed,FCB.ai builds the conversational AI infrastructure for the financial industry.,"Artificial Intelligence (AI), Financial Services, FinTech, Mobile Apps","Luxembourg, Luxembourg, Luxembourg, Europe",https://www.fcb.ai,$1M to $10M,4883000,USD,4883000,Seed,5,2,2,Yes,
Seed Round - Goopi,https://www.crunchbase.com/funding_round/goopi-seed--77d1df23,Goopi,https://www.crunchbase.com/organization/goopi,Seed,2015-02-10,500000,GBP,762743,,"Collider, Seedrs","Collider, Seedrs","283,709",4000000,GBP,6101942,Seed,"Goopi is a cloud based portal allowing to create and customize professional video ads, in less than 10 min for a fraction of the price.","Advertising, Digital Media, Marketing","Foetz, Luxembourg, Luxembourg, Europe",http://goopi.tv/,$1M to $10M,1550000,GBP,2350477,Seed,3,2,,Yes,
Seed Round - MyDutyFree,https://www.crunchbase.com/funding_round/mydutyfree-seed--2e827607,MyDutyFree,https://www.crunchbase.com/organization/mydutyfree,Seed,2016-05-17,500000,USD,500000,,FasterCapital,FasterCapital,"284,100",,,,Seed,Mydutyfree is a global marketplace that helps people to save money and provides new services for convenience at duty free stores.,"E-Commerce Platforms, Marketplace, Shopping","Kyiv, Kyyiv, Ukraine, Europe",https://mydutyfree.net,$1M to $10M,1100000,USD,1100000,,3,1,1,Yes,
Seed Round - MyTeamVoice,https://www.crunchbase.com/funding_round/myteamvoice-seed--d5f1fa63,MyTeamVoice,https://www.crunchbase.com/organization/myteamvoice,Seed,2013-07-12,,,,,,AltaIR Capital,"285,182",,,,Seed,"MyTeamVoice is an entertainment company that offers communication systems, IP-based, and hosted services on the cloud.","Software, Telecommunications, Video, VoIP","Kyiv, Kyyiv, Ukraine, Europe",https://myteamvoice.com/,$1M to $10M,200000,USD,200000,Seed,2,1,1,Yes,
Seed Round - Electronic KYC,https://www.crunchbase.com/funding_round/electronic-kyc-seed--82ec3906,Electronic KYC,https://www.crunchbase.com/organization/electronic-kyc,Seed,2022-08-10,250000,EUR,257506,,Czysta3.vc,Czysta3.vc,"286,079",,,,Seed,Electronic KYC provides identity verification and onboarding process for customers.,"Biometrics, Financial Services, Information Technology","Kyiv, Kyyiv, Ukraine, Europe",https://elkyc.com/,,292506,USD,292506,Seed,3,1,1,Yes,
Seed Round - Odds Scanner,https://www.crunchbase.com/funding_round/costa-media-seed--899dbea5,Odds Scanner,https://www.crunchbase.com/organization/costa-media,Seed,2020-02-05,550000,EUR,605082,,,"Christian Edler, Growth Box Ventures, SeedStake","288,239",,,,Seed,Odds Scanner combines technology and content to deliver ready-to-buy players in competitive iGaming markets.,"Advertising, Marketing","Qormi, NA - Malta, Malta, Europe",https://oddsscanner.com/corporate,Less than $1M,550000,EUR,605082,Seed,2,3,,Yes,
Seed Round - Lemon.io,https://www.crunchbase.com/funding_round/lemonio-seed--ae5cc2b1,Lemon.io,https://www.crunchbase.com/organization/lemonio,Seed,2016-01-01,,,,,GrowthUP,GrowthUP,"291,169",,,,Seed,Lemon.io is a marketplace of vetted offshore engineers.,"Developer Tools, Freelance, Marketplace, Software, Web Development","Kyiv, Kyyiv, Ukraine, Europe",https://lemon.io,$10M to $50M,,,,Seed,1,1,,Yes,
Seed Round - Casual,https://www.crunchbase.com/funding_round/casual-seed--9e072080,Casual,https://www.crunchbase.com/organization/casual,Seed,2014-01-01,,,,,GrowthUP,GrowthUP,"291,220",,,,Seed,Casual is an online visual project management tool that offers teams to plan and execute projects.,"Project Management, SaaS, Software","Kyiv, Kyyiv, Ukraine, Europe",https://casual.pm/,Less than $1M,,,,Seed,1,1,,Yes,
Seed Round - My House Brownie,https://www.crunchbase.com/funding_round/my-house-brownie-seed--16d59e5d,My House Brownie,https://www.crunchbase.com/organization/my-house-brownie,Seed,2016-01-01,,,,,GrowthUP,GrowthUP,"291,221",,,,Seed,The next generation platform for maintenance of rental properties,"Property Management, Real Estate, Rental Property","Kyiv, Kyyiv, Ukraine, Europe",http://www.myhousebrownie.com,,,,,Seed,1,1,,Yes,
Seed Round - FlyElephant,https://www.crunchbase.com/funding_round/fly-elephant-seed--d82a2c48,FlyElephant,https://www.crunchbase.com/organization/fly-elephant,Seed,2015-01-01,,,,,GrowthUP,GrowthUP,"291,242",,,,Seed,FlyElephant is a cloud platform that enables Data Science and Engineering teams to get a ready environment faster with zero setups.,"Analytics, Artificial Intelligence (AI), Big Data, Enterprise Software, GPU, Infrastructure, Machine Learning, Simulation, Software, Software Engineering","Odessa, Odes'ka Oblast', Ukraine, Europe",http://flyelephant.net,Less than $1M,,,,Seed,1,1,,Yes,
Seed Round - Superorder,https://www.crunchbase.com/funding_round/superorder-seed--532b3812,Superorder,https://www.crunchbase.com/organization/superorder,Seed,2018-08-20,500000,USD,500000,,SMRK VC Fund,SMRK VC Fund,"291,280",,,,Seed,Superorder.io is a crypto trading platform which integrates with any crypto exchange and gives superpowers to traders.,"Cryptocurrency, Financial Services, FinTech, Trading Platform","Kyiv, Kyyiv, Ukraine, Europe",https://superorder.io,Less than $1M,500000,USD,500000,Seed,1,1,1,Yes,
Seed Round - Yatrus Analytics,https://www.crunchbase.com/funding_round/yatrus-analytics-seed--88df230d,Yatrus Analytics,https://www.crunchbase.com/organization/yatrus-analytics,Seed,2016-05-06,,,,,Next Media Accelerator,Next Media Accelerator,"291,759",,,,Seed,Yatrus Analytics software technology allows their clients to leverage Yatrus Analytics Platform in their decision making processes.,"Analytics, Consulting, Software","Sofia, Grad Sofiya, Bulgaria, Europe",http://www.yatrusanalytics.com,$1M to $10M,100000,USD,100000,Seed,2,1,,Yes,
Seed Round - Yonderbound,https://www.crunchbase.com/funding_round/yonderbound-seed--5532ddb2,Yonderbound,https://www.crunchbase.com/organization/yonderbound,Seed,2015-05-01,,,,,Metatron Global,Metatron Global,"291,855",,,,Seed,Yonderbound is a travel knowledge monetization platform.,"Leisure, Tourism, Travel","Luxembourg, Luxembourg, Luxembourg, Europe",http://yonderbound.com,$1M to $10M,1150000,USD,1150000,Seed,2,1,,Yes,
Pre Seed Round - Agent Panda,https://www.crunchbase.com/funding_round/agent-panda-lifters-pre-seed--f9b15e67,Agent Panda,https://www.crunchbase.com/organization/agent-panda-lifters,Pre-Seed,2012-08-01,90131500,COP,50294,,Wayra,Wayra,"293,133",,,,Seed,The trip planning experience simplified,"Communications Infrastructure, Tourism, Travel","Ljubljana, Ljubljana Urban Commune, Slovenia, Europe",http://agentpanda.co/,,90131500,COP,50294,Seed,1,1,,Yes,
Seed Round - Oculus,https://www.crunchbase.com/funding_round/oculus-seed--2480f2f7,Oculus,https://www.crunchbase.com/organization/oculus,Seed,2013-03-24,60000,EUR,77879,,Ingenium Slovenia Fund,Ingenium Slovenia Fund,"296,595",,,,Seed,Oculus transfers and develops best practice of testing the user experience based on neuromarketing approaches.,"Advertising, Internet, Marketing, Neuroscience","Ljubljana, Ljubljana Urban Commune, Slovenia, Europe",http://www.oculus-ux.si/,$100M to $500M,60000,EUR,77879,Seed,1,1,,Yes,
Seed Round - NootBot,https://www.crunchbase.com/funding_round/nootbot-seed--c1a3c379,NootBot,https://www.crunchbase.com/organization/nootbot,Seed,2015-10-31,35000,USD,35000,,LAUNCHub Ventures,"LAUNCHub Ventures, Silicon Gardens, StartLabs","297,702",300000,USD,300000,Seed,Messenger chatbot for nootropics (congitive enhancers). Talk and suggest right cognitive enhancers. ,"Apps, Chatbot, Software","Ljubljana, Ljubljana Urban Commune, Slovenia, Europe",,,35000,USD,35000,Seed,1,3,,Yes,
Seed Round - Rebellious Software,https://www.crunchbase.com/funding_round/rebellious-software-seed--4fcfd938,Rebellious Software,https://www.crunchbase.com/organization/rebellious-software,Seed,2021-03-31,100000,EUR,117274,,Eleven Ventures,Eleven Ventures,"313,831",,,,Seed,Software development company focused on making games that make you think.,"Information Technology, Software","Sofia, Grad Sofiya, Bulgaria, Europe",http://www.rebellioussoftware.com,Less than $1M,550000,EUR,636388,Seed,3,1,,Yes,
Seed Round - Morbax HR,https://www.crunchbase.com/funding_round/morbax-hr-seed--2b975e88,Morbax HR,https://www.crunchbase.com/organization/morbax-hr,Seed,2018-01-15,150000,USD,150000,,Quake Capital Partners,Quake Capital Partners,"308,874",,,,Seed,"Morbax HR is a digital talent management platform that offers candidates sourcing, assessment, and individual career development services.","Analytics, Artificial Intelligence (AI), B2B, Big Data, Human Resources, Machine Learning, Neuroscience, Recruiting, Skill Assessment, Staffing Agency","Kyiv, Kyyiv, Ukraine, Europe",http://www.morbax.com/,Less than $1M,150000,USD,150000,Seed,1,1,4,Yes,
