Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Pre Seed Round - Vality,https://www.crunchbase.com/funding_round/vality-pre-seed--69fad7db,Vality,https://www.crunchbase.com/organization/vality,Pre-Seed,"Michelstadt, Hessen, Germany, Europe",2018-11-04,,,,Seed,,,,Yes,XR technologies,"Augmented Reality, Consumer Electronics, Hardware, Software, Virtual Reality",,https://www.vality.com,,,,,Seed,1,,,,,"459,603"
Seed Round - UNBIND,https://www.crunchbase.com/funding_round/unbind-seed--38d2dc24,UNBIND,https://www.crunchbase.com/organization/unbind,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2020-11-11,,,,Seed,,,,Yes,Digital On Trade Sales & Marketing Platform,"Digital Marketing, Point of Sale, Sales",,https://unbind.io/legal/impressum/,,,,,Seed,2,,HTGF (High-Tech Gruenderfonds),,1,"150,787"
Pre Seed Round - UNBIND,https://www.crunchbase.com/funding_round/unbind-pre-seed--cce18f0c,UNBIND,https://www.crunchbase.com/organization/unbind,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2019-11-19,,,,Seed,,,,Yes,Digital On Trade Sales & Marketing Platform,"Digital Marketing, Point of Sale, Sales",,https://unbind.io/legal/impressum/,,,,,Seed,2,,,,,"586,491"
Seed Round - thingk.systems,https://www.crunchbase.com/funding_round/thingk-systems-seed--95570c76,thingk.systems,https://www.crunchbase.com/organization/thingk-systems,Seed,"Berlin, Berlin, Germany, Europe",2020-09-03,300000,USD,300000,Seed,2500000,EUR,2960184,Yes,rethinking things connected,"Consumer Electronics, Electronics, Information Technology, Telecommunications",,https://thingk.systems,,300000,USD,300000,Seed,1,,,,,"150,425"
Seed Round - talent::digital,https://www.crunchbase.com/funding_round/talent-digital-seed--b29a6ba2,talent::digital,https://www.crunchbase.com/organization/talent-digital,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",2020-03-30,,,,Seed,,,,Yes,A serious game based platform that allows you to manage the deployment and supervision of digital skills training across your organisation.,"Corporate Training, E-Learning, EdTech, Gamification",,https://talentdigital.eu/,,,,,Seed,1,TechVision Fund,TechVision Fund,,1,"201,321"
Seed Round - SYNAOS,https://www.crunchbase.com/funding_round/synaos-seed--b0fb0901,SYNAOS,https://www.crunchbase.com/organization/synaos,Seed,"Hanover, Niedersachsen, Germany, Europe",2019-02-01,6000000,EUR,6874498,Seed,,,,Yes,"SYNAOS provides software solutions for connectivity, controlling and planning of logistics and production entities.","Cloud Computing, Logistics, Software",,https://synaos.com/,$10M to $50M,6000000,EUR,6874498,Seed,1,,,,,"522,991"
Series A - SPARETECH,https://www.crunchbase.com/funding_round/sparetech-series-a--5bc60820,SPARETECH,https://www.crunchbase.com/organization/sparetech,Series A,"Stuttgart, Baden-Wurttemberg, Germany, Europe",2023-06-15,10000000,EUR,10945446,Early Stage Venture,,,,Yes,"Transforming industrial spare parts management into an efficient, reliable, & collaborative experience.","Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Procurement, Software, Supply Chain Management",,https://www.sparetech.io/,$10M to $50M,15300000,EUR,17103253,Early Stage Venture,4,Insight Partners,"Carsten Thoma, Christian Gaiser, Christian Reber, Frederik Pfisterer, Headline, Insight Partners, Perpetual Growth, Plug and Play",2,8,"17,312"
Pre Seed Round - SPARETECH,https://www.crunchbase.com/funding_round/sparetech-pre-seed--82a3d36a,SPARETECH,https://www.crunchbase.com/organization/sparetech,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",2020-02-01,,,,Seed,,,,Yes,"Transforming industrial spare parts management into an efficient, reliable, & collaborative experience.","Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Procurement, Software, Supply Chain Management",,https://www.sparetech.io/,$10M to $50M,15300000,EUR,17103253,Early Stage Venture,4,Christian Gaiser,"Carcharodon Capital, Carsten Thoma, Christian Gaiser, Frederik Pfisterer, Plug and Play",,5,"373,151"
Seed Round - SPARETECH,https://www.crunchbase.com/funding_round/sparetech-seed--78fbed71,SPARETECH,https://www.crunchbase.com/organization/sparetech,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",2021-10-04,5300000,EUR,6157807,Seed,,,,Yes,"Transforming industrial spare parts management into an efficient, reliable, & collaborative experience.","Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Procurement, Software, Supply Chain Management",,https://www.sparetech.io/,$10M to $50M,15300000,EUR,17103253,Early Stage Venture,4,Headline,"Christian Gaiser, Christian Miele, Christian Reber, Gisbert Ruehl, Headline, Josef Brunner, Martin Bohringer, Plug and Play, Stefan Gross-Selbeck",,9,"429,563"
Pre Seed Round - SPARETECH,https://www.crunchbase.com/funding_round/sparetech-pre-seed--1e4f23a8,SPARETECH,https://www.crunchbase.com/organization/sparetech,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",2018-12-01,,,,Seed,,,,Yes,"Transforming industrial spare parts management into an efficient, reliable, & collaborative experience.","Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Procurement, Software, Supply Chain Management",,https://www.sparetech.io/,$10M to $50M,15300000,EUR,17103253,Early Stage Venture,4,,,,,"597,559"
Seed Round - SO’USE,https://www.crunchbase.com/funding_round/so-use-seed--2efb3cb7,SO’USE,https://www.crunchbase.com/organization/so-use,Seed,"Leipzig, Sachsen, Germany, Europe",2022-02-17,240000,EUR,272731,Seed,,,,Yes,SO'USE is empowering F&B brands to sustainably run automated and measurable POS advertising.,"Advertising, E-Commerce, Software",,https://so-use.de,,1040000,EUR,1222971,Seed,3,,,,,"152,472"
Seed Round - SO’USE,https://www.crunchbase.com/funding_round/so-use-seed--e8f99c94,SO’USE,https://www.crunchbase.com/organization/so-use,Seed,"Leipzig, Sachsen, Germany, Europe",2021-07-30,700000,EUR,830706,Seed,,,,Yes,SO'USE is empowering F&B brands to sustainably run automated and measurable POS advertising.,"Advertising, E-Commerce, Software",,https://so-use.de,,1040000,EUR,1222971,Seed,3,,Hanse Ventures,1,1,"652,916"
Pre Seed Round - SO’USE,https://www.crunchbase.com/funding_round/so-use-pre-seed--af9be6f6,SO’USE,https://www.crunchbase.com/organization/so-use,Pre-Seed,"Leipzig, Sachsen, Germany, Europe",2021-03-12,100000,EUR,119534,Seed,,,,Yes,SO'USE is empowering F&B brands to sustainably run automated and measurable POS advertising.,"Advertising, E-Commerce, Software",,https://so-use.de,,1040000,EUR,1222971,Seed,3,,,,,"637,199"
Pre Seed Round - Smart Forest,https://www.crunchbase.com/funding_round/smart-forest-pre-seed--10b6feaa,Smart Forest,https://www.crunchbase.com/organization/smart-forest,Pre-Seed,"Walldorf, Baden-Wurttemberg, Germany, Europe",2020-07-12,,,,Seed,,,,Yes,SMART INVESTING IN FOREST - SAVE & EARN IN SUSTAINABLE WAY,"FinTech, Forestry, Impact Investing, Trading Platform",,https://smartforest.world/,Less than $1M,,,,Seed,1,,,,,"187,537"
Seed Round - SMAHO,https://www.crunchbase.com/funding_round/smaho-seed--bf26e88a,SMAHO,https://www.crunchbase.com/organization/smaho,Seed,"Munich, Bayern, Germany, Europe",2021-01-09,,,,Seed,,,,Yes,"Manufacturer agnostic, cloud-based connected device control platform for iOS, Android, Alexa and Google Assistant","Apps, Audio, Cloud Security, Internet of Things",,https://smaho.com,,,,,Seed,1,SaaSgarage,SaaSgarage,,1,"96,424"
Seed Round - shipzero,https://www.crunchbase.com/funding_round/shipzero-seed--8f078c13,shipzero,https://www.crunchbase.com/organization/shipzero,Seed,"Hamburg, Hamburg, Germany, Europe",2023-03-14,,,,Seed,,,,Yes,"Enabling accurate measurement, accounting and reduction of emissions on a global scale to move towards net-zero logistics.","Data Integration, Logistics, SaaS, Sustainability, Transportation",,https://www.shipzero.com,,8000000,EUR,8689135,Early Stage Venture,2,Rethink Ventures,"Rainmaking, Rethink Ventures, Zu na mi",1,3,"88,577"
Series A - shipzero,https://www.crunchbase.com/funding_round/shipzero-series-a--df7088d5,shipzero,https://www.crunchbase.com/organization/shipzero,Series A,"Hamburg, Hamburg, Germany, Europe",2024-05-27,8000000,EUR,8689135,Early Stage Venture,,,,Yes,"Enabling accurate measurement, accounting and reduction of emissions on a global scale to move towards net-zero logistics.","Data Integration, Logistics, SaaS, Sustainability, Transportation",,https://www.shipzero.com,,8000000,EUR,8689135,Early Stage Venture,2,ETF Partners,"ETF Partners, Rethink Ventures, Zu na mi",,3,"131,120"
Angel Round - Seawater Cubes,https://www.crunchbase.com/funding_round/seawater-cubes-angel--d18ca574,Seawater Cubes,https://www.crunchbase.com/organization/seawater-cubes,Angel,"Saarbrücken, Saarland, Germany, Europe",2019-01-22,65000,EUR,73861,Seed,,,,Yes,Seawater Cubes is a deeptech company manufacturing and selling containerized indoor farms for onshore farming of seafish.,"AgTech, Aquaculture, Farming, Industrial Engineering, Machinery Manufacturing, Seafood, Sustainability",,https://seawatercubes.de/en/,$1M to $10M,4404990,EUR,5043832,Seed,5,,,,,"189,367"
Seed Round - Seawater Cubes,https://www.crunchbase.com/funding_round/seawater-cubes-seed--32a4431e,Seawater Cubes,https://www.crunchbase.com/organization/seawater-cubes,Seed,"Saarbrücken, Saarland, Germany, Europe",2021-11-24,2400000,EUR,2688780,Seed,,,,Yes,Seawater Cubes is a deeptech company manufacturing and selling containerized indoor farms for onshore farming of seafish.,"AgTech, Aquaculture, Farming, Industrial Engineering, Machinery Manufacturing, Seafood, Sustainability",,https://seawatercubes.de/en/,$1M to $10M,4404990,EUR,5043832,Seed,5,,,,,"538,450"
Grant - Seawater Cubes,https://www.crunchbase.com/funding_round/seawater-cubes-grant--537e15aa,Seawater Cubes,https://www.crunchbase.com/organization/seawater-cubes,Grant,"Saarbrücken, Saarland, Germany, Europe",2017-09-22,1314990,EUR,1571413,,,,,No,Seawater Cubes is a deeptech company manufacturing and selling containerized indoor farms for onshore farming of seafish.,"AgTech, Aquaculture, Farming, Industrial Engineering, Machinery Manufacturing, Seafood, Sustainability",,https://seawatercubes.de/en/,$1M to $10M,4404990,EUR,5043832,Seed,5,,EXIST,,1,"698,427"
Debt Financing - Seawater Cubes,https://www.crunchbase.com/funding_round/seawater-cubes-debt-financing--014a6579,Seawater Cubes,https://www.crunchbase.com/organization/seawater-cubes,Debt Financing,"Saarbrücken, Saarland, Germany, Europe",2019-11-05,400000,EUR,442962,,,,,No,Seawater Cubes is a deeptech company manufacturing and selling containerized indoor farms for onshore farming of seafish.,"AgTech, Aquaculture, Farming, Industrial Engineering, Machinery Manufacturing, Seafood, Sustainability",,https://seawatercubes.de/en/,$1M to $10M,4404990,EUR,5043832,Seed,5,,Saarländische Wagnisfinanzierungsgesellschaft,,1,"660,287"
Debt Financing - Seawater Cubes,https://www.crunchbase.com/funding_round/seawater-cubes-debt-financing--5883fa85,Seawater Cubes,https://www.crunchbase.com/organization/seawater-cubes,Debt Financing,"Saarbrücken, Saarland, Germany, Europe",2021-06-30,225000,EUR,266816,,,,,No,Seawater Cubes is a deeptech company manufacturing and selling containerized indoor farms for onshore farming of seafish.,"AgTech, Aquaculture, Farming, Industrial Engineering, Machinery Manufacturing, Seafood, Sustainability",,https://seawatercubes.de/en/,$1M to $10M,4404990,EUR,5043832,Seed,5,,,,,"661,808"
Convertible Note - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-convertible-note--d33bcdec,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Convertible Note,"Berlin, Berlin, Germany, Europe",2024-06-25,11500000,EUR,12315772,,,,,No,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134652267,USD,134652267,Early Stage Venture,9,OrganiGram,OrganiGram,2,1,"49,053"
Secondary Market - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-secondary-market--4dcde176,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Secondary Market,"Berlin, Berlin, Germany, Europe",2024-06-25,2500000,EUR,2677342,,,,,No,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134652267,USD,134652267,Early Stage Venture,9,OrganiGram,OrganiGram,,1,"196,946"
Series A - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-series-a--92a4b52b,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Series A,"Berlin, Berlin, Germany, Europe",2020-02-11,22000000,USD,22000000,Early Stage Venture,,,,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134652267,USD,134652267,Early Stage Venture,9,"Calyx Bio-Ventures, HV Capital","Aerion Partners, Calyx Bio-Ventures, Cherry Ventures, FoodLabs, HV Capital, Karan Wadhera, TQ Ventures",2,7,"198,274"
Series B - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-series-b--d18ef98b,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Series B,"Berlin, Berlin, Germany, Europe",2022-09-07,37600000,USD,37600000,Early Stage Venture,,,,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134652267,USD,134652267,Early Stage Venture,9,British American Tobacco,"British American Tobacco, Casa Verde Capital, redalpine",4,3,"203,030"
Venture Round - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-series-unknown--29b55388,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2020-10-20,4000000,EUR,4731600,,,,,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134652267,USD,134652267,Early Stage Venture,9,,"Alyssa Milano, Bitburger Ventures, Dennis Aogo, Jonas Hummels, Klaas Heufer-Umlauf, Mario Götze, Stefanie Giesinger, Will·I. Am",,8,"333,883"
Series A - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-series-a--f563c60a,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Series A,"Berlin, Berlin, Germany, Europe",2021-11-03,3500000,USD,3500000,Early Stage Venture,,,,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134652267,USD,134652267,Early Stage Venture,9,Casa Verde Capital,Casa Verde Capital,1,1,"350,339"
Series A - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-series-a--60b43914,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Series A,"Berlin, Berlin, Germany, Europe",2021-06-15,44200000,USD,44200000,Early Stage Venture,28800000,USD,28800000,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134652267,USD,134652267,Early Stage Venture,9,redalpine,"German Media Pool, Navy Capital, redalpine, SOJE Capital",2,4,"368,732"
Venture Round - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-series-unknown--7d9b9f6c,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2021-03-09,5000000,EUR,5948536,,,,,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134652267,USD,134652267,Early Stage Venture,9,SevenVentures,SevenVentures,,1,"370,651"
Seed Round - Sanity Group,https://www.crunchbase.com/funding_round/sanity-group-seed--9451c364,Sanity Group,https://www.crunchbase.com/organization/sanity-group,Seed,"Berlin, Berlin, Germany, Europe",2019-06-01,1500000,EUR,1679017,Seed,,,,Yes,Sanity Group is a cannabis company that provides cannabinoid-based pharmaceuticals and well-being products.,"Biotechnology, Cannabis, Health Care, Medical, Wellness",,https://sanitygroup.com/,$10M to $50M,134652267,USD,134652267,Early Stage Venture,9,,"FoodLabs, HV Capital, TQ Ventures",1,3,"661,902"
Seed Round - Routine Health GmbH,https://www.crunchbase.com/funding_round/routine-health-gmbh-seed--6393b0e1,Routine Health GmbH,https://www.crunchbase.com/organization/routine-health-gmbh,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",2019-01-03,1000000,EUR,1139000,Seed,,,,Yes,"Digital Health applications for neuropathic pain patients (VR, AR, iOS, Android).","Health Care, Medical Device, Mental Health, Rehabilitation",,https://www.routine.health,,1000000,EUR,1139000,Seed,1,,,,,"447,257"
Seed Round - Risk42 Software,https://www.crunchbase.com/funding_round/risk-42-software-seed--a798ee28,Risk42 Software,https://www.crunchbase.com/organization/risk-42-software,Seed,"Hamburg, Hamburg, Germany, Europe",2019-03-19,,,,Seed,,,,Yes,"Risk42 Software offers a risk management platform for E-Commerce, Telecoms, Financial Services and Banks. Sold to Unzer in 2020.","E-Commerce, Financial Services, Fraud Detection, Payments, Risk Management, Software",,https://risk42.com,Less than $1M,,,,M&A,4,CHECK24 Ventures,CHECK24 Ventures,,1,"391,602"
Pre Seed Round - Risk42 Software,https://www.crunchbase.com/funding_round/risk-42-software-pre-seed--d606d4ea,Risk42 Software,https://www.crunchbase.com/organization/risk-42-software,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",2018-11-21,,,,Seed,,,,Yes,"Risk42 Software offers a risk management platform for E-Commerce, Telecoms, Financial Services and Banks. Sold to Unzer in 2020.","E-Commerce, Financial Services, Fraud Detection, Payments, Risk Management, Software",,https://risk42.com,Less than $1M,,,,M&A,4,Cinco Capital,Cinco Capital,,1,"406,415"
Grant - Risk42 Software,https://www.crunchbase.com/funding_round/risk-42-software-grant--5139bea3,Risk42 Software,https://www.crunchbase.com/organization/risk-42-software,Grant,"Hamburg, Hamburg, Germany, Europe",2019-09-04,,,,,,,,No,"Risk42 Software offers a risk management platform for E-Commerce, Telecoms, Financial Services and Banks. Sold to Unzer in 2020.","E-Commerce, Financial Services, Fraud Detection, Payments, Risk Management, Software",,https://risk42.com,Less than $1M,,,,M&A,4,,European Data Incubator,,1,"686,028"
Seed Round - Risk42 Software,https://www.crunchbase.com/funding_round/risk-42-software-seed--d6cf4255,Risk42 Software,https://www.crunchbase.com/organization/risk-42-software,Seed,"Hamburg, Hamburg, Germany, Europe",2018-11-01,,,,Seed,,,,Yes,"Risk42 Software offers a risk management platform for E-Commerce, Telecoms, Financial Services and Banks. Sold to Unzer in 2020.","E-Commerce, Financial Services, Fraud Detection, Payments, Risk Management, Software",,https://risk42.com,Less than $1M,,,,M&A,4,,Friends and Family GmbH,1,1,"633,799"
Series A - Retorio,https://www.crunchbase.com/funding_round/retorio-series-a--d2df9267,Retorio,https://www.crunchbase.com/organization/retorio,Series A,"Munich, Bayern, Germany, Europe",2023-11-15,9000000,EUR,9769081,Early Stage Venture,,,,Yes,Detect and scale winning behavior with our AI coaching,"Artificial Intelligence (AI), E-Learning, Human Computer Interaction, Human Resources, Machine Learning, Recruiting, Software, Training, Video",,http://www.retorio.com,$1M to $10M,9000000,EUR,9769081,Early Stage Venture,4,SquareOne Venture Capital,"Basinghall Partners, Passion Capital, Porsche Ventures, Sofia Angels Ventures, SquareOne Venture Capital, Storm Ventures",2,6,"159,760"
Pre Seed Round - Retorio,https://www.crunchbase.com/funding_round/retorio-pre-seed--5205fa4e,Retorio,https://www.crunchbase.com/organization/retorio,Pre-Seed,"Munich, Bayern, Germany, Europe",2018-10-18,,,,Seed,,,,Yes,Detect and scale winning behavior with our AI coaching,"Artificial Intelligence (AI), E-Learning, Human Computer Interaction, Human Resources, Machine Learning, Recruiting, Software, Training, Video",,http://www.retorio.com,$1M to $10M,9000000,EUR,9769081,Early Stage Venture,4,,,,,"179,531"
Seed Round - Retorio,https://www.crunchbase.com/funding_round/retorio-seed--1a1b462e,Retorio,https://www.crunchbase.com/organization/retorio,Seed,"Munich, Bayern, Germany, Europe",2021-02-10,,,,Seed,,,,Yes,Detect and scale winning behavior with our AI coaching,"Artificial Intelligence (AI), E-Learning, Human Computer Interaction, Human Resources, Machine Learning, Recruiting, Software, Training, Video",,http://www.retorio.com,$1M to $10M,9000000,EUR,9769081,Early Stage Venture,4,Basinghall Partners,Basinghall Partners,1,1,"422,626"
Seed Round - Retorio,https://www.crunchbase.com/funding_round/retorio-seed--4e79d97d,Retorio,https://www.crunchbase.com/organization/retorio,Seed,"Munich, Bayern, Germany, Europe",2022-10-18,,,,Seed,,,,Yes,Detect and scale winning behavior with our AI coaching,"Artificial Intelligence (AI), E-Learning, Human Computer Interaction, Human Resources, Machine Learning, Recruiting, Software, Training, Video",,http://www.retorio.com,$1M to $10M,9000000,EUR,9769081,Early Stage Venture,4,,"Basinghall Partners, Conviction VC, Sofia Angels Ventures",,3,"627,686"
