Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Series B - Mize,https://www.crunchbase.com/funding_round/hotelmize-series-b--d1fe5416,Mize,https://www.crunchbase.com/organization/hotelmize,Series B,2023-01-10,12000000,USD,12000000,,Flashpoint,"Flashpoint, Investible, RTL Group Investments","96,321",,,,Early Stage Venture,Mize is the leading AI-driven optimization platform for all travel intermediaries.,"Analytics, Artificial Intelligence (AI), Machine Learning, Software, Tourism, Travel","London, England, United Kingdom, Europe",https://mize.tech,$1M to $10M,16100000,USD,16100000,Early Stage Venture,4,3,1,Yes,
Series A - Hullabalook,https://www.crunchbase.com/funding_round/hullabalook-series-a--ac5e828f,Hullabalook,https://www.crunchbase.com/organization/hullabalook,Series A,2022-02-10,8200000,USD,8200000,,Nauta Capital,"Conviction VC, Nauta Capital, Passion Capital","98,873",,,,Early Stage Venture,Product discovery for eCommerce retailers,"E-Commerce, Internet, SaaS, Software","London, England, United Kingdom, Europe",http://www.hullabalook.com,Less than $1M,8200000,USD,8200000,Early Stage Venture,5,3,,Yes,
Venture Round - Crosser,https://www.crunchbase.com/funding_round/crosser-technologies-series-unknown--3d17b0cf,Crosser,https://www.crunchbase.com/organization/crosser-technologies,Venture - Series Unknown,2021-03-09,3000000,EUR,3569121,,"Montan-Ventures-Saar, NTT DOCOMO Ventures","42CAP, Almi Invest, Industrifonden, Montan-Ventures-Saar, Norrlandsfonden, NTT DOCOMO Ventures, Spintop Ventures","100,096",,,,,"Crosser designs and develops streaming analytics and integration software for any edge, fog, or cloud.","Big Data, Enterprise Software, Industrial Automation, Information Technology, Internet of Things, Software","Stockholm, Stockholms Lan, Sweden, Europe",https://crosser.io,$1M to $10M,8734070,USD,8734070,,3,7,3,Yes,
Series C - Riverlane,https://www.crunchbase.com/funding_round/riverlane-series-c--59edff77,Riverlane,https://www.crunchbase.com/organization/riverlane,Series C,2024-08-06,75000000,USD,75000000,,Planet First Partners,"Altair, Amadeus Capital Partners, Cambridge Innovation Capital, EDBI, ETF Partners, National Security Strategic Investment Fund, Planet First Partners","100,921",325000000,USD,325000000,Late Stage Venture,Riverlane develops software solutions to harness the power of quantum computers for practical applications.,"Computer, Information Technology, Quantum Computing, Software","Cambridge, Cambridgeshire, United Kingdom, Europe",https://riverlane.com,$10M to $50M,120679515,USD,120679515,Late Stage Venture,9,7,3,Yes,
Venture Round - Haelixa,https://www.crunchbase.com/funding_round/haelixa-series-unknown--4d8cacc1,Haelixa,https://www.crunchbase.com/organization/haelixa,Venture - Series Unknown,2023-09-05,,,,,Zürcherische Seidenindustrie Gesellschaft,Zürcherische Seidenindustrie Gesellschaft,"101,038",,,,,Haelixa provides IN-product traceability solutions to ensure consumer good supply chain transparency and integrity.,"Data Collection and Labeling, Information Technology, Quality Assurance","Kemptthal, Zurich, Switzerland, Europe",http://www.haelixa.com/,$1M to $10M,230000,CHF,229369,,8,1,,Yes,
Series A - Piavita,https://www.crunchbase.com/funding_round/piavita-ag-series-a--02f6cc4a,Piavita,https://www.crunchbase.com/organization/piavita-ag,Series A,2018-02-28,5500000,USD,5500000,,True Ventures,"FYRFLY Venture Partners, True Ventures, Zürcher Kantonal Bank","103,153",,,,Early Stage Venture,Piavita is a hardware-enabled SaaS vettech company that brings the veterinary industry into the digitized age.,"B2B, Equestrian, Health Care, Pet, Predictive Analytics, SaaS, Sensor, Software, Veterinary, Wireless","Zürich, Zurich, Switzerland, Europe",http://www.piavita.com,$1M to $10M,14264106,USD,14264106,Early Stage Venture,6,3,1,Yes,
Series C - Zego,https://www.crunchbase.com/funding_round/zegocover-series-c--9eb1cbc1,Zego,https://www.crunchbase.com/organization/zegocover,Series C,2021-03-10,150000000,USD,150000000,,"DST Global, General Catalyst","Balderton Capital, DST Global, General Catalyst, Latitude, Socii Capital, Taavet Hinrikus, Target Global","106,483",950000000,USD,950000000,Late Stage Venture,Zego is a motor insurer serving consumers and the self-employed,"Auto Insurance, Commercial Insurance, Insurance, InsurTech","London, England, United Kingdom, Europe",https://www.zego.com/,$50M to $100M,281738892,USD,281738892,Late Stage Venture,8,7,4,Yes,
Series A - Neuron Soundware,https://www.crunchbase.com/funding_round/neuron-software-series-a--0d4e823f,Neuron Soundware,https://www.crunchbase.com/organization/neuron-software,Series A,2019-01-10,2115000,EUR,2433992,,"Inven Capital, Lead Ventures","Inven Capital, J&T Ventures, Lead Ventures","106,549",,,,Early Stage Venture,Neuron Soundware offers AI solutions to maximize the performance of industrial equipment and processes by analyzing sound.,"Artificial Intelligence (AI), Information Technology, Internet of Things, Machine Learning, Predictive Analytics, Software","Prague, Hlavni mesto Praha, Czech Republic, Europe",http://neuronsw.com/,Less than $1M,13365376,USD,13365376,,10,3,2,Yes,
Series B - Penta,https://www.crunchbase.com/funding_round/pentafintech-series-b--a5fe141a,Penta,https://www.crunchbase.com/organization/pentafintech,Series B,2020-03-17,18500000,EUR,20380465,,"HV Capital, RTP Global","ABN AMRO Ventures, Fabrick, finleap, HV Capital, Redstone.VC, RTP Global, VR Ventures","106,941",,,,Early Stage Venture,Penta is a digital business bank platform designed to help startups and SMEs save time and money on banking.,"Accounting, Banking, Financial Services, FinTech, Small and Medium Businesses, Software","Berlin, Berlin, Germany, Europe",http://www.getpenta.com,Less than $1M,62200000,EUR,71390188,M&A,9,7,5,Yes,
Venture Round - Previse,https://www.crunchbase.com/funding_round/previse-series-unknown--1b242d84,Previse,https://www.crunchbase.com/organization/previse,Venture - Series Unknown,2020-04-16,11000000,USD,11000000,,"Mastercard, Reefknot Investments","Augmentum Fintech, Bessemer Venture Partners, Mastercard, Reefknot Investments, Salica","107,096",,,,,Previse utilizes artificial intelligence to predict invoice payment decisions.,"Artificial Intelligence (AI), Billing, Information Technology, Payments, Software","London, England, United Kingdom, Europe",http://www.previ.se/,$1M to $10M,37825473,USD,37825473,Early Stage Venture,8,5,3,Yes,
Series B - Humanoo,https://www.crunchbase.com/funding_round/humanoo-series-b--6dcdfbd3,Humanoo,https://www.crunchbase.com/organization/humanoo,Series B,2021-08-13,10000000,USD,10000000,,"Redstone.VC, SwissHealth Ventures","Creathor Ventures, DvH Ventures, Helsana HealthInvest, Redstone.VC, SwissHealth Ventures, Verve Ventures","107,393",,,,Early Stage Venture,Europe's biggest automated corporate wellness solution for productive teams & healthy people,"Apps, Fitness, Health Care, Human Resources, Personal Health, Software, Wellness","Berlin, Berlin, Germany, Europe",http://www.humanoo.com/,$1M to $10M,18577261,USD,18577261,Early Stage Venture,4,6,,Yes,
Series B - APEXX,https://www.crunchbase.com/funding_round/apexx-fintech-series-b--f06acdc9,APEXX,https://www.crunchbase.com/organization/apexx-fintech,Series B,2023-03-13,25000000,USD,25000000,,"Forward Partners, MMC Ventures","Alliance VC, Forward Partners, MMC Ventures","107,770",,,,Early Stage Venture,APEXX provides payment gateway solution for businesses.,"Finance, FinTech, Payments","London, England, United Kingdom, Europe",https://apexx.global,$50M to $100M,37000000,USD,37000000,Early Stage Venture,4,3,4,Yes,
Venture Round - ID-Pal,https://www.crunchbase.com/funding_round/id-pal-series-unknown--30d3a029,ID-Pal,https://www.crunchbase.com/organization/id-pal,Venture - Series Unknown,2023-03-13,,,,,,"Act Venture Capital, FA VENTURES, Inspire Investments","108,774",,,,,ID-Pal enables businesses to seamlessly verify a customer's identity and address in real-time across any channel.,"Compliance, Identity Management, InsurTech, Mobile, Mobile Apps, SaaS","Dublin, Dublin, Ireland, Europe",http://id-pal.com,$1M to $10M,8000000,EUR,8298570,,4,3,,Yes,
Series A - Proximie,https://www.crunchbase.com/funding_round/proximie-series-a--715f35f5,Proximie,https://www.crunchbase.com/organization/proximie,Series A,2019-04-01,,,,,"BECO Capital, Global Ventures","BECO Capital, Bossa Invest, Cedar Mundi Ventures, Curtis Chambers, Draper Associates, Endeavor Catalyst, Global Ventures, Henry Engelhardt","109,112",,,,Early Stage Venture,Proximie is a health technology platform that enables surgeons to virtually attend operating theaters to visually guide complex surgeries.,"Artificial Intelligence (AI), Augmented Reality, Collaboration, Health Care, Medical","London, England, United Kingdom, Europe",http://www.proximie.com/,Less than $1M,118000000,USD,118000000,Late Stage Venture,5,8,5,Yes,
Venture Round - GoFrendly,https://www.crunchbase.com/funding_round/gofrendly-series-unknown--950d3e6a,GoFrendly,https://www.crunchbase.com/organization/gofrendly,Venture - Series Unknown,2023-02-22,1170000,EUR,1240832,,JNE Invest,"Curitas Ventures, JNE Invest","109,585",,,,,GoFrendly is an app for all women who want to find new friends. ,"Communities, Computer, Social Network, Software","Stockholm, Stockholms Lan, Sweden, Europe",https://www.gofrendly.com/,Less than $1M,3680471,USD,3680471,,8,2,1,Yes,
Series C - ngena,https://www.crunchbase.com/funding_round/ngena-series-c--aa640b01,ngena,https://www.crunchbase.com/organization/ngena,Series C,2021-01-01,46200000,USD,46200000,,Friends and Founders Round,Friends and Founders Round,"117,947",,,,Late Stage Venture,ngena platform provides international network services for business customers.,"Professional Networking, Software, Telecommunications","Frankfurt, Hessen, Germany, Europe",https://www.ngena.net,$1M to $10M,285670000,USD,285670000,Late Stage Venture,7,1,,Yes,
Venture Round - Elinvar,https://www.crunchbase.com/funding_round/elinvar-series-unknown--b8b04893,Elinvar,https://www.crunchbase.com/organization/elinvar,Venture - Series Unknown,2021-01-21,25000000,EUR,30413921,,Toscafund Asset Management,"Ampega Asset Management, finleap, Goldman Sachs, Goldman Sachs Growth Equity, Toscafund Asset Management","118,393",,,,,Elinvar enables asset and wealth managers to digitalize their business models by providing the required Platform as a Service.,"Asset Management, Finance, Financial Services, FinTech, Information Technology, Internet, Software, Wealth Management","Berlin, Berlin, Germany, Europe",https://elinvar.de/,Less than $1M,25000000,EUR,30413921,,3,5,2,Yes,
Series B - Barinthus Biotherapeutics,https://www.crunchbase.com/funding_round/vaccitech-series-b--1e3c69e8,Barinthus Biotherapeutics,https://www.crunchbase.com/organization/vaccitech,Series B,2021-03-17,168000000,USD,168000000,,M&G Investments,"Future Planet Capital, Gilead Sciences, M&G Investments, Monaco Constitutional Reserve Fund, Oxford Science Enterprises, Tencent","120,799",,,,Early Stage Venture,Barinthus Biotherapeutics is a clinical-stage biopharmaceutical company developing immunotherapies for infectious diseases and cancer.,"Biotechnology, Medical, Pharmaceutical, Therapeutics","Harwell, Oxfordshire, United Kingdom, Europe",https://www.barinthusbio.com/,$10M to $50M,215562229,USD,215562229,IPO,5,6,3,Yes,
Series A - SweepBright,https://www.crunchbase.com/funding_round/sweepbright-series-a--e49e38bc,SweepBright,https://www.crunchbase.com/organization/sweepbright,Series A,2020-12-03,2500000,EUR,3036298,,Anaxago,"Anaxago, Matexi, Volta Ventures","121,868",,,,Early Stage Venture,SweepBright transforms the real estate sales flow into a fully digital journey.,"CRM, Information Technology, Property Management, Real Estate, Real Estate Investment, SaaS","Antwerp, Antwerpen, Belgium, Europe",https://www.sweepbright.com,$1M to $10M,6800000,EUR,7824097,Early Stage Venture,4,3,1,Yes,
Series A - 7bridges,https://www.crunchbase.com/funding_round/7bridges-series-a--1f9a6e2e,7bridges,https://www.crunchbase.com/organization/7bridges,Series A,2022-01-17,17000000,USD,17000000,,Eight Roads Ventures,"Crane Venture Partners, Eight Roads Ventures, LocalGlobe, Maersk Growth","119,528",,,,Early Stage Venture,7bridges is a smart logistics platform that delivers visibility and control over logistics processes.,"Artificial Intelligence (AI), Logistics, Productivity Tools, Supply Chain Management","London, England, United Kingdom, Europe",https://www.the7bridges.com,$10M to $50M,20400000,USD,20400000,Early Stage Venture,3,4,4,Yes,
Series A - NOMOO,https://www.crunchbase.com/funding_round/nomoo-series-a--4db82c83,NOMOO,https://www.crunchbase.com/organization/nomoo,Series A,2021-01-15,,,,,Quest Solutions,"Dr. Giesen Family Office, Quest Solutions","120,532",,,,Early Stage Venture,NOMOO manufactures vegan ice-creams.,"Food and Beverage, Food Processing, Manufacturing","Cologne, Nordrhein-Westfalen, Germany, Europe",https://nomoo.de/,Less than $1M,,,,Early Stage Venture,2,2,1,Yes,
Venture Round - KETS Quantum Security,https://www.crunchbase.com/funding_round/kets-quantum-security-series-unknown--b464d057,KETS Quantum Security,https://www.crunchbase.com/organization/kets-quantum-security,Venture - Series Unknown,2022-04-24,3100000,GBP,3976806,,"Quantonation, Speedinvest","2050 Capital, Aken Capital, Quantonation, Speedinvest","126,667",,,,,"KETS Quantum Security is developing a range of future-proof, cost-effective technologies for quantum-secured communications.","Information Technology, Quantum Computing, Security, Telecommunications","Bristol, Bristol, City of, United Kingdom, Europe",https://kets-quantum.com/,$1M to $10M,8200000,GBP,10861526,,4,4,,Yes,
Series A - Siilo,https://www.crunchbase.com/funding_round/siilo-series-a--6846e19f,Siilo,https://www.crunchbase.com/organization/siilo,Series A,2020-07-30,9500000,EUR,11278495,,Heal Capital,"EQT Ventures, Heal Capital, Philips Health Technology Ventures","126,855",,,,Early Stage Venture,"Siilo is a secure and compliant messaging platform that allows healthcare workers to communicate, share knowledge, and research cases.","Apps, Health Care, Messaging","Amsterdam, Noord-Holland, The Netherlands, Europe",https://www.siilo.com,$1M to $10M,14000000,EUR,16461167,M&A,2,3,3,Yes,
Series A - Acodis,https://www.crunchbase.com/funding_round/acodis-series-a--a6117604,Acodis,https://www.crunchbase.com/organization/acodis,Series A,2023-01-23,6000000,CHF,6509364,,"Hi Inov - Dentressangle, VI Partners","Hi Inov - Dentressangle, VI Partners","126,981",,,,Early Stage Venture,Turn any document into structured data in seconds. Intelligent Document Processing (IDP),"Artificial Intelligence (AI), Document Management, Information Technology, Machine Learning","Winterthur, Zurich, Switzerland, Europe",https://www.acodis.io,$1M to $10M,11661340,USD,11661340,Early Stage Venture,5,2,2,Yes,
Series A - Farmstand,https://www.crunchbase.com/funding_round/farmstand-limited-series-a--46ba9013,Farmstand,https://www.crunchbase.com/organization/farmstand-limited,Series A,2019-09-01,4500000,USD,4500000,,,,"127,866",,,,Early Stage Venture,Reimagining the office cafeteria,"B2B, Information Technology, Personal Health","London, England, United Kingdom, Europe",http://www.eatfarmstand.com,Less than $1M,4997657,USD,4997657,Seed,4,,,Yes,
Series B - Bricklane,https://www.crunchbase.com/funding_round/bricklane-com-series-b--db74f85a,Bricklane,https://www.crunchbase.com/organization/bricklane-com,Series B,2022-11-01,,,,,"Latitude, Sustainable Future Ventures","Latitude, Sustainable Future Ventures","128,230",,,,Early Stage Venture,Bricklane harnesses technology to make rental housing work better at scale,"Financial Services, PropTech, Real Estate Investment, Software","London, England, United Kingdom, Europe",https://bricklane.com/,$1M to $10M,6000000,GBP,7477979,Early Stage Venture,5,2,,Yes,
Venture Round - Algaeing,https://www.crunchbase.com/funding_round/algalife-cc18-series-unknown--e3ae8e4c,Algaeing,https://www.crunchbase.com/organization/algalife-cc18,Venture - Series Unknown,2024-03-31,,,,,,Iron Nation,"128,449",,,,,Algaeing specializes in providing and manufacturing fibers and dyeing fabrics.,"Chemical, Manufacturing","Berlin, Berlin, Germany, Europe",https://www.algaeing.com,,,,,,4,1,,Yes,
Venture Round - Little Worker,https://www.crunchbase.com/funding_round/little-worker-series-unknown--fd091e41,Little Worker,https://www.crunchbase.com/organization/little-worker,Venture - Series Unknown,2020-01-29,1000000,EUR,1101398,,,"50 Partners, Benoit Charles-Lavauzelle, Bertrand Sablier, Cedric Sellin, Fabrice Grinda, Jacques Riviere, Pierre Vital, Sébastien Lucas","128,542",,,,,Little Worker is SaaS-enabled marketplace between homeowner wishing to renovate their home and local contractors.,"E-Commerce, Home Improvement, Internet, Marketplace, Real Estate, Social Media","Paris, Ile-de-France, France, Europe",https://www.littleworker.fr/,$10M to $50M,11650000,EUR,12615386,Early Stage Venture,4,8,,Yes,
Venture Round - Cerebreon Technologies,https://www.crunchbase.com/funding_round/cerebreon-technologies-series-unknown--d489953a,Cerebreon Technologies,https://www.crunchbase.com/organization/cerebreon-technologies,Venture - Series Unknown,2022-01-01,,,,,Consilience Ventures,Consilience Ventures,"129,270",,,,,"Cerebreon Technologies specializes in advanced data analytics, business management systems and process automation. ","Analytics, Machinery Manufacturing","Donegal, Donegal, Ireland, Europe",http://www.cerebreon.com,$1M to $10M,1820000,EUR,1998588,,4,1,,Yes,
Series A - Enterprise Bot,https://www.crunchbase.com/funding_round/enterprise-bot-series-a--6a8206de,Enterprise Bot,https://www.crunchbase.com/organization/enterprise-bot,Series A,2021-11-01,,,,,FiveT Fintech (formerly Avaloq Ventures),FiveT Fintech (formerly Avaloq Ventures),"130,807",,,,Early Stage Venture,The conversational process automation company serving large enterprises globally,"Artificial Intelligence (AI), Enterprise Software, Machine Learning","Adliswil, Zurich, Switzerland, Europe",http://www.enterprisebot.ai/,$10M to $50M,2530000,CHF,2818096,Early Stage Venture,8,1,,Yes,
Series B - Mosa Meat,https://www.crunchbase.com/funding_round/mosa-meat-series-b--810e909b,Mosa Meat,https://www.crunchbase.com/organization/mosa-meat,Series B,2021-02-23,10000000,USD,10000000,,Blue Horizon Corporation,"Beyond Impact, Blue Horizon Corporation, Jitse Groen, Nutreco","131,500",,,,Early Stage Venture,"Mosa Meat develops cultured beef products by growing meat from animal cells, eliminating the need for traditional livestock farming methods.","Agriculture, Food and Beverage, Food Processing, Snack Food","Maastricht, Limburg, The Netherlands, Europe",http://www.mosameat.com,$10M to $50M,138448492,USD,138448492,,8,4,2,Yes,
Series A - Getfaster,https://www.crunchbase.com/funding_round/getfaster-series-a--c60faad9,Getfaster,https://www.crunchbase.com/organization/getfaster,Series A,2017-07-01,1000000,USD,1000000,,United Capital Partners,United Capital Partners,"131,837",,,,Early Stage Venture,"Getfaster is an opportunity to buy food, drinks, household chemicals, household goods.","Consumer Goods, E-Commerce, E-Commerce Platforms, Food and Beverage, Food Processing","Moscow, Moscow City, Russian Federation, Europe",http://GetFaster.ru,$10M to $50M,10910292,USD,10910292,Seed,3,1,,Yes,
Series A - Hawa Dawa,https://www.crunchbase.com/funding_round/hawa-dawa-munich-germany-series-a--a1673c0b,Hawa Dawa,https://www.crunchbase.com/organization/hawa-dawa-munich-germany,Series A,2021-01-01,2000000,EUR,2431076,,BayBG Venture Capital,"BayBG Venture Capital, Jan Bohl, Sawiris Family Office, WENVEST Capital","131,899",,,,Early Stage Venture,Hawa Dawa manufactures and develops air quality monitoring systems.,"CleanTech, Environmental Consulting, Environmental Engineering, GreenTech, Health Care, Manufacturing, Pollution Control","Munich, Bayern, Germany, Europe",https://www.hawadawa.com/,$1M to $10M,2050000,EUR,2489782,M&A,3,4,3,Yes,
Venture Round - Be Your Best,https://www.crunchbase.com/funding_round/be-your-best-series-unknown--a52b1a99,Be Your Best,https://www.crunchbase.com/organization/be-your-best,Venture - Series Unknown,2019-02-08,1800000,USD,1800000,,SNÖ Ventures,SNÖ Ventures,"128,856",,,,,Science-based cognitive assessment & training. Improving the performance of the world's best football players!,Application Performance Management,"Oslo, Oslo, Norway, Europe",https://www.beyourbest.com/,Less than $1M,3637196,USD,3637196,Seed,2,1,,Yes,
Series B - Floryn,https://www.crunchbase.com/funding_round/invoicefinance-series-b--521aff79,Floryn,https://www.crunchbase.com/organization/invoicefinance,Series B,2020-05-28,9000000,EUR,9970874,,Endeit Capital,"Endeit Capital, Peak","129,253",,,,Early Stage Venture,"Floryn is a technology-driven automated B2B lending company, with strong growth in the high volume loan segment","Business Development, Finance, Financial Services","'s-hertogenbosch, Noord-Brabant, The Netherlands, Europe",https://www.floryn.com/nl/,$10M to $50M,143400000,EUR,151922291,Early Stage Venture,5,2,,Yes,
Series A - Hunch,https://www.crunchbase.com/funding_round/hunch-2-series-a--7098bbaa,Hunch,https://www.crunchbase.com/organization/hunch-2,Series A,2022-02-20,3055000,EUR,3457243,,SeedBlink,SeedBlink,"135,771",,,,Early Stage Venture,Hunch empowers global e-commerce companies to dominate social commerce with performance driven creatives.,"Advertising, E-Commerce, Social Media Advertising, Video","Belgrade, Vojvodina, Serbia, Europe",http://www.hunchads.com,Less than $1M,9600894,USD,9600894,,4,1,,Yes,
Venture Round - Nimbla,https://www.crunchbase.com/funding_round/nimbla-series-unknown--a68cf92d,Nimbla,https://www.crunchbase.com/organization/nimbla,Venture - Series Unknown,2021-11-03,5100000,GBP,6983986,,Fin Capital,"Barclays Bank, Fin Capital, XTX Ventures","133,905",,,,,Nimbla is dedicated to providing small and medium-sized UK businesses with dynamic invoice insurance.,"Commercial Insurance, Financial Services, FinTech, Information Services, Information Technology, Insurance, InsurTech","London, England, United Kingdom, Europe",https://www.nimbla.com/,$10M to $50M,7103986,USD,7103986,,5,3,2,Yes,
Series C - Billie,https://www.crunchbase.com/funding_round/billie-io-series-c--f5522695,Billie,https://www.crunchbase.com/organization/billie-io,Series C,2021-10-25,86200000,EUR,100073836,,Dawn Capital,"Creandum, Dawn Capital, Global Founders Capital, GR Capital, Klarna, Picus Capital, Rocket Internet, Speedinvest, Tencent, UNIQA Ventures GmbH","134,470",465300000,EUR,540189746,Late Stage Venture,"Billie is a fintech startup that provides Buy Now, Pay Later payment methods for the B2B market.","E-Commerce, Finance, Financial Services, FinTech, Small and Medium Businesses","Berlin, Berlin, Germany, Europe",https://www.billie.io,$50M to $100M,349172542,USD,349172542,Late Stage Venture,5,10,5,Yes,
Venture Round - Connecting Food,https://www.crunchbase.com/funding_round/connecting-food-series-unknown--b53147cb,Connecting Food,https://www.crunchbase.com/organization/connecting-food,Venture - Series Unknown,2022-05-01,4000000,EUR,4214093,,European Innovation Council,"Banca Patrimoni Sella & C., European Innovation Council","132,436",,,,,Connecting Food operates as a foodtech and blockchain platform.,"Blockchain, Software, Supply Chain Management","Paris, Ile-de-France, France, Europe",https://connecting-food.com/,$1M to $10M,10878000,EUR,11828304,,4,2,,Yes,
Series A - nethansa,https://www.crunchbase.com/funding_round/nethansa-series-a--ad96e65d,nethansa,https://www.crunchbase.com/organization/nethansa,Series A,2022-02-28,4000000,EUR,4485743,,Warsaw Equity Group,"Movens Capital, Warsaw Equity Group","133,520",,,,Early Stage Venture,nethansa is an AI-driven platform that boosts profits and sales on Amazon.,"E-Commerce, E-Commerce Platforms, Retail, SaaS, Sales Automation","München, Bayern, Germany, Europe",https://www.nethansa.com,$1M to $10M,8300000,EUR,9480229,Early Stage Venture,5,2,,Yes,
Venture Round - Libryo,https://www.crunchbase.com/funding_round/libryo-series-unknown--7c9ba8b0,Libryo,https://www.crunchbase.com/organization/libryo,Venture - Series Unknown,2022-05-13,500000,GBP,613088,,,"Future Energy Ventures, Unicorn India Ventures","136,377",,,,,"Libryo Law as data, helping organisations know what their legal obligations are with a focus on ESG obligations data","Compliance, Environmental Consulting, Legal, Legal Tech, Software","London, England, United Kingdom, Europe",http://libryo.com,,4250000,GBP,5562154,M&A,5,2,,Yes,
Series A - reINVENT,https://www.crunchbase.com/funding_round/reinvent-series-a--118477e6,reINVENT,https://www.crunchbase.com/organization/reinvent,Series A,2020-07-21,,,,,Alstin Capital,"Alstin Capital, Foundamental","136,612",,,,Early Stage Venture,reINVENT simplify communication and planning processes for your construction project via a central digital platform.,"Construction, Information Technology, IT Management, Real Estate, Software","Munich, Bayern, Germany, Europe",https://re-invent.de/,$1M to $10M,1000000,EUR,1130849,M&A,2,2,2,Yes,
Venture Round - Aiir Innovations,https://www.crunchbase.com/funding_round/aiir-innovations-series-unknown--1cc15b44,Aiir Innovations,https://www.crunchbase.com/organization/aiir-innovations,Venture - Series Unknown,2023-02-07,2100000,EUR,2253497,,Borski Fund,"Aerospace Xelerated, Borski Fund, Hearst Ventures, Mainport Innovation Fund, The Boeing Company","137,875",,,,,Aiir Innovations uses AI to improve the accuracy and speed of borescope inspections.,"Aerospace, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",https://aiir.nl,$1M to $10M,2600000,EUR,2806461,,3,5,6,Yes,
Series A - Dexter Energy Services,https://www.crunchbase.com/funding_round/dexter-energy-services-series-a--919e9878,Dexter Energy Services,https://www.crunchbase.com/organization/dexter-energy-services,Series A,2021-03-18,2000000,EUR,2383554,,Newion,"Newion, PDENH","138,568",,,,Early Stage Venture,"Dexter offers forecasting and dispatching solutions based on AI and cloud-based technology, increasing efficiency and lowering costs.","Artificial Intelligence (AI), Energy Efficiency, Renewable Energy","Amsterdamsche Veld I, Drenthe, The Netherlands, Europe",https://dexterenergy.ai,$1M to $10M,35500000,EUR,41048666,Late Stage Venture,4,2,,Yes,
Series A - CARL,https://www.crunchbase.com/funding_round/carl-f071-series-a--65ff24f2,CARL,https://www.crunchbase.com/organization/carl-f071,Series A,2021-07-12,1000000,USD,1000000,,,"Alexander Karpovich, Anton Volkov, AVENIR, Dmitry Stepanov, Maxim Firsov, Maxim Loginov, Oleg Shardin","145,120",,,,Early Stage Venture,SaaS platform for the automotive market,"Automotive, B2B, SaaS","Moscow, Moscow City, Russian Federation, Europe",https://carl-drive.ru/,,2000000,USD,2000000,Early Stage Venture,2,7,1,Yes,
Private Equity Round - brumbrum,https://www.crunchbase.com/funding_round/brumbrum-spa-private-equity--c2388291,brumbrum,https://www.crunchbase.com/organization/brumbrum-spa,Private Equity,2022-01-01,,,,,,Platina Partners,"140,750",,,,Private Equity,Brumbrum is a provider of used vehicles for sale with up to 3 years of warranty that can be purchased online.,"Automotive, E-Commerce, Internet, Rental","Milano, Lombardia, Italy, Europe",https://www.brumbrum.it/,$1M to $10M,200170634,USD,200170634,M&A,7,1,,Yes,
Series A - Steady,https://www.crunchbase.com/funding_round/steady-series-a--c0a8823d,Steady,https://www.crunchbase.com/organization/steady,Series A,2021-10-21,2250000,EUR,2615643,,,"Gaingels, Müller Medien, Trafo Investment","140,380",,,,Early Stage Venture,Membership Platform for Independent Content Creators,"Blogging Platforms, Content Creators, Marketing Automation, Media and Entertainment, News, Publishing, Subscription Service","Berlin, Berlin, Germany, Europe",https://steady.page,$10M to $50M,5225000,EUR,5993311,Early Stage Venture,9,3,,Yes,
Venture Round - Simundia,https://www.crunchbase.com/funding_round/simundia-series-unknown--95330fca,Simundia,https://www.crunchbase.com/organization/simundia,Venture - Series Unknown,2021-10-12,10000000,USD,10000000,,,"AVP, Educapital, Fabrice Grinda, FJ Labs, Impact USA","148,850",,,,,Simundia is a provider of digital coaching platform for a personalized development experience.,"Education, Human Resources, Training","Paris, Ile-de-France, France, Europe",https://www.simundia.com/en/,$1M to $10M,12259338,USD,12259338,,2,5,,Yes,
Series B - Taxdoo,https://www.crunchbase.com/funding_round/taxdoo-series-b--60830313,Taxdoo,https://www.crunchbase.com/organization/taxdoo,Series B,2021-12-16,57000000,EUR,64602631,,,"Accel, The Twenty Minute VC, Visionaries Club","150,702",286000000,USD,286000000,Early Stage Venture,Taxdoo is an automated financial compliance platform developing a sales-tax automation software to manage sales tax in online retail.,"E-Commerce, Finance, Financial Services, FinTech, Sales Automation, Software, Task Management","Hamburg, Hamburg, Germany, Europe",http://www.taxdoo.com,$1M to $10M,74600000,EUR,85975578,Early Stage Venture,3,3,1,Yes,
