Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Venture Round - Biosency,https://www.crunchbase.com/funding_round/biosency-series-unknown--e81677e4,Biosency,https://www.crunchbase.com/organization/biosency,Venture - Series Unknown,2023-11-08,7000000,EUR,7497946,,GO CAPITAL,GO CAPITAL,"45,346",,,,,BIOSENCY is a medical device company focused on developing smart healthcare solutions.,"Health Care, Medical Device","Rennes, Bretagne, France, Europe",http://www.biosency.com/,$1M to $10M,9300000,EUR,10197414,,3,1,,Yes,
Venture Round - WeMaintain,https://www.crunchbase.com/funding_round/wemaintain-series-unknown--fccfb7ec,WeMaintain,https://www.crunchbase.com/organization/wemaintain,Venture - Series Unknown,2023-12-12,,,,,MTR Lab,MTR Lab,"45,366",,,,,WeMaintain is a tech-enabled elevator and building maintenance company that provides an end-to-end solution for building operations.,"Building Maintenance, Industrial Engineering, Information Technology, Real Estate, Smart Building","Paris, Ile-de-France, France, Europe",https://www.wemaintain.com,$1M to $10M,38800000,EUR,45756370,,4,1,1,Yes,
Venture Round - Nect,https://www.crunchbase.com/funding_round/nect-2-series-unknown--14a36205,Nect,https://www.crunchbase.com/organization/nect-2,Venture - Series Unknown,2025-03-25,2500000,EUR,2702381,,Round2 Capital Partners,Round2 Capital Partners,"45,775",,,,,Nect offers cutting edge technology in remote identity verification and biometrics.,"Artificial Intelligence (AI), Biometrics, Identity Management, Information Technology, Security","Hamburg, Hamburg, Germany, Europe",https://nect.com,$1M to $10M,2500000,EUR,2702381,,3,1,1,Yes,
Series A - Scailyte,https://www.crunchbase.com/funding_round/scailyte-ag-series-a--eb6e843e,Scailyte,https://www.crunchbase.com/organization/scailyte-ag,Series A,2023-12-04,1800693,USD,1800693,,,,"46,253",,,,Early Stage Venture,True precision medicine through single-cell science,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Medical, Precision Medicine","Basel, Basel-Stadt, Switzerland, Europe",http://www.scailyte.com,$1M to $10M,15572913,USD,15572913,Early Stage Venture,9,,,Yes,
Series A - Oxford Medical Simulation,https://www.crunchbase.com/funding_round/oxford-medical-simulation-series-a--ff4e5ee8,Oxford Medical Simulation,https://www.crunchbase.com/organization/oxford-medical-simulation,Series A,2024-01-16,12600000,USD,12600000,,Frog Capital,"ACF Investors, Frog Capital","47,278",,,,Early Stage Venture,Oxford Medical Simulation is delivers virtual reality medical simulation - training healthcare professionals.,"E-Learning, Medical, Training","London, England, United Kingdom, Europe",https://oxfordmedicalsimulation.com/,$10M to $50M,15028439,USD,15028439,Early Stage Venture,4,2,1,Yes,
Venture Round - Anapaya,https://www.crunchbase.com/funding_round/anapaya-series-unknown--0c9384ea,Anapaya,https://www.crunchbase.com/organization/anapaya,Venture - Series Unknown,2024-05-07,10000000,CHF,11007506,,,"Cape Capital AG, Mysten Labs, Nagy Moustafa, SICTIC, SIX FinTech Ventures","47,668",,,,,Anapaya is a developer of an internet architecture platform intended to provide secure inter-domain routing.,"Internet, Network Security, Security, Software","Zürich, Zurich, Switzerland, Europe",https://www.anapaya.net/,$1M to $10M,22292433,USD,22292433,,4,5,2,Yes,
Series A - AIKO - Infinite Ways to Autonomy,https://www.crunchbase.com/funding_round/aiko-intelligent-space-systems-series-a--ea02f2de,AIKO - Infinite Ways to Autonomy,https://www.crunchbase.com/organization/aiko-intelligent-space-systems,Series A,2024-10-09,4020000,EUR,4398543,,"Deep Ocean Capital, Primo Capital","Club degli Investitori, Deep Ocean Capital, Primo Capital, Simon Fiduciaria","47,701",,,,Early Stage Venture,AIKO develops and commercialize algorithms based on Artificial Intelligence to increase the autonomy of small satellite missions.,"Aerospace, Artificial Intelligence (AI), Industrial Automation, Machine Learning, Software","Torino, Piemonte, Italy, Europe",https://www.aikospace.com/,$1M to $10M,5991429,EUR,6752406,Early Stage Venture,7,4,2,Yes,
Series A - Nasekomo,https://www.crunchbase.com/funding_round/nasekomo-series-a--87dd903d,Nasekomo,https://www.crunchbase.com/organization/nasekomo,Series A,2024-01-11,8000000,EUR,8785957,,Invenio partners,Invenio partners,"48,686",,,,Early Stage Venture,Nasekomo is revolutionizing the human food chain by producing animal feeds from organic waste using bioconverting insects.,"Agriculture, Alternative Protein, Animal Feed, Farming","Sofia, Grad Sofiya, Bulgaria, Europe",http://www.nasekomo.life,$1M to $10M,22500000,EUR,24675641,Early Stage Venture,5,1,1,Yes,
Series B - DgPays,https://www.crunchbase.com/funding_round/dgpays-series-b--73b4b1d6,DgPays,https://www.crunchbase.com/organization/dgpays,Series B,2024-02-27,50000000,USD,50000000,,"EBRD (Türkiye), Truffle Capital","EBRD (Türkiye), Truffle Capital","49,226",,,,Early Stage Venture,"Dgpays provides payment systems for banks, e-money institutions, telecom, and transportation operators.","Financial Services, FinTech, Transportation","Sariyer, Istanbul, Turkey, Europe",https://dgpays.com/,$50M to $100M,50000000,USD,50000000,Early Stage Venture,4,2,1,Yes,
Series C - Refurbed,https://www.crunchbase.com/funding_round/refurbed-series-c--3a116370,Refurbed,https://www.crunchbase.com/organization/refurbed,Series C,2023-11-07,54000000,EUR,57761918,,"C4 Ventures, Evli Growth Partners, Speedinvest","Acurio Ventures, C4 Ventures, Evli Growth Partners, FJ Labs, Speedinvest","49,886",,,,Late Stage Venture,Refurbed is an online marketplace for refurbished products.,"Apps, E-Commerce, Electronics, Marketplace","Vienna, Wien, Austria, Europe",https://www.refurbed.com,$100M to $500M,131001570,USD,131001570,Late Stage Venture,5,5,4,Yes,
Venture Round - VibePay,https://www.crunchbase.com/funding_round/vibepay-series-unknown--8cf1ddcb,VibePay,https://www.crunchbase.com/organization/vibepay,Venture - Series Unknown,2024-11-01,5000000,GBP,6462871,,Candy Ventures,"Candy Ventures, Scott Fletcher, Vela Technologies","50,953",,,,,VibePay is an online payment platform that facilitates fee-free money transfers.,"Finance, Financial Services, FinTech, Mobile Payments, Payments","London, England, United Kingdom, Europe",https://vibepay.com,$1M to $10M,8250000,GBP,10571575,M&A,4,3,1,Yes,
Series A - Patchstack,https://www.crunchbase.com/funding_round/webarx-series-a--1522e462,Patchstack,https://www.crunchbase.com/organization/webarx,Series A,2024-09-16,5000000,USD,5000000,,Karma Ventures,"Emilia Capital, Giesecke+Devrient Ventures, Karma Ventures","51,458",,,,Early Stage Venture,Patchstack is a website security and monitoring platform.,"Cyber Security, Open Source, Web Apps","London, England, United Kingdom, Europe",https://patchstack.com,$1M to $10M,7160040,USD,7160040,Early Stage Venture,7,3,2,Yes,
Series A - AeroCloud,https://www.crunchbase.com/funding_round/aerocloud-systems-series-a--1d3dbb07,AeroCloud,https://www.crunchbase.com/organization/aerocloud-systems,Series A,2023-02-21,12600000,USD,12600000,,Stage 2 Capital,"Avonmore Developments, British Business Investments, Haatch, I2BF Global Ventures, Manchester Venture Partners, Playfair Capital, Praetura Ventures, Stage 2 Capital, Starburst Ventures, Tim Dempsey, Triple Point Ventures","51,456",,,,Early Stage Venture,"AeroCloud is bringing cloud-native, AI-powered software to airports of all sizes.","Aerospace, Air Transportation, Artificial Intelligence (AI), Computer Vision, Machine Learning, Software","Stockport, Stockport, United Kingdom, Europe",http://aerocloudsystems.com/,$1M to $10M,14300000,USD,14300000,Early Stage Venture,2,11,7,Yes,
Venture Round - SynSense,https://www.crunchbase.com/funding_round/aictx-series-unknown--3f973396,SynSense,https://www.crunchbase.com/organization/aictx,Venture - Series Unknown,2025-01-22,,,,,Pufeng Venture Capital,Pufeng Venture Capital,"51,774",,,,,SynSense (formerly aiCTX) builds mixed-signal neuromorphic processors which provide ultra-low power consumption and low-latency performance.,"Computer, Hardware","Zürich, Zurich, Switzerland, Europe",https://synsense.ai,$10M to $50M,51021829,USD,51021829,,10,1,,Yes,
Venture Round - Hepta Insights,https://www.crunchbase.com/funding_round/hepta-group-airborne-ltd-series-unknown--11602dc9,Hepta Insights,https://www.crunchbase.com/organization/hepta-group-airborne-ltd,Venture - Series Unknown,2025-02-10,,,,,,"EIT InnoEnergy, Nesprit","52,412",,,,,"Hepta Insights is a Automating defect analysis for power lines bringing 3 dimensional world to everyone, everywhere.","Analytics, Artificial Intelligence (AI), Autonomous Vehicles, Big Data, CleanTech, Drones, Predictive Analytics, Software, Software Engineering","Tallinn, Harjumaa, Estonia, Europe",https://heptaairborne.com,$1M to $10M,2657000,EUR,3152107,,6,2,,Yes,
Venture Round - Clothes Doctor,https://www.crunchbase.com/funding_round/clothes-doctor-series-unknown--9f856e37,Clothes Doctor,https://www.crunchbase.com/organization/clothes-doctor,Venture - Series Unknown,2025-05-09,500000,GBP,661775,,Cornwall & Isles of Scilly Investment Fund,Cornwall & Isles of Scilly Investment Fund,"52,752",,,,,"Clothes Doctor is an award-winning, 5-star rated, digital clothing maintenance service .","E-Commerce, Fashion, Lifestyle","London, England, United Kingdom, Europe",https://www.clothes-doctor.com/,,2450843,GBP,3112070,,4,1,,Yes,
Venture Round - Pulpo,https://www.crunchbase.com/funding_round/pulpomatic-series-unknown--40716f6d,Pulpo,https://www.crunchbase.com/organization/pulpomatic,Venture - Series Unknown,2022-10-18,8000000,USD,8000000,,Nazca Ventures,"Cracks Fund, DILA Capital, FEMSA Ventures, Mexico Ventures, Nazca Ventures, Swanlaab Venture Factory","52,795",,,,,Pulpo is a software startup that focuses on changing the way companies manage their vehicles and fleet operations.,"Enterprise Software, Fleet Management, Internet, SaaS, Software","Madrid, Madrid, Spain, Europe",https://www.getpulpo.com/,$50M to $100M,15816728,USD,15816728,,5,6,,Yes,
Venture Round - Flexidao,https://www.crunchbase.com/funding_round/flexidao-series-unknown--6b5bcf51,Flexidao,https://www.crunchbase.com/organization/flexidao,Venture - Series Unknown,2024-07-01,,,,,EIT InnoEnergy,EIT InnoEnergy,"52,968",,,,,"Flexidao, a leading software provider for 24/7 electricity and carbon tracking.","Energy, Renewable Energy, Software","Barcelona, Catalonia, Spain, Europe",https://www.flexidao.com/,$1M to $10M,7100000,EUR,7317395,,3,1,,Yes,
Series A - Lapse,https://www.crunchbase.com/funding_round/lapse-series-a--762c8d19,Lapse,https://www.crunchbase.com/organization/lapse,Series A,2024-02-27,30000000,USD,30000000,,"DST Global, Greylock","DST Global, Greylock, GV, Naveen Gavini, Nima Khajehnouri, Octopus Ventures, Praveen Murugesan, Soleio ‎‏‏‎ ‎‎ ‎, Speedinvest","53,206",,,,Early Stage Venture,Lapse is a social disposable camera app.,"Apps, Mobile, Social","London, England, United Kingdom, Europe",https://beta.lapse.app/,$1M to $10M,42346999,USD,42346999,Early Stage Venture,5,9,3,Yes,
Series B - Lanes & Planes,https://www.crunchbase.com/funding_round/tripclick-pro-series-b--6663cc1e,Lanes & Planes,https://www.crunchbase.com/organization/tripclick-pro,Series B,2023-10-16,33200000,EUR,35039800,,Smash Capital,"Acurio Ventures, Battery Ventures, coparion, DN Capital, Smash Capital","53,385",,,,Early Stage Venture,Lanes & Planes is the Travel Management solution as Software-as-a-Service that truly maps all areas of the business travel in a digital way.,"SaaS, Software, Travel","Munich, Bayern, Germany, Europe",https://www.lanes-planes.com,$10B+,45039800,USD,45039800,Early Stage Venture,3,5,1,Yes,
Venture Round - Wordnerds,https://www.crunchbase.com/funding_round/wordnerds-series-unknown--32518692,Wordnerds,https://www.crunchbase.com/organization/wordnerds,Venture - Series Unknown,2024-12-11,1600000,GBP,2042241,,Northstar Ventures,"Leigh Cresswell, Northstar Ventures, Stephen Zinser","53,417",,,,,"Wordnerds teach computers to understand language, make decisions, and find actionable insights.","Artificial Intelligence (AI), Internet, Language Learning, Machine Learning","Gateshead, Gateshead, United Kingdom, Europe",https://www.wordnerds.ai/,Less than $1M,2771000,GBP,3515679,,3,3,1,Yes,
Series A - Plan A,https://www.crunchbase.com/funding_round/plana-earth-series-a--727c11cb,Plan A,https://www.crunchbase.com/organization/plana-earth,Series A,2023-09-19,27000000,USD,27000000,,Lightspeed Venture Partners,"coparion, Demeter, Deutsche Bank, HV Capital, Illusian Founder Office, Keen Venture Partners, Lightspeed Venture Partners, Opera Tech Ventures, Visa","53,881",,,,Early Stage Venture,Plan A is SaaS company offering a decarbonisation and policy alignment platform for business and their value chain participants.,"Analytics, Business Intelligence, GreenTech, Machine Learning, Sustainability","Berlin, Berlin, Germany, Europe",https://plana.earth,Less than $1M,42988861,USD,42988861,Early Stage Venture,5,9,,Yes,
Series A - Threedium,https://www.crunchbase.com/funding_round/threedium-series-a--4f295729,Threedium,https://www.crunchbase.com/organization/threedium,Series A,2023-10-25,11000000,USD,11000000,,"Interpublic Group, OLMA Luxury Holdings","ConsenSys Mesh, EdenBase, Interpublic Group, Kinisis Ventures, Lyra Ventures, Nirvana Family Office, OLMA Luxury Holdings, Reflexive Capital","54,031",,,,Early Stage Venture,Threedium enables the digitization of physical products that can be sold as 3D NFTs and fulfilled in physical form or in the metaverse.,"3D Technology, Advertising, Augmented Reality, E-Commerce, Marketing, Metaverse, Retail Technology","London, England, United Kingdom, Europe",https://threedium.io,$1M to $10M,14555321,USD,14555321,Early Stage Venture,6,8,,Yes,
Venture Round - Griffin,https://www.crunchbase.com/funding_round/griffin-3-series-unknown--94528dcd,Griffin,https://www.crunchbase.com/organization/griffin-3,Venture - Series Unknown,2025-05-31,12000000,GBP,16152219,,,"BREEGA, Main Set, MassMutual Ventures, NordicNinja VC, Notion Capital","54,438",,,,,Griffin is a banking-as-a-service provider that helps companies build and launch financial services products.,"Banking, Finance, Financial Services, FinTech, IaaS, Internet, SaaS","London, England, United Kingdom, Europe",https://griffin.com/,$10M to $50M,81733254,USD,81733254,,9,5,,Yes,
Series A - Jow,https://www.crunchbase.com/funding_round/jow-series-a--0c4fe8e6,Jow,https://www.crunchbase.com/organization/jow,Series A,2024-02-08,13000000,USD,13000000,,Northzone,"Ambel, Eurazeo, Headline, Northzone","54,555",,,,Early Stage Venture,"Jow automates grocery shopping based on recipes, directly adding items for pickup or delivery.","Apps, E-Commerce, Food and Beverage, Grocery, Shopping","Paris, Ile-de-France, France, Europe",https://www.jow.fr/,,40630880,USD,40630880,Early Stage Venture,4,4,1,Yes,
Series C - Storyblok,https://www.crunchbase.com/funding_round/storyblok-gmbh-series-c--feb13d74,Storyblok,https://www.crunchbase.com/organization/storyblok-gmbh,Series C,2024-06-04,73600000,EUR,80089317,,Brighton Park Capital,"3VC, Brighton Park Capital, Firstminute Capital, HV Capital, Mubadala Capital Ventures","54,758",,,,Late Stage Venture,Storyblok is a content management system that specializes in the management of content experiences.,"CMS, IaaS, Information Technology, Internet, PaaS, Software, Web Design, Web Development, Web Hosting","Linz, Oberosterreich, Austria, Europe",https://www.storyblok.com,$100M to $500M,138089317,USD,138089317,Late Stage Venture,5,5,5,Yes,
Series A - WORKERBASE,https://www.crunchbase.com/funding_round/workerbase-series-a--febd5e44,WORKERBASE,https://www.crunchbase.com/organization/workerbase,Series A,2022-10-12,10000000,EUR,9704969,,Almaz Capital,"Almaz Capital, Bayern Kapital, Nexenai Capital, Point Nine, Porsche Ventures","55,776",,,,Early Stage Venture,WORKERBASE is a Low-Code SaaS Platform that orchestrates processes in manufacturing and enables its customers to make 20%+ more revenue,"B2B, Developer Platform, Enterprise Software, Industrial Manufacturing, Internet of Things, Manufacturing, SaaS, Software, Wearables","Munich, Bayern, Germany, Europe",http://workerbase.com,$1M to $10M,12400000,EUR,12474544,Early Stage Venture,3,5,3,Yes,
Series C - Immersive Labs,https://www.crunchbase.com/funding_round/immersive-labs-2-series-c--0c548903,Immersive Labs,https://www.crunchbase.com/organization/immersive-labs-2,Series C,2022-10-12,66000000,USD,66000000,,Ten Eleven Ventures,"Citi Ventures, Goldman Sachs Asset Management, Insight Partners, Menlo Ventures, Summit Partners, Ten Eleven Ventures","56,150",,,,Late Stage Venture,Immersive Labs develops a platform that measures and improves cybersecurity skills across businesses.,"Cyber Security, Developer Platform, Developer Tools, Network Security","Bristol, Bristol, City of, United Kingdom, Europe",https://immersivelabs.com,$100M to $500M,189668244,USD,189668244,Late Stage Venture,7,6,6,Yes,
Venture Round - Corify Care,https://www.crunchbase.com/funding_round/corify-series-unknown--f79b7308,Corify Care,https://www.crunchbase.com/organization/corify,Venture - Series Unknown,2024-12-11,3000000,EUR,3151681,,Clave,Clave,"56,477",,,,,Corify Care is the developer of an innovative and completely non-invasive cardiac mapping system.,"Health Care, Medical Device","Madrid, Madrid, Spain, Europe",http://www.corify.es/,$1M to $10M,8650000,EUR,9418591,,5,1,1,Yes,
Series A - Ignite,https://www.crunchbase.com/funding_round/ignite-procurement-series-a--e68228b2,Ignite,https://www.crunchbase.com/organization/ignite-procurement,Series A,2023-11-10,4500000,EUR,4813874,,Grieg Kapital,"Arkwright X, Grieg Kapital, Investinor, MP Pensjon, Skagerak Capital, SNÖ Ventures","56,537",,,,Early Stage Venture,"Give you a complete picture of your suppliers and spend to help you reduce costs, emissions, and risks.","Information Technology, SaaS, Software","Oslo, Oslo, Norway, Europe",https://www.ignite.no,$1M to $10M,16376624,USD,16376624,Early Stage Venture,4,6,,Yes,
Series B - Share,https://www.crunchbase.com/funding_round/share-74a8-series-b--21bc624a,Share,https://www.crunchbase.com/organization/share-74a8,Series B,2022-02-03,,,,,Creadev,Creadev,"56,945",,,,Early Stage Venture,"Share is based on the one plus one principle, where every purchase of a share product helps a person in need with an equivalent product.","Consumer Goods, E-Commerce, Food and Beverage, Social Entrepreneurship","Berlin, Berlin, Germany, Europe",https://www.share.eu/,$10M to $50M,,,,Early Stage Venture,3,1,,Yes,
Venture Round - Spherity,https://www.crunchbase.com/funding_round/spherity-series-unknown--38fa9601,Spherity,https://www.crunchbase.com/organization/spherity,Venture - Series Unknown,2024-03-13,2500000,EUR,2738217,,Blockwall,Blockwall,"57,204",,,,,Spherity is a scalable decentral platform for the 4th industrial revolution providing secure identities.,"Financial Services, Information Technology, Software","Berlin, Berlin, Germany, Europe",http://spherity.com/,$1M to $10M,2500000,EUR,2738217,,3,1,1,Yes,
Series B - Fetch.AI,https://www.crunchbase.com/funding_round/fetch-ai-series-b--01c3e379,Fetch.AI,https://www.crunchbase.com/organization/fetch-ai,Series B,2024-08-01,,,,,,Bossa Invest,"57,614",,,,Early Stage Venture,"Fetch.AI develops a decentralized network for digital representatives to find, communicate, and trade with each other.","Artificial Intelligence (AI), Blockchain, Cryptocurrency, Internet, Machine Learning, Software","Cambridge, Cambridgeshire, United Kingdom, Europe",https://fetch.ai/,$1M to $10M,75907798,USD,75907798,Early Stage Venture,7,1,,Yes,
Series B - Raft,https://www.crunchbase.com/funding_round/vector-ai-series-b--56eb9471,Raft,https://www.crunchbase.com/organization/vector-ai,Series B,2023-07-11,30000000,USD,30000000,,Eight Roads Ventures,"Bessemer Venture Partners, Dynamo, Eight Roads Ventures, Episode 1, Moguntia Capital","58,349",,,,Early Stage Venture,Raft is an intelligent logistics platform that automates the process for freight forwarders and customs brokers.,"Big Data, Logistics, Productivity Tools, Supply Chain Management","London, England, United Kingdom, Europe",https://www.raft.ai,$10M to $50M,47870000,USD,47870000,Early Stage Venture,4,5,1,Yes,
Series B - Ramp Network,https://www.crunchbase.com/funding_round/ramp-3b7b-series-b--0f97ec03,Ramp Network,https://www.crunchbase.com/organization/ramp-3b7b,Series B,2022-11-09,70000000,USD,70000000,,"Cogito Capital Partners, Korelya Capital","Armyn Capital, Balderton Capital, Cogito Capital Partners, Korelya Capital, NFX","58,508",380000000,USD,380000000,Early Stage Venture,Ramp Network is a fintech startup that offers payment infrastructure to connect crypto and traditional finance.,"Blockchain, Cryptocurrency, Financial Services, FinTech, Infrastructure","Warsaw, Mazowieckie, Poland, Europe",https://ramp.network,$10M to $50M,133942437,USD,133942437,Early Stage Venture,4,5,4,Yes,
Venture Round - Caya,https://www.crunchbase.com/funding_round/caya-series-unknown--9b4e9daf,Caya,https://www.crunchbase.com/organization/caya,Venture - Series Unknown,2023-06-13,6000000,EUR,6473784,,Neosfer,"Christian Oldendorff, DFF Ventures, HV Capital, IBB Ventures, Müller Medien, Neosfer","58,925",,,,,A smarter way to work with documents.,"B2B, Document Management, SaaS, Small and Medium Businesses, Software","Berlin, Berlin, Germany, Europe",http://www.caya.com,Less than $1M,10500000,EUR,11453945,,3,6,3,Yes,
Venture Round - Laka,https://www.crunchbase.com/funding_round/laka-series-unknown--764f47cb,Laka,https://www.crunchbase.com/organization/laka,Venture - Series Unknown,2024-04-08,,,,,Achmea Innovation Fund,Achmea Innovation Fund,"60,806",,,,,Laka is a peer-to-peer bicycle insurance platform that covers bicycles and equipment.,"Insurance, InsurTech, Sporting Goods","London, England, United Kingdom, Europe",http://laka.co,$1M to $10M,36591389,USD,36591389,Early Stage Venture,12,1,2,Yes,
Series B - Zen Educate,https://www.crunchbase.com/funding_round/zen-educate-series-b--addf57de,Zen Educate,https://www.crunchbase.com/organization/zen-educate,Series B,2024-02-21,37000000,USD,37000000,,Round2 Capital Partners,"Adjuvo, Ascension Ventures, Brighteye Ventures, FJ Labs, Round2 Capital Partners, Simon Rogerson","60,898",,,,Early Stage Venture,Zen Educate is an online platform to connect supply teachers with openings in schools.,"EdTech, Education","London, England, United Kingdom, Europe",http://www.zeneducate.com,$10M to $50M,71548164,USD,71548164,Early Stage Venture,6,6,1,Yes,
Series A - SEON,https://www.crunchbase.com/funding_round/seon-security-series-a--387ee961,SEON,https://www.crunchbase.com/organization/seon-security,Series A,2021-03-17,10000000,EUR,11983496,,Creandum,"Charles Delingpole, Creandum, Discovery Ventures, Eamon Jubbawy, Laurence Krieger, Leo Nilsson, Maximilian Tayenthal, Peter O' Higgins, PortfoLion Capital Partners, Valentin Stalf","61,652",,,,Early Stage Venture,SEON is an online fraud prevention platform that detects and stops fraud in real-time through transactional data analysis.,"Fraud Detection, Identity Management, Machine Learning, Network Security","Budapest, Budapest, Hungary, Europe",https://seon.io,$10M to $50M,107823964,USD,107823964,Early Stage Venture,6,10,4,Yes,
Series A - SpotLight,https://www.crunchbase.com/funding_round/spotlight-fd54-series-a--91b7c30d,SpotLight,https://www.crunchbase.com/organization/spotlight-fd54,Series A,2023-08-21,6680000,USD,6680000,,Emerald Technology Ventures,"AFI Ventures, Emerald Technology Ventures, Industrya, Nabtesco Technology Ventures, Phaze Ventures","62,509",,,,Early Stage Venture,SpotLight provides breakthrough dynamic detection of subsurface movements.,Environmental Consulting,"Massy, Ile-de-France, France, Europe",https://spotlight-earth.com/,,6680000,USD,6680000,Early Stage Venture,2,5,,Yes,
Series A - Arksen,https://www.crunchbase.com/funding_round/arksen-series-a--f51d2c18,Arksen,https://www.crunchbase.com/organization/arksen,Series A,2024-02-22,6000000,GBP,7597408,,,,"62,837",,,,Early Stage Venture,Arksen is a developer of autonomous systems used to offer innovative explorer vessels.,"Manufacturing, Marine Technology, Marine Transportation, Water Transportation","London, England, United Kingdom, Europe",https://www.arksen.com/,,6000000,GBP,7597408,Early Stage Venture,2,,,Yes,
Series A - Comphya,https://www.crunchbase.com/funding_round/comphya-series-a--47d0ceed,Comphya,https://www.crunchbase.com/organization/comphya,Series A,2024-12-23,4350000,CHF,4840325,,,,"65,204",,,,Early Stage Venture,Comphya developing an active implantable medical device to restore the erectile function of patient non-responsive to oral drugs.,"Biotechnology, Health Care, Life Science","Lausanne, Vaud, Switzerland, Europe",https://www.comphya.com/,$1M to $10M,10269696,USD,10269696,Early Stage Venture,8,,,Yes,
Venture Round - alphin,https://www.crunchbase.com/funding_round/freachly-gmbh-series-unknown--1f818bf0,alphin,https://www.crunchbase.com/organization/freachly-gmbh,Venture - Series Unknown,2022-08-03,6000000,EUR,6094019,,Scale Capital,"HV Capital, Partech, Scale Capital, Wille Finance","65,731",,,,,Digital platform for local business to manage their customer lifecycles.,"Advertising, Local Business, Marketing, Retail, SaaS, Software","Berlin, Berlin, Germany, Europe",http://www.alphin.com,$1M to $10M,6000000,EUR,6094019,,3,4,,Yes,
Venture Round - Multiscription,https://www.crunchbase.com/funding_round/multiscription-series-unknown--b22a3ef5,Multiscription,https://www.crunchbase.com/organization/multiscription,Venture - Series Unknown,2023-01-10,1500000,EUR,1610738,,Sisu Game Ventures,"Sisu Game Ventures, Tigrim, Vaekstfonden","65,963",,,,,Multiscription operates as a mobile gaming start-up.,"Gaming, PC Games","Copenhagen, Hovedstaden, Denmark, Europe",https://www.multiscription.com/,,2300000,EUR,2558058,,2,3,1,Yes,
Series B - Codat,https://www.crunchbase.com/funding_round/codat-series-b--f7a132bf,Codat,https://www.crunchbase.com/organization/codat,Series B,2021-06-30,46119686,USD,46119686,,"Amex Ventures, PayPal Ventures, Tiger Global Management","Amex Ventures, Index Ventures, PayPal Ventures, Tiger Global Management","67,728",,,,Early Stage Venture,Codat is a financial platform that builds integrated software for small business customers.,"Developer APIs, Financial Services, FinTech, InsurTech, Software","London, England, United Kingdom, Europe",https://www.codat.io,$10M to $50M,176807380,USD,176807380,Late Stage Venture,8,4,4,Yes,
Series A - Pomelo,https://www.crunchbase.com/funding_round/pomelo-pay-series-a--88e4a9a5,Pomelo,https://www.crunchbase.com/organization/pomelo-pay,Series A,2022-12-23,,,,,Inference Partners,Inference Partners,"67,992",,,,Early Stage Venture,Pomelo provides financial institutions and enterprises with a unified payment platform solution to boost revenue and lower costs.,"Banking, Credit Cards, Financial Services, FinTech, Information Technology, Mobile Payments, Payments","London, England, United Kingdom, Europe",https://www.pomelogroup.com/,,14277615,USD,14277615,Early Stage Venture,5,1,1,Yes,
Series A - Axis Spine Technologies,https://www.crunchbase.com/funding_round/axis-spine-technologies-series-a--72886316,Axis Spine Technologies,https://www.crunchbase.com/organization/axis-spine-technologies,Series A,2022-10-18,12500000,USD,12500000,,,"MedTex Ventures, Mercia Asset Management","68,464",,,,Early Stage Venture,Axis Spine Technologies is a Medical Equipment Manufacturing Company.,"Manufacturing, Medical","Saint Albans, Hertford, United Kingdom, Europe",https://axisspinetech.com/,$1M to $10M,16474489,USD,16474489,Early Stage Venture,4,2,2,Yes,
Venture Round - Enginsight,https://www.crunchbase.com/funding_round/enginsight-series-unknown--7dce0777,Enginsight,https://www.crunchbase.com/organization/enginsight,Venture - Series Unknown,2024-09-25,6000000,EUR,6677789,,UVC Partners,"bm-t beteiligungsmanagement thuringen, Brandenburg Ventures, seed + speed Ventures, Smart Infrastructure Ventures ('SIVentures'), Talanx, UVC Partners","68,530",,,,,Enginsight is a security platform that offers cybersecurity solutions for monitoring and securing IT systems.,"Cyber Security, Information Technology, IT Management, Penetration Testing, Software","Jena, Thuringen, Germany, Europe",https://enginsight.com,$1M to $10M,6420000,EUR,7182974,,3,6,2,Yes,
Series A - Axonaut,https://www.crunchbase.com/funding_round/axonaut-series-a--0ad84583,Axonaut,https://www.crunchbase.com/organization/axonaut,Series A,2022-12-07,10000000,EUR,10512053,,The Moon Venture,"Bpifrance, Matmut Innovation, The Moon Venture","68,628",,,,Early Stage Venture,"All inclusive SaaS tool for entrepreneurs, one price, CRM+quotations+invoices+bank+expenses+API",Financial Services,"Labège, Midi-Pyrenees, France, Europe",https://axonaut.com?utm_campaign=crunchbase,$1M to $10M,10600000,EUR,11189303,Early Stage Venture,2,3,,Yes,
