Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Venture Round - Young Platform,https://www.crunchbase.com/funding_round/young-platform-series-unknown--e51d043b,Young Platform,https://www.crunchbase.com/organization/young-platform,Venture - Series Unknown,2024-09-16,2650000,EUR,2949271,,Azimut Holding,Azimut Holding,"52,086",,,,,"Young Platform is a brand-new cryptocurrency exchange designed for the next generation of investors. It is safe, quick and easy to use.","Blockchain, Cryptocurrency, FinTech","Turin, Piemonte, Italy, Europe",https://youngplatform.com/,$1M to $10M,23227480,EUR,25131324,,4,1,1,Yes,
Venture Round - Care Hires,https://www.crunchbase.com/funding_round/care-hires-series-unknown--12e1e0f6,Care Hires,https://www.crunchbase.com/organization/care-hires,Venture - Series Unknown,2024-06-24,1700000,GBP,2155946,,West Hill Capital,West Hill Capital,"52,468",,,,,Care Hires is a location-based app and cloud based software that allows health & social care providers to hire on demand Care Workers,"Health Care, Nursing and Residential Care, Recruiting, Software, Staffing Agency","Leicester, Leicester, United Kingdom, Europe",https://carehires.com/,$1M to $10M,4200000,GBP,5389160,,3,1,1,Yes,
Series A - Reshape Biotech,https://www.crunchbase.com/funding_round/reshape-biotech-series-a--30401454,Reshape Biotech,https://www.crunchbase.com/organization/reshape-biotech,Series A,2024-04-09,20000000,USD,20000000,,Astanor Ventures,"21st.BIO, ACME Capital, Astanor Ventures, Nicholas Francis, Per Falholt, R7 Partners, Y Combinator","52,567",,,,Early Stage Venture,"Reshape Biotech builds lab robots that automate the everyday tasks of microbiologists, from filling plates to analyzing images.","Biotechnology, Industrial Automation, Machine Learning, Robotics","Kongens Lyngby, Hovedstaden, Denmark, Europe",https://reshapebiotech.com/,$1M to $10M,29207790,USD,29207790,Early Stage Venture,4,7,1,Yes,
Series A - Descycle,https://www.crunchbase.com/funding_round/descycle-series-a--dd53f355,Descycle,https://www.crunchbase.com/organization/descycle,Series A,2024-11-18,10200000,GBP,12932576,,"Business Growth Fund, Vorwerk Ventures","Business Growth Fund, Centre for Process Innovation, Cisco Investments, Green Angel Ventures, Kadmos Capital, Nesta, TSP Ventures, Vorwerk Ventures","52,706",,,,Early Stage Venture,British e-waste recycling & metal recovery startup,"CleanTech, Recycling, Sustainability","London, England, United Kingdom, Europe",https://www.descycle.com,$1M to $10M,16050000,GBP,20176684,,4,8,5,Yes,
Venture Round - MediQuo,https://www.crunchbase.com/funding_round/mediquo-series-unknown--52cd1ab1,MediQuo,https://www.crunchbase.com/organization/mediquo,Venture - Series Unknown,2024-02-01,,,,,,Algar Telecom Venture Builder,"52,732",,,,,"MediQuo is a hospital in your pocket, connecting patients and professionals for any health interaction.","Apps, Health Care, Health Diagnostics, Hospital, Medical, mHealth, Software","Barcelona, Catalonia, Spain, Europe",https://www.mediquo.com/,$1M to $10M,7650000,EUR,8775539,,7,1,,Yes,
Series A - Innatera,https://www.crunchbase.com/funding_round/innatera-nanosystems-series-a--cffed4bc,Innatera,https://www.crunchbase.com/organization/innatera-nanosystems,Series A,2024-06-27,5000000,USD,5000000,,Invest-NL,"Delft Enterprises, European Innovation Council, Invest-NL, Matterwave Ventures, MIG Capital","52,955",,,,Early Stage Venture,Innatera is a developer of ultra-low-power intelligence for sensors.,"Artificial Intelligence (AI), Machine Learning, Semiconductor","Delft, Zuid-Holland, The Netherlands, Europe",http://www.innatera.com/,$1M to $10M,27252029,USD,27252029,Early Stage Venture,4,5,,Yes,
Series A - Asgard Therapeutics,https://www.crunchbase.com/funding_round/asgard-therapeutics-series-a--05163b3d,Asgard Therapeutics,https://www.crunchbase.com/organization/asgard-therapeutics,Series A,2024-03-14,30000000,EUR,32648548,,"Johnson & Johnson Innovation, RV Invest","Boehringer Ingelheim Venture Fund, Industrifonden, Johnson & Johnson Innovation, Novo Holdings, RV Invest","53,190",,,,Early Stage Venture,Asgard Therapeutics is a Biotechnology Company.,"Biotechnology, Therapeutics","Lund, Skane Lan, Sweden, Europe",http://www.asgardthx.com/,$1M to $10M,36000000,EUR,39605247,Early Stage Venture,3,5,2,Yes,
Venture Round - Inoviv,https://www.crunchbase.com/funding_round/inoviv-series-unknown--f43796be,Inoviv,https://www.crunchbase.com/organization/inoviv,Venture - Series Unknown,2024-01-30,,,,,Hoxton Ventures,"Foresight Group, Hoxton Ventures","53,195",,,,,Accelerating the world’s transition to precision medicine through application of omics technologies to drug development and healthcare.,"Biopharma, Biotechnology, Health Care, Health Diagnostics, Medical, Medical Device, Precision Medicine, Therapeutics","London, England, United Kingdom, Europe",http://www.inoviv.com/,$1M to $10M,,,,,3,2,2,Yes,
Series A - Kriptown,https://www.crunchbase.com/funding_round/kriptown-series-a--a45a7698,Kriptown,https://www.crunchbase.com/organization/kriptown,Series A,2024-10-08,4200000,EUR,4609706,,"BNP Paribas, Bpifrance, Centilux Family Office","BNP Paribas, Bpifrance, Centilux Family Office","53,384",,,,Early Stage Venture,Kriptown is the SME New Exchange.,"Blockchain, Financial Services, FinTech, Funding Platform","Paris, Ile-de-France, France, Europe",https://www.kriptown.com,$1M to $10M,6050000,EUR,6701239,,4,3,,Yes,
Venture Round - Mazepay,https://www.crunchbase.com/funding_round/mazepay-a-s-series-unknown--91d5c34c,Mazepay,https://www.crunchbase.com/organization/mazepay-a-s,Venture - Series Unknown,2024-08-29,1750000,EUR,1939035,,Vendep Capital,Vendep Capital,"53,769",,,,,Mazepay helps procurement and finance professionals cut the tail in long-tail procurement.,"B2B, Financial Services, Information Technology, Procurement","Aarhus, Midtjylland, Denmark, Europe",https://mazepay.com,$1M to $10M,7250000,EUR,8057420,,3,1,1,Yes,
Venture Round - Vetbiolix,https://www.crunchbase.com/funding_round/vetbiolix-series-unknown--07254c22,Vetbiolix,https://www.crunchbase.com/organization/vetbiolix,Venture - Series Unknown,2024-12-06,4000000,EUR,4230248,,,"Bpifrance, Captech Santé, Nord France Amorcage, Tudigo","54,483",,,,,Développement clinique de solutions thérapeutiques innovantes pour le marché vétérinaire chiens & chats : oncologie & pathologies chroniques,,"Loos, Nord-Pas-de-Calais, France, Europe",https://www.vetbiolix.com/,,6500000,EUR,7001919,,2,4,,Yes,
Venture Round - Threatray,https://www.crunchbase.com/funding_round/threatray-series-unknown--d0ede630,Threatray,https://www.crunchbase.com/organization/threatray,Venture - Series Unknown,2024-08-20,,,,,SICTIC,SICTIC,"54,721",,,,,Threatray produces code-based threat intelligence by making massive malware repositories and feeds searchable and correlatable.,"Analytics, Artificial Intelligence (AI), Information Technology, iOS, Software","Biel, Bern, Switzerland, Europe",https://threatray.com/,$1M to $10M,4548998,USD,4548998,,5,1,,Yes,
Series B - Seqera,https://www.crunchbase.com/funding_round/seqera-labs-series-b--b105459a,Seqera,https://www.crunchbase.com/organization/seqera-labs,Series B,2025-05-06,26000000,USD,26000000,,Addition,"Addition, Amino Collective, Amit Gupta, BoxOne Ventures, SNR.vc, Speedinvest, Talis Capital","54,900",,,,Early Stage Venture,"Seqera makes complex data analysis accessible at any scale by providing the tools to drive innovation in genomics, global health, and beyond","Big Data, Cloud Computing, Life Science, Software","Barcelona, Catalonia, Spain, Europe",http://www.seqera.io,$10M to $50M,52977720,USD,52977720,Early Stage Venture,6,7,,Yes,
Series A - Aether Biomedical,https://www.crunchbase.com/funding_round/aether-biomedical-series-a--b1d86aaa,Aether Biomedical,https://www.crunchbase.com/organization/aether-biomedical,Series A,2023-11-13,5800000,USD,5800000,,"J2 Ventures, Story Ventures","Chiratae Ventures, J2 Ventures, Story Ventures","55,079",,,,Early Stage Venture,Aether Biomedical is a rehabiliation robotics startup focused on building bionic limbs for upper limb amputees,"Artificial Intelligence (AI), Biotechnology, Electronics, Health Care, Information Technology, Medical, Medical Device, Robotics","Poznan, Wielkopolskie, Poland, Europe",https://www.aetherbiomedical.com,$1M to $10M,11283322,USD,11283322,Early Stage Venture,9,3,3,Yes,
Series A - AZmed,https://www.crunchbase.com/funding_round/azmed-series-a--30e38b6b,AZmed,https://www.crunchbase.com/organization/azmed,Series A,2024-02-20,15000000,EUR,16214849,,,"Maison Worms, Teampact ventures, Techstars","56,102",,,,Early Stage Venture,AZmed is a Medtech startup that offers innovative solutions to optimize healthcare specialists’ workflow by using AI.,"Artificial Intelligence (AI), CRM, Health Care, Medical, Software","Paris, Ile-de-France, France, Europe",http://www.azmed.co,Less than $1M,21163698,USD,21163698,Early Stage Venture,4,3,1,Yes,
Venture Round - 21Shares,https://www.crunchbase.com/funding_round/amun-series-unknown--6cc565ab,21Shares,https://www.crunchbase.com/organization/amun,Venture - Series Unknown,2022-09-06,25000000,USD,25000000,,Marshall Wace,"Collab+Currency, ETFS Capital, Marshall Wace, Quiet Ventures, Valor Equity Partners","56,151",,,,,21Shares makes investing in cryptocurrencies easy by using conventional brokers or banks.,"Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology","Zürich, Zurich, Switzerland, Europe",https://21shares.com/,$50M to $100M,25000000,USD,25000000,,3,5,,Yes,
Series A - Meisterwerk,https://www.crunchbase.com/funding_round/meisterwerk-series-a--1042e84d,Meisterwerk,https://www.crunchbase.com/organization/meisterwerk,Series A,2024-07-25,6000000,EUR,6510819,,Semapa Next,"I2BF Global Ventures, Innovation Nest, Marcus Krüger, Nexxus Capital Management, seed + speed Ventures, Semapa Next, Speedinvest, Wecken & Cie.","56,316",,,,Early Stage Venture,"Meisterwerk provides a B2B SaaS operating system for SMB field service, solar/installation and craftsman companies.","Apps, Construction, SaaS, Small and Medium Businesses, Software","Berlin, Berlin, Germany, Europe",https://meisterwerk.app,$1M to $10M,8650000,EUR,9329225,Early Stage Venture,3,8,1,Yes,
Series A - Moveshelf,https://www.crunchbase.com/funding_round/moveshelf-series-a--37fc07c6,Moveshelf,https://www.crunchbase.com/organization/moveshelf,Series A,2022-10-01,1700000,EUR,1666577,,NextGen Ventures,"Locapes Investment Fund, NextGen Ventures, Utrecht Health Seed Fund","56,569",,,,Early Stage Venture,"Motion intelligence, 3D Character Animation, Movement Science, SaaS","3D Technology, Analytics, Animation, Artificial Intelligence (AI), Hardware, Motion Capture, SaaS, Software, Web Apps","Utrecht, Utrecht, The Netherlands, Europe",https://moveshelf.com,$1M to $10M,1700000,EUR,1666577,Early Stage Venture,2,3,1,Yes,
Series B - PQShield,https://www.crunchbase.com/funding_round/pqshield-series-b--a2b7b23f,PQShield,https://www.crunchbase.com/organization/pqshield,Series B,2024-06-20,37000000,USD,37000000,,Addition,"Addition, Braavos Investment Advisers, Chevron Technology Ventures, Legal & General Capital, Oxford Science Enterprises","56,767",,,,Early Stage Venture,PQShield is a post-quantum cryptography company that develops cryptographic algorithms and protocols to secure technology infrastructures.,"Cyber Security, Network Security, Quantum Computing, Software","Oxford, Oxfordshire, United Kingdom, Europe",https://pqshield.com,$1M to $10M,63937122,USD,63937122,Early Stage Venture,5,5,2,Yes,
Series B - Checkly,https://www.crunchbase.com/funding_round/checkly-series-b--99d811a8,Checkly,https://www.crunchbase.com/organization/checkly,Series B,2024-07-31,20000000,USD,20000000,,Balderton Capital,"Accel, Balderton Capital, CRV, Paul Müller","56,850",,,,Early Stage Venture,Build & run synthetics that scale,DevOps,"Berlin, Berlin, Germany, Europe",https://checklyhq.com/,$1M to $10M,32250000,USD,32250000,Early Stage Venture,3,4,1,Yes,
Series A - natcap,https://www.crunchbase.com/funding_round/natcap-series-a--acea9f91,natcap,https://www.crunchbase.com/organization/natcap,Series A,2024-07-03,10000000,USD,10000000,,,"Andre Hoffmann, David Craig, Index Ventures, Norinchukin Capital, Oxford Science Enterprises, Pelican Ag, Yeo Valley Farms","56,846",,,,Early Stage Venture,natcap is a nature intelligence company that provides report and act on impacts and dependencies on nature.,"B2B, Consulting, Environmental Consulting, Finance, SaaS, Social","London, England, United Kingdom, Europe",https://natcapresearch.com,,13374375,USD,13374375,Early Stage Venture,2,7,1,Yes,
Venture Round - FilmChain,https://www.crunchbase.com/funding_round/filmchain-series-unknown--73d56c79,FilmChain,https://www.crunchbase.com/organization/filmchain,Venture - Series Unknown,2024-04-18,2800000,EUR,2979915,,The Holt Xchange,"DeBa Ventures, HearstLab, Roca X, TechAngels, The Holt Xchange","57,776",,,,,"FilmChain is the fintech infrastructure modernising payments in film and TV, and operating a royalties management for enterprises.","FinTech, Media and Entertainment","London, England, United Kingdom, Europe",https://filmchain.co/,$1M to $10M,2800000,EUR,2979915,,2,5,1,Yes,
Series B - IRIS Audio Technologies,https://www.crunchbase.com/funding_round/iris-listen-well-series-b--b5b49064,IRIS Audio Technologies,https://www.crunchbase.com/organization/iris-listen-well,Series B,2024-05-27,,,,,,BOKA Group,"58,438",,,,Early Stage Venture,IRIS Listen Well is bringing back living sound and enabling the world to Listen Well.,"Artificial Intelligence (AI), Audio, Enterprise Software, Music, SaaS, Software, Wellness","London, England, United Kingdom, Europe",https://iris.audio,$1M to $10M,10015075,USD,10015075,Early Stage Venture,3,1,,Yes,
Venture Round - Relox Robotics,https://www.crunchbase.com/funding_round/relox-robotics-series-unknown--72a44ad9,Relox Robotics,https://www.crunchbase.com/organization/relox-robotics,Venture - Series Unknown,2022-09-01,11000000,SEK,1019198,,Almi Invest,Almi Invest,"58,669",,,,,"Relox Robotics is a robotics company that uses robots to automate dangerous, repetitive, and labor-intensive tasks.","Industrial, Machine Learning, Machinery Manufacturing","Stockholm, Stockholms Lan, Sweden, Europe",http://www.reloxrobotics.com,$1M to $10M,1134589,USD,1134589,,4,1,,Yes,
Series A - Tiney,https://www.crunchbase.com/funding_round/tiney-series-a--e617c730,Tiney,https://www.crunchbase.com/organization/tiney,Series A,2024-05-13,7200000,GBP,9042386,,Mustard Seed,"Mustard Seed, PortfoLion Capital Partners, Rubio Impact Ventures, Sparkmind.vc","58,976",,,,Early Stage Venture,Tiney is a childcare startup providing home nurseries with early years education.,"Child Care, Children, Education","London, England, United Kingdom, Europe",https://www.tiney.co,$1M to $10M,16850946,USD,16850946,Early Stage Venture,3,4,1,Yes,
Venture Round - Dynelectro,https://www.crunchbase.com/funding_round/dynelectro-series-unknown--a7719697,Dynelectro,https://www.crunchbase.com/organization/dynelectro,Venture - Series Unknown,2024-07-11,11000000,EUR,11961501,"Women Founded, Women Led",Export and Investment Fund,"European Investment Bank, Export and Investment Fund, PSV, The Footprint Firm, Vsquared Ventures, Yara Growth Ventures","59,012",,,,,Dynelectro is a green energy technology company that focuses on reducing CO2 emissions by transforming fossil fuels into green fuels.,"Fuel, GreenTech, Renewable Energy","Copenhagen, Hovedstaden, Denmark, Europe",https://dynelectro.dk,$1M to $10M,24500000,EUR,26590486,,4,6,1,Yes,
Venture Round - Blixt,https://www.crunchbase.com/funding_round/blixt-e9a7-series-unknown--12069b62,Blixt,https://www.crunchbase.com/organization/blixt-e9a7,Venture - Series Unknown,2024-07-15,,,,,EIC Accelerator,EIC Accelerator,"59,156",,,,,Blixtis a company that offers semiconductor-based circuit breakers and household fuses.,Semiconductor,"Stockholm, Stockholms Lan, Sweden, Europe",https://blixt.tech/,$100M to $500M,7071429,EUR,7825731,,5,1,,Yes,
Venture Round - WIND my ROOF,https://www.crunchbase.com/funding_round/wind-my-roof-series-unknown--fe008df7,WIND my ROOF,https://www.crunchbase.com/organization/wind-my-roof,Venture - Series Unknown,2023-10-24,2000000,EUR,2119001,,,"Antoine Fuentes, EIT InnoEnergy, Group IDEC INVEST, VINCI Energies","60,394",,,,,WIND my ROOF develops a modular roof wind turbines intended to help flat-roofed buildings to exploit the potential of wind power.,"Energy, Energy Efficiency, Renewable Energy","Vincennes, Ile-de-France, France, Europe",https://www.windmyroof.com/,,2200000,EUR,2339549,,2,4,2,Yes,
Venture Round - wamo,https://www.crunchbase.com/funding_round/wamo-e32b-series-unknown--c9340c02,wamo,https://www.crunchbase.com/organization/wamo-e32b,Venture - Series Unknown,2024-07-18,5000000,USD,5000000,,,"EdenBase, Finberg, Logo Ventures, RePie Asset Management","60,572",,,,,"Wamo is on a mission to make financial services easier, more accessible, and more tailored for small and medium-sized businesses (SMBs)","Financial Services, FinTech, Information Technology","London, England, United Kingdom, Europe",https://wamo.io/,$1M to $10M,10309900,USD,10309900,,7,4,1,Yes,
Series B - bezahl.de,https://www.crunchbase.com/funding_round/bezahl-series-b--44269504,bezahl.de,https://www.crunchbase.com/organization/bezahl,Series B,2024-03-20,22000000,EUR,24062624,,PayPal Ventures,"Motive Ventures, PayPal Ventures, Seaya, Walter Ventures","60,877",,,,Early Stage Venture,NX Technologies provides digital and automated payment management and solutions.,"Financial Services, Mobile Payments, Payments","Cologne, Nordrhein-Westfalen, Germany, Europe",https://www.bezahl.de,$10M to $50M,61000000,EUR,67443054,Late Stage Venture,4,4,3,Yes,
Series A - Venly,https://www.crunchbase.com/funding_round/arkane-network-series-a--7f559501,Venly,https://www.crunchbase.com/organization/arkane-network,Series A,2022-04-28,21000000,EUR,22057665,,Courtside Ventures,"Alpaca VC, Buck Stash, Coinbase Ventures, Courtside Ventures, Fortino Capital, HTGF (High-Tech Gruenderfonds), imec.istart, LeadBlock Partners, Plug and Play, Powerhouse, Tioga Capital Partners, Transcend Fund","60,981",,,,Early Stage Venture,"Venly is a blockchain-agnostic technology firm that provides wallet, NFT and marketplace solutions.","Blockchain, Collectibles, Cryptocurrency, E-Commerce, FinTech, Gaming, Information Technology","Antwerp, Antwerpen, Belgium, Europe",https://venly.io,$1M to $10M,24650000,EUR,26382746,Early Stage Venture,3,12,2,Yes,
Venture Round - MetisMotion,https://www.crunchbase.com/funding_round/metismotion-series-unknown--3384aeda,MetisMotion,https://www.crunchbase.com/organization/metismotion,Venture - Series Unknown,2025-02-17,,,,,EIC Accelerator,EIC Accelerator,"61,000",,,,,MetisMotion is innovative technology enables ultra-light and dynamic actuators.,"Industrial Automation, Information Technology, Manufacturing, Robotics","Munich, Bayern, Germany, Europe",https://www.metismotion.com/,,5500000,EUR,6359399,,5,1,,Yes,
Series A - FAAREN Group GmbH,https://www.crunchbase.com/funding_round/faaren-gmbh-series-a--e38ef3e8,FAAREN Group GmbH,https://www.crunchbase.com/organization/faaren-gmbh,Series A,2024-02-21,3200000,EUR,3462510,,,Gert Schaub,"61,188",,,,Early Stage Venture,FAAREN is a B2B SaaS that enables automotive companies to enter the subscription market,"Automotive, SaaS, Subscription Service","Würzburg, Bayern, Germany, Europe",http://www.faaren-group.com,$1M to $10M,12712510,USD,12712510,Early Stage Venture,6,1,,Yes,
Series A - HarfangLab,https://www.crunchbase.com/funding_round/harfanglab-series-a--0c87308a,HarfangLab,https://www.crunchbase.com/organization/harfanglab,Series A,2023-10-09,25000000,EUR,26446743,,Crédit Mutuel Innovation,"Crédit Mutuel Innovation, Elaia, MassMutual Ventures","61,955",,,,Early Stage Venture,HarfangLab develops a hunting software to boost detection and neutralization of cyberattacks against companies endpoints.,"Cyber Security, Network Security, Software","Paris, Ile-de-France, France, Europe",https://harfanglab.io/en,$10M to $50M,30000000,EUR,32555493,Early Stage Venture,3,3,3,Yes,
Venture Round - BionIT Labs,https://www.crunchbase.com/funding_round/bionit-labs-series-unknown--5fe02f10,BionIT Labs,https://www.crunchbase.com/organization/bionit-labs,Venture - Series Unknown,2024-07-03,5500000,EUR,5935134,,,"CDP Venture Capital, ENEA Tech e Biomedical, Fondo per la Ricerca e l’Innovazione, Sefea Impact, SIMEST","62,303",,,,,"Design, Development and Production of Innovative Medical Devices","Health Care, Medical, Medical Device","Soleto, Puglia, Italy, Europe",https://www.bionitlabs.com,$1M to $10M,9780000,EUR,10858094,,6,5,,Yes,
Series A - CYCLE,https://www.crunchbase.com/funding_round/gethenry-series-a--905094dd,CYCLE,https://www.crunchbase.com/organization/gethenry,Series A,2023-07-19,10300000,EUR,11541146,,Scania Growth Capital,"APX, EnBW New Ventures, Founder Collective, LocalGlobe, Scania Growth Capital, SpeedUp Venture Capital Group, Third Sphere, Visionaries Club","62,468",,,,Early Stage Venture,CYCLE provides serviced electric vehicles for last-mile delivery companies and couriers.,"Electric Vehicle, Transportation","Berlin, Berlin, Germany, Europe",https://cycle.eco,,29902187,USD,29902187,Early Stage Venture,8,8,4,Yes,
Series A - Detecht,https://www.crunchbase.com/funding_round/detecht-series-a--fccf3684,Detecht,https://www.crunchbase.com/organization/detecht,Series A,2023-09-20,4000000,SEK,358644,,Chalmers Ventures AB,Chalmers Ventures AB,"62,476",,,,Early Stage Venture,Detecht is a company working for the development of a mobile app for motorcyclists.,Automotive,"Gothenburg, Vastra Gotaland, Sweden, Europe",https://www.detecht.se/,,1905959,USD,1905959,Early Stage Venture,4,1,,Yes,
Series A - Audion,https://www.crunchbase.com/funding_round/audion-series-a--ce4fb96a,Audion,https://www.crunchbase.com/organization/audion,Series A,2022-11-15,6000000,EUR,6214500,,"Elevation Capital Partners, Founders Future","Elevation Capital Partners, Founders Future","62,883",,,,Early Stage Venture,Audion is an Adtech providing the most advanced audio platform for enterprise publishers,"Advertising Platforms, Audio, Internet Radio, Podcast","Paris, Ile-de-France, France, Europe",https://www.audion.fm,,7100000,EUR,7432667,Early Stage Venture,2,2,3,Yes,
Series A - Seven Bel,https://www.crunchbase.com/funding_round/seven-bel-series-a--019e5768,Seven Bel,https://www.crunchbase.com/organization/seven-bel,Series A,2023-07-01,750000,EUR,818733,,eQventure,eQventure,"63,448",,,,Early Stage Venture,Measurement technology for sound visualization,Information Technology,"Linz, Oberosterreich, Austria, Europe",http://www.sevenbel.com,,2105000,EUR,2336574,Early Stage Venture,5,1,,Yes,
Series B - Formo,https://www.crunchbase.com/funding_round/formo-bio-series-b--284329a8,Formo,https://www.crunchbase.com/organization/formo-bio,Series B,2024-09-09,61000000,USD,61000000,,,"Elevat3 Capital, EQT Ventures, FoodLabs, Grazia Equity, Happiness Capital, Indiposa Investments, Lowercarbon Capital, M Ventures, Rewe Group, Sazaby League, SevenVentures, The Nature Conservancy, Woodline Partners","64,202",,,,Early Stage Venture,Formo is a cell-ag company that develops animal-free dairy products using nature-identical milk proteins from precision fermentation.,"Biotechnology, Food and Beverage, Life Science","Berlin, Berlin, Germany, Europe",https://formo.bio,$1M to $10M,151379627,USD,151379627,,9,13,1,Yes,
Series A - Penfold,https://www.crunchbase.com/funding_round/penfold-series-a--23bb4de7,Penfold,https://www.crunchbase.com/organization/penfold,Series A,2022-07-12,1945413,GBP,2310727,,,"Crowdcube, Jeremy Coller","64,934",40965861,GBP,48658532,Early Stage Venture,Penfold is a pension management company that assists its users in tracking their pensions.,"Financial Services, FinTech, Mobile, Mobile Apps, Personal Finance","London, England, United Kingdom, Europe",http://www.getpenfold.com,$1M to $10M,24933116,GBP,32083121,,8,2,,Yes,
Series A - Archax,https://www.crunchbase.com/funding_round/archax-series-a--fc06607f,Archax,https://www.crunchbase.com/organization/archax,Series A,2022-11-08,28454599,USD,28454599,,Aberdeen,"Aberdeen, Accelerator Ventures, BitRock Capital, Blockchain Coinvestorsqq, CE Innovation Capital, Keiretsu Capital, Lingfeng Capital, SGH CAPITAL, Tezos Foundation","65,362",,,,Early Stage Venture,"Archax is a global, regulated, digital asset exchange, brokerage and custodian based in London.","Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Services, FinTech, Trading Platform, Web3","London, England, United Kingdom, Europe",https://www.archax.com,,45073866,USD,45073866,Early Stage Venture,6,9,1,Yes,
Series A - NOVAMEAT,https://www.crunchbase.com/funding_round/novameat-series-a--37a3ab87,NOVAMEAT,https://www.crunchbase.com/organization/novameat,Series A,2024-09-12,17400000,EUR,19277557,,"Forbion Capital Partners, Sofinnova Partners","Forbion Capital Partners, Praesidium, Rubio Impact Ventures, Sofinnova Partners, Unovis Asset Management","65,722",,,,Early Stage Venture,NOVAMEAT develops cutting-edge technological solutions to feed the planet’s growing population with plant-based foods.,"Alternative Protein, Food and Beverage, Food Processing, Plant-Based Foods","Barcelona, Catalonia, Spain, Europe",https://www.novameat.com/,$1M to $10M,22920000,EUR,25552740,Early Stage Venture,4,5,4,Yes,
Venture Round - Vault Platform,https://www.crunchbase.com/funding_round/vault-platform-series-unknown--671a9c97,Vault Platform,https://www.crunchbase.com/organization/vault-platform,Venture - Series Unknown,2023-05-31,9000000,USD,9000000,,Illuminate Financial,Illuminate Financial,"65,782",,,,,"Vault Platform is the operating system for corporate integrity - an all-in-one speak up, case management, and ethics data platform","Compliance, Enterprise Software, Human Resources, SaaS, Virtual Workforce","London, England, United Kingdom, Europe",https://vaultplatform.com,$1M to $10M,21400000,USD,21400000,M&A,4,1,,Yes,
Series A - V7,https://www.crunchbase.com/funding_round/v7-series-a--06377f6a,V7,https://www.crunchbase.com/organization/v7,Series A,2022-11-28,33000000,USD,33000000,,"Radical Ventures, Temasek Holdings","Air Street Capital, Amadeus Capital Partners, Ashish Vaswani, Francois Collet, José Valim, Oriol Vinyals, Partech, Radical Ventures, Temasek Holdings","66,054",,,,Early Stage Venture,V7 is a powerful AI training data platform used to produce high-quality image and video data annotations to train computer vision models.,"Artificial Intelligence (AI), Data Collection and Labeling, Image Recognition, Machine Learning, Software","London, England, United Kingdom, Europe",https://www.v7labs.com,Less than $1M,43000000,USD,43000000,Early Stage Venture,3,9,3,Yes,
Venture Round - Phantasma Labs,https://www.crunchbase.com/funding_round/phantasma-labs-series-unknown--72a97d88,Phantasma Labs,https://www.crunchbase.com/organization/phantasma-labs,Venture - Series Unknown,2024-10-07,,,,,"Momenta, RunwayFBU","Momenta, RunwayFBU","66,358",,,,,"AI-based production planning software delivering 200× faster, 30% better plans. No big data. ROI in just 3–6 months.","Artificial Intelligence (AI), Automotive, Industrial, Manufacturing, Software","Berlin, Berlin, Germany, Europe",https://www.phantasma.global,,,,,,2,2,2,Yes,
Venture Round - A4CELL,https://www.crunchbase.com/funding_round/arrays-for-cell-nanodevices-sl-series-unknown--fae75be1,A4CELL,https://www.crunchbase.com/organization/arrays-for-cell-nanodevices-sl,Venture - Series Unknown,2023-10-19,3000000,EUR,3175958,,Dreavent Capital,"BeAble Capital, Dreavent Capital, INNVIERTE ECONOMIA SOSTENIBLE SICC SME SA","66,834",,,,,A4CELL is a company that develops SPAchip (suspended planar-array chips) that help monitor living single cells.,"Biotechnology, Life Science","Madrid, Madrid, Spain, Europe",https://www.a4cell.com/,,5309154,EUR,5849237,,5,3,1,Yes,
Series A - Spotta,https://www.crunchbase.com/funding_round/spotta-series-a--55d731c5,Spotta,https://www.crunchbase.com/organization/spotta,Series A,2023-12-15,3000000,GBP,3807000,,"ACF Investors, STIHL Ventures, The Yield Lab","ACF Investors, Cambridge Capital Group, GrowthWorks Capital, Martlet Capital, REMUS Capital, STIHL Ventures, The Yield Lab, Wren Capital","67,504",,,,Early Stage Venture,Spotta is the creator of an ultra-low-power insect monitoring sensor meant to identify bed bug infestations.,"Hospitality, Housekeeping Service, Pet","Cambridge, Cambridgeshire, United Kingdom, Europe",https://spotta.co,$1M to $10M,5626153,USD,5626153,,3,8,1,Yes,
Venture Round - LiveEO,https://www.crunchbase.com/funding_round/liveeo-series-unknown--64211650,LiveEO,https://www.crunchbase.com/organization/liveeo,Venture - Series Unknown,2025-02-17,,,,,EIC Accelerator,EIC Accelerator,"67,553",,,,,LiveEO provides earth observation technologies and solutions.,"Analytics, Artificial Intelligence (AI), Asset Management, SaaS","Berlin, Berlin, Germany, Europe",https://live-eo.com,$1M to $10M,64931218,USD,64931218,,10,1,,Yes,
