Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Series B - Bumper,https://www.crunchbase.com/funding_round/auto-service-finance-limited-series-b--97e9c5f0,Bumper,https://www.crunchbase.com/organization/auto-service-finance-limited,Series B,2024-01-03,40000000,GBP,50693423,,Autotech Ventures,"Autotech Ventures, InMotion Ventures, Porsche Ventures, Revo Capital, Shell Ventures","263,074",,,,Early Stage Venture,Bumper is an automotive fintech company that provides payment solutions to car dealerships.,"Automotive, Finance, FinTech","London, England, United Kingdom, Europe",https://www.bumper.co.uk,$1M to $10M,157407956,USD,157407956,Early Stage Venture,15,5,3,Yes,
Venture Round - Comprimato,https://www.crunchbase.com/funding_round/comprimato-series-unknown--2e6794ff,Comprimato,https://www.crunchbase.com/organization/comprimato,Venture - Series Unknown,2014-09-29,1000000,EUR,1268931,,,"Credo Ventures, Y Soft Ventures","263,087",,,,,Comprimato provides GPU accelerated storage compression and video compression solutions for Ultra HD 8K and 360/VR video.,"Data Storage, Digital Media, GPU, National Security, Software, Video, Virtual Reality","Brno, Jihomoravsky kraj, Czech Republic, Europe",http://comprimato.com/,$1M to $10M,1200000,EUR,1544073,,2,2,2,Yes,
Series A - Bumper,https://www.crunchbase.com/funding_round/auto-service-finance-limited-series-a--9c1eec76,Bumper,https://www.crunchbase.com/organization/auto-service-finance-limited,Series A,2022-11-30,26100000,GBP,31518351,,Revo Capital,"Autotech Ventures, InMotion Ventures, ITOCHU Corporation, Revo Capital","268,573",,,,Early Stage Venture,Bumper is an automotive fintech company that provides payment solutions to car dealerships.,"Automotive, Finance, FinTech","London, England, United Kingdom, Europe",https://www.bumper.co.uk,$1M to $10M,157407956,USD,157407956,Early Stage Venture,15,4,3,Yes,
Series A - STEM,https://www.crunchbase.com/funding_round/kano-series-a--39fe965a,STEM,https://www.crunchbase.com/organization/kano,Series A,2015-05-04,15000000,USD,15000000,,Breyer Capital,"Breyer Capital, Collaborative Fund, JamJar Investments, Jim O'Neill","263,492",,,,Early Stage Venture,Inventing products that reinterpret music and video to help people be more creative.,"Computer, E-Learning, Hardware, Music, Software","London, England, United Kingdom, Europe",https://kano.tech/,$1M to $10M,45500000,USD,45500000,,9,4,1,Yes,
Series A - Velasca,https://www.crunchbase.com/funding_round/velasca-series-a--389f32ad,Velasca,https://www.crunchbase.com/organization/velasca,Series A,2019-11-03,4500000,EUR,5024565,,P101,"Giovanni Gardelli, Luca Ferrante Carrante, Milano Investment Partners SGR, P101","268,665",,,,Early Stage Venture,"Velasca is a direct-to-consumer brand, focused on offering Made in Italy shoes at friendly prices.","E-Commerce, Fashion, Retail, Shoes","Milan, Lombardia, Italy, Europe",https://www.velasca.com/,$10M to $50M,10245000,EUR,11703424,Early Stage Venture,8,4,1,Yes,
Series B - Contentful,https://www.crunchbase.com/funding_round/contentful-series-b--d041c534,Contentful,https://www.crunchbase.com/organization/contentful,Series B,2016-05-26,13000000,USD,13000000,,Benchmark,"Balderton Capital, Benchmark, Point Nine, Trinity Ventures","264,128",,,,Early Stage Venture,Contentful offers a headless content management system that helps organizations deliver content across channels.,"Cloud Computing, CMS, Content, Developer Tools, Publishing, SaaS, Software","Berlin, Berlin, Germany, Europe",https://www.contentful.com,$10M to $50M,349600000,USD,349600000,Late Stage Venture,9,4,2,Yes,
Venture Round - Elliptic,https://www.crunchbase.com/funding_round/elliptic-series-unknown--5c955817,Elliptic,https://www.crunchbase.com/organization/elliptic,Venture - Series Unknown,2017-12-23,5000000,USD,5000000,,SignalFire,"NCSC For Startups, SignalFire","265,876",,,,,Elliptic is a fintech company that specializes in blockchain analytics solutions to ensure financial crime compliance .,"Bitcoin, Blockchain, Compliance, Finance, FinTech","London, England, United Kingdom, Europe",https://www.elliptic.co/,$10M to $50M,100000000,USD,100000000,Late Stage Venture,8,2,2,Yes,
Venture Round - Medallia Video,https://www.crunchbase.com/funding_round/livinglens-series-unknown--af761807,Medallia Video,https://www.crunchbase.com/organization/livinglens,Venture - Series Unknown,2018-05-18,1750000,GBP,2357236,,,Endeavour Ventures,"269,373",5700000,GBP,7677853,,Medallia Video offers video-based insight tools that enable companies to turn consumer insight films into market research.,"Market Research, Semantic Search, Video","London, England, United Kingdom, Europe",http://livinglens.tv,$1M to $10M,10976625,USD,10976625,M&A,10,1,,Yes,
Venture Round - Spotnight,https://www.crunchbase.com/funding_round/spotnight-series-unknown--e8b05f62,Spotnight,https://www.crunchbase.com/organization/spotnight,Venture - Series Unknown,2015-11-27,,,,,,Downing Ventures,"270,380",,,,,Spotnight offers an application that enables its users to find information and events related to local bars and clubs.,"Apps, Events, Mobile, Nightlife","London, England, United Kingdom, Europe",http://www.spotnightapp.com,$1M to $10M,,,,,2,1,,Yes,
Series D - Malt,https://www.crunchbase.com/funding_round/hopwork-series-d--b14b41a4,Malt,https://www.crunchbase.com/organization/hopwork,Series D,2022-07-31,60000000,EUR,61261997,,,"Bpifrance, Eurazeo, Goldman Sachs Growth Equity","270,897",,,,Late Stage Venture,Malt is a curated local marketplace that connects the best freelancers and customers.,"Consumer, Marketplace, Search Engine","Paris, Ile-de-France, France, Europe",https://www.malt.com,Less than $1M,195349943,USD,195349943,Late Stage Venture,6,3,,Yes,
Venture Round - UNMADE,https://www.crunchbase.com/funding_round/knyttan-series-unknown--dcf54a8d,UNMADE,https://www.crunchbase.com/organization/knyttan,Venture - Series Unknown,2020-02-24,,,,,,Maersk Growth,"271,260",,,,,Unmade provides customizable design through industrial manufacturing.,"3D Printing, Apparel, Fashion, Personalization, Software","London, England, United Kingdom, Europe",http://www.unmade.com,$1M to $10M,13211467,USD,13211467,M&A,5,1,1,Yes,
Venture Round - Immfly,https://www.crunchbase.com/funding_round/immfly-series-unknown--8d18ed76,Immfly,https://www.crunchbase.com/organization/immfly,Venture - Series Unknown,2020-02-03,,,,,Boeing HorizonX Ventures,"Boeing HorizonX Ventures, Criteria Venture Tech","272,135",,,,,"Immfly designs, develops and manages in-flight digital services including connectivity, entertainment and retail options.","Content, Internet, Travel, Video","Barcelona, Catalonia, Spain, Europe",http://www.immfly.com,Less than $1M,2400000,EUR,2670310,,4,2,1,Yes,
Series A - Captini,https://www.crunchbase.com/funding_round/captini-series-a--bcc65e2c,Captini,https://www.crunchbase.com/organization/captini,Series A,2019-11-20,2000000,USD,2000000,,24 Haymarket,24 Haymarket,"273,209",,,,Early Stage Venture,Captini transforms Guest WiFi networks into an automated marketing service that increases customer return rates.,"Big Data, Internet, Marketing Automation, Social Media Marketing, Wireless","London, England, United Kingdom, Europe",https://captini.com/,Less than $1M,2600000,USD,2600000,Early Stage Venture,2,1,,Yes,
Series B - Hubs,https://www.crunchbase.com/funding_round/3d-hubs-series-b--0f18fc52,Hubs,https://www.crunchbase.com/organization/3d-hubs,Series B,2016-07-15,6999998,USD,6999998,,EQT Ventures,"Balderton Capital, DOEN Participaties, EQT Ventures, Marcel Beemsterboer","273,790",,,,Early Stage Venture,Hubs is an online manufacturing platform that provides engineers with on-demand access to a global network of manufacturing partners.,"3D Printing, Finance, Industrial Manufacturing, Manufacturing, Social Network","Amsterdam, Noord-Holland, The Netherlands, Europe",https://www.hubs.com,$1M to $10M,31499998,USD,31499998,M&A,4,4,2,Yes,
Venture Round - Kokoon Technology,https://www.crunchbase.com/funding_round/kokoon-technology-series-unknown--6b7c51de,Kokoon Technology,https://www.crunchbase.com/organization/kokoon-technology,Venture - Series Unknown,2020-02-28,3000000,GBP,3846450,,Blackfinch Ventures,"Alex Macdonald, Blackfinch Ventures, Crowdcube","273,795",,,,,Kokoon Technology is a digital health platform applying data to provide a personalized path to better sleep,"Consumer Electronics, Health Care, Home Health Care, mHealth, Personal Health, Wellness","London, England, United Kingdom, Europe",http://www.kokoon.io,$1M to $10M,8342720,USD,8342720,,7,3,,Yes,
Venture Round - TILT Biotherapeutics,https://www.crunchbase.com/funding_round/tilt-biotherapeutics-series-unknown--2eb22bef,TILT Biotherapeutics,https://www.crunchbase.com/organization/tilt-biotherapeutics,Venture - Series Unknown,2022-06-14,10000000,EUR,10437117,,Lifeline Ventures,"Lifeline Ventures, Tesi","273,855",,,,,TILT Biotherapeutics Ltd is the leading company globally working in the area of enabling tumor.,"Apps, Biotechnology, Health Care","Helsinki, Southern Finland, Finland, Europe",http://tiltbio.com/,$1M to $10M,71102755,USD,71102755,Early Stage Venture,10,2,2,Yes,
Venture Round - Appear Here,https://www.crunchbase.com/funding_round/appear-here-series-unknown--c25eaa23,Appear Here,https://www.crunchbase.com/organization/appear-here,Venture - Series Unknown,2016-01-28,,,,,,Upscale,"274,335",,,,,Appear Here is an online marketplace for retail space.,"Commercial Real Estate, Marketplace, Real Estate, Retail","London, England, United Kingdom, Europe",https://www.appearhere.co.uk/,$10M to $50M,21400000,USD,21400000,Early Stage Venture,6,1,,Yes,
Series A - Unu motors,https://www.crunchbase.com/funding_round/unu-series-a--630bf948,Unu motors,https://www.crunchbase.com/organization/unu,Series A,2017-04-11,7500000,EUR,7957745,,"Capnamic, IRIS","Capnamic, IRIS, Michael Baum, NRW.BANK","275,748",,,,Early Stage Venture,"Unu offers a battery-powered, smart electric scooter that enables individuals to commute through an urban environment.","Electric Vehicle, Hardware, Last Mile Transportation, Mobile, Transportation","Berlin, Berlin, Germany, Europe",https://unumotors.com/,$1M to $10M,43282883,USD,43282883,Early Stage Venture,7,4,3,Yes,
Series A - SupplyStack,https://www.crunchbase.com/funding_round/slick-software-solutions-series-a--363f9b69,SupplyStack,https://www.crunchbase.com/organization/slick-software-solutions,Series A,2019-04-08,5000000,EUR,5627931,,"Mainport Innovation Fund, PMV","Fortino Capital, Mainport Innovation Fund, PMV","276,484",,,,Early Stage Venture,SupplyStack helps modern shippers and logistics service providers to improve their net margin with real-time transport mgmt.,"Freight Service, Logistics, SaaS, Supply Chain Management, Transportation","Antwerp, Antwerpen, Belgium, Europe",https://www.supplystack.com/,$1M to $10M,6500000,EUR,7315125,M&A,2,3,,Yes,
Series B - Trafi,https://www.crunchbase.com/funding_round/trafi-series-b--adc7327b,Trafi,https://www.crunchbase.com/organization/trafi,Series B,2020-08-15,,,,,"Aioi Nissay Dowa Insurance, Sumitomo","Aioi Nissay Dowa Insurance, European Bank for Reconstruction and Development, octopus investments, Sumitomo","276,541",,,,Early Stage Venture,"Trafi is a mobility-as-a-service platform for shared transportation solutions, helping cities and corporates to reach their goals.","Apps, Car Sharing, Information Technology, Mobile, Public Transportation, Ride Sharing, Software, Transportation, Travel","Vilnius, Vilniaus Apskritis, Lithuania, Europe",http://www.trafi.com,$10M to $50M,13900000,USD,13900000,M&A,4,4,2,Yes,
Series B - Heetch,https://www.crunchbase.com/funding_round/heetch-series-b--6f862045,Heetch,https://www.crunchbase.com/organization/heetch,Series B,2018-01-26,20000000,USD,20000000,,"Felix Capital, Idinvest Partners","Alven, Felix Capital, Idinvest Partners, InnovAllianz, Via ID","276,794",,,,Early Stage Venture,"Heetch is a ride-sharing app targeted at late night transportation seekers, offering an alternative to taxis.","Apps, Car Sharing, Collaborative Consumption, Ride Sharing, Transportation","Paris, Ile-de-France, France, Europe",https://www.heetch.com/en/,$50M to $100M,75250000,USD,75250000,Early Stage Venture,6,5,2,Yes,
Series C - Twisto,https://www.crunchbase.com/funding_round/twisto-payments-series-c--8c42a6d8,Twisto,https://www.crunchbase.com/organization/twisto-payments,Series C,2021-01-14,17964700,EUR,21828550,,"Elevator Ventures, Zip","Elevator Ventures, Finch Capital, ING Group, UNIQA, Velocity Capital Fintech Ventures, Zip","276,798",,,,Late Stage Venture,Twisto is a cashflow management and payment app that enables customers to pay for their online purchases with just one click.,"E-Commerce, FinTech, Mobile Apps, Mobile Payments","Prague, Hlavni mesto Praha, Czech Republic, Europe",http://www.twistopay.com,$1M to $10M,92789885,USD,92789885,M&A,9,6,3,Yes,
Series A - Calypso Biotech,https://www.crunchbase.com/funding_round/calypso-biotech-series-a--1a142f43,Calypso Biotech,https://www.crunchbase.com/organization/calypso-biotech,Series A,2019-02-20,20000000,EUR,22692718,,"Gilde Healthcare, Inkef","Gilde Healthcare, Inkef, Johnson & Johnson Robotics and Digital Solutions, M Ventures","276,901",,,,Early Stage Venture,Calypso Biotech is a biotechnology company that developes therapeutics for autoimmune diseases.,"Biotechnology, Medical, Pharmaceutical","Plan-les-ouates, Geneve, Switzerland, Europe",http://www.calypsobiotech.com,$10M to $50M,30500000,EUR,35413790,M&A,3,4,,Yes,
Series A - Soley,https://www.crunchbase.com/funding_round/soley-series-a--8117e2dd,Soley,https://www.crunchbase.com/organization/soley,Series A,2018-04-10,,,,,"BayBG Venture Capital, Vito Ventures","BayBG Venture Capital, HTGF (High-Tech Gruenderfonds), Vito Ventures","276,918",,,,Early Stage Venture,Soley develops the best software solution for the optimization of complex product diversity.,"Analytics, Big Data, Information Services, Information Technology, Software","Munich, Bayern, Germany, Europe",https://soley.io,$1M to $10M,25000,EUR,26900,Early Stage Venture,4,3,2,Yes,
Venture Round - AppyParking,https://www.crunchbase.com/funding_round/appyway-series-unknown--b1e12693,AppyParking,https://www.crunchbase.com/organization/appyway,Venture - Series Unknown,2017-09-18,2250000,GBP,3040919,,"Aviva Ventures, Breed Reply","Al Dhow Capital, Aviva Ventures, Breed Reply","276,952",,,,,AppyParking is a kerbside management & technology firm enabling intelligent mobility for cities,"Autonomous Vehicles, Internet of Things, Parking, Smart Cities, Software","London, England, United Kingdom, Europe",http://www.appyparking.com,$1M to $10M,14053380,USD,14053380,Early Stage Venture,7,3,2,Yes,
Series A - Winnow,https://www.crunchbase.com/funding_round/winnow-solutions-series-a--d78aba85,Winnow,https://www.crunchbase.com/organization/winnow-solutions,Series A,2017-10-23,7400000,USD,7400000,,"Circularity Capital, Mustard Seed","Circularity Capital, D-Ax Corporate Venture Capital, Mustard Seed, Niklas Eklund, R/GA Ventures","277,017",,,,Early Stage Venture,Winnow creates AI tools designed to supply data for enhancing kitchen production processes and reducing food waste.,"Analytics, Artificial Intelligence (AI), Computer Vision, Software, Waste Management","London, England, United Kingdom, Europe",https://www.winnowsolutions.com/,$1M to $10M,41936629,USD,41936629,Private Equity,9,5,1,Yes,
Series A - OrderYoyo,https://www.crunchbase.com/funding_round/orderyoyo-series-a--2f17281e,OrderYoyo,https://www.crunchbase.com/organization/orderyoyo,Series A,2018-03-28,5400000,EUR,6648781,,"Vaekstfonden, VF Venture","Jesper Johansen, Preben Damgaard, Seed Capital, Vaekstfonden, VF Venture","277,900",,,,Early Stage Venture,OrderYoyo is an ordering system that enables local takeaway restaurants to engage with their customers and succeed online.,"E-Commerce, Hospitality, Restaurants","Copenhagen, Hovedstaden, Denmark, Europe",https://orderyoyo.com/,$10M to $50M,15775702,USD,15775702,M&A,4,5,1,Yes,
Series A - Omio,https://www.crunchbase.com/funding_round/omio-series-a--bf27ee10,Omio,https://www.crunchbase.com/organization/omio,Series A,2014-08-26,27000000,USD,27000000,,"Clear Ventures, New Enterprise Associates","Atlantic Labs, Battery Ventures, Clear Ventures, Hasso Plattner Ventures, Lakestar, New Enterprise Associates, TriplePoint Ventures","278,536",,,,Early Stage Venture,"Omio offers a multi-mode search tool that compares and combines rail, air, bus, and car for destinations.","Internet, Search Engine, Software, Travel, Travel Accommodations","Berlin, Berlin, Germany, Europe",https://www.omio.com,$1M to $10M,596000000,USD,596000000,Late Stage Venture,11,7,2,Yes,
Series A - Protembis,https://www.crunchbase.com/funding_round/protembis-series-a--b8afcb00,Protembis,https://www.crunchbase.com/organization/protembis,Series A,2018-09-13,10000000,USD,10000000,,"Abiomed, TechVision Fund","Abiomed, coparion, TechVision Fund","281,377",,,,Early Stage Venture,Protembis is a medical device start-up company with its R&D base in the engineering and technology.,"Emergency Medicine, Health Care, Life Science, Medical Device, Personal Health","Aachen, Nordrhein-Westfalen, Germany, Europe",http://www.protembis.com/,$1M to $10M,64130743,USD,64130743,Early Stage Venture,4,3,2,Yes,
Venture Round - Readly,https://www.crunchbase.com/funding_round/readly-series-unknown--9e657176,Readly,https://www.crunchbase.com/organization/readly,Venture - Series Unknown,2018-08-29,10000000,EUR,11709602,,"Swedbank Robur, Zouk Capital","Swedbank Robur, Zouk Capital","277,401",,,,,Readly is the new way of reading magazines on tablets and smartphones.,"Apps, Information Technology, Publishing","Växjö, Kronobergs Lan, Sweden, Europe",https://global.readly.com,$50M to $100M,47816093,USD,47816093,M&A,6,2,,Yes,
Series D - Omio,https://www.crunchbase.com/funding_round/omio-series-d--0d6cd11a,Omio,https://www.crunchbase.com/organization/omio,Series D,2018-10-23,150000000,USD,150000000,,"Kinnevik, Temasek Holdings","3L Capital, Hillhouse Investment, Justin Mateen, Kinnevik, Temasek Holdings","277,523",850000000,USD,850000000,Late Stage Venture,"Omio offers a multi-mode search tool that compares and combines rail, air, bus, and car for destinations.","Internet, Search Engine, Software, Travel, Travel Accommodations","Berlin, Berlin, Germany, Europe",https://www.omio.com,$1M to $10M,596000000,USD,596000000,Late Stage Venture,11,5,1,Yes,
Venture Round - Cyclr,https://www.crunchbase.com/funding_round/cyclr-automation-series-unknown--dfd9396a,Cyclr,https://www.crunchbase.com/organization/cyclr-automation,Venture - Series Unknown,2022-04-08,5500000,GBP,7169468,,"Blackfinch Ventures, Praetura Ventures","Blackfinch Ventures, Praetura Ventures","277,542",,,,,SaaS integration platform for SaaS companies. Deliver powerful integrations and workflows direct to users from within your SaaS application.,"Cloud Infrastructure, Data Integration, Developer APIs, IaaS, PaaS, SaaS, Software","London, England, United Kingdom, Europe",http://cyclr.com,$1M to $10M,8810000,GBP,11724166,,8,2,2,Yes,
Venture Round - Ninox,https://www.crunchbase.com/funding_round/ninox-software-gmbh-series-unknown--c1605004,Ninox,https://www.crunchbase.com/organization/ninox-software-gmbh,Venture - Series Unknown,2022-04-27,8000000,EUR,8443548,,"Hi Inov - Dentressangle, VI Partners","b2venture, Hi Inov - Dentressangle, IBB Ventures, Matterwave Ventures, VI Partners","282,388",,,,,The low-code platform for rapid development of data-centric solutions.,"Database, Mobile Apps, PaaS, SaaS","Berlin, Berlin, Germany, Europe",https://ninox.com/,$1M to $10M,11443548,USD,11443548,,3,5,1,Yes,
Series C - BIZAY,https://www.crunchbase.com/funding_round/bizay-series-c--b33aa1b8,BIZAY,https://www.crunchbase.com/organization/bizay,Series C,2020-12-03,32000000,EUR,38864619,,"European Investment Bank, Indico Capital Partners","European Investment Bank, Iberis Capital, Indico Capital Partners, LeadX Capital Partners, Omnes Capital, Pathena","282,414",,,,Late Stage Venture,"Bizay is an Operating System for Product Customization, that enables the world’s largest catalogue of customizable products","B2B, Business Development, E-Commerce, Made to Order, Marketing, Media and Entertainment, Printing, Product Search","Torres Vedras, Lisboa, Portugal, Europe",https://bizay.com,$1M to $10M,72250000,EUR,83657902,Late Stage Venture,5,6,2,Yes,
Series B - Lesara,https://www.crunchbase.com/funding_round/lesara-series-b--c200b18a,Lesara,https://www.crunchbase.com/organization/lesara,Series B,2015-09-09,15000000,EUR,16823367,,"Northzone, Vorwerk Ventures","Mangrove Capital Partners, Northzone, Tectonic Capital, Vorwerk Ventures","283,608",,,,Early Stage Venture,"Lesara offers you the newest trends for fashion, lifestyle and home at the best price.","E-Commerce, Fashion, Retail","Berlin, Berlin, Germany, Europe",https://www.lesara.com,$50M to $100M,85330000,EUR,100339200,Late Stage Venture,5,4,3,Yes,
Venture Round - Oda,https://www.crunchbase.com/funding_round/oda-norway-series-unknown--b9bc6d8d,Oda,https://www.crunchbase.com/organization/oda-norway,Venture - Series Unknown,2021-04-08,223000000,EUR,265715651,,"Prosus Ventures, SoftBank Vision Fund","Kinnevik, Prosus Ventures, REMA 1000, SoftBank Vision Fund","283,981",527000000,EUR,627946852,,Oda is an online grocery retailer that provides door-to-door delivery services.,"Delivery, E-Commerce, Grocery, Shopping","Oslo, Oslo, Norway, Europe",https://oda.com,$10M to $50M,689010280,USD,689010280,,13,4,2,Yes,
Series A - Applica,https://www.crunchbase.com/funding_round/applica-ai-series-a--2041cf16,Applica,https://www.crunchbase.com/organization/applica-ai,Series A,2020-01-20,6500000,USD,6500000,,"Barclays Corporate Banking, Cogito Capital Partners","Barclays Corporate Banking, Cogito Capital Partners","278,339",,,,Early Stage Venture,Applica is a documentation automation platform.,"Analytics, Artificial Intelligence (AI), Machine Learning, Natural Language Processing","Warsaw, Mazowieckie, Poland, Europe",http://www.applica.ai,$1M to $10M,27279956,USD,27279956,M&A,8,2,2,Yes,
Venture Round - Acast,https://www.crunchbase.com/funding_round/acast-series-unknown--07d466ea,Acast,https://www.crunchbase.com/organization/acast,Venture - Series Unknown,2017-05-02,30000000,SEK,3409499,,"Bonnier Capital, MOOR","Alfvén & Didrikson, Bonnier Capital, MOOR","277,992",,,,,"Acast is an audio-on-demand and podcast platform that hosts, monetizes, and distributes audio content globally.","Audio, Internet Radio, Marketing, Podcast, SaaS","Stockholm, Stockholms Lan, Sweden, Europe",http://acast.com,$100M to $500M,126228642,USD,126228642,IPO,9,3,1,Yes,
Series C - Malt,https://www.crunchbase.com/funding_round/hopwork-series-c--9d562d96,Malt,https://www.crunchbase.com/organization/hopwork,Series C,2021-05-31,80000000,EUR,97860285,,"Eurazeo, Goldman Sachs Growth Equity","Eurazeo, Goldman Sachs Growth Equity","281,657",320000000,EUR,391441139,Late Stage Venture,Malt is a curated local marketplace that connects the best freelancers and customers.,"Consumer, Marketplace, Search Engine","Paris, Ile-de-France, France, Europe",https://www.malt.com,Less than $1M,195349943,USD,195349943,Late Stage Venture,6,2,2,Yes,
Venture Round - Boldking,https://www.crunchbase.com/funding_round/boldking-series-unknown--ee71e9ce,Boldking,https://www.crunchbase.com/organization/boldking,Venture - Series Unknown,2016-02-05,,,,,"JamJar Investments, Slingshot Ventures","JamJar Investments, Slingshot Ventures","278,442",,,,,The leading European online razor bran,"Consumer Goods, E-Commerce, Online Portals","Amsterdam, Noord-Holland, The Netherlands, Europe",https://www.boldking.com,$1M to $10M,10000000,EUR,11021300,Early Stage Venture,3,2,,Yes,
Series A - Oura,https://www.crunchbase.com/funding_round/Ōura-series-a--56ba6d2b,Oura,https://www.crunchbase.com/organization/Ōura,Series A,2016-09-30,6000000,USD,6000000,,"Harpreet Rai, Jaan Tallinn","Blue Ivy Ventures, David Shuman, Harpreet Rai, Jaan Tallinn, Sternhill Associates","278,783",,,,Early Stage Venture,Oura designs and develops wearable rings that track sleep and performance metrics for health and wellness monitoring.,"B2C, Health Care, Internet of Things, Mobile Apps, Wearables","Oulu, Oulu, Finland, Europe",http://ouraring.com,$100M to $500M,348300000,USD,348300000,Late Stage Venture,10,5,,Yes,
Series B - Shift Technology,https://www.crunchbase.com/funding_round/shift-technology-series-b--f2be28b3,Shift Technology,https://www.crunchbase.com/organization/shift-technology,Series B,2017-10-23,28000000,USD,28000000,,"Accel, General Catalyst","Accel, Elaia, General Catalyst, IRIS","279,135",,,,Early Stage Venture,Shift Technology is a provider of AI-driven decision automation and optimization technology for the global insurance industry.,"Artificial Intelligence (AI), Information Technology, Insurance, InsurTech, Machine Learning","Paris, Ile-de-France, France, Europe",http://www.shift-technology.com/,$1M to $10M,319987263,USD,319987263,Late Stage Venture,10,4,4,Yes,
Series A - Acast,https://www.crunchbase.com/funding_round/acast-series-a--605dfc7e,Acast,https://www.crunchbase.com/organization/acast,Series A,2015-05-18,5000000,USD,5000000,,"Alfvén & Didrikson, Bonnier Capital","Alfvén & Didrikson, Bonnier Capital","281,830",,,,Early Stage Venture,"Acast is an audio-on-demand and podcast platform that hosts, monetizes, and distributes audio content globally.","Audio, Internet Radio, Marketing, Podcast, SaaS","Stockholm, Stockholms Lan, Sweden, Europe",http://acast.com,$100M to $500M,126228642,USD,126228642,IPO,9,2,1,Yes,
Series G - Wallapop,https://www.crunchbase.com/funding_round/wallapop-series-g--828087e9,Wallapop,https://www.crunchbase.com/organization/wallapop,Series G,2023-01-18,81000000,EUR,87463368,,"Korelya Capital, Naver","14W, Accel, Insight Partners, Korelya Capital, Naver","279,194",690000000,EUR,745058320,Late Stage Venture,Wallapop is a hyper-local mobile marketplace for buying and selling secondhand goods.,"E-Commerce, E-Commerce Platforms, Marketplace, Mobile Apps, Secondhand Goods, Shopping, Social Shopping","Barcelona, Catalonia, Spain, Europe",https://www.wallapop.com,$50M to $100M,259600000,EUR,302182042,Late Stage Venture,8,5,2,Yes,
Venture Round - Memory,https://www.crunchbase.com/funding_round/memory-ai-series-unknown--514a0e13,Memory,https://www.crunchbase.com/organization/memory-ai,Venture - Series Unknown,2018-10-17,5000000,USD,5000000,,"Concentric, Investinor","500 Global, Concentric, Investinor, SNÖ Ventures","279,343",,,,,Memory is a Norwegian startup that builds tools for the future of work.,"Artificial Intelligence (AI), Machine Learning, Software","Oslo, Oslo, Norway, Europe",https://memory.ai/,$1M to $10M,25201831,USD,25201831,Early Stage Venture,4,4,1,Yes,
Series A - BIZAY,https://www.crunchbase.com/funding_round/bizay-series-a--6e1de84e,BIZAY,https://www.crunchbase.com/organization/bizay,Series A,2016-09-01,4000000,EUR,4478030,,"Omnes Capital, Pathena","Omnes Capital, Pathena","281,995",,,,Early Stage Venture,"Bizay is an Operating System for Product Customization, that enables the world’s largest catalogue of customizable products","B2B, Business Development, E-Commerce, Made to Order, Marketing, Media and Entertainment, Printing, Product Search","Torres Vedras, Lisboa, Portugal, Europe",https://bizay.com,$1M to $10M,72250000,EUR,83657902,Late Stage Venture,5,2,1,Yes,
Series A - OnePulse,https://www.crunchbase.com/funding_round/onepulse-series-a--af437f0e,OnePulse,https://www.crunchbase.com/organization/onepulse,Series A,2021-05-05,2000000,GBP,2781800,,"Blackfinch Ventures, Nexus Investment Ventures","Blackfinch Ventures, Nexus Investment Ventures","282,029",,,,Early Stage Venture,OnePulse is a real-time consumer insights platform that delivers instant feedback from targeted audiences in minutes.,"Market Research, SaaS","London, England, United Kingdom, Europe",http://www.onepulse.com,Less than $1M,8020176,USD,8020176,Early Stage Venture,5,2,2,Yes,
Series A - DeadHappy,https://www.crunchbase.com/funding_round/deadhappy-series-a--976d91fb,DeadHappy,https://www.crunchbase.com/organization/deadhappy,Series A,2019-09-27,4000000,GBP,4915998,,"Headline, Octopus Ventures","Headline, Octopus Ventures","284,676",,,,Early Stage Venture,DeadHappy is an insurtech company that provides digital pay-as-you-go life insurance services.,"Finance, Financial Services, FinTech, Insurance, InsurTech","Leicester, Leicester, United Kingdom, Europe",https://deadhappy.com/,$1M to $10M,27740604,GBP,36637266,,6,2,,Yes,
Series A - Energiency,https://www.crunchbase.com/funding_round/energiency-series-a--d834821d,Energiency,https://www.crunchbase.com/organization/energiency,Series A,2017-01-24,2700000,EUR,2896672,,"GO CAPITAL, Isai","50 Partners, Bpifrance, EIT InnoEnergy, GO CAPITAL, Isai, West Web Valley","280,230",,,,Early Stage Venture,Energiency is SaaS platform to assess and manage energy performance industrial environment.,"Industrial Engineering, SaaS, Service Industry","Rennes, Bretagne, France, Europe",http://www.energiency.com/,$1M to $10M,9410000,EUR,10446067,Early Stage Venture,6,6,3,Yes,
