Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Series C - Focal Point Positioning,https://www.crunchbase.com/funding_round/focal-point-positioning-series-c--7d260154,Focal Point Positioning,https://www.crunchbase.com/organization/focal-point-positioning,Series C,2022-09-08,23000000,GBP,26494613,,Molten Ventures,"Gresham House, Molten Ventures","215,154",,,,Late Stage Venture,"FocalPoint has developed next generation navigation and positioning software for smartphones, wearables and autonomous vehicles.","Automotive, Consulting, Indoor Positioning, Navigation, Software, Wearables","Cambridge, Cambridgeshire, United Kingdom, Europe",http://www.focalpointpositioning.com/,$1M to $10M,33412002,GBP,40450601,Late Stage Venture,4,2,1,Yes,
Series F - ottonova,https://www.crunchbase.com/funding_round/ottonova-holding-ag-series-f--f571f923,ottonova,https://www.crunchbase.com/organization/ottonova-holding-ag,Series F,2022-09-02,34000000,EUR,33840207,,Cadence Growth Capital,"Cadence Growth Capital, Earlybird Venture Capital, HV Capital","215,598",,,,Late Stage Venture,ottonova is Germany's newest and purely digital health insurance,"Health Care, Health Insurance, Insurance, InsurTech","Munich, Bayern, Germany, Europe",https://www.ottonova.de/en,$1M to $10M,159000000,EUR,174658226,Late Stage Venture,6,3,2,Yes,
Series A - Daytrip,https://www.crunchbase.com/funding_round/daytrip-series-a--dca45cac,Daytrip,https://www.crunchbase.com/organization/daytrip,Series A,2020-01-25,40000000,CZK,1751850,,"J&T Ventures, N1","J&T Ventures, N1, Pale Fire Capital","216,957",,,,Early Stage Venture,Daytrip is a travel platform that connects independent travelers with local drivers.,"Guides, Space Travel, Tourism, Transportation, Travel","London, England, United Kingdom, Europe",https://mydaytrip.com,$1M to $10M,19418245,USD,19418245,Early Stage Venture,4,3,3,Yes,
Series A - Zerynth,https://www.crunchbase.com/funding_round/zerynth-series-a--33efc8e4,Zerynth,https://www.crunchbase.com/organization/zerynth,Series A,2022-11-15,5250000,EUR,5437687,,United Ventures,"CDP Venture Capital, LIFTT, United Ventures, Vertis","217,420",,,,Early Stage Venture,Zerynth provides an IoT & AI Platform enabling companies to rapidly achieve complete assets integration and processes optimization.,"Information Technology, Internet of Things, SaaS, Software","Pisa, Toscana, Italy, Europe",https://www.zerynth.com,$1M to $10M,7400000,EUR,7954097,Early Stage Venture,3,4,,Yes,
Venture Round - Snow Print Studios,https://www.crunchbase.com/funding_round/snow-print-studios-series-unknown--e33e758c,Snow Print Studios,https://www.crunchbase.com/organization/snow-print-studios,Venture - Series Unknown,2023-03-27,,,,,,CRIT Ventures,"217,506",,,,,Snowprint Studios is a collective of games industry veterans for the everyday mobile gamer developers of Legend of Solgard.,"Mobile, PC Games, Video Games","Stockholm, Stockholms Lan, Sweden, Europe",http://www.snowprintstudios.com/,$1M to $10M,101000000,SEK,11380264,M&A,5,1,,Yes,
Venture Round - Picterus,https://www.crunchbase.com/funding_round/picterus-series-unknown--c21b84a8,Picterus,https://www.crunchbase.com/organization/picterus,Venture - Series Unknown,2019-10-09,1500000,EUR,1647658,,European Innovation Council,"European Innovation Council, Frits van Hout","217,726",,,,,Picterus has developed a smartphone application that can screen for neonatal jaundice with high accuracy.,"Apps, Health Care, Medical Device","Trondheim, Sor-Trondelag, Norway, Europe",http://www.picterus.com/,$1M to $10M,4626966,USD,4626966,Seed,8,2,,Yes,
Series B - Finanzguru,https://www.crunchbase.com/funding_round/finanzguru-by-dwins-gmbh-series-b--72086598,Finanzguru,https://www.crunchbase.com/organization/finanzguru-by-dwins-gmbh,Series B,2023-04-04,13000000,EUR,14245170,,"PayPal Ventures, SCOR Ventures","coparion, Deutsche Bank, Frank Strauss, Hannover Digital Investments, PayPal Ventures, Redstone.VC, SCOR Ventures, Venture Stars, VR Ventures","218,604",,,,Early Stage Venture,Finanzguru is an AI-powered financial assistant that assists users in managing their accounts and contracts.,"Artificial Intelligence (AI), Assistive Technology, Financial Services, FinTech, Insurance","Frankfurt, Hessen, Germany, Europe",http://www.finanzguru.de,$10M to $50M,27000000,EUR,30174944,Early Stage Venture,5,9,3,Yes,
Venture Round - HubBox,https://www.crunchbase.com/funding_round/hubbox-series-unknown--92fd5480,HubBox,https://www.crunchbase.com/organization/hubbox,Venture - Series Unknown,2023-02-07,,,,,Seneca Partners,Seneca Partners,"220,673",,,,,HubBox is shaping the future of shipping with best-in-class ‘pickup at checkout’ technology,"E-Commerce, Internet, Retail, Software","London, England, United Kingdom, Europe",https://www.hubbox.com/,$1M to $10M,,,,,2,1,,Yes,
Series E - Revolut,https://www.crunchbase.com/funding_round/revolut-series-e--c2dbc954,Revolut,https://www.crunchbase.com/organization/revolut,Series E,2021-07-15,800000000,USD,800000000,,"SoftBank Vision Fund, Tiger Global Management","KAAN Ventures, Manhattan Venture Partners (MVP), SoftBank Vision Fund, Sprints, Target Global, Tiger Global Management","220,919",32200000000,USD,32200000000,Late Stage Venture,"Revolut is a financial technology company that offers banking services, money transfers, foreign exchange, and spending analytics.","Banking, Financial Services, FinTech, Mobile Payments","London, England, United Kingdom, Europe",http://www.revolut.com,$1B to $10B,1748057579,USD,1748057579,,21,6,5,Yes,
Series B - Trouva,https://www.crunchbase.com/funding_round/wearetrouva-series-b--d1c37719,Trouva,https://www.crunchbase.com/organization/wearetrouva,Series B,2020-12-03,6400000,USD,6400000,,,"Business Growth Fund, C4 Ventures, Downing Ventures, LocalGlobe, Mandeep Singh, Octopus Ventures","220,844",,,,Early Stage Venture,"Trouva is a SaaS-enabled online marketplace connecting customers with unique homeware, fashion, and lifestyle items from boutiques.","E-Commerce, Fashion, Home Decor, Interior Design, Marketplace, Mobile Devices, SaaS","London, England, United Kingdom, Europe",https://www.trouva.com,$10M to $50M,50544355,USD,50544355,M&A,6,6,2,Yes,
Venture Round - Gens de Confiance,https://www.crunchbase.com/funding_round/gens-de-confiance-series-unknown--64ee2960,Gens de Confiance,https://www.crunchbase.com/organization/gens-de-confiance,Venture - Series Unknown,2023-06-05,2000000,EUR,2142270,,Isai,Isai,"221,709",,,,,GensDeConfiance is a secure classified posts board for trustworthy people (recommended by at least three other members of the community).,"Classifieds, Communities, Private Social Networking","Nantes, Pays de la Loire, France, Europe",https://gensdeconfiance.com,$1M to $10M,6000000,EUR,6569692,,3,1,,Yes,
Series B - Shapr3D,https://www.crunchbase.com/funding_round/shapr3d-series-b--9eac95bf,Shapr3D,https://www.crunchbase.com/organization/shapr3d,Series B,2022-10-03,14500000,USD,14500000,,EBRD Venture Capital,"Adjacent, Creandum, EBRD Venture Capital, Lifeline Ventures, Point Nine, Speedinvest","222,552",,,,Early Stage Venture,Shapr3D is taking CAD to the 21st century.,"3D Printing, 3D Technology, Apps, CAD, Software","Budapest, Budapest, Hungary, Europe",http://shapr3d.com,$10M to $50M,21800000,USD,21800000,Early Stage Venture,5,6,,Yes,
Series A - LettUs Grow,https://www.crunchbase.com/funding_round/lettus-grow-ltd-series-a--589ea495,LettUs Grow,https://www.crunchbase.com/organization/lettus-grow-ltd,Series A,2023-03-23,2500000,GBP,3070250,,Parkwalk Advisors,Parkwalk Advisors,"222,313",,,,Early Stage Venture,LettUs Grow design aeroponic irrigation and control technology for greenhouse & vertical farms.,"Agriculture, AgTech, CleanTech","Bristol, Bristol, City of, United Kingdom, Europe",http://www.lettusgrow.com,$1M to $10M,5870000,GBP,7452658,Early Stage Venture,5,1,,Yes,
Series A - Whatagraph,https://www.crunchbase.com/funding_round/whatagraph-series-a--fd287bb0,Whatagraph,https://www.crunchbase.com/organization/whatagraph,Series A,2021-09-29,7200000,USD,7200000,,"Giles Palmer, Inventure, LitCapital, Open Circle Capital","Giles Palmer, Inventure, LitCapital, Open Circle Capital","225,298",,,,Early Stage Venture,Whatagraph automatically pulls data from your digital marketing channels and turns the numbers into a visual representation.,"Analytics, Digital Marketing, Marketing Automation, SaaS, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",https://whatagraph.com,$10M to $50M,10089705,USD,10089705,Early Stage Venture,8,4,,Yes,
Venture Round - hemea (ex-Travauxlib),https://www.crunchbase.com/funding_round/travauxlib-series-unknown--ff24a148,hemea (ex-Travauxlib),https://www.crunchbase.com/organization/travauxlib,Venture - Series Unknown,2023-01-25,10000000,EUR,10920500,,,"Daphni, LBO France","225,935",,,,,hemea is SaaS-enabled marketplace between homeowner wishing to renovate their home and carefully filtered and rated contractors & architects,"Construction, Marketplace, SaaS","Paris, Ile-de-France, France, Europe",https://www.hemea.com/,$1M to $10M,16860000,EUR,18375636,,4,2,1,Yes,
Venture Round - klarx,https://www.crunchbase.com/funding_round/klarx-series-unknown--c54424f3,klarx,https://www.crunchbase.com/organization/klarx,Venture - Series Unknown,2023-06-28,11500000,EUR,12552543,,,"B&C Innovation Investments, Flixfounders, Helvetia Venture Fund, Rudi Hilti, Swiss Post Ventures","226,253",,,,,"klarx is the leading platform for construction equipment rental in Europe, enabling the energy transition currently underway.","Construction, Renewable Energy, Rental, Solar","Munich, Bayern, Germany, Europe",https://www.klarx.de/,$10M to $50M,28000000,EUR,31100281,,4,5,,Yes,
Series C - Curve,https://www.crunchbase.com/funding_round/curve-series-c--2616e1d3,Curve,https://www.crunchbase.com/organization/curve,Series C,2021-01-12,95000000,USD,95000000,,"Fuel Venture Capital, IDC Ventures, Vulcan Capital","Fuel Venture Capital, IDC Ventures, OneMain Financial, Pario Ventures, Tom Vorisek, Vulcan Capital","226,703",,,,Late Stage Venture,Curve Pay actively works to save you money and enhance every payment you make through its cutting-edge wallet technology.,"Apps, Banking, Financial Services, FinTech, Payments","London, England, United Kingdom, Europe",https://www.curve.com,$10M to $50M,301716571,USD,301716571,Late Stage Venture,11,6,4,Yes,
Series A - Getir,https://www.crunchbase.com/funding_round/getir-series-a--5adfd08c,Getir,https://www.crunchbase.com/organization/getir,Series A,2020-01-16,38000000,USD,38000000,,Michael Moritz,"Michael Moritz, Revo Capital","227,476",,,,Early Stage Venture,Getir is a technology company that provides on-demand delivery services of groceries for local customers.,"Delivery Service, E-Commerce, Logistics, Mobile Apps","Besiktas, Istanbul, Turkey, Europe",https://getir.com,$10B+,2293000000,USD,2293000000,M&A,9,2,,Yes,
Series A - LIVIN farms,https://www.crunchbase.com/funding_round/livin-farms-series-a--9178f89c,LIVIN farms,https://www.crunchbase.com/organization/livin-farms,Series A,2022-09-27,6000000,EUR,5757489,,Peter Luerssen,"European Innovation Council, Peter Luerssen","228,431",,,,Early Stage Venture,LIVIN farms is a leading industrial technology provider in the alternative protein industry.,"Alternative Protein, Farming, Food Processing, Sustainability, Waste Management","Vienna, Wien, Austria, Europe",http://www.livinfarms.com,$1M to $10M,8500000,EUR,8712684,Early Stage Venture,5,2,,Yes,
Series A - Luzmo,https://www.crunchbase.com/funding_round/luzmo-series-a--852c7aef,Luzmo,https://www.crunchbase.com/organization/luzmo,Series A,2023-01-17,10000000,EUR,10791561,,Hi Inov - Dentressangle,"Axeleo Capital, Hi Inov - Dentressangle, Limburgse Reconversie Maatschappij, SmartFin","229,027",,,,Early Stage Venture,"From data to decisions, rapidly fast. Embed beautiful, easy-to-use dashboards in your SaaS product in days, not months.","Analytics, B2B, Data Visualization, Information Technology, SaaS, Software","Leuven, Vlaams-Brabant, Belgium, Europe",https://www.luzmo.com,$1M to $10M,14050000,EUR,15609262,Early Stage Venture,4,4,2,Yes,
Venture Round - HiJiffy,https://www.crunchbase.com/funding_round/hijiffy-series-unknown--57bc2038,HiJiffy,https://www.crunchbase.com/organization/hijiffy,Venture - Series Unknown,2023-06-21,2500000,EUR,2747917,,Caixa Capital,"Caixa Capital, Lince Capital, Portugal Ventures","228,580",,,,,"HiJiffy is an innovative solution that centralizes, automates, and measures all hotel customer service activities.",Hospitality,"Lisbon, Lisboa, Portugal, Europe",http://hijiffy.com,$1M to $10M,5823441,USD,5823441,,5,3,,Yes,
Series B - Frichti,https://www.crunchbase.com/funding_round/frichti-series-b--6c31b960,Frichti,https://www.crunchbase.com/organization/frichti,Series B,2017-05-23,33700000,USD,33700000,,"Felix Capital, Verlinvest","Alven, Felix Capital, Idinvest Partners, Verlinvest","229,801",,,,Early Stage Venture,"Frichti is a groceries delivery company, and is one of the leaders of quick-commerce in France and Belgium.","E-Commerce, Food and Beverage, Food Delivery","Paris, Ile-de-France, France, Europe",http://frichti.co/,$1M to $10M,56110000,USD,56110000,M&A,4,4,2,Yes,
Venture Round - Eccocar,https://www.crunchbase.com/funding_round/eccocar-series-unknown--dc084a63,Eccocar,https://www.crunchbase.com/organization/eccocar,Venture - Series Unknown,2022-12-15,,,,,,"Amadeus, Ninepointfive","232,898",,,,,"Platform to launch, operate and scale digital mobility services, designed hand in hand with Rent-a-Cars, Dealers and Fleet Managers","Automotive, Car Sharing, Fleet Management, Sharing Economy, Software","Madrid, Madrid, Spain, Europe",http://eccocar.com/,Less than $1M,545000,EUR,617703,,6,2,2,Yes,
Series A - CENTURY Tech,https://www.crunchbase.com/funding_round/century-series-a--096eede6,CENTURY Tech,https://www.crunchbase.com/organization/century,Series A,2022-09-01,5750000,GBP,6639646,,,Aken Capital,"234,528",,,,Early Stage Venture,"CENTURY is the award-winning artificial intelligence teaching and learning platform for schools, colleges and universities.","Artificial Intelligence (AI), Big Data, E-Learning, EdTech, Education, Personal Development","London, England, United Kingdom, Europe",https://www.century.tech/,$1M to $10M,25819476,USD,25819476,Early Stage Venture,8,1,,Yes,
Series A - SHIPNEXT,https://www.crunchbase.com/funding_round/shipnext-series-a--dec4d08d,SHIPNEXT,https://www.crunchbase.com/organization/shipnext,Series A,2023-01-19,250000,USD,250000,,,Newchip Accelerator,"233,564",,,,Early Stage Venture,"SHIPNEXT is a Digital shipping platform, which uses AI for instant freight search, trade and digitalisation of workflow","Artificial Intelligence (AI), E-Commerce Platforms, Freight Service, Information Technology, Machine Learning, Shipping, Transportation","Antwerpen, Antwerpen, Belgium, Europe",https://shipnext.com/,$1M to $10M,4771121,USD,4771121,Early Stage Venture,3,1,,Yes,
Series A - Staykeepers,https://www.crunchbase.com/funding_round/staykeepers-series-a--4adc9fae,Staykeepers,https://www.crunchbase.com/organization/staykeepers,Series A,2022-11-20,,,,,,Jonathan Ellis,"233,680",,,,Early Stage Venture,Ground-breaking tech that fills empty multifamily & student housing apartments & rooms by widening marketing channels to new audiences.,"Hospitality, Information Technology, Internet, Real Estate, Software, Travel","London, England, United Kingdom, Europe",https://staykeepers.com/,,1352082,USD,1352082,Early Stage Venture,4,1,,Yes,
Venture Round - BiSU,https://www.crunchbase.com/funding_round/bisu-series-unknown--27480819,BiSU,https://www.crunchbase.com/organization/bisu,Venture - Series Unknown,2023-03-27,,,,,,,"234,679",,,,,"BiSU is a commission-free mobile platform that allows users to order, compare, and pay for bottled water.","Apps, Delivery Service, Food and Beverage, Grocery, Retail","Kadikoy, Istanbul, Turkey, Europe",http://www.bisu.com.tr,$1M to $10M,5675995,USD,5675995,,6,,,Yes,
Series A - MishiPay,https://www.crunchbase.com/funding_round/mishipay-series-a--73c13afa,MishiPay,https://www.crunchbase.com/organization/mishipay,Series A,2019-09-24,3500000,GBP,4369849,,"Amex Ventures, Nauta Capital, United Ventures","Amex Ventures, Gruppo Bertoldi, Nauta Capital, United Ventures","239,060",,,,Early Stage Venture,Mishipay is an app allowing you to never have to stand in line to pay at a store again.,"Apps, FinTech, Mobile Payments, Payments","London, England, United Kingdom, Europe",http://www.mishipay.com/,$1M to $10M,5350000,GBP,6846074,Early Stage Venture,6,4,2,Yes,
Venture Round - Adtriba,https://www.crunchbase.com/funding_round/adtriba-series-unknown--6ebcc4a4,Adtriba,https://www.crunchbase.com/organization/adtriba,Venture - Series Unknown,2021-04-06,4000000,EUR,4749562,,"HTGF (High-Tech Gruenderfonds), Innovationsstarter Fonds","Aschendorff NEXT, Carsten Maschmeyer, HTGF (High-Tech Gruenderfonds), Innovationsstarter Fonds, Jens Schumann, seed + speed Ventures","239,442",,,,,"Adtriba is a simple, cross-channel digital marketing management platform based on data-driven attribution modelling.","Analytics, Artificial Intelligence (AI), Digital Marketing, Machine Learning, SaaS, Software","Hamburg, Hamburg, Germany, Europe",https://www.adtriba.com/,$1M to $10M,4650000,EUR,5472369,M&A,3,6,,Yes,
Series A - Puraffinity,https://www.crunchbase.com/funding_round/puraffinity-series-a--8e29c592,Puraffinity,https://www.crunchbase.com/organization/puraffinity,Series A,2023-09-05,13900000,USD,13900000,,Octopus Ventures,"Acequia Capital (AceCap), HG Ventures, Kindred Capital, Octopus Ventures, Universal Materials Incubator, Verve Ventures","240,026",,,,Early Stage Venture,"Puraffinity develops precision materials to target chemicals, with an initial focus on PFAS in water","Advanced Materials, CleanTech, Life Science, Sustainability, Water","London, England, United Kingdom, Europe",https://www.puraffinity.com,$1M to $10M,30121259,USD,30121259,Early Stage Venture,9,6,3,Yes,
Series A - Revolut,https://www.crunchbase.com/funding_round/revolut-series-a--924038eb,Revolut,https://www.crunchbase.com/organization/revolut,Series A,2016-07-14,6750000,GBP,9006304,,Balderton Capital,"Balderton Capital, Digital Space Ventures, Ian Hannam, Index Ventures, John Ayton, Julien Bek, Marc O'Brien, Marco Valta, Matthew Westerman, NJF Capital, Point Nine, Ricardo Schaefer, Seedcamp, Venrex","240,068",,,,Early Stage Venture,"Revolut is a financial technology company that offers banking services, money transfers, foreign exchange, and spending analytics.","Banking, Financial Services, FinTech, Mobile Payments","London, England, United Kingdom, Europe",http://www.revolut.com,$1B to $10B,1748057579,USD,1748057579,,21,14,3,Yes,
Series B - Veriff,https://www.crunchbase.com/funding_round/veriff-series-b--a185f979,Veriff,https://www.crunchbase.com/organization/veriff,Series B,2021-04-12,69000000,USD,69000000,,"Accel, IVP","Accel, IVP","241,291",,,,Early Stage Venture,Veriff is an identity verification company that protects businesses and customers from online identity fraud.,"Artificial Intelligence (AI), Cyber Security, Fraud Detection, Identity Management, Information Technology","Tallinn, Harjumaa, Estonia, Europe",https://veriff.com,$100M to $500M,192320000,USD,192320000,Late Stage Venture,7,2,2,Yes,
Series E - Getir,https://www.crunchbase.com/funding_round/getir-series-e--ebd663de,Getir,https://www.crunchbase.com/organization/getir,Series E,2022-03-17,768000000,USD,768000000,,"Mubadala, Tiger Global Management","Abu Dhabi Growth Fund, Alpha Wave Global, BBQ Capital, Flat Capital, Mubadala, Revo Capital, Sequoia Capital, Tiger Global Management","242,640",11032000000,USD,11032000000,Late Stage Venture,Getir is a technology company that provides on-demand delivery services of groceries for local customers.,"Delivery Service, E-Commerce, Logistics, Mobile Apps","Besiktas, Istanbul, Turkey, Europe",https://getir.com,$10B+,2293000000,USD,2293000000,M&A,9,8,2,Yes,
Series A - Trouva,https://www.crunchbase.com/funding_round/wearetrouva-series-a--ae090361,Trouva,https://www.crunchbase.com/organization/wearetrouva,Series A,2017-11-12,10400000,USD,10400000,,BGF Ventures,"BGF Ventures, Downing Ventures, Index Ventures, LocalGlobe, Octopus Ventures, Playfair Capital, Silicon Valley Bank","242,831",,,,Early Stage Venture,"Trouva is a SaaS-enabled online marketplace connecting customers with unique homeware, fashion, and lifestyle items from boutiques.","E-Commerce, Fashion, Home Decor, Interior Design, Marketplace, Mobile Devices, SaaS","London, England, United Kingdom, Europe",https://www.trouva.com,$10M to $50M,50544355,USD,50544355,M&A,6,7,4,Yes,
Series A - Credit Kudos,https://www.crunchbase.com/funding_round/credit-kudos-series-a--6129c68f,Credit Kudos,https://www.crunchbase.com/organization/credit-kudos,Series A,2019-04-17,2200000,GBP,2868434,,Ascension,"Ascension, Charlie Songhurst, Entrepreneurs First, Graham Lund, John McAndrew, Leonid Gluzman, NFT Ventures, Sarah Willingham, Serge Chiaramonte, Will Brooks, Will Martin","243,472",,,,Early Stage Venture,Credit Kudos is a credit bureau that uses financial behavior and data through open banking to measure creditworthiness.,"Credit Bureau, Financial Services, FinTech","London, England, United Kingdom, Europe",https://www.creditkudos.com,$1M to $10M,7800000,GBP,9918797,M&A,3,11,,Yes,
Series A - ContentCal,https://www.crunchbase.com/funding_round/content-calendr-series-a--9f6e3123,ContentCal,https://www.crunchbase.com/organization/content-calendr,Series A,2021-04-27,4500000,GBP,6256369,,Fuel Ventures,"Fuel Ventures, Guinness Ventures","247,161",,,,Early Stage Venture,"ContentCal allows users to collaborate, share, plan and publish content to drive engagement on social media.","Content, Publishing, Social Media","London, England, United Kingdom, Europe",http://www.contentcal.io,$1M to $10M,12682673,USD,12682673,M&A,7,2,2,Yes,
Series B - Drover,https://www.crunchbase.com/funding_round/drover-series-b--ccedf8ce,Drover,https://www.crunchbase.com/organization/drover,Series B,2020-07-16,20500000,GBP,25744842,,"Autotech Ventures, RTP Global, Target Global","Autotech Ventures, BP Ventures, Channel 4 Ventures, Cherry Ventures, Forward Partners, Partech, Rider Global, RTP Global, Target Global, Version One Ventures","247,590",,,,Early Stage Venture,Drover is a car subscription company.,"Automotive, Autonomous Vehicles, Fleet Management, Transportation","London, England, United Kingdom, Europe",https://www.joindrover.com,$1M to $10M,30250000,GBP,39356056,M&A,5,10,4,Yes,
Series A - Drover,https://www.crunchbase.com/funding_round/drover-series-a--29b665fd,Drover,https://www.crunchbase.com/organization/drover,Series A,2018-03-15,5500000,GBP,7665174,,"BP Ventures, Cherry Ventures, Partech","BP Ventures, Cherry Ventures, Force Over Mass Capital, Forward Partners, Partech, Version One Ventures","247,918",,,,Early Stage Venture,Drover is a car subscription company.,"Automotive, Autonomous Vehicles, Fleet Management, Transportation","London, England, United Kingdom, Europe",https://www.joindrover.com,$1M to $10M,30250000,GBP,39356056,M&A,5,6,1,Yes,
Series A - bonify,https://www.crunchbase.com/funding_round/bonify-series-a--033fbfed,bonify,https://www.crunchbase.com/organization/bonify,Series A,2017-02-20,5500000,EUR,5834949,,"Atlantic Labs, Mosaic Ventures, Ribbit Capital","Atlantic Labs, DN Capital, HW Capital, Index Ventures, Mosaic Ventures, Ribbit Capital, Tamaz Georgadze","248,153",,,,Early Stage Venture,Bonify is a Fintech startup based in Berlin that offers credit scoring tools and services to its users.,"Credit, Finance, Financial Services, FinTech, Personal Finance","Berlin, Berlin, Germany, Europe",https://www.bonify.de,$1M to $10M,5500000,EUR,5834949,M&A,4,7,1,Yes,
Series A - Nuri,https://www.crunchbase.com/funding_round/nuribanking-series-a--b4592222,Nuri,https://www.crunchbase.com/organization/nuribanking,Series A,2019-07-31,12700000,EUR,14061116,,"G1 Ventures, NKB Ventures, Sony Financial Ventures","coparion, Earlybird Venture Capital, G1 Ventures, Global Brain Corporation, NKB Ventures, Sony Financial Ventures","247,381",,,,Early Stage Venture,Nuri empowers people to manage and grow their wealth through innovative technologies.,"Banking, Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech","Berlin, Berlin, Germany, Europe",https://nuri.com/,$10M to $50M,42296429,EUR,49174004,,10,6,,Yes,
Series B - NA-KD.com,https://www.crunchbase.com/funding_round/na-kd-com-series-b--eca9fb6c,NA-KD.com,https://www.crunchbase.com/organization/na-kd-com,Series B,2019-07-02,210000000,SEK,22504216,,"eEquity, Northzone, Partech","eEquity, La Maison Compagnie d'Investissement, Northzone, Otiva, Partech, Quadrille Capital","248,297",,,,Early Stage Venture,NA-KD.com is a Swedish fashion e-commerce company.,"E-Commerce, Fashion, Marketplace, Mobile","Gothenburg, Vastra Gotaland, Sweden, Europe",http://www.na-kd.com,$100M to $500M,88506623,USD,88506623,Early Stage Venture,7,6,4,Yes,
Series B - Ondat,https://www.crunchbase.com/funding_round/ondat-series-b--48dc993a,Ondat,https://www.crunchbase.com/organization/ondat,Series B,2021-02-23,10000000,USD,10000000,,Downing Ventures,"Alumni Ventures, Bain Capital Ventures, Downing Ventures, Green D Ventures, MMC Ventures, Uncorrelated Ventures","249,296",,,,Early Stage Venture,"Ondat supports your freedom with industry-leading levels of data performance, resilience, security, and scale.","Cloud Computing, Cloud Storage, Data Storage, Database, Enterprise Software, Software","London, England, United Kingdom, Europe",https://www.ondat.io/,$1M to $10M,20000000,USD,20000000,M&A,4,6,4,Yes,
Series A - CloudNC,https://www.crunchbase.com/funding_round/cloudnc-series-a--d7aed5d2,CloudNC,https://www.crunchbase.com/organization/cloudnc,Series A,2018-06-07,9000000,GBP,12074362,,Atomico,"Acequia Capital (AceCap), Atomico, BACKED VC, Entrepreneurs First, Episode 1, Join Capital, La Famiglia","250,159",,,,Early Stage Venture,CloudNC develops advanced software that enables factories to autonomously manufacture precision parts.,"Artificial Intelligence (AI), Computer, Industrial, Manufacturing, Mechanical Engineering, Software","London, England, United Kingdom, Europe",http://cloudnc.com,$10M to $50M,77781174,USD,77781174,Early Stage Venture,15,7,3,Yes,
Venture Round - Toposens,https://www.crunchbase.com/funding_round/toposens-series-unknown--869854a5,Toposens,https://www.crunchbase.com/organization/toposens,Venture - Series Unknown,2022-03-01,1500000,CHF,1632913,,,"Alpana Ventures, Basinghall Partners, Deeptech Labs, SPDG","250,757",,,,,Toposens builds highly robust and low-cost near-field 3D ultrasonic vision technology for robotics and autonomous vehicles.,"3D Technology, Automotive, Autonomous Vehicles, Consumer Electronics, Manufacturing, Mapping Services, Robotics, Sensor, Software","Munich, Bayern, Germany, Europe",http://www.toposens.com,$1M to $10M,3872932,USD,3872932,,8,4,,Yes,
Series A - Techloop.io,https://www.crunchbase.com/funding_round/techloop-io-series-a--5c625bf5,Techloop.io,https://www.crunchbase.com/organization/techloop-io,Series A,2017-11-28,2800000,EUR,3317752,,"Rockaway Capital, Springtide Ventures","Rockaway Capital, Springtide Ventures","250,994",,,,Early Stage Venture,Techloop.io is an anonymous recruitment marketplace for SW Developers.,"Marketplace, Recruiting, Software","Prague, Hlavni mesto Praha, Czech Republic, Europe",http://techloop.io,$1M to $10M,3000000,EUR,3537562,M&A,4,2,2,Yes,
Series C - Moniepoint,https://www.crunchbase.com/funding_round/moniepoint-series-c--8b969529,Moniepoint,https://www.crunchbase.com/organization/moniepoint,Series C,2022-08-10,50000000,USD,50000000,,"Novastar Ventures, QED Investors","Bossa Invest, British International Investment, Lightrock, Novastar Ventures, QED Investors","251,390",,,,Late Stage Venture,"Moniepoint is a financial technology company that offers payments, banking, and a platform tailored for businesses and their customers.","Banking, Credit, Finance, Financial Services, FinTech, Payments","London, England, United Kingdom, Europe",https://www.moniepoint.com,$100M to $500M,233058694,USD,233058694,,9,5,2,Yes,
Series A - Zadaa,https://www.crunchbase.com/funding_round/zadaa-series-a--5a807548,Zadaa,https://www.crunchbase.com/organization/zadaa,Series A,2021-09-01,,,,,,Flyer One Ventures,"255,370",,,,Early Stage Venture,Zadaa is the world’s first marketplace to make selling and buying secondhand as simple as in an online store.,"Apps, E-Commerce, E-Commerce Platforms, Fashion, Marketplace, Mobile, Secondhand Goods","Helsinki, Southern Finland, Finland, Europe",https://zadaa.co/,,6900000,EUR,7904766,M&A,5,1,,Yes,
Series A - Knokcare,https://www.crunchbase.com/funding_round/knok-healthcare-series-a--e52719e5,Knokcare,https://www.crunchbase.com/organization/knok-healthcare,Series A,2021-11-25,4400000,EUR,4932061,,"Armilar Venture Partners, Triple Point Ventures","Armilar Venture Partners, MSM, Social Innovation Fund (Portugal), Triple Point Ventures","256,063",,,,Early Stage Venture,Knokcare provides telemedicine solutions.,"Health Care, InsurTech, Medical, mHealth, Telehealth","Matosinhos, Porto, Portugal, Europe",http://www.knokcare.com,$1M to $10M,6100000,EUR,6911106,Early Stage Venture,3,4,2,Yes,
