Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Series A - Hoplr,https://www.crunchbase.com/funding_round/hoplr-series-a--12c038e2,Hoplr,https://www.crunchbase.com/organization/hoplr,Series A,2021-03-09,2000000,EUR,2379414,,"Belfius Bank, QuaeroQ","Belfius Bank, QuaeroQ","243,725",,,,Early Stage Venture,Digital neighbourhood network and knowledge center for inclusion and citizen participation,"CivicTech, Communities, GovTech, Smart Cities, Social Media","Lokeren, Oost-Vlaanderen, Belgium, Europe",http://www.hoplr.com,$1M to $10M,5069000,EUR,5816979,,5,2,,Yes,
Series B - CarPrice.ru,https://www.crunchbase.com/funding_round/carprice-ru-series-b--40622122,CarPrice.ru,https://www.crunchbase.com/organization/carprice-ru,Series B,2015-07-23,40000000,USD,40000000,,"Almaz Capital, Baring Vostok Capital Partners","Almaz Capital, Baring Vostok Capital Partners","243,750",,,,Early Stage Venture,"CarPrice develops technology, infrastructure and services for used cars transactions between private sellers and professional buyers.","Automotive, Big Data, Direct Sales, E-Commerce","Moscow, Moscow City, Russian Federation, Europe",https://www.carprice.ru/,$1M to $10M,48000000,USD,48000000,,4,2,,Yes,
Series A - Scrona,https://www.crunchbase.com/funding_round/scrona-inc-series-a--ccfdffc3,Scrona,https://www.crunchbase.com/organization/scrona-inc,Series A,2022-02-15,6700000,USD,6700000,,AM Ventures,"AM Ventures, Manz GmbH Management Consulting, TRUMPF Venture, Verve Ventures","245,036",,,,Early Stage Venture,Scrona is a manufacturing company that focuses on developing a wide range of semiconductor products.,"Manufacturing, Printing, Semiconductor","Zürich, Zurich, Switzerland, Europe",http://www.scrona.com,$1M to $10M,15520206,USD,15520206,Early Stage Venture,8,4,1,Yes,
Series A - Inofab Health,https://www.crunchbase.com/funding_round/inofabhealth-series-a--66355c79,Inofab Health,https://www.crunchbase.com/organization/inofabhealth,Series A,2020-06-01,,,,,,"ERT Clinical, F+ Ventures, Fark Labs, Karel Electronics, RePie Asset Management, Teknoloji Yatirim","245,551",,,,Early Stage Venture,"Inofab Health is a provider of digital health solutions for patients with Asthma, COPD, Cystic Fibrosis, and respiratory health.","Fitness, Health Care, Home Health Care, Internet, Personal Health, Wellness","Çankaya, Ankara, Turkey, Europe",https://www.inofab.health,$1M to $10M,3076769,USD,3076769,M&A,4,6,,Yes,
Series B - Aire,https://www.crunchbase.com/funding_round/aire-series-b--49e55680,Aire,https://www.crunchbase.com/organization/aire,Series B,2019-02-04,11000000,USD,11000000,,Crane Venture Partners,"Aerion Partners, Crane Venture Partners, Experian Ventures, Heartcore Capital, Orange Ventures, White Star Capital","245,704",,,,Early Stage Venture,Aire provides a credit assessment and automation platform for underwriting decisions.,"Credit, FinTech","London, England, United Kingdom, Europe",https://aire.io,$1M to $10M,30699800,USD,30699800,Private Equity,10,6,2,Yes,
Series A - Peak,https://www.crunchbase.com/funding_round/peak-4-series-a--fb926782,Peak,https://www.crunchbase.com/organization/peak-4,Series A,2017-09-11,5540000,USD,5540000,,MMC Ventures,"Bossa Invest, MMC Ventures, Praetura Ventures","246,878",,,,Early Stage Venture,Peak is a decision intelligence company that provides a platform to offer data analysis services.,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Machine Learning","Manchester, Manchester, United Kingdom, Europe",https://peak.ai,$1M to $10M,117690000,USD,117690000,M&A,5,3,3,Yes,
Series A - Welcome to the Jungle,https://www.crunchbase.com/funding_round/welcome-to-the-jungle-series-a--749a7955,Welcome to the Jungle,https://www.crunchbase.com/organization/welcome-to-the-jungle,Series A,2018-05-15,8400000,USD,8400000,,"Bpifrance, Kima Ventures, XAnge","Bpifrance, Financiere Saint James, Jean-Paul Guisset, Kima Ventures, Michael Benabou, SGPA, XAnge","247,811",,,,Early Stage Venture,Welcome to the Jungle is a multichannel media and job board company that aims to inspire individuals to thrive in their professional lives.,"Advertising, Digital Media, E-Learning, Human Resources, Recruiting","Paris, Ile-de-France, France, Europe",https://www.welcometothejungle.com/en,$100M to $500M,87439171,USD,87439171,Late Stage Venture,5,7,1,Yes,
Venture Round - The Dots,https://www.crunchbase.com/funding_round/the-dots-series-unknown--41c31a81,The Dots,https://www.crunchbase.com/organization/the-dots,Venture - Series Unknown,2017-12-13,4000000,USD,4000000,,Salica,"Angel Academe, Force Over Mass Capital, Salica, Serge Chiaramonte, The Garage Soho, Theo Osborne","249,260",,,,,The professional network for people who don’t wear suits to work.,"Communities, Online Portals, Professional Networking, Professional Services, Social Network","London, England, United Kingdom, Europe",https://the-dots.com/,$1M to $10M,6308697,USD,6308697,,3,6,,Yes,
Series B - Locatee,https://www.crunchbase.com/funding_round/locatee-series-b--970c87df,Locatee,https://www.crunchbase.com/organization/locatee,Series B,2021-09-22,7700000,CHF,8311260,,SmartFin,"Constructive Venture Fund, FYRFLY Venture Partners, SICTIC, SmartFin, Tomahawk.VC, Verve Ventures, Zürcher Kantonal Bank","248,884",,,,Early Stage Venture,Locatee is a workplace analytics solution that transforms data into space utilization insights.,"Analytics, Business Intelligence, Information Technology, Internet of Things, Property Management, SaaS, Smart Building, Software","Zürich, Zurich, Switzerland, Europe",http://www.locatee.com,$1M to $10M,15572321,USD,15572321,M&A,5,7,3,Yes,
Series B - Ava,https://www.crunchbase.com/funding_round/ava-3-series-b--d8ba71e1,Ava,https://www.crunchbase.com/organization/ava-3,Series B,2018-05-30,30000000,USD,30000000,,"b2venture, SVC","Alpana Ventures, b2venture, Helvetica Capital, JRR Solutions, SVC","250,240",,,,Early Stage Venture,"Ava is a patented multi-sensor bracelet, which allows women to precisely and conveniently predict fertile days.","Fertility, Health Care, Medical, Medical Device, Personal Health, Women's","Zürich, Zurich, Switzerland, Europe",http://www.avawomen.com,$1M to $10M,42436440,USD,42436440,M&A,7,5,,Yes,
Series A - gridscale,https://www.crunchbase.com/funding_round/gridscale-series-a--b8dac84d,gridscale,https://www.crunchbase.com/organization/gridscale,Series A,2019-03-13,7000000,EUR,7932748,,"EnBW New Ventures, Endeit Capital","BLSW Seed and Growth Fund, EnBW New Ventures, Endeit Capital, Enjoyventure Management, HTGF (High-Tech Gruenderfonds)","250,982",,,,Early Stage Venture,"gridscale is an innovative technology, creates the basis for sophisticated cloud solutions.","Cloud Computing, Cloud Infrastructure, Cloud Storage, Web Hosting","Cologne, Nordrhein-Westfalen, Germany, Europe",https://gridscale.io/,$1M to $10M,7145000,EUR,8114355,M&A,4,5,1,Yes,
Venture Round - CubiCasa,https://www.crunchbase.com/funding_round/cubicasa-oy-series-unknown--76f1e0aa,CubiCasa,https://www.crunchbase.com/organization/cubicasa-oy,Venture - Series Unknown,2017-06-15,,,,,,"Constance Freedman, Moderne Ventures","253,988",,,,,"CubiCasa offers a scalable way to acquire property interior data, enabling any space to be indexed, searched, sorted, and understood.","3D Technology, Big Data, Cloud Data Services, Enterprise Software, Internet, Real Estate, Software, Subscription Service","Oulu, Oulu, Finland, Europe",https://www.cubi.casa/,$1M to $10M,325000,USD,325000,M&A,3,2,1,Yes,
Series B - Rise Up,https://www.crunchbase.com/funding_round/rise-up-2272-series-b--62ecb509,Rise Up,https://www.crunchbase.com/organization/rise-up-2272,Series B,2022-05-03,30000000,EUR,31576322,,Connected Capital,"Connected Capital, Impact Partenaires, MAIF Avenir","254,673",,,,Early Stage Venture,Rise Up is a learning software solution designed to help organizations and their teams stay up-to-skill to be ready for challenges.,"E-Learning, Information Services, Information Technology","Paris, Ile-de-France, France, Europe",https://www.riseup.ai,$10M to $50M,35000000,EUR,37232648,Early Stage Venture,4,3,2,Yes,
Series B - Bmll Technologies,https://www.crunchbase.com/funding_round/bmll-technologies-1cec-series-b--cd2530f7,Bmll Technologies,https://www.crunchbase.com/organization/bmll-technologies-1cec,Series B,2022-10-25,26000000,USD,26000000,,Nasdaq Ventures,Nasdaq Ventures,"254,738",,,,Early Stage Venture,BMLL Technologies is the top independent source for Level 3 Historical Data and Analytics catering to participants in the Capital Markets.,"Analytics, Big Data, Cloud Computing, Machine Learning, Software","London, England, United Kingdom, Europe",https://bmlltechnologies.com,$1M to $10M,55043228,USD,55043228,Seed,5,1,,Yes,
Series B - Mimi Hearing Technologies,https://www.crunchbase.com/funding_round/mimi-hearing-technologies-series-b--75cc4a23,Mimi Hearing Technologies,https://www.crunchbase.com/organization/mimi-hearing-technologies,Series B,2021-12-15,25000000,USD,25000000,,"MIG Capital, Salvia","ABACON CAPITAL, Atlantic Labs, MIG Capital, Salvia","256,294",,,,Early Stage Venture,Mimi develops and licenses sound personalization technology to be integrated to all consumer electronic devices,"Consumer Electronics, Health Care, Medical Device","Berlin, Berlin, Germany, Europe",http://www.mimi.io,$10M to $50M,25000000,USD,25000000,Early Stage Venture,4,4,3,Yes,
Series A - Memorado,https://www.crunchbase.com/funding_round/memorado-series-a--13f49899,Memorado,https://www.crunchbase.com/organization/memorado,Series A,2015-03-26,3300000,USD,3300000,,"Creathor Ventures, Global Founders Capital","Creathor Ventures, Global Founders Capital, Heartcore Capital","256,705",,,,Early Stage Venture,Memorado is a brain training platform that improves mental well-being of everyone.,"Health Care, Training, Wellness","Berlin, Berlin, Germany, Europe",http://www.memorado.com,$10M to $50M,4600000,USD,4600000,Early Stage Venture,2,3,2,Yes,
Series C - BUX,https://www.crunchbase.com/funding_round/bux-series-c--d5f38b32,BUX,https://www.crunchbase.com/organization/bux,Series C,2021-04-22,67000000,EUR,80496822,,"Prosus Ventures, Tencent","ABN AMRO Ventures, Citius, Decart Ventures, Endeit Capital, HV Capital, Optiver, Prosus Ventures, Tencent, Velocity Capital Fintech Ventures","256,715",,,,Late Stage Venture,"BUX specializes in the fields of fintech, mobile apps, investments, stocks, and zero-commission.","Finance, Financial Services, FinTech, Stock Exchanges, Trading Platform","Amsterdam, Noord-Holland, The Netherlands, Europe",https://getbux.com,$1M to $10M,115785745,USD,115785745,M&A,8,9,2,Yes,
Series B - Winningtemp,https://www.crunchbase.com/funding_round/winningtemp-series-b--ebea62f0,Winningtemp,https://www.crunchbase.com/organization/winningtemp,Series B,2020-10-08,15100000,EUR,17767800,,"Bonnier Capital, Frog Capital","Bonnier Capital, Chalmers Ventures AB, Frog Capital","257,620",,,,Early Stage Venture,Winningtemp is a revolutionary employee experience solution designed to create happier and more productive workplaces.,"Human Resources, Social Impact, Software","Gothenburg, Vastra Gotaland, Sweden, Europe",http://www.winningtemp.com,$10M to $50M,21776624,USD,21776624,Early Stage Venture,5,3,2,Yes,
Series B - Step Pharma,https://www.crunchbase.com/funding_round/step-pharma-series-b--b7849064,Step Pharma,https://www.crunchbase.com/organization/step-pharma,Series B,2021-03-24,35000000,EUR,41345159,,"Hadean Ventures, Sunstone Life Science Ventures","Bpifrance, Hadean Ventures, Kurma Partners, Pontifax, Sunstone Life Science Ventures","258,630",,,,Early Stage Venture,Step Pharma is a biotechnology company.,"Biotechnology, Pharmaceutical","Paris, Ile-de-France, France, Europe",http://www.step-ph.com/,$1M to $10M,52000000,EUR,61784926,Early Stage Venture,3,5,4,Yes,
Series A - Easy Payment Gateway,https://www.crunchbase.com/funding_round/easy-payments-gateway-series-a--cfb8bd29,Easy Payment Gateway,https://www.crunchbase.com/organization/easy-payments-gateway,Series A,2017-07-12,5500000,GBP,7091065,,"Alejandro Betancourt López, Andreas Mihalovits","Alejandro Betancourt López, Andreas Mihalovits","257,915",,,,Early Stage Venture,Easy Payment Gateway is quite possibly the worlds best online payment gateway.,"Finance, Information Technology, Payments, Software","London, England, United Kingdom, Europe",https://easypaymentgateway.com/,$1M to $10M,10891065,USD,10891065,Early Stage Venture,4,2,,Yes,
Venture Round - Loopline Systems,https://www.crunchbase.com/funding_round/loopline-systems-series-unknown--a7dd54d6,Loopline Systems,https://www.crunchbase.com/organization/loopline-systems,Venture - Series Unknown,2018-08-09,,,,,"Fawkes Ventures, STS Ventures","Fawkes Ventures, STS Ventures","257,967",,,,,"Loopline Systems is a company with focus on enabling a data-driven, potential-oriented approach to Human Resources based in Berlin, Germany.","Analytics, Employee Benefits, Human Resources, Information Services, Information Technology, Internet, Skill Assessment, Software","Berlin, Berlin, Germany, Europe",http://www.loopline-systems.com/,$1M to $10M,,,,,4,2,,Yes,
Venture Round - Poptop UK,https://www.crunchbase.com/funding_round/poptop-entertainment-booking-platform-series-unknown--020a4654,Poptop UK,https://www.crunchbase.com/organization/poptop-entertainment-booking-platform,Venture - Series Unknown,2022-07-26,,,,,North East Growth Capital Fund,North East Growth Capital Fund,"259,303",,,,,Marketplace of private party experiences,"E-Commerce, Event Management, Events, Leisure, Marketplace, Media and Entertainment","Gateshead, Gateshead, United Kingdom, Europe",https://www.poptop.uk.com,$10M to $50M,1614591,USD,1614591,,7,1,,Yes,
Series A - Foodout Group,https://www.crunchbase.com/funding_round/foodout-series-a--44d54571,Foodout Group,https://www.crunchbase.com/organization/foodout,Series A,2017-07-04,1000000,EUR,1135960,,Chernovetskyi Investment Group,Chernovetskyi Investment Group,"260,472",,,,Early Stage Venture,The leading mobile and online food ordering marketplace in CIS/CES region.,"E-Commerce, Food and Beverage, Food Delivery, Internet, Marketplace","Vilnius, Vilniaus Apskritis, Lithuania, Europe",https://www.foodoutgroup.com,$10M to $50M,2335960,USD,2335960,Early Stage Venture,3,1,1,Yes,
Series A - Vispera,https://www.crunchbase.com/funding_round/vispera-series-a--23c371bc,Vispera,https://www.crunchbase.com/organization/vispera,Series A,2020-04-17,2200000,USD,2200000,,Koc Holding,"Ali Demir Akel, Inventram, Koc Holding","261,453",,,,Early Stage Venture,Vispera is an image recognition and analytics company that offers retailers and suppliers store and team execution insights.,"Analytics, Artificial Intelligence (AI), Computer Vision, Machine Learning, Retail Technology","Istanbul, Istanbul, Turkey, Europe",https://vispera.co/,$1M to $10M,13123918,USD,13123918,,16,3,,Yes,
Series B - KONUX,https://www.crunchbase.com/funding_round/konux-series-b--77fc322b,KONUX,https://www.crunchbase.com/organization/konux,Series B,2019-02-12,11500000,EUR,13033909,,New Enterprise Associates,"Alibaba Group, MIG Capital, New Enterprise Associates, Upbeat Ventures","264,832",,,,Early Stage Venture,"KONUX is the first AI scale-up offering predictive maintenance, network usage, monitoring and planning solutions for railway infrastructure.","Artificial Intelligence (AI), Information Technology, Machine Learning, Railroad, Software","Munich, Bayern, Germany, Europe",http://konux.com,$10M to $50M,130614117,USD,130614117,Late Stage Venture,11,4,2,Yes,
Series B - Booksy,https://www.crunchbase.com/funding_round/booksy-series-b--714e3566,Booksy,https://www.crunchbase.com/organization/booksy,Series B,2018-07-05,13200000,USD,13200000,,Piton Capital,"Coelius Capital, Kai Hansen, Manta Ray Ventures, OpenOcean, Piton Capital, RTA.vc, Zach Coelius","264,208",,,,Early Stage Venture,"Booksy is a booking platform that links local customers with professionals in the beauty, wellness, and health industries.","Marketplace, Mobile Apps, Mobile Payments, Payments, SaaS, Software, Wellness","Warsaw, Mazowieckie, Poland, Europe",http://booksy.com,Less than $1M,119700000,USD,119700000,,10,7,2,Yes,
Series C - IDnow,https://www.crunchbase.com/funding_round/idnow-series-c--2a8d9339,IDnow,https://www.crunchbase.com/organization/idnow,Series C,2019-10-28,40000000,USD,40000000,,Corsair Capital,"Corsair Capital, Plug and Play","266,450",,,,Late Stage Venture,IDnow is a technology startup that provides advanced machine-learning technology for its Identity Verification-as-a-Service platform.,"Identity Management, Information Technology, Machine Learning, Real Time, Security","Munich, Bayern, Germany, Europe",https://www.idnow.io,$50M to $100M,119103730,USD,119103730,M&A,8,2,2,Yes,
Series A - Bayes Holding,https://www.crunchbase.com/funding_round/BayesHolding-series-a--46c3c150,Bayes Holding,https://www.crunchbase.com/organization/BayesHolding,Series A,2016-05-19,4500000,USD,4500000,,March Capital,"DN Capital, Investitionsbank Berlin, LVP, March Capital","262,361",,,,Early Stage Venture,Bayes is an esports startup that harnesses the power of big data to build tools and services.,"Analytics, eSports, SaaS, Software, Sports","Berlin, Berlin, Germany, Europe",https://www.bayesesports.com,$1M to $10M,18750000,USD,18750000,,4,4,3,Yes,
Series A - KONUX,https://www.crunchbase.com/funding_round/konux-series-a--335675ff,KONUX,https://www.crunchbase.com/organization/konux,Series A,2017-03-06,9000000,USD,9000000,,New Enterprise Associates,"DI Technology, Foundation Capital, Green Bay Ventures, Lothar Stein, Michael Baum, MIG Capital, New Enterprise Associates, Upbeat Ventures, UVC Partners","263,921",,,,Early Stage Venture,"KONUX is the first AI scale-up offering predictive maintenance, network usage, monitoring and planning solutions for railway infrastructure.","Artificial Intelligence (AI), Information Technology, Machine Learning, Railroad, Software","Munich, Bayern, Germany, Europe",http://konux.com,$10M to $50M,130614117,USD,130614117,Late Stage Venture,11,9,4,Yes,
Series A - Connecterra,https://www.crunchbase.com/funding_round/connecterra-2-series-a--d69fa32c,Connecterra,https://www.crunchbase.com/organization/connecterra-2,Series A,2018-05-24,4200000,EUR,4923285,,Sistema_VC,"Acequia Capital (AceCap), AgFunder, Breed Reply, Elias Tabet, MENA Ventures, Sistema_VC","267,599",,,,Early Stage Venture,Connecterra is an agtech startup using AI to optimize the diary farming industry.,"Agriculture, AgTech, Artificial Intelligence (AI), Machine Learning","Amsterdam, Noord-Holland, The Netherlands, Europe",http://connecterra.io,$1M to $10M,18288586,USD,18288586,Early Stage Venture,5,6,3,Yes,
Series B - Spotahome,https://www.crunchbase.com/funding_round/spotahome-series-b--843ce507,Spotahome,https://www.crunchbase.com/organization/spotahome,Series B,2018-06-06,40000000,USD,40000000,,Kleiner Perkins,"14W, FJ Labs, Justin Mateen, Kleiner Perkins, Passion Capital, Samaipata, Seaya, Sujay Jaswa, Tapestry VC, TheVentureCity","264,938",,,,Early Stage Venture,Spotahome is the easiest way to find and book mid to-long term residential rentals 100% online.,"Real Estate, Rental, Reservations","Madrid, Madrid, Spain, Europe",http://www.spotahome.com,$1M to $10M,98543406,USD,98543406,,11,10,3,Yes,
Series A - Vispera,https://www.crunchbase.com/funding_round/vispera-series-a--85a56529,Vispera,https://www.crunchbase.com/organization/vispera,Series A,2022-03-12,500000,USD,500000,,Istcapital,"Esor Investments, Istcapital","268,897",,,,Early Stage Venture,Vispera is an image recognition and analytics company that offers retailers and suppliers store and team execution insights.,"Analytics, Artificial Intelligence (AI), Computer Vision, Machine Learning, Retail Technology","Istanbul, Istanbul, Turkey, Europe",https://vispera.co/,$1M to $10M,13123918,USD,13123918,,16,2,,Yes,
Series A - waylay,https://www.crunchbase.com/funding_round/waylay-series-a--3a326f33,waylay,https://www.crunchbase.com/organization/waylay,Series A,2022-06-13,,,,,Yokogawa Electric Corp.,"Ark Angels Activator Fund, PMV, Yokogawa Electric Corp.","270,467",,,,Early Stage Venture,"Waylay is an orchestration and automation platform for the enterprise IOT, connecting devices, and enterprise IT systems.","Information Technology, Internet of Things, Software","Gent, Oost-Vlaanderen, Belgium, Europe",http://www.waylay.io,$1M to $10M,1200000,EUR,1291110,Early Stage Venture,4,3,2,Yes,
Series B - Elistair,https://www.crunchbase.com/funding_round/elistair-series-b--ace26096,Elistair,https://www.crunchbase.com/organization/elistair,Series B,2021-03-30,5000000,EUR,5861575,,Omnes Capital,"Omnes Capital, Starquest Capital","270,489",,,,Early Stage Venture,The Tethered Drone Company.,"Drones, Law Enforcement, Public Safety, Robotics, Security","Dardilly, Rhone-Alpes, France, Europe",http://elistair.com/,$1M to $10M,8050000,EUR,9459903,Early Stage Venture,5,2,,Yes,
Series B - Bewa7er,https://www.crunchbase.com/funding_round/bewa7er-series-b--0cae7d2d,Bewa7er,https://www.crunchbase.com/organization/bewa7er,Series B,2019-12-10,1000000,EUR,1109300,,Cabiedes & Partners,Cabiedes & Partners,"272,476",,,,Early Stage Venture,"Bewa7er is a Fintech Venture Builder with currently 3 projects under way: Indexa Capital, Indexa Lending and Bewater Fund.","Finance, Financial Services, FinTech","Bilbao, Pais Vasco, Spain, Europe",https://bewa7er.com/en,Less than $1M,3854000,EUR,4387360,Early Stage Venture,5,1,,Yes,
Series A - Divido,https://www.crunchbase.com/funding_round/divido-series-a--14e6c7df,Divido,https://www.crunchbase.com/organization/divido,Series A,2018-08-20,15000000,USD,15000000,,"Dawn Capital, DN Capital","Amex Ventures, Dawn Capital, DN Capital, Mastercard","275,908",,,,Early Stage Venture,Divido is a global white label consumer lending platform for financial institutions and multinational retailers.,"Consumer Lending, E-Commerce, Financial Services, FinTech, Payments","London, England, United Kingdom, Europe",https://www.divido.com,$1M to $10M,54861023,USD,54861023,Early Stage Venture,8,4,1,Yes,
Series A - Vidsy,https://www.crunchbase.com/funding_round/vidsy-series-a--4d5aab2d,Vidsy,https://www.crunchbase.com/organization/vidsy,Series A,2018-09-01,4300000,GBP,5573233,,"Delin Ventures, Mercuri","Ascension, Delin Ventures, Force Over Mass Capital, Mercuri","276,487",,,,Early Stage Venture,Vidsy is the creative technology engine powering mobile video ad creation for brands.,"Advertising, Digital Marketing, Internet, Mobile, Mobile Advertising, Social Media, Video, Video Advertising","London, England, United Kingdom, Europe",https://vidsy.co/,$1M to $10M,23972131,USD,23972131,Early Stage Venture,6,4,,Yes,
Series B - Divido,https://www.crunchbase.com/funding_round/divido-series-b--ba540e26,Divido,https://www.crunchbase.com/organization/divido,Series B,2021-06-02,30000000,USD,30000000,,"HSBC, ING Group","Amex Ventures, Dawn Capital, DG Daiwa Ventures, DN Capital, Global Brain Corporation, HSBC, ING Group, ING Ventures, IQ Capital, OCS Group, SBI Investment, Sony Innovation Fund","277,214",,,,Early Stage Venture,Divido is a global white label consumer lending platform for financial institutions and multinational retailers.,"Consumer Lending, E-Commerce, Financial Services, FinTech, Payments","London, England, United Kingdom, Europe",https://www.divido.com,$1M to $10M,54861023,USD,54861023,Early Stage Venture,8,12,5,Yes,
Series A - Hostmaker,https://www.crunchbase.com/funding_round/hostmaker-series-a--2b21e725,Hostmaker,https://www.crunchbase.com/organization/hostmaker,Series A,2017-02-23,5000000,GBP,6277527,,"DN Capital, Ventech","Avala Capital, DN Capital, DSG Consumer Partners, Ventech","277,868",8000000,GBP,10044043,Early Stage Venture,Hostmaker is a home rental management company.,"Property Management, Rental Property, Vacation Rental","London, England, United Kingdom, Europe",https://hostmaker.com/,$1M to $10M,29277527,USD,29277527,M&A,5,4,2,Yes,
Series B - Tiller Systems,https://www.crunchbase.com/funding_round/tiller-systems-series-b--189932ce,Tiller Systems,https://www.crunchbase.com/organization/tiller-systems,Series B,2018-06-20,12000000,EUR,13893214,,"Omnes Capital, Ring Capital","360 Capital, Omnes Capital, Ring Capital","282,146",,,,Early Stage Venture,Tiller Systems is a provider of point-of-sale software solutions for restaurants and merchants.,"E-Commerce, Payments, Point of Sale, Restaurants, Retail, Shopping, Software","Paris, Ile-de-France, France, Europe",http://www.tillersystems.com,Less than $1M,21220000,EUR,24220496,M&A,9,3,1,Yes,
Venture Round - Nestwave,https://www.crunchbase.com/funding_round/nestwave-series-unknown--91352ba7,Nestwave,https://www.crunchbase.com/organization/nestwave,Venture - Series Unknown,2019-04-02,2000000,EUR,2240670,,"Sofimac Innovation, The Faktory Fund","Sofimac Innovation, The Faktory Fund","282,776",,,,,Nestwave is a provider of advanced geolocation solutions for the IoT market.,Wireless,"Paris, Ile-de-France, France, Europe",https://www.nestwave.com/,$1M to $10M,7881024,USD,7881024,M&A,4,2,,Yes,
Series A - Spotahome,https://www.crunchbase.com/funding_round/spotahome-series-a--69809ac0,Spotahome,https://www.crunchbase.com/organization/spotahome,Series A,2017-10-17,13600000,EUR,16007872,,"Passion Capital, Seaya","Acurio Ventures, Charlotte Street Capital, HOWZAT Partners, Klaus Nyengaard, Mexico Ventures, Nordic Makers, Passion Capital, Samaipata, Samos Investments, Seaya","281,560",,,,Early Stage Venture,Spotahome is the easiest way to find and book mid to-long term residential rentals 100% online.,"Real Estate, Rental, Reservations","Madrid, Madrid, Spain, Europe",http://www.spotahome.com,$1M to $10M,98543406,USD,98543406,,11,10,4,Yes,
Series A - Hoplr,https://www.crunchbase.com/funding_round/hoplr-series-a--66aa0c84,Hoplr,https://www.crunchbase.com/organization/hoplr,Series A,2019-09-26,700000,EUR,764601,,"Belfius Bank, QuaeroQ","Belfius Bank, QuaeroQ","283,537",,,,Early Stage Venture,Digital neighbourhood network and knowledge center for inclusion and citizen participation,"CivicTech, Communities, GovTech, Smart Cities, Social Media","Lokeren, Oost-Vlaanderen, Belgium, Europe",http://www.hoplr.com,$1M to $10M,5069000,EUR,5816979,,5,2,,Yes,
Series A - Avora,https://www.crunchbase.com/funding_round/avora-series-a--840a8bd3,Avora,https://www.crunchbase.com/organization/avora,Series A,2019-01-15,6500000,USD,6500000,,"AlbionVC, Crane Venture Partners","AlbionVC, Crane Venture Partners","279,115",,,,Early Stage Venture,Avora provides a complete augmented analytics solution powered by AI that makes in-depth data analysis as easy as a web search.,"Analytics, Artificial Intelligence (AI), Business Intelligence, Cloud Data Services, Data Visualization, Machine Learning, SaaS","London, England, United Kingdom, Europe",https://avora.com,Less than $1M,9742924,USD,9742924,Early Stage Venture,5,2,1,Yes,
Series A - Tylko,https://www.crunchbase.com/funding_round/tylko-2-series-a--566a192a,Tylko,https://www.crunchbase.com/organization/tylko-2,Series A,2016-12-10,3000000,EUR,3168735,,"Experior Venture Fund, SquareOne Venture Capital","Daftcode, Experior Venture Fund, G+J Digital Ventures, SquareOne Venture Capital, Yves Behar","284,201",,,,Early Stage Venture,"Tylko is D2C brand offering high-quality, perfectly fitting shelving that can be ordered in the easiest way possible. ","E-Commerce, Furniture, Mobile","Warsaw, Mazowieckie, Poland, Europe",http://tylko.com/,$10M to $50M,40800000,EUR,46670455,Late Stage Venture,5,5,2,Yes,
Series A - Hoplr,https://www.crunchbase.com/funding_round/hoplr-series-a--971749a9,Hoplr,https://www.crunchbase.com/organization/hoplr,Series A,2018-07-20,1119000,EUR,1312756,,"Belfius Bank, QuaeroQ","Belfius Bank, QuaeroQ","282,000",,,,Early Stage Venture,Digital neighbourhood network and knowledge center for inclusion and citizen participation,"CivicTech, Communities, GovTech, Smart Cities, Social Media","Lokeren, Oost-Vlaanderen, Belgium, Europe",http://www.hoplr.com,$1M to $10M,5069000,EUR,5816979,,5,2,,Yes,
Series A - Bewa7er,https://www.crunchbase.com/funding_round/bewa7er-series-a--54de22ac,Bewa7er,https://www.crunchbase.com/organization/bewa7er,Series A,2018-05-08,1300000,EUR,1542758,,"Acurio Ventures, Cabiedes & Partners","Acurio Ventures, Cabiedes & Partners, Pedro Luis Uriarte Santamarina, Viriditas Ventures","280,208",,,,Early Stage Venture,"Bewa7er is a Fintech Venture Builder with currently 3 projects under way: Indexa Capital, Indexa Lending and Bewater Fund.","Finance, Financial Services, FinTech","Bilbao, Pais Vasco, Spain, Europe",https://bewa7er.com/en,Less than $1M,3854000,EUR,4387360,Early Stage Venture,5,4,,Yes,
Venture Round - BUX,https://www.crunchbase.com/funding_round/bux-series-unknown--3e47e481,BUX,https://www.crunchbase.com/organization/bux,Venture - Series Unknown,2019-06-12,12500000,USD,12500000,,"HV Capital, Velocity Capital Fintech Ventures","HV Capital, Kreos Capital, Velocity Capital Fintech Ventures","280,344",,,,,"BUX specializes in the fields of fintech, mobile apps, investments, stocks, and zero-commission.","Finance, Financial Services, FinTech, Stock Exchanges, Trading Platform","Amsterdam, Noord-Holland, The Netherlands, Europe",https://getbux.com,$1M to $10M,115785745,USD,115785745,M&A,8,3,1,Yes,
