Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Series C - TVSquared,https://www.crunchbase.com/funding_round/tvsquared-series-c--4eb0cefd,TVSquared,https://www.crunchbase.com/organization/tvsquared,Series C,2019-05-01,5500000,USD,5500000,,West Coast Capital,West Coast Capital,"354,289",,,,Late Stage Venture,TVSquared is the global leader in TV attribution.,"Advertising, Advertising Platforms, Marketing","Edinburgh, Edinburgh, City of, United Kingdom, Europe",http://www.tvsquared.com/,$10M to $50M,26600000,USD,26600000,M&A,7,1,1,Yes,
Venture Round - Azimo,https://www.crunchbase.com/funding_round/azimo-series-unknown--5d2be1cb,Azimo,https://www.crunchbase.com/organization/azimo,Venture - Series Unknown,2016-05-05,15000000,USD,15000000,,Rakuten,"Headline, Rakuten","431,137",,,,,"Azimo is an online money transfer company that provides a fast, secure, and low-cost alternative to legacy high street remittance services.","Financial Services, FinTech, Mobile Payments, Personal Finance","London, England, United Kingdom, Europe",http://azimo.com,$10M to $50M,88089904,USD,88089904,M&A,7,2,2,Yes,
Series B - Thumbzup,https://www.crunchbase.com/funding_round/thumbzup-series-b--015f2ab0,Thumbzup,https://www.crunchbase.com/organization/thumbzup,Series B,2015-09-30,6500000,USD,6500000,,Visa,"Entrée Capital, Visa","432,898",,,,Early Stage Venture,"Thumbzup Offers your merchant customer base an affordable, secure and fully certified MPOS solution.","Financial Services, Mobile Payments","London, England, United Kingdom, Europe",https://thumbzup.com,$1M to $10M,19950000,USD,19950000,Early Stage Venture,4,2,,Yes,
Series C - fintonic,https://www.crunchbase.com/funding_round/fintonic-series-c--1f2c8c77,fintonic,https://www.crunchbase.com/organization/fintonic,Series C,2019-04-11,21400000,USD,21400000,,ING Ventures,"ING Ventures, National Health Forecast (PSN), SquareOne Capital","432,942",158600000,USD,158600000,Late Stage Venture,Fintonic is a free application that enables anyone to organize accounts and saving money.,"Banking, Big Data, Consumer Lending, Finance, Financial Services, FinTech, Insurance, Mobile, Personal Finance","Madrid, Madrid, Spain, Europe",http://fintonic.com,$10M to $50M,70995022,USD,70995022,Late Stage Venture,10,3,,Yes,
Venture Round - Learning Labs,https://www.crunchbase.com/funding_round/learning-labs-series-unknown--3730a232,Learning Labs,https://www.crunchbase.com/organization/learning-labs,Venture - Series Unknown,2020-05-27,500000,GBP,613155,,Midlands Engine Investment Fund,"Future Planet Capital, Midlands Engine Investment Fund","434,613",,,,,"Learning Labs is a team of former teachers, linguists, techies and professionals exploring how the latest technology.","Education, Software","Birmingham, Birmingham, United Kingdom, Europe",https://www.learning-labs.co.uk/,$1M to $10M,1050000,GBP,1357402,,5,2,,Yes,
Series C - Xeneta,https://www.crunchbase.com/funding_round/xeneta-series-c--2d241d52,Xeneta,https://www.crunchbase.com/organization/xeneta,Series C,2021-06-17,28500000,USD,28500000,,Lugard Road Capital,"Creandum, Investinor, Lugard Road Capital","354,496",101500000,USD,101500000,Late Stage Venture,Xeneta is an ocean freight rate benchmarking and market intelligence platform and index.,"Analytics, Enterprise Software, Logistics, SaaS, Shipping","Oslo, Oslo, Norway, Europe",https://www.xeneta.com,$1M to $10M,137185332,USD,137185332,Late Stage Venture,7,3,1,Yes,
Series B - Triptease,https://www.crunchbase.com/funding_round/triptease-series-b--eecaf6ae,Triptease,https://www.crunchbase.com/organization/triptease,Series B,2017-04-05,9000000,USD,9000000,,Business Growth Fund,"Business Growth Fund, Episode 1, Notion Capital","435,813",,,,Early Stage Venture,Triptease is a travel SaaS company that empowers hotels to recapture guest relationships and increase direct bookings.,"Content, Hospitality, SaaS, Social Media, Travel","London, England, United Kingdom, Europe",http://www.triptease.com,$10M to $50M,23956460,USD,23956460,Early Stage Venture,7,3,3,Yes,
Series A - IndoorAtlas,https://www.crunchbase.com/funding_round/indooratlas-series-a--da4f8423,IndoorAtlas,https://www.crunchbase.com/organization/indooratlas,Series A,2014-09-02,10000000,USD,10000000,,Baidu,Baidu,"355,158",,,,Early Stage Venture,IndoorAtlas offers solutions to developers in building location based apps.,"Indoor Positioning, Location Based Services, Mobile, Retail","Oulu, Oulu, Finland, Europe",http://www.indooratlas.com,,29085950,USD,29085950,,7,1,,Yes,
Series B - Outfittery,https://www.crunchbase.com/funding_round/outfittery-series-b--3504e575,Outfittery,https://www.crunchbase.com/organization/outfittery,Series B,2014-02-17,13000000,EUR,17817543,,Highland Europe,"Berlin.de, Highland Europe, HTGF (High-Tech Gruenderfonds), HV Capital, IBB Ventures, Mangrove Capital Partners, RI Digital Ventures","436,419",,,,Early Stage Venture,Outfittery provides an online personal shopping service for men.,"E-Commerce, Fashion, Shopping","Berlin, Berlin, Germany, Europe",http://www.outfittery.com,$100M to $500M,59817543,USD,59817543,Late Stage Venture,6,7,3,Yes,
Series A - Gousto,https://www.crunchbase.com/funding_round/gousto-series-a--b3760269,Gousto,https://www.crunchbase.com/organization/gousto,Series A,2014-09-15,8300000,USD,8300000,,Unilever Ventures,"MMC Ventures, Unilever Ventures","371,823",,,,Early Stage Venture,"Gousto is an online meal-kit manufacturer and retailer, using AI and automation to provide extensive choice and personalisation.","E-Commerce, Food and Beverage, Food Delivery, Food Processing, Subscription Service","London, England, United Kingdom, Europe",https://www.gousto.co.uk,$100M to $500M,675695359,USD,675695359,,17,2,2,Yes,
Venture Round - AnyDesk,https://www.crunchbase.com/funding_round/anydesk-series-unknown--cf3d7db9,AnyDesk,https://www.crunchbase.com/organization/anydesk,Venture - Series Unknown,2020-01-22,,,,,Insight Partners,"EQT Ventures, Insight Partners","371,853",,,,,AnyDesk is a remote desktop application.,"Apps, Customer Service, Information Technology, Software, Web Apps","Stuttgart, Baden-Wurttemberg, Germany, Europe",http://www.anydesk.com,$10M to $50M,66500000,EUR,75602572,Late Stage Venture,4,2,1,Yes,
Venture Round - Thread,https://www.crunchbase.com/funding_round/thread-com-series-unknown--01aeb8f4,Thread,https://www.crunchbase.com/organization/thread-com,Venture - Series Unknown,2016-06-01,4000000,GBP,5765408,,Beringea,"Balderton Capital, Beringea","438,709",,,,,Thread operates as an online personal styling platform designed to help men find clothes.,"E-Commerce, Fashion, Internet","London, England, United Kingdom, Europe",https://www.thread.com,$10M to $50M,40703691,USD,40703691,M&A,9,2,2,Yes,
Series B - Wandera,https://www.crunchbase.com/funding_round/wandera-series-b--aa817d44,Wandera,https://www.crunchbase.com/organization/wandera,Series B,2015-02-10,15000000,USD,15000000,,83North,"83North, Bessemer Venture Partners","438,878",,,,Early Stage Venture,Wandera provides a unified cloud security solution to protect the modern workplace,"Cloud Security, Mobile, SaaS, Security","London, England, United Kingdom, Europe",https://www.wandera.com/,$50M to $100M,53500000,USD,53500000,M&A,5,2,4,Yes,
Series B - uberall,https://www.crunchbase.com/funding_round/uberall-series-b--2f976e85,uberall,https://www.crunchbase.com/organization/uberall,Series B,2018-02-01,25000000,USD,25000000,,HPE Growth,"HPE Growth, Project A Ventures, United Internet Ventures","371,953",,,,Early Stage Venture,"Uberall powers sales through location data, using the innovative location marketing cloud.","Information Technology, Location Based Services, Marketing","Berlin, Berlin, Germany, Europe",http://uberall.com,$1M to $10M,170800000,USD,170800000,Private Equity,8,3,3,Yes,
Series D - AUTO1 Group,https://www.crunchbase.com/funding_round/auto1-group-series-d--a9023425,AUTO1 Group,https://www.crunchbase.com/organization/auto1-group,Series D,2015-04-01,117600000,USD,117600000,,DST Global,"DST Global, Piton Capital","372,066",1082400000,USD,1082400000,Late Stage Venture,AUTO1 Group is an online automotive platform that aims to connect buyers and sellers of cars throughout Europe.,"Automotive, Internet, Marketplace","Berlin, Berlin, Germany, Europe",http://www.auto1-group.com,$1B to $10B,1387053390,USD,1387053390,IPO,11,2,2,Yes,
Series C - Outfittery,https://www.crunchbase.com/funding_round/outfittery-series-c--ae3d1a3a,Outfittery,https://www.crunchbase.com/organization/outfittery,Series C,2015-03-02,20000000,USD,20000000,,Northzone,"Berlin.de, Highland Europe, HV Capital, IBB Ventures, Mangrove Capital Partners, Northzone","439,146",,,,Late Stage Venture,Outfittery provides an online personal shopping service for men.,"E-Commerce, Fashion, Shopping","Berlin, Berlin, Germany, Europe",http://www.outfittery.com,$100M to $500M,59817543,USD,59817543,Late Stage Venture,6,6,5,Yes,
Series B - Stocard,https://www.crunchbase.com/funding_round/stocard-series-b--11c324b6,Stocard,https://www.crunchbase.com/organization/stocard,Series B,2018-06-05,20000000,USD,20000000,,Macquarie Capital,"Alstin Capital, Engelhorn, HTGF (High-Tech Gruenderfonds), Macquarie Capital, Rocketship.vc, Shortcut Ventures","355,217",,,,Early Stage Venture,Stocard is a mobile wallet company.,"FinTech, Information Services, Information Technology, Internet, Mobile Apps","Mannheim, Baden-Wurttemberg, Germany, Europe",http://stocardapp.com,$10M to $50M,31099191,USD,31099191,M&A,5,6,2,Yes,
Venture Round - FundamentalVR,https://www.crunchbase.com/funding_round/fundamentalvr-series-unknown--0f9f462b,FundamentalVR,https://www.crunchbase.com/organization/fundamentalvr,Venture - Series Unknown,2018-10-30,1400000,USD,1400000,,Tern,Tern,"440,853",,,,,"FundamentalVR delivers VR haptic 'flight simulators' for surgery creating a safe, measurable, and repeatable space to refine skills.","Health Care, Medical, Medical Device, Virtual Reality","London, England, United Kingdom, Europe",http://www.fundamentalvr.com,$10M to $50M,29555728,USD,29555728,Early Stage Venture,7,1,,Yes,
Series A - Swoon Editions,https://www.crunchbase.com/funding_round/swoon-editions-series-a--706de7d8,Swoon Editions,https://www.crunchbase.com/organization/swoon-editions,Series A,2014-07-21,4000000,GBP,6829388,,Octopus Ventures,"Index Ventures, Octopus Ventures","441,773",,,,Early Stage Venture,Swoon Editions is a design-led furniture brand.,"E-Commerce, Furniture, Lifestyle","London, England, United Kingdom, Europe",https://www.swooneditions.com,$100M to $500M,20200000,GBP,28073954,Early Stage Venture,5,2,,Yes,
Series A - Synoste Oy,https://www.crunchbase.com/funding_round/synoste-oy-series-a--a7aab3d2,Synoste Oy,https://www.crunchbase.com/organization/synoste-oy,Series A,2015-05-06,2200000,USD,2200000,,Finnvera Venture Capital,"Finnvera Venture Capital, Lifeline Ventures, Metsola Ventures, Petri Pöyhönen","441,835",,,,Early Stage Venture,"Synoste is a startup company developing novel, patient-friendly medical solutions for the treatment of skeletal deformities.","Biotechnology, Medical, Medical Device","Espoo, Southern Finland, Finland, Europe",http://synoste.com,$1M to $10M,11809628,USD,11809628,M&A,5,4,,Yes,
Venture Round - Norsepower Oy,https://www.crunchbase.com/funding_round/norsepower-oy-series-unknown--3c10658c,Norsepower Oy,https://www.crunchbase.com/organization/norsepower-oy,Venture - Series Unknown,2018-11-19,3600000,EUR,4123981,,Cork,"Cork, Valve Ventures","442,494",,,,,Norsepower Oy is a clean technology and engineering company pioneering the generation of renewable wind energy.,"Clean Energy, CleanTech, Energy, Energy Efficiency","Helsinki, Southern Finland, Finland, Europe",http://www.norsepower.com/,$1M to $10M,50782200,USD,50782200,Late Stage Venture,6,2,,Yes,
Venture Round - Instanda,https://www.crunchbase.com/funding_round/instanda-series-unknown--371e5328,Instanda,https://www.crunchbase.com/organization/instanda,Venture - Series Unknown,2020-01-29,5800000,GBP,7552437,,Dale Ventures,Dale Ventures,"443,237",,,,,"Instanda is a provider of a no-code core insurance platform that allows insurance companies to build, configure, and launch products online.","Information Technology, Insurance, InsurTech","London, England, United Kingdom, Europe",https://instanda.com/,$10M to $50M,73052437,USD,73052437,Early Stage Venture,6,1,,Yes,
Series A - Adbrain,https://www.crunchbase.com/funding_round/adbrain-series-a--71f1b590,Adbrain,https://www.crunchbase.com/organization/adbrain,Series A,2014-03-11,7500000,USD,7500000,,Octopus Ventures,"Firestartr, Notion Capital, Octopus Ventures","443,304",,,,Early Stage Venture,"Adbrain powers marketers and their partners to understand and engage with their customers 1:1 across devices, channels and platforms.","Advertising, Enterprise Software, Marketing Automation, Mobile","London, England, United Kingdom, Europe",http://www.adbrain.com,$1M to $10M,16500000,USD,16500000,M&A,5,3,1,Yes,
Venture Round - Open Cloud Factory,https://www.crunchbase.com/funding_round/open-cloud-factory-series-unknown--b3fdf4a8,Open Cloud Factory,https://www.crunchbase.com/organization/open-cloud-factory,Venture - Series Unknown,2021-12-03,,,,,Seed Capital Bizkaia,Seed Capital Bizkaia,"443,367",,,,,"Open Cloud Factory is control solution, control and manage your enterprise network with a powerful solution.","Cloud Computing, Cloud Security, Software","Madrid, Madrid, Spain, Europe",http://www.opencloudfactory.com/,,71429,EUR,81868,,3,1,,Yes,
Series A - VideoElephant,https://www.crunchbase.com/funding_round/videoelephant-com-series-a--d4e8e462,VideoElephant,https://www.crunchbase.com/organization/videoelephant-com,Series A,2019-07-08,5500000,EUR,6168250,,Act Venture Capital,"Act Venture Capital, Enterprise Ireland, Gaingels, John Corcoran, Tom Kennedy, Tony Smurfit","377,585",,,,Early Stage Venture,"VideoElephant offers ready-to-monetize video content solutions to advertising technology providers, publishers, and advertisers.","Digital Media, Publishing, Social Media, Video","Dublin, Dublin, Ireland, Europe",http://www.videoelephant.com,$1M to $10M,9668250,USD,9668250,Early Stage Venture,4,6,,Yes,
Series B - Beam,https://www.crunchbase.com/funding_round/beam-wallet-series-b--b98a7032,Beam,https://www.crunchbase.com/organization/beam-wallet,Series B,2023-07-01,27000000,USD,27000000,,Alex Cheiman,Alex Cheiman,"378,360",,,,Early Stage Venture,Transforming payments and marketing for the 21st Century.,"B2B, B2C, Blockchain, Cryptocurrency, E-Commerce, Finance, Internet, Marketing, Payments, Retail","Lisbon, Lisboa, Portugal, Europe",https://www.beamwallet.com,$1M to $10M,29500000,USD,29500000,M&A,3,1,1,Yes,
Series A - Bloomy Days,https://www.crunchbase.com/funding_round/bloomy-days-series-a--310bf35d,Bloomy Days,https://www.crunchbase.com/organization/bloomy-days,Series A,2015-03-27,,,,,Ariadne Capital Limited,Ariadne Capital Limited,"443,945",,,,Early Stage Venture,Bloomy Days is a subscription-based fresh cut flower delivery service with headquarters in Germany.,"Delivery, Flowers, Retail, Service Industry","Berlin, Berlin, Germany, Europe",https://www.bloomydays.com/de/,$1M to $10M,,,,M&A,2,1,,Yes,
Series B - Distribusion Technologies,https://www.crunchbase.com/funding_round/distribusion-series-b--918190b7,Distribusion Technologies,https://www.crunchbase.com/organization/distribusion,Series B,2022-06-14,30000000,EUR,31311351,,Lightrock,"Creandum, Lightrock, Northzone","355,645",,,,Early Stage Venture,"Distribusion is a global platform making ground transportation accessible, benefiting society and the environment.","Information Technology, Mobile, Software, Tourism, Transportation, Travel","Berlin, Berlin, Germany, Europe",http://www.distribusion.com/,$1M to $10M,119497014,USD,119497014,Late Stage Venture,4,3,2,Yes,
Series B - Admedo,https://www.crunchbase.com/funding_round/adizio-series-b--a18d83fe,Admedo,https://www.crunchbase.com/organization/adizio,Series B,2016-02-04,6000000,USD,6000000,,MMC Ventures,"MMC Ventures, Sussex Place Ventures","356,198",,,,Early Stage Venture,Admedo is a self-serve online advertising platform that focuses on developing performance-driven tools.,"Advertising, Advertising Platforms","London, England, United Kingdom, Europe",https://www.admedo.com/,$1M to $10M,9283942,USD,9283942,,5,2,1,Yes,
Series A - Alphapet Ventures,https://www.crunchbase.com/funding_round/epetworld-series-a--b023259b,Alphapet Ventures,https://www.crunchbase.com/organization/epetworld,Series A,2014-06-30,,,,,Heliad AG,"Blumberg Capital, German Startups Group, Heliad AG, Holger Hengstler, Logan Capital AG, Mountain Partners, Point Nine, Reimann Investors, Venture Stars","356,214",,,,Early Stage Venture,Alphapet Ventures is an online retailer and private label company based in Germany that sells pet food and supplies to pet owners.,"E-Commerce, Internet, Internet of Things, Pet","Munich, Bayern, Germany, Europe",http://www.alpha.pet,$1M to $10M,13000000,EUR,14634745,,4,9,1,Yes,
Venture Round - Synapticon,https://www.crunchbase.com/funding_round/synapticon-series-unknown--10f51829,Synapticon,https://www.crunchbase.com/organization/synapticon,Venture - Series Unknown,2017-02-22,9000000,USD,9000000,,7 Industries,"7 Industries, HTGF (High-Tech Gruenderfonds), MBG Baden Wuerttemberg, Schunk Allied Companies","444,422",,,,,Synapticon is hacking the physics and economics of motion control with digital technology,"Embedded Systems, Hardware, Industrial Automation, Machinery Manufacturing, Robotics, Software","Schönaich, Baden-Wurttemberg, Germany, Europe",http://www.synapticon.com,$10M to $50M,35500000,USD,35500000,,8,4,,Yes,
Series A - SpazioDati,https://www.crunchbase.com/funding_round/spaziodati-series-a--c1c4816d,SpazioDati,https://www.crunchbase.com/organization/spaziodati,Series A,2014-04-01,1800000,USD,1800000,,Cerved Group,Cerved Group,"445,081",,,,Early Stage Venture,SpazioDati builds a high-quality knowledge-graph that powers Dandelion API and Atoka.,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Developer APIs, Lead Generation, Machine Learning, Semantic Web, Text Analytics","Trento, Trentino-Alto Adige, Italy, Europe",http://spaziodati.eu,$1M to $10M,1800000,USD,1800000,Early Stage Venture,4,1,1,Yes,
Series A - SkinVision,https://www.crunchbase.com/funding_round/skinvision-series-a--83de5e9a,SkinVision,https://www.crunchbase.com/organization/skinvision,Series A,2017-03-09,,,,,LEO Innovation Lab,LEO Innovation Lab,"356,440",,,,Early Stage Venture,SkinVision is a mobile app that allows you to understand your risk factors for skin cancer and keep track of your moles.,"Health Care, Information Technology, Medical Device, mHealth","Amsterdam, Noord-Holland, The Netherlands, Europe",https://skinvision.com,$1M to $10M,16544305,USD,16544305,,8,1,,Yes,
Series B - fintonic,https://www.crunchbase.com/funding_round/fintonic-series-b--8aed4db0,fintonic,https://www.crunchbase.com/organization/fintonic,Series B,2017-06-23,25000000,EUR,27982485,,ING Group,"Acurio Ventures, ING Group, National Health Forecast (PSN)","445,288",,,,Early Stage Venture,Fintonic is a free application that enables anyone to organize accounts and saving money.,"Banking, Big Data, Consumer Lending, Finance, Financial Services, FinTech, Insurance, Mobile, Personal Finance","Madrid, Madrid, Spain, Europe",http://fintonic.com,$10M to $50M,70995022,USD,70995022,Late Stage Venture,10,3,,Yes,
Venture Round - Traede,https://www.crunchbase.com/funding_round/traede-series-unknown--9f71cd9b,Traede,https://www.crunchbase.com/organization/traede,Venture - Series Unknown,2017-05-01,3500000,DKK,513399,,PSV,"PSV, Seed Capital, Stairways","356,753",,,,,"Traede streamline the B2B sales and communication between brands/wholesalers and retailers including webshop, inventory, invoicing & CRM","B2B, E-Commerce, Retail, SaaS, Software","Copenhagen, Hovedstaden, Denmark, Europe",http://www.traede.com,$1M to $10M,3133399,USD,3133399,M&A,4,3,,Yes,
Series C - Azimo,https://www.crunchbase.com/funding_round/azimo-series-c--f116e5c1,Azimo,https://www.crunchbase.com/organization/azimo,Series C,2018-05-29,20000000,USD,20000000,,Rakuten Capital,"Frog Capital, GR Capital, Greycroft, Headline, MCI Capital SA, Quona Capital, Rakuten Capital, Silicon Valley Bank","356,833",,,,Late Stage Venture,"Azimo is an online money transfer company that provides a fast, secure, and low-cost alternative to legacy high street remittance services.","Financial Services, FinTech, Mobile Payments, Personal Finance","London, England, United Kingdom, Europe",http://azimo.com,$10M to $50M,88089904,USD,88089904,M&A,7,8,7,Yes,
Series B - NBE-Therapeutics,https://www.crunchbase.com/funding_round/nbe-therapeutics-series-b--5f47e730,NBE-Therapeutics,https://www.crunchbase.com/organization/nbe-therapeutics,Series B,2016-11-03,20000000,CHF,20535062,,PPF Group,"Boehringer Ingelheim Venture Fund, PPF Group","446,322",,,,Early Stage Venture,NBE-Therapeutics is a biotech company that develops oncology treatments for cancer patients.,"Biotechnology, Health Care, Medical, Oncology, Therapeutics","Basel, Basel-Stadt, Switzerland, Europe",http://www.nbe-therapeutics.com,$1M to $10M,65700364,USD,65700364,M&A,5,2,,Yes,
Series A - Goodays (ex Critizr),https://www.crunchbase.com/funding_round/critizr-series-a--a3e2aff8,Goodays (ex Critizr),https://www.crunchbase.com/organization/critizr,Series A,2016-04-11,1000000,EUR,1140827,,CapHorn Invest,"CapHorn Invest, Point Nine, Runa Capital","446,390",,,,Early Stage Venture,Goodays (formerly Critizr) is Europe's leading Customer Experience Management Platform.,"Customer Service, E-Commerce, Marketing, Retail, SaaS, Software","Lomme, Nord-Pas-de-Calais, France, Europe",http://goodays.co,$10M to $50M,18500000,EUR,20316331,,5,3,3,Yes,
Series C - Monedo,https://www.crunchbase.com/funding_round/kreditech-series-c--5c69c903,Monedo,https://www.crunchbase.com/organization/kreditech,Series C,2015-09-28,82500000,EUR,92697254,,J.C. Flowers & Co.,"Amadeus Capital Partners, Blumberg Capital, Founders Fund, HPE Growth, J.C. Flowers & Co., Varde Partners","446,834",,,,Late Stage Venture,Monedo uses machine-learning technologies to provide access to better credit for the underbanked.,"Banking, Big Data, Finance, Financial Services, FinTech, Machine Learning","Hamburg, Hamburg, Germany, Europe",https://www.monedo.com/,$100M to $500M,519223147,USD,519223147,,15,6,4,Yes,
Venture Round - TagTagCity,https://www.crunchbase.com/funding_round/tagtagcity-series-unknown--3c147ae2,TagTagCity,https://www.crunchbase.com/organization/tagtagcity,Venture - Series Unknown,2013-12-01,215000,EUR,292189,,iMinds,iMinds,"382,943",,,,,"TagTagCity is a search engine that geolocalizes cultural, touristic, and interactive content for augmented sightseeing.","Mobile, Search Engine, Social Media, Tourism","Brussels, Brussels Hoofdstedelijk Gewest, Belgium, Europe",http://www.tagtagcity.com,$1M to $10M,1730000,EUR,2372931,,3,1,,Yes,
Venture Round - BYHOURS,https://www.crunchbase.com/funding_round/byhours-com-series-unknown--0dd08dd3,BYHOURS,https://www.crunchbase.com/organization/byhours-com,Venture - Series Unknown,2020-01-20,8000000,EUR,8877201,,Angel Ventures,"Angel Ventures, DILA Capital, HOWZAT Partners","383,941",,,,,"BYHOURS is the first international platform that allows you to book stays of 3, 6 and 24 hours in more than 4000 hotels around the world.","Apps, Hospitality, Leisure, Mobile, Software, Tourism, Travel","Barcelona, Catalonia, Spain, Europe",http://www.byhours.com,$1M to $10M,18473398,USD,18473398,,8,3,,Yes,
Series A - Captio,https://www.crunchbase.com/funding_round/captio-series-a--63dbe740,Captio,https://www.crunchbase.com/organization/captio,Series A,2015-01-03,2300000,EUR,2760187,,Kibo Ventures,"Kibo Ventures, Telegraph Hill Capital","385,277",,,,Early Stage Venture,Captio enables companies and their employees an improved control of their expenses and the discovery of new savings opportunities.,"FinTech, Mobile","L'hospitalet De Llobregat, Catalonia, Spain, Europe",http://www.captio.com,$1M to $10M,4000000,EUR,4791755,M&A,6,2,1,Yes,
Series A - AMBOSS,https://www.crunchbase.com/funding_round/amboss-miamed-gmbh-series-a--50902349,AMBOSS,https://www.crunchbase.com/organization/amboss-miamed-gmbh,Series A,2017-01-16,5000000,EUR,5301164,,Cherry Ventures,Cherry Ventures,"385,821",,,,Early Stage Venture,AMBOSS is a digital medical knowledge platform providing clinical content for decision-making.,"E-Learning, EdTech, Education, Health Care, Medical, mHealth, Universities","Berlin, Berlin, Germany, Europe",https://www.amboss.com,,275000000,EUR,298230710,,5,1,1,Yes,
Venture Round - Skin Analytics,https://www.crunchbase.com/funding_round/skin-analytics-series-unknown--72a8e771,Skin Analytics,https://www.crunchbase.com/organization/skin-analytics,Venture - Series Unknown,2018-08-20,,,,,Triple Point Ventures,Triple Point Ventures,"385,852",,,,,Skin Analytics is a medical device company that uses artificial intelligence to screen for melanoma skin cancer.,"Analytics, Artificial Intelligence (AI), Health Diagnostics, Machine Learning, mHealth","London, England, United Kingdom, Europe",http://www.skin-analytics.com,$1M to $10M,31017815,USD,31017815,Early Stage Venture,19,1,,Yes,
Venture Round - room007 hotels & hostels,https://www.crunchbase.com/funding_round/room007-hotels-hostels-series-unknown--c282ca39,room007 hotels & hostels,https://www.crunchbase.com/organization/room007-hotels-hostels,Venture - Series Unknown,2020-01-05,3000000,USD,3000000,,Fondo Smart,Fondo Smart,"385,933",,,,,Room007 is a platform for hostels and boutique hotels on the Iberian Peninsula.,Hotel,"Madrid, Madrid, Spain, Europe",http://www.room007.com,$10M to $50M,24453629,USD,24453629,Early Stage Venture,5,1,,Yes,
Series A - doo,https://www.crunchbase.com/funding_round/doo-net-series-a--cc3f7fe3,doo,https://www.crunchbase.com/organization/doo-net,Series A,2012-06-17,10000000,USD,10000000,,Target Partners,"Dumont Venture, Freigeist Capital, Hermann Simon, Lars Hinrichs, Target Partners","385,948",,,,Early Stage Venture,doo is an event management platform.,"Enterprise Software, Event Management, Marketing Automation","München, Bayern, Germany, Europe",https://doo.net,$1M to $10M,13341900,USD,13341900,,3,5,,Yes,
Series A - Xeneta,https://www.crunchbase.com/funding_round/xeneta-series-a--2a9d838d,Xeneta,https://www.crunchbase.com/organization/xeneta,Series A,2015-02-05,5300000,USD,5300000,,Alliance VC,"Alden, Alliance VC, Creandum, Point Nine","357,155",,,,Early Stage Venture,Xeneta is an ocean freight rate benchmarking and market intelligence platform and index.,"Analytics, Enterprise Software, Logistics, SaaS, Shipping","Oslo, Oslo, Norway, Europe",https://www.xeneta.com,$1M to $10M,137185332,USD,137185332,Late Stage Venture,7,4,3,Yes,
Venture Round - simplesurance,https://www.crunchbase.com/funding_round/simplesurance-series-unknown--baba6080,simplesurance,https://www.crunchbase.com/organization/simplesurance,Venture - Series Unknown,2017-03-16,12800000,USD,12800000,,Rakuten,"Allianz, Allianz X, Rakuten, Rheingau Founders, Route 66 Ventures","447,680",,,,,Simplesurance creates a platform for simple access to insurance to combine traditional insurance industries with digital business.,"E-Commerce, Financial Services, FinTech, Insurance, InsurTech, Internet","Berlin, Berlin, Germany, Europe",http://www.simplesurance.com,,78064754,USD,78064754,M&A,9,5,4,Yes,
Venture Round - Eneida,https://www.crunchbase.com/funding_round/eneida-wireless-sensors-series-unknown--13eee901,Eneida,https://www.crunchbase.com/organization/eneida-wireless-sensors,Venture - Series Unknown,2018-01-19,1250000,EUR,1527624,,HCapital Partners,"EIT InnoEnergy, HCapital Partners, Portugal Ventures","372,437",,,,,Eneida designs and develops smart sensors and artificial intelligence applications for resilient and agile low voltage grid.,"Artificial Intelligence (AI), Clean Energy, Energy Efficiency, Power Grid, Wireless","Coimbra, Coimbra, Portugal, Europe",http://www.eneida.io,$1M to $10M,16150000,EUR,18072562,Early Stage Venture,5,3,,Yes,
Series D - Gousto,https://www.crunchbase.com/funding_round/gousto-series-d--2b884297,Gousto,https://www.crunchbase.com/organization/gousto,Series D,2018-03-12,28500000,GBP,39629182,,Hargreave Hale,"ACF Investors, Business Growth Fund, Hargreave Hale, MMC Ventures","372,459",,,,Late Stage Venture,"Gousto is an online meal-kit manufacturer and retailer, using AI and automation to provide extensive choice and personalisation.","E-Commerce, Food and Beverage, Food Delivery, Food Processing, Subscription Service","London, England, United Kingdom, Europe",https://www.gousto.co.uk,$100M to $500M,675695359,USD,675695359,,17,4,1,Yes,
Series A - Lantum,https://www.crunchbase.com/funding_round/network-locum-series-a--d2b07142,Lantum,https://www.crunchbase.com/organization/network-locum,Series A,2016-07-03,7000000,USD,7000000,,Business Growth Fund,"Beringea, Business Growth Fund, Piton Capital, Playfair Capital, Samos Investments","372,624",,,,Early Stage Venture,Lantum is the online platform that enables healthcare providers to manage their clinical workforce.,"Health Care, Hospital, Human Resources, Recruiting, Software","London, England, United Kingdom, Europe",https://lantum.com,$1M to $10M,28845584,USD,28845584,,5,5,1,Yes,
